time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
1,301.0,32768,562,58,-228.52629,,,,,,,,,,,
2,301.0,65536,395,165,-145.03333,0.2,1e-06,0.0968505859375,10,0.00861563,128.65890469774604,0.9995290040969849,-0.011835314766312877,-5.674889902863652,38.09511947631836,-0.0016292333602905273
3,301.0,98304,358,273,-8.683944,0.2,1e-06,0.1040069580078125,20,0.009019764,100.26181149855256,0.9991592168807983,-0.012971239963962943,-5.673261866346001,50.39199447631836,0.012337803840637207
4,301.0,131072,343,382,118.807755,0.2,1e-06,0.1144500732421875,30,0.009463452,393.8152030751109,0.9988417029380798,-0.01344250897600432,-5.671865296550095,58.680320739746094,0.005952239036560059
5,301.0,163840,334,489,184.81789,0.2,1e-06,0.083001708984375,40,0.008285647,2104.774932765961,0.9984973073005676,-0.007176837610109033,-5.670549556426704,804.09423828125,0.0015282034873962402
6,301.0,196608,329,597,61.964863,0.2,1e-06,0.0630096435546875,50,0.0067100367,3852.378544393182,0.9981855154037476,-0.004546683253511219,-5.669155081920326,308.87530517578125,0.001131296157836914
7,301.0,229376,325,705,83.30627,0.2,1e-06,0.0610687255859375,60,0.005982326,1050.5011345416308,0.9978317618370056,-0.005590481890249066,-5.667836986947805,2954.2138671875,0.001212477684020996
8,301.0,262144,322,813,19.668043,0.2,1e-06,0.0292724609375,70,0.0045941826,1710.6029934465885,0.9975042939186096,-0.0028674879176605827,-5.666518120560795,159.56471252441406,0.0004787445068359375
9,301.0,294912,320,920,-33.934147,0.2,1e-06,0.02442626953125,80,0.0048220567,940.7668034791947,0.9972305297851562,-0.002404681491861993,-5.66529912063852,168.7228240966797,0.0020168423652648926
10,301.0,327680,318,1029,-66.051796,0.2,1e-06,0.012908935546875,90,0.0035867486,457.38004268705845,0.9970459938049316,-0.001651078384657012,-5.664327823277563,237.210205078125,0.012707412242889404
11,301.0,360448,316,1137,-69.10776,0.2,1e-06,0.009454345703125,100,0.0037575494,1127.5487878799438,0.9968467354774475,-0.0015238995349818652,-5.663586378004402,384.633544921875,0.016957461833953857
12,301.0,393216,315,1246,-110.93854,0.2,1e-06,0.01937255859375,110,0.004414125,1170.884580463171,0.9966340065002441,-0.00232397272752678,-5.662773526739329,259.6335754394531,0.038479387760162354
13,301.0,425984,314,1354,-184.06516,0.2,1e-06,0.00760498046875,120,0.0034810796,1256.7309667825698,0.996556282043457,-0.0012664936990859133,-5.662201002240181,332.4143371582031,0.0918114185333252
14,301.0,458752,313,1462,-170.44205,0.2,1e-06,0.002752685546875,130,0.0031336239,1032.9611616313457,0.996379554271698,-0.0008395239086894435,-5.661627591587603,285.37054443359375,0.23017185926437378
