Episode,Reward
1,-204.39206
2,-177.05853
3,-188.1612
4,-179.9483
5,-160.29303
6,-215.75717
7,-156.80136
8,-207.93219
9,-202.82307
10,-208.47328
11,-188.48643
12,-198.26047
13,-196.47
14,-201.2852
15,-211.07878
16,-208.90062
17,-221.60754
18,-224.54628
19,-221.39066
20,-221.80032
21,-219.5324
22,-222.66997
23,-215.99295
24,-226.60226
25,-223.88374
26,-225.102
27,-222.47467
28,-219.14696
29,-227.0647
30,-225.6336
31,-218.82506
32,-223.83621
33,-221.59299
34,-222.28326
35,-219.29883
36,-220.23473
37,-221.70166
38,-222.44302
39,-224.44618
40,-222.1733
41,-221.48402
42,-219.48196
43,-222.72092
44,-224.05074
45,-214.47427
46,-223.03598
47,-223.23795
48,-216.3624
49,-222.07916
50,-223.60544
51,-214.68678
52,-225.77019
53,-223.99252
54,-217.75873
55,-219.54941
56,-219.94443
57,-217.68748
58,-227.81819
59,-217.00713
60,-223.85373
61,-223.55768
62,-220.04779
63,-218.48569
64,-218.53522
65,-218.14801
66,-217.01886
67,-228.7957
68,-224.64803
69,-224.34251
70,-220.85405
71,-220.2605
72,-217.56897
73,-221.04085
74,-219.912
75,-223.435
76,-220.67818
77,-220.77362
78,-227.73573
79,-221.967
80,-223.45372
81,-221.47891
82,-223.23619
83,-224.38129
84,-218.73279
85,-216.69905
86,-213.00888
87,-220.442
88,-225.21895
89,-221.20602
90,-220.6468
91,-220.71227
92,-222.39212
93,-224.92978
94,-216.84818
95,-219.90009
96,-220.51808
97,-221.95926
98,-223.0087
99,-225.2343
100,-220.83235
