time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
11,63.561825,841,301.0,360448,428,824.1648821949959,0.001,0.093426513671875,-5.238823696039617,113.12073516845703,0.5355459749698639,0.2,100,0.0085364515,-0.004407695044210414,0.8965356349945068,,
12,50.285072,920,301.0,393216,427,1157.6716456532479,0.001,0.0760955810546875,-5.206889010965824,180.99508666992188,0.56135293841362,0.2,110,0.006347482,-0.0020215348706642544,0.8848049640655518,,
13,85.69018,999,301.0,425984,426,244.71417039632797,0.001,0.0994903564453125,-5.157014596275985,167.41485595703125,0.8789588883519173,0.2,120,0.007950699,-0.004161075488173083,0.8788996338844299,,
14,116.64702,1077,301.0,458752,425,531.6722678005696,0.001,0.119329833984375,-5.118530275858939,101.2810287475586,0.7751785963773727,0.2,130,0.010262705,-0.002892823003412559,0.8748711943626404,,
15,201.60863,1156,301.0,491520,424,506.84179655313494,0.001,0.1250030517578125,-5.1039939764887094,93.81128692626953,0.8003837317228317,0.2,140,0.010782426,-0.0036413852406894875,0.865352213382721,,
16,243.52408,1235,301.0,524288,424,523.5660785496235,0.001,0.1336761474609375,-5.075341684557498,88.7353515625,0.7462101578712463,0.2,150,0.009762304,-0.003450582988534734,0.8620626330375671,,
17,220.95848,1314,301.0,557056,423,1375.4090414643288,0.001,0.140045166015625,-5.044176321104169,2219.47802734375,0.492487370967865,0.2,160,0.0125093805,0.0003663094450985227,0.8549411296844482,,
18,201.36893,1394,301.0,589824,423,1170.2655911207198,0.001,0.1541900634765625,-5.02358296494931,194.25193786621094,0.5145005583763123,0.2,170,0.013105047,0.0011718075644694182,0.8506534695625305,,
19,263.67114,1473,301.0,622592,422,239.16241841316224,0.001,0.1571075439453125,-4.9946089837700125,158.55770874023438,0.8567837923765182,0.2,180,0.013251589,-0.0017428074711915542,0.8432912230491638,,
20,336.60812,1552,301.0,655360,422,541.1171182096004,0.001,0.156732177734375,-4.959390559606254,121.79727935791016,0.657730758190155,0.2,190,0.013005906,0.0009566719174017635,0.8367131352424622,,
21,338.59595,1631,301.0,688128,421,1380.5497495532036,0.001,0.1905548095703125,-4.919568252563477,1481.8763427734375,0.367764413356781,0.2,200,0.014204683,0.0020622174043182897,0.8290091753005981,,
22,412.96823,1711,301.0,720896,421,1090.3021177828311,0.001,0.15975341796875,-4.875271097011864,149.15065002441406,0.3324292302131653,0.2,210,0.012938656,0.002341833384252823,0.8245631456375122,,
23,379.4403,1791,301.0,753664,420,2835.889518815279,0.001,0.2391693115234375,-4.878445910662412,1223.8087158203125,0.17713117599487305,0.2,220,0.020816334,0.008285811535461107,0.8210693001747131,,
24,342.3058,1872,301.0,786432,420,1762.7620890021324,0.001,0.192840576171875,-4.861188065819443,149.3685302734375,0.3145626187324524,0.2,230,0.017031655,0.005903051892164513,0.8130456209182739,,
25,260.9895,1953,301.0,819200,419,2153.6599804341795,0.001,0.1956085205078125,-4.806303043849766,594.7487182617188,0.26011723279953003,0.2,240,0.01443026,0.004572899806635178,0.8049200773239136,,
26,274.75534,2033,301.0,851968,418,1327.310630249977,0.001,0.1999237060546875,-4.774327093735337,269.1511535644531,0.42701905965805054,0.2,250,0.020724881,0.0024801620503239973,0.8023708462715149,,
27,305.74335,2115,301.0,884736,418,1568.0102975845336,0.001,0.2046478271484375,-4.756603610515595,583.4934692382812,0.3957233428955078,0.2,260,0.017843595,3.9496645240433284e-05,0.7940317988395691,,
28,250.95703,2195,301.0,917504,417,1335.1910403490067,0.001,0.18359375,-4.710240600071847,260.8813171386719,0.4480985999107361,0.2,270,0.013796935,-0.0009795677151487325,0.7868370413780212,,
29,260.221,2275,301.0,950272,417,1381.3159663915635,0.001,0.1708740234375,-4.671310346759856,564.7252807617188,0.48799067735671997,0.2,280,0.0125728715,0.0005649913056913647,0.7816578149795532,,
30,311.0462,2356,301.0,983040,417,1622.6462055206298,0.001,0.154327392578125,-4.666604794748127,3388.13671875,0.42072808742523193,0.2,290,0.015990749,0.0006418550348371354,0.7760819792747498,,
31,470.60867,2436,301.0,1015808,416,1336.4230039954186,0.001,0.16722412109375,-4.641638862527907,227.36288452148438,0.44461143016815186,0.2,300,0.012414871,-0.0003084642819430883,0.7748898863792419,,
32,515.3244,2517,301.0,1048576,416,4337.92234992981,0.001,0.2139129638671875,-4.61848572883755,3528.693115234375,0.19601964950561523,0.2,310,0.017510885,0.005531500205279372,0.7715405225753784,,
33,540.61884,2597,301.0,1081344,416,3204.145433914661,0.001,0.215545654296875,-4.601918899267912,2097.8212890625,0.20784026384353638,0.2,320,0.019748732,0.005735012236073089,0.7637796401977539,,
34,501.899,2679,301.0,1114112,415,4355.622472894192,0.001,0.210504150390625,-4.568363184854388,2454.03515625,0.19947725534439087,0.2,330,0.0134687815,0.003086701972733863,0.7592493295669556,,
35,539.2746,2759,301.0,1146880,415,2041.004884004593,0.001,0.1800811767578125,-4.523153386078775,322.3436279296875,0.3000473976135254,0.2,340,0.0143996375,0.0023671369736348426,0.7521963119506836,,
36,534.07404,2840,301.0,1179648,415,4530.820001685619,0.001,0.2525054931640625,-4.508834782987833,1087.454833984375,0.09433484077453613,0.2,350,0.025738854,0.009002062026047497,0.7458885908126831,,
37,606.0837,2921,301.0,1212416,415,4496.820464241505,0.001,0.268017578125,-4.459638387709856,751.0181884765625,0.09145736694335938,0.2,360,0.022043334,0.006624373404019934,0.7442600727081299,,
38,632.5818,3001,301.0,1245184,414,5463.061306357384,0.001,0.207977294921875,-4.426884748786688,1281.062744140625,0.14587724208831787,0.2,370,0.023250625,0.005120508888876429,0.7386261224746704,,
39,530.93134,3081,301.0,1277952,414,6105.2958904981615,0.001,0.2405548095703125,-4.41543618068099,4515.349609375,0.1382967233657837,0.2,380,0.02191527,0.00772239034249651,0.7316396832466125,,
40,553.5993,3161,301.0,1310720,414,3407.6088819146157,0.001,0.2364410400390625,-4.372127971425653,887.28759765625,0.17279750108718872,0.2,390,0.023042122,0.005226808772886215,0.7261902093887329,,
41,586.8963,3242,301.0,1343488,414,4989.96907696724,0.001,0.321185302734375,-4.354323324374855,4036.2353515625,0.16773629188537598,0.2,400,0.042576663,0.013336605612585118,0.7222400903701782,,
42,525.9813,3322,301.0,1376256,414,6616.131716632843,0.001,0.236541748046875,-4.321202963031828,1482.9759521484375,0.13007855415344238,0.2,410,0.02096241,0.00545468119898942,0.7157193422317505,,
43,521.07196,3402,301.0,1409024,414,4719.617632532119,0.001,0.206915283203125,-4.286118980497122,4127.0712890625,0.18605762720108032,0.2,420,0.013731798,0.00427631007069067,0.7131999135017395,,
44,395.0449,3483,301.0,1441792,413,4630.046119832992,0.001,0.2198394775390625,-4.255812064372003,470.4931945800781,0.1877097487449646,0.2,430,0.015711945,0.0039404236464633865,0.707127571105957,,
45,534.0884,3563,301.0,1474560,413,2868.8176268100738,0.001,0.2368896484375,-4.244348162226379,724.406982421875,0.26905912160873413,0.2,440,0.020539545,0.004079695027303387,0.7051085233688354,,
46,399.69193,3643,301.0,1507328,413,3066.4679373145104,0.001,0.1978851318359375,-4.211105521209538,1206.99853515625,0.20710426568984985,0.2,450,0.015125159,0.004591282361889171,0.6990485191345215,,
47,544.32196,3724,301.0,1540096,413,2075.9315932273867,0.001,0.18516845703125,-4.181664985977113,311.6572570800781,0.2299618124961853,0.2,460,0.013304161,0.004405024206243979,0.6936208009719849,,
48,527.65857,3804,301.0,1572864,413,4347.984575974941,0.001,0.1935882568359375,-4.159507834352553,423.01812744140625,0.15887045860290527,0.2,470,0.01591963,0.005209336569669177,0.6903777122497559,,
,,,,1600000,,4296.105775725841,0.001,0.19580078125,-4.1327003670856355,3990.46728515625,0.18225759267807007,0.2,480,0.019749172,0.004313389976232429,0.6865024566650391,-3697.037841796875,283.78
49,515.5742,3936,301.0,1605632,407,,,,,,,,,,,,,
50,634.2112,4016,301.0,1638400,407,4777.835981917381,0.001,0.1869140625,-4.121751969493926,4069.673095703125,0.19172942638397217,0.2,490,0.014642859,0.0021471662491421737,0.686229944229126,,
51,681.9807,4096,301.0,1671168,407,5354.652330636978,0.001,0.21575927734375,-4.122149970009923,1783.345458984375,0.16543811559677124,0.2,500,0.012993124,0.002256477158425696,0.6850025057792664,,
52,558.283,4177,301.0,1703936,407,7171.53941757679,0.001,0.17093505859375,-4.10720038395375,561.0350341796875,0.15895330905914307,0.2,510,0.011965714,0.002822447466542144,0.6789326071739197,,
53,751.8683,4257,301.0,1736704,407,4742.2325496196745,0.001,0.1562042236328125,-4.066531835310161,1575.894775390625,0.1833423376083374,0.2,520,0.01833006,0.0023830713077131805,0.6740949749946594,,
54,685.3347,4338,301.0,1769472,407,8170.474277043342,0.001,0.1703155517578125,-4.048222127556801,7189.64599609375,0.09917992353439331,0.2,530,0.017966779,0.00465147755057842,0.6704621911048889,,
55,669.9796,4419,301.0,1802240,407,7465.706957387924,0.001,0.1934173583984375,-3.997563692461699,5076.5048828125,0.16956740617752075,0.2,540,0.015509179,0.002833504720911151,0.6658648252487183,,
56,706.6722,4499,301.0,1835008,407,6015.11899831295,0.001,0.182110595703125,-3.965254799555987,764.7390747070312,0.18499773740768433,0.2,550,0.010164404,0.0031260218661373074,0.6570356488227844,,
57,680.72034,4579,301.0,1867776,407,6534.541169118881,0.001,0.1366912841796875,-3.941123475972563,9080.9375,0.1783078908920288,0.2,560,0.010878097,0.0032246958096038723,0.6517563462257385,,
58,512.2773,4660,301.0,1900544,407,7118.069704556465,0.001,0.1748748779296875,-3.8843707943335177,9918.2548828125,0.17339348793029785,0.2,570,0.0131537,0.003028919520056661,0.6451482772827148,,
59,496.51913,4740,301.0,1933312,407,4821.701677346229,0.001,0.183880615234375,-3.876314871571958,722.0584106445312,0.21562546491622925,0.2,580,0.017215194,0.003083513691353801,0.6424410343170166,,
60,837.01544,4820,301.0,1966080,407,3544.340289282799,0.001,0.17955322265625,-3.87726279059425,2319.54931640625,0.28296494483947754,0.2,590,0.013821861,0.002675713975668259,0.6443566083908081,,
61,583.8113,4901,301.0,1998848,407,9350.139590096474,0.001,0.2147918701171875,-3.862068587075919,866.5294189453125,0.1642804741859436,0.2,600,0.01812788,0.005324416829580514,0.6415407061576843,,
62,754.22943,4981,301.0,2031616,407,4903.533731174469,0.001,0.21746826171875,-3.841828191280365,4877.43603515625,0.20916086435317993,0.2,610,0.013568008,0.0025834709778791874,0.6369245648384094,,
