Episode,Reward
1,211.47075
2,116.215935
3,1089.408
4,780.68567
5,5377.853
6,5439.6655
7,4591.5215
8,2491.056
9,3796.847
10,1181.806
11,4428.9644
12,1401.1315
13,4498.046
14,7058.214
15,6365.517
16,3235.9102
17,5546.549
18,1323.4501
19,1202.2231
20,2943.542
21,5024.7847
22,1193.8143
23,1447.426
24,2780.5894
25,3442.665
26,3449.6653
27,1921.768
28,2902.176
29,1895.3623
30,6558.6074
31,3409.0928
32,2083.4392
33,4288.9414
34,7634.7827
35,4950.5674
36,3394.5156
37,2783.4524
38,178.5275
39,2813.857
40,-49.6841
41,1357.0558
42,4005.232
43,6113.77
44,1471.2401
45,-1295.9006
46,3907.7932
47,2018.4216
48,6665.4624
49,4340.1934
50,3968.5808
51,2870.7915
52,4383.176
53,7709.839
54,4190.0244
55,3252.3499
56,2025.9365
57,3874.9348
58,352.61484
59,-133.19812
60,3411.1067
61,3692.6443
62,5053.9766
63,6781.0825
64,2803.9663
65,130.76674
66,6697.1514
67,216.48898
68,5332.8486
69,3112.2942
70,3824.452
71,7753.319
72,184.58014
73,3980.8318
74,5281.9663
75,1934.8591
76,2101.113
77,5096.222
78,6378.6733
79,4568.1685
80,5026.3896
81,7207.1494
82,3614.453
83,7.4375305
84,9896.345
85,1516.774
86,1010.6467
87,4506.6826
88,8917.044
89,7298.2246
90,5373.906
91,5281.065
92,3103.761
93,5403.866
94,3017.748
95,2560.2383
96,7748.2344
97,1945.5082
98,1087.8085
99,6571.2197
100,4052.217
