Episode,Reward
1,-12731.419
2,-13744.146
3,-2621.3423
4,-8732.932
5,-16775.332
6,-531.3816
7,-364.47314
8,-338.9898
9,-285.08627
10,-17832.645
11,-20850.951
12,-473.43854
13,-286.35864
14,-610.0224
15,-695.8514
16,-707.87463
17,-13770.277
18,-12721.2
19,-498.17813
20,-8741.842
21,-14786.911
22,-2657.3643
23,-287.3655
24,-17786.758
25,-301.9872
26,-19839.281
27,-357.4866
28,-577.75336
29,-495.96457
30,-657.6862
31,-625.1684
32,-370.36298
33,-13765.91
34,-14768.484
35,-509.91974
36,-8740.338
37,-294.41653
38,-12775.348
39,-2650.1604
40,-17795.158
41,-325.12497
42,-20826.967
43,-500.1092
44,-582.1633
45,-355.92245
46,-702.5458
47,-648.59625
48,-285.799
49,-14746.343
50,-9731.479
51,-497.0706
52,-14787.459
53,-3629.3665
54,-17796.748
55,-304.10992
56,-320.00748
57,-19808.062
58,-12764.744
59,-578.6925
60,-478.36157
61,-345.93286
62,-710.128
63,-639.72095
64,-350.93286
65,-13785.168
66,-11774.236
67,-515.147
68,-16785.523
69,-14782.997
70,-308.548
71,-15737.896
72,-315.96185
73,-18818.537
74,-574.2974
75,-5751.6357
76,-499.7931
77,-345.01688
78,-669.0876
79,-629.8324
80,-313.34393
81,-13770.444
82,-9744.002
83,-17794.934
84,-14776.868
85,-13699.299
86,-292.03897
87,-19796.375
88,-546.44696
89,-325.60245
90,-2636.603
91,-635.77454
92,-527.70215
93,-340.5203
94,-716.6723
95,-618.7849
96,-374.53723
97,-16785.443
98,-301.74695
99,-529.2927
100,-332.3382
