time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/loss,train/std,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
3242,1310720,1462.7991,404,421.91,40,0.002907058633718407,0.011209435,-1.7991784937679767,0.001,3940.28564453125,0.38022369146347046,0.7718057781457901,3480,0.2,14309.853004455566,0.1274139404296875,,
3322,1343488,1640.6182,404,427.43,41,0.0018573202640254749,0.009190592,-1.7973760779947043,0.001,2683.2666015625,0.3800501823425293,0.7838724255561829,3490,0.2,11897.256348419189,0.1006866455078125,,
3402,1376256,1476.8191,404,421.37,42,0.002832934214529814,0.010400154,-1.795614267140627,0.001,4084.546875,0.37983933091163635,0.7575457543134689,3500,0.2,18647.3383392334,0.110247802734375,,
3482,1409024,1683.0,404,438.17,43,0.003491307203512406,0.0106407385,-1.792091204226017,0.001,4339.5986328125,0.3794505298137665,0.7421042919158936,3510,0.2,15205.759652709961,0.1257965087890625,,
3559,1441792,1044.0,405,399.81,44,0.0023770589499690687,0.011476742,-1.7898058202117682,0.001,3695.178466796875,0.3793322443962097,0.7221592962741852,3520,0.2,16457.913252258302,0.1317047119140625,,
3638,1474560,1205.9462,405,410.72,45,0.001788355774988304,0.01080056,-1.789284110441804,0.001,4472.63818359375,0.3794093132019043,0.775209590792656,3530,0.2,13863.77237854004,0.1215240478515625,,
3715,1507328,1141.9897,405,403.88,46,0.0032489731471287086,0.0107319495,-1.7900447260588408,0.001,2216.7919921875,0.3794820308685303,0.7814540714025497,3540,0.2,12367.167260742188,0.11815185546875,,
3795,1540096,1431.9949,405,419.86,47,0.0014393696692422964,0.01082081,-1.7895623587071896,0.001,5281.78125,0.3792857527732849,0.7945614159107208,3550,0.2,14324.33990020752,0.1189361572265625,,
3873,1572864,1280.0,406,412.68,48,0.003500860996427946,0.011597337,-1.7876180469989777,0.001,3504.205078125,0.3790897727012634,0.760188490152359,3560,0.2,15835.51190032959,0.12989501953125,,
,1600000,,,,,0.0022567082924069837,0.010664566,-1.7858713191002606,0.001,4530.00341796875,0.37897175550460815,0.7943644374608994,3570,0.2,14181.122637939454,0.1208709716796875,476.51,2696.90087890625
4081,1605632,1632.0,393,423.46,49,,,,,,,,,,,,,
4158,1638400,1177.0,393,401.0,50,0.0030041605274163884,0.012330821,-1.7847321901470423,0.001,7484.0908203125,0.3788723647594452,0.7619099318981171,3580,0.2,15970.60743408203,0.1443359375,,
4237,1671168,1248.0,394,409.12,51,0.0009238834179996047,0.010568435,-1.781871823221445,0.001,3359.8583984375,0.3783916234970093,0.8005646169185638,3590,0.2,14187.255404663087,0.1064727783203125,,
4316,1703936,1291.0,394,403.45,52,0.002757805443616235,0.010816237,-1.7787381187081337,0.001,3835.965576171875,0.378301203250885,0.7864363044500351,3600,0.2,13801.038116455078,0.1238128662109375,,
4396,1736704,1462.9773,395,416.84,53,0.0033567079135536915,0.01129506,-1.7757713910192252,0.001,5299.5146484375,0.37783196568489075,0.7563087642192841,3610,0.2,15900.892707824707,0.1319122314453125,,
4476,1769472,1605.0,395,414.88,54,0.00413404530754633,0.01207385,-1.7727072190493345,0.001,3091.248779296875,0.3777601718902588,0.7503303438425064,3620,0.2,14468.123959350585,0.147637939453125,,
4555,1802240,1348.0,395,391.97,55,0.0027654241072013973,0.012631566,-1.7710360199213029,0.001,2890.1806640625,0.37754902243614197,0.7896353453397751,3630,0.2,12725.397798156739,0.1467803955078125,,
4639,1835008,2008.0,395,442.16,56,0.003141945175229921,0.012662246,-1.769957761839032,0.001,4266.685546875,0.37750500440597534,0.7771565318107605,3640,0.2,14795.22281036377,0.1496002197265625,,
4722,1867776,1850.0,395,445.24,57,0.0029751566322374855,0.0123585295,-1.768900442495942,0.001,3520.5458984375,0.377405047416687,0.7401209771633148,3650,0.2,16078.07257385254,0.1393646240234375,,
4804,1900544,1876.0,395,437.43,58,0.0008619331973022781,0.0101538375,-1.7674052461981773,0.001,2894.049560546875,0.37719905376434326,0.8134156167507172,3660,0.2,12172.859800720214,0.1099151611328125,,
4883,1933312,1133.0,395,400.36,59,0.0017814538165112025,0.011701156,-1.7661235559731723,0.001,2459.459716796875,0.3771396577358246,0.7967770397663116,3670,0.2,13392.249774169923,0.12144775390625,,
4961,1966080,1248.0,396,401.11,60,0.002043392798259447,0.009996181,-1.7631171226501465,0.001,2474.20947265625,0.37657618522644043,0.8177905827760696,3680,0.2,12201.638835144044,0.1090789794921875,,
5038,1998848,1010.0,396,381.84,61,0.0026834726792003493,0.012161348,-1.7597554795444013,0.001,2623.95361328125,0.37648534774780273,0.7849889695644379,3690,0.2,14692.449523925781,0.1304534912109375,,
5118,2031616,1530.0,396,422.02,62,0.001092153211357072,0.010835458,-1.7569830134510993,0.001,3688.6689453125,0.3760729432106018,0.828038290143013,3700,0.2,12143.840518188477,0.127117919921875,,
