Episode,Reward
1,-1712.8572
2,-2691.239
3,-1555.5459
4,-1060.1272
5,-2691.3845
6,1084.8452
7,3041.4897
8,4072.8027
9,1318.6355
10,-455.0191
11,666.1196
12,3218.2454
13,52.235615
14,4074.0146
15,-901.90546
16,4897.8286
17,-368.6354
18,13733.999
19,14953.213
20,-938.90674
21,-3156.5554
22,9276.779
23,-1501.7163
24,3214.0325
25,10412.117
26,7930.034
27,-5845.424
28,14279.622
29,3748.4302
30,-2355.1582
31,-2577.4775
32,5191.4136
33,3021.0012
34,3554.5693
35,3371.3052
36,4206.7637
37,-611.4951
38,7290.0205
39,-232.16325
40,-307.13556
41,235.71585
42,290.23697
43,6473.2754
44,2981.683
45,5186.563
46,1068.2407
47,7157.4707
48,993.69055
49,3393.4739
50,6385.4526
51,3827.1785
52,-1775.9419
53,-2955.4194
54,3031.0847
55,6147.5557
56,-1250.3688
57,2418.461
58,10136.116
59,6837.614
60,-3053.9749
61,-3261.8513
62,5177.8164
63,1740.7087
64,-3503.3975
65,-922.95886
66,-4128.5474
67,7231.669
68,3684.1692
69,-442.22952
70,-745.466
71,219.39842
72,4261.9355
73,630.7845
74,7825.427
75,-749.5957
76,7415.8325
77,-1487.5219
78,-3654.1853
79,-3655.457
80,267.6715
81,-1899.6609
82,-247.75703
83,3496.0884
84,11216.723
85,-4636.419
86,2883.1633
87,5361.207
88,6463.5493
89,123.7566
90,10443.952
91,929.31213
92,7770.326
93,5825.31
94,3038.3843
95,-2538.1106
96,-1305.7635
97,817.29877
98,4402.424
99,-5910.012
100,6545.969
