time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
306,1,212992,3151.015,26,648.97,,,,,,,,,,,
244,2,221184,3390.6018,66,657.87,2730,8003.77294921875,0.2,0.3925406336784363,-1.9272347524762155,25553.68395385742,0.550307422876358,0.0228271484375,0.0045253625,0.0003,-0.0013321375990926754
229,3,229376,3707.5981,106,674.75,2740,5207.86181640625,0.2,0.3926544785499573,-1.9276496291160583,23631.196240234374,0.48791420459747314,0.05760498046875,0.007464528,0.0003,-0.00109528446191689
219,4,237568,4167.5767,149,700.11,2750,7535.59716796875,0.2,0.3927016258239746,-1.9285946205258369,26291.899829101563,0.514180064201355,0.04410400390625,0.0059060967,0.0003,0.0007677675428567454
214,5,245760,4730.497,190,743.5,2760,4849.498046875,0.2,0.39251816272735596,-1.9280138313770294,20810.80989379883,0.5050686597824097,0.06583251953125,0.0073203836,0.0003,0.00031581101939082146
210,6,253952,5092.4927,234,767.29,2770,5208.14453125,0.2,0.3924870491027832,-1.926763617247343,22120.874075317384,0.5633346438407898,0.06119384765625,0.0075275037,0.0003,-0.0005858862437889911
209,7,262144,5602.273,274,816.1,2780,3161.05224609375,0.2,0.39252474904060364,-1.926777647435665,19700.178326416015,0.6092253923416138,0.03892822265625,0.0058586174,0.0003,0.00023124323852243833
208,8,270336,5728.736,314,812.9,2790,6982.10205078125,0.2,0.39241623878479004,-1.926471871137619,22553.564691162108,0.6272210776805878,0.04393310546875,0.005879973,0.0003,-0.002529350646364037
207,9,278528,6033.385,356,825.3,2800,5509.685546875,0.2,0.3923383057117462,-1.9254244960844518,23646.982879638672,0.5566559433937073,0.04842529296875,0.0060647847,0.0003,-0.00046865178301231937
206,10,286720,6333.919,396,840.44,2810,7307.8154296875,0.2,0.39225900173187256,-1.9246372371912002,23405.07746887207,0.5293398201465607,0.04134521484375,0.0056385817,0.0003,-0.0013283676409628243
205,11,294912,6509.437,437,860.54,2820,8496.7919921875,0.2,0.3922375440597534,-1.9241014666855336,35960.82114257813,0.4010235667228699,0.04591064453125,0.0052893674,0.0003,-0.0007330811764404644
205,12,303104,6377.5645,478,853.93,2830,5614.53369140625,0.2,0.39209675788879395,-1.923415880650282,22082.08591003418,0.5610512495040894,0.036083984375,0.0057807034,0.0003,-0.0005165767277503619
204,13,311296,6744.944,521,892.9,2840,4676.97802734375,0.2,0.3920585513114929,-1.9223287038505077,22311.370306396486,0.5400899350643158,0.049609375,0.006182302,0.0003,-0.0016684741305653006
204,14,319488,6690.005,560,886.64,2850,4079.104736328125,0.2,0.3919713497161865,-1.9218155585229397,21005.926181030274,0.457897424697876,0.0539794921875,0.0065298984,0.0003,-0.00020497721416177229
202,15,327680,6899.6133,608,916.36,2860,4801.62353515625,0.2,0.3919551372528076,-1.9211303398013115,24780.326586914063,0.5344139039516449,0.03685302734375,0.006054113,0.0003,0.001280384367419174
201,16,335872,7033.109,649,921.34,2870,3702.250732421875,0.2,0.391954630613327,-1.921108166873455,17525.61748352051,0.7443344295024872,0.0732421875,0.007318141,0.0003,-0.0017955794792214874
201,17,344064,6543.7017,689,865.06,2880,5837.8330078125,0.2,0.3919384479522705,-1.9210349023342133,23919.679821777343,0.5068220496177673,0.05406494140625,0.007002626,0.0003,-0.0023622028034878894
201,18,352256,6558.677,730,863.02,2890,7348.2041015625,0.2,0.39185333251953125,-1.920521653443575,26187.80258178711,0.5273545384407043,0.0502197265625,0.0068213185,0.0003,-0.0004967800108715892
202,19,360448,6557.196,770,861.07,2900,6088.6064453125,0.2,0.3917720913887024,-1.9196309551596642,33287.64329833984,0.47457408905029297,0.04779052734375,0.0062067686,0.0003,-0.0004734131041914225
201,20,368640,6875.556,812,874.95,2910,11951.939453125,0.2,0.3917894959449768,-1.9192818768322468,38749.70803222656,0.4051815867424011,0.04365234375,0.0056304047,0.0003,-0.0004118114629818592
201,21,376832,7171.4707,854,902.62,2920,5904.52001953125,0.2,0.3916962742805481,-1.918958444148302,24654.423358154298,0.4698975682258606,0.0446044921875,0.006191362,0.0003,-0.0013316495344042778
201,22,385024,7151.9473,894,891.44,2930,6817.41064453125,0.2,0.391596257686615,-1.9180330485105515,23124.64425048828,0.5614019334316254,0.0611083984375,0.0076886564,0.0003,0.0002350969174585771
201,23,393216,7259.765,935,896.1,2940,6301.26953125,0.2,0.39157259464263916,-1.9173242650926112,26831.459686279297,0.6231879591941833,0.050048828125,0.0062054107,0.0003,-0.0012783698555722367
201,24,401408,7200.3306,974,877.53,2950,8688.9228515625,0.2,0.391571581363678,-1.9172552078962326,27484.61882324219,0.5629946291446686,0.07138671875,0.0073584765,0.0003,0.0017855694139143452
201,25,409600,7464.638,1017,894.22,2960,5086.95703125,0.2,0.3914840817451477,-1.9168798699975014,26107.201287841795,0.41538530588150024,0.0615966796875,0.007143412,0.0003,-0.001398382663319353
