time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/explained_variance,train/clip_range,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
25,1,16384,515.8518518518518,634,1540.3414,,,,,,,,,,,,,
72,2,32768,524.1754385964912,451,1633.7091,0.0033164881126140243,0.012825109,0.118280029296875,-1.9469783052802085,0.39448583126068115,2480,0.0068590641021728516,0.2,0.0003,9467.6640625,30836.37823486328,,
121,3,49152,535.1931818181819,405,1818.2863,0.0001769076887285337,0.007821545,0.066162109375,-1.9462772518396378,0.3944949507713318,2490,0.15376442670822144,0.2,0.0003,7992.96435546875,27199.939306640626,,
169,4,65536,531.63,387,1776.2214,0.0013230967859271913,0.008789345,0.084869384765625,-1.9460744649171828,0.3944096267223358,2500,0.22521859407424927,0.2,0.0003,7987.28857421875,26351.325256347656,,
215,5,81920,536.38,379,1825.2803,-0.0004970096633769572,0.0065040197,0.03961181640625,-1.9452689006924628,0.3943585455417633,2510,0.29904329776763916,0.2,0.0003,7824.83203125,27288.2013671875,,
261,6,98304,538.02,375,1832.7612,0.0007533561198215466,0.008870697,0.08099365234375,-1.9448773339390755,0.3943192958831787,2520,0.2586482763290405,0.2,0.0003,6579.36474609375,22648.69500732422,,
309,7,114688,513.12,370,1593.8707,0.0007076894777128473,0.007891424,0.061376953125,-1.9446701109409332,0.39432063698768616,2530,0.3037194609642029,0.2,0.0003,6541.4619140625,22358.218151855468,,
356,8,131072,509.13,367,1602.7632,0.0005859677999978885,0.0071847085,0.055963134765625,-1.9442277356982232,0.39420285820961,2540,0.42279982566833496,0.2,0.0003,5657.81787109375,21971.187268066406,,
406,9,147456,553.48,363,2161.1296,-0.0006691489688819274,0.007948463,0.062420654296875,-1.9432620778679848,0.39416733384132385,2550,0.37472647428512573,0.2,0.0003,8014.00390625,26353.667834472657,,
453,10,163840,584.52,361,2535.9568,0.001653214156976901,0.0065585,0.036895751953125,-1.9432001456618309,0.39417678117752075,2560,0.290336012840271,0.2,0.0003,6505.45703125,26487.084350585938,,
501,11,180224,622.94,359,3022.1868,0.00021195823210291566,0.005727344,0.04029541015625,-1.943267148733139,0.3941722810268402,2570,0.37507039308547974,0.2,0.0003,6968.03125,25920.03123779297,,
549,12,196608,640.94,357,3162.2568,-2.2655323846265674e-05,0.006182434,0.04227294921875,-1.9431457117199897,0.39416739344596863,2580,0.4468334913253784,0.2,0.0003,7344.28857421875,26214.420300292968,,
598,13,212992,621.41,356,2889.7444,-0.0011589026471483521,0.005881763,0.038873291015625,-1.9428074553608894,0.39409613609313965,2590,0.5196195542812347,0.2,0.0003,5654.41845703125,20168.944189453126,,
648,14,229376,655.4,353,3249.122,-0.00014371570578077807,0.006475565,0.048529052734375,-1.9420876666903495,0.3940391540527344,2600,0.39643412828445435,0.2,0.0003,6689.03369140625,23949.942272949218,,
