time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/loss,train/clip_range,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
294912,265,918.19,18,6105.1855,1112,3390.61767578125,0.2,0.009424841,0.108294677734375,0.0010389075825514738,2640,0.3895321488380432,-1.8968864045105875,0.0003,14086.089428520203,0.44529712200164795,,
311296,264,966.16,19,6825.495,1177,1955.1318359375,0.2,0.009880262,0.111968994140625,0.0010657529935997445,2650,0.38941022753715515,-1.8949754561297596,0.0003,13311.914623451234,0.3361309766769409,,
327680,263,997.16,20,7140.915,1242,1903.909912109375,0.2,0.009701518,0.099908447265625,0.00026627816041582266,2660,0.3892485499382019,-1.8939204443246127,0.0003,15016.925330543518,0.3795894980430603,,
344064,262,1004.46,21,7381.1255,1308,1980.77685546875,0.2,0.010741286,0.114935302734375,0.00010046532606793335,2670,0.38923799991607666,-1.8928032430820168,0.0003,12449.228517532349,0.3829938769340515,,
360448,262,1020.12,22,7547.994,1375,2842.1513671875,0.2,0.009567309,0.105999755859375,-0.0006525564114781446,2680,0.3888576030731201,-1.8908065048977734,0.0003,12903.051943969727,0.4422730803489685,,
376832,261,1047.09,23,7497.198,1440,3069.221435546875,0.2,0.010097269,0.104449462890625,-0.0011406321358663264,2690,0.38855311274528503,-1.8874066977761685,0.0003,10923.756469345093,0.5518528819084167,,
393216,261,1067.24,24,6836.0024,1506,456997.5,0.2,0.0105165765,0.1090576171875,0.0002336840770112758,2700,0.38837382197380066,-1.8846034388057888,0.0003,185088.45925617218,0.202082097530365,,
409600,260,1073.31,25,6143.221,1573,9680.0673828125,0.2,0.011099911,0.12020263671875,-5.4166470363270495e-06,2710,0.38846009969711304,-1.88426706334576,0.0003,384185.84663639066,0.34184783697128296,,
425984,259,1092.29,26,5502.38,1640,380143.59375,0.2,0.010838943,0.113287353515625,-9.29043126234319e-05,2720,0.3886081576347351,-1.8852995903231204,0.0003,488510.03593616484,0.6101053953170776,,
442368,259,1106.21,27,5645.5195,1705,114206.265625,0.2,0.010722145,0.12491455078125,0.0008701660361111862,2730,0.38873010873794556,-1.8865645073354245,0.0003,448423.2060720444,0.39454102516174316,,
458752,259,1095.48,28,4747.2573,1770,4069.891357421875,0.2,0.008508591,0.086212158203125,0.0009506932596195838,2740,0.388383686542511,-1.8858246113173665,0.0003,19713.96005630493,0.7438100278377533,,
475136,258,1076.01,29,4976.211,1838,865153.125,0.2,0.008814674,0.097894287109375,-0.0003010143695064471,2750,0.3885405957698822,-1.8843599039129912,0.0003,506402.39698238374,0.729316234588623,,
491520,258,1061.9,30,5982.5845,1902,2757.410888671875,0.2,0.010222572,0.110552978515625,0.0010165460933421854,2760,0.3879493772983551,-1.8826094546355308,0.0003,12774.677913856507,0.7394432723522186,,
507904,257,1073.62,31,6509.9995,1970,2474.331298828125,0.2,0.0093035605,0.096282958984375,-9.819994611461879e-05,2770,0.38801780343055725,-1.8796498167328537,0.0003,14559.263823890686,0.6963828504085541,,
524288,257,1050.86,32,7740.0063,2036,2811.490234375,0.2,0.00853065,0.092376708984375,-1.4781191430301987e-05,2780,0.38744714856147766,-1.8774381075054407,0.0003,11932.626743602752,0.8261400163173676,,
540672,257,1001.96,33,7326.6323,2103,4309.42431640625,0.2,0.009310711,0.09986572265625,-0.0012262883770745247,2790,0.38692715764045715,-1.8718496503308415,0.0003,13908.473778152465,0.6700916290283203,,
557056,256,1041.35,34,6958.5684,2170,399513.75,0.2,0.012552865,0.141094970703125,8.936415251810103e-05,2800,0.38716283440589905,-1.8697007993236183,0.0003,485672.6321857452,0.5207604467868805,,
573440,256,1027.24,35,5505.3745,2238,7883.19140625,0.2,0.009992633,0.111968994140625,0.0012276029898202977,2810,0.38759177923202515,-1.873247239831835,0.0003,24593.920804405214,0.727188915014267,,
589824,255,1036.82,36,3257.4731,2306,350582.375,0.2,0.0107135605,0.118865966796875,0.006483699611453631,2820,0.3873049020767212,-1.8740856962278485,0.0003,878387.0374172211,0.7039089202880859,,
606208,255,1029.43,37,559.8029,2372,670657.875,0.2,0.0100844465,0.103924560546875,0.004285783926206932,2830,0.38733795285224915,-1.8724704052321612,0.0003,1330457.2186653137,0.7080879509449005,,
622592,255,1048.89,38,245.02397,2439,982060.5,0.2,0.008890806,0.097088623046875,0.0028493749672634295,2840,0.387692928314209,-1.87439041826874,0.0003,979435.4855716706,0.7259573638439178,,
638976,255,1041.58,39,414.80185,2504,4030.968994140625,0.2,0.010069862,0.099725341796875,0.0011205157410586254,2850,0.3873370587825775,-1.8743541079573334,0.0003,415243.06648674014,0.6032384634017944,,
655360,255,1010.21,40,969.10333,2569,4695.86328125,0.2,0.0078053065,0.08597412109375,-0.0011988977381406584,2860,0.38702476024627686,-1.8710215425118804,0.0003,15711.031473922729,0.7158780992031097,,
671744,254,1015.61,41,2162.0125,2636,2988.435546875,0.2,0.0101557,0.113421630859375,0.00039875222500995733,2870,0.38678908348083496,-1.8678594187833368,0.0003,214403.35140972136,0.6745689511299133,,
688128,254,1002.84,42,4325.6094,2701,459422.0625,0.2,0.00886119,0.089361572265625,0.0005976389492843737,2880,0.38666340708732605,-1.8661925884895028,0.0003,369236.3098274231,0.7659988850355148,,
704512,254,982.06,43,6401.6157,2766,4372.91455078125,0.2,0.008796857,0.088037109375,-0.0005531691958822194,2890,0.3865097165107727,-1.8647266486659646,0.0003,42549.546787452695,0.7076206803321838,,
720896,254,994.23,44,7241.595,2833,32308.15625,0.2,0.008184288,0.087371826171875,0.0005381613101690163,2900,0.38650786876678467,-1.8638335810042919,0.0003,93671.02536315918,0.6874120235443115,,
737280,254,985.53,45,6973.9863,2900,2339.530029296875,0.2,0.009205496,0.096478271484375,-0.00019920530830859208,2910,0.38652509450912476,-1.8639085530303419,0.0003,16675.49125213623,0.7067194283008575,,
753664,254,972.36,46,7752.805,2965,108354.65625,0.2,0.009943669,0.095745849609375,0.0015520150976954029,2920,0.38660407066345215,-1.86426535313949,0.0003,154455.4908252716,0.6981942653656006,,
770048,254,954.95,47,8248.761,3029,5654.58544921875,0.2,0.00806156,0.080645751953125,-0.0011442829521911336,2930,0.38604435324668884,-1.8622958794236184,0.0003,15967.43495426178,0.5478632748126984,,
786432,254,904.19,48,7785.963,3093,3106.974853515625,0.2,0.008371002,0.089031982421875,0.0005317222018675239,2940,0.3858833909034729,-1.8580350927077234,0.0003,15412.407210922242,0.4323585033416748,,
800000,,,,,,4690.07763671875,0.2,0.009103286,0.093450927734375,0.00020451333966775564,2950,0.3856930136680603,-1.8565223499201238,0.0003,13974.768376159667,0.6494934856891632,549.76,1174.869140625
802816,244,941.69,49,7279.491,3285,,,,,,,,,,,,,
819200,244,916.67,50,7240.7617,3349,9990.634765625,0.2,0.012177695,0.1219970703125,0.004913738719824323,2960,0.3859044015407562,-1.8562150095589458,0.0003,364855.9727073669,0.680852860212326,,
835584,244,924.49,51,7218.4404,3414,5976.7900390625,0.2,0.010429343,0.1129638671875,-0.0009771028858267528,2970,0.3857141137123108,-1.856575635727495,0.0003,13675.814801406861,0.6728905737400055,,
851968,244,969.55,52,7583.0225,3480,3582.009765625,0.2,0.008454786,0.08446044921875,-0.00045229314564494417,2980,0.38556820154190063,-1.8547984052449464,0.0003,16829.23807563782,0.6524890065193176,,
868352,244,990.78,53,7689.8096,3544,4198.41162109375,0.2,0.009120991,0.1071044921875,-0.0015151091694860952,2990,0.38547611236572266,-1.8532484875991941,0.0003,12206.78669166565,0.7639544457197189,,
884736,245,1018.67,54,8000.4023,3610,3068.69384765625,0.2,0.008700894,0.0952880859375,1.8502983402868266e-05,3000,0.3850887715816498,-1.8510046646930278,0.0003,16736.950127601624,0.5756126046180725,,
901120,245,978.24,55,8837.555,3673,3045.2470703125,0.2,0.00873027,0.09107666015625,-0.0010081768276904769,3010,0.38528433442115784,-1.8497399845160545,0.0003,12990.967609786987,0.5639953911304474,,
917504,245,942.74,56,8508.814,3735,2135.598876953125,0.2,0.009894983,0.111663818359375,-0.000425153497417341,3020,0.38462600111961365,-1.8479110696353018,0.0003,14639.175852584838,0.4400565028190613,,
933888,245,920.76,57,8428.828,3801,2895.8916015625,0.2,0.008036792,0.0787109375,-0.00033630523630563404,3030,0.38446807861328125,-1.8432429841719569,0.0003,17665.53434829712,0.5242931544780731,,
950272,245,885.23,58,7992.2383,3866,3692.919677734375,0.2,0.0076727923,0.0797119140625,-0.0010597838283501915,3040,0.38448941707611084,-1.8425257554277779,0.0003,15458.599987411499,0.4286278486251831,,
966656,245,885.61,59,7660.1562,3933,11294.501953125,0.2,0.009855187,0.1028076171875,0.001405608734512498,3050,0.3845052719116211,-1.842610149923712,0.0003,25815.770609092713,0.49787062406539917,,
983040,245,868.74,60,7585.5093,3997,2377.18896484375,0.2,0.008626973,0.081915283203125,-0.000378543398619513,3060,0.3843448758125305,-1.8419439794495702,0.0003,81882.90007934571,0.7077743113040924,,
999424,245,923.95,61,8370.81,4063,4136.79736328125,0.2,0.007872818,0.07965087890625,-0.0008983643942883646,3070,0.38401439785957336,-1.8396719973534346,0.0003,16182.904399299621,0.5890016853809357,,
1015808,245,941.5,62,8679.535,4129,2248.819580078125,0.2,0.008127512,0.090704345703125,0.0007111694391824131,3080,0.3840044438838959,-1.8374199924059211,0.0003,14675.228064727784,0.6795676350593567,,
1032192,245,943.09,63,8871.765,4197,3446.703125,0.2,0.007891009,0.0841552734375,-0.0005830127131048358,3090,0.3836762607097626,-1.835771195590496,0.0003,13821.286986160278,0.6512032449245453,,
1048576,245,1007.4,64,9706.622,4263,4463.0146484375,0.2,0.008998453,0.095770263671875,3.098980723734712e-05,3100,0.38331228494644165,-1.8324927006848157,0.0003,13763.77735157013,0.6566236019134521,,
1064960,245,1026.19,65,10597.653,4330,2627.846923828125,0.2,0.009073282,0.09979248046875,0.000780582208699343,3110,0.38300734758377075,-1.8293417085893453,0.0003,14927.939096450806,0.7500457912683487,,
1081344,245,1061.83,66,9961.037,4398,3777.087646484375,0.2,0.007502064,0.082135009765625,0.0005245335925792461,3120,0.3828768730163574,-1.826967605948448,0.0003,15337.605846595765,0.6909576952457428,,
1097728,245,1101.84,67,10628.853,4465,104288.8828125,0.2,0.009942379,0.113226318359375,0.0019742105198019997,3130,0.38282760977745056,-1.8263962667435407,0.0003,173691.26631278993,0.27655500173568726,,
1114112,245,1081.11,68,10245.825,4531,3363.003173828125,0.2,0.0085595455,0.088702392578125,0.0005429300215837429,3140,0.38225117325782776,-1.8232661856338381,0.0003,13761.450253677369,0.6518273949623108,,
1130496,245,1118.12,69,10718.264,4595,3743.879150390625,0.2,0.009477281,0.10850830078125,0.0006142650649053394,3150,0.38259294629096985,-1.8213348822668194,0.0003,20044.530084991457,0.6382361054420471,,
1146880,245,1070.22,70,9976.751,4662,4231.1689453125,0.2,0.009265726,0.09361572265625,0.00010048525982710998,3160,0.3821900486946106,-1.821320740506053,0.0003,15039.878875923157,0.6468463242053986,,
1163264,245,1068.59,71,10006.521,4729,5048.853515625,0.2,0.010918046,0.11502685546875,0.0013045303339822567,3170,0.38159793615341187,-1.8163304740563035,0.0003,20045.706100654603,0.7016043066978455,,
1179648,246,1054.87,72,9940.818,4795,1749.287109375,0.2,0.009135915,0.0919921875,0.001689727468692581,3180,0.3814438581466675,-1.812349839694798,0.0003,14252.206155967713,0.6320790946483612,,
1196032,246,1046.73,73,10924.506,4859,2908.55029296875,0.2,0.00860095,0.095599365234375,-0.0006411374395611346,3190,0.38135290145874023,-1.8109821567311883,0.0003,15434.490384292603,0.6397162973880768,,
1212416,246,1031.08,74,10886.395,4925,2295.48876953125,0.2,0.009077993,0.09931640625,0.00032121114873007173,3200,0.3809927701950073,-1.8087106928229333,0.0003,15997.070879554749,0.6085774302482605,,
1228800,246,1000.11,75,10397.198,4989,1775.658447265625,0.2,0.0077786217,0.080230712890625,0.0005383358571634745,3210,0.3811952471733093,-1.8077959368005394,0.0003,14508.003059577943,0.5791229903697968,,
1245184,246,977.67,76,10386.286,5055,4843.51416015625,0.2,0.00855839,0.088421630859375,-0.0003815379941443098,3220,0.380847692489624,-1.8072899146936834,0.0003,17512.014609336853,0.6222213506698608,,
1261568,246,997.33,77,10610.153,5119,3282.99072265625,0.2,0.009097845,0.103924560546875,0.0013537919858208625,3230,0.3803343176841736,-1.8028547680005431,0.0003,15214.594469451904,0.5870887637138367,,
1277952,246,1034.58,78,11031.754,5184,3179.763671875,0.2,0.008605732,0.083856201171875,-9.305937765020644e-05,3240,0.3803471028804779,-1.799818314984441,0.0003,14653.404612731934,0.551632285118103,,
1294336,246,1009.88,79,10709.135,5250,2300.2138671875,0.2,0.009861939,0.109942626953125,0.0013503866972314426,3250,0.3801347315311432,-1.7989144647493958,0.0003,13137.35666694641,0.6027562618255615,,
1310720,246,1021.65,80,10669.607,5314,3429.33203125,0.2,0.008962171,0.096661376953125,0.0021003442740038735,3260,0.3798031806945801,-1.7956968701444567,0.0003,16774.83021259308,0.5462048649787903,,
1327104,246,1003.13,81,10421.631,5377,5262.82958984375,0.2,0.00967764,0.095587158203125,0.0006964992050598085,3270,0.3793920576572418,-1.791893529612571,0.0003,17314.111927413942,0.592436820268631,,
1343488,246,981.1,82,9842.043,5441,2656.587158203125,0.2,0.009376086,0.09788818359375,-0.0005238361538431491,3280,0.3791574537754059,-1.788163864146918,0.0003,16259.227864837647,0.6451342403888702,,
1359872,246,996.25,83,10049.185,5507,16257.875,0.2,0.009778516,0.108892822265625,-8.077185229922179e-05,3290,0.3790574073791504,-1.786095757316798,0.0003,17923.586533164977,0.6145519912242889,,
1376256,246,958.29,84,8446.47,5573,3042.50537109375,0.2,0.009349076,0.104266357421875,-0.00023284731978492345,3300,0.3788261413574219,-1.7842774592339992,0.0003,14103.758535575867,0.606921911239624,,
1392640,246,991.23,85,8939.362,5639,289135.34375,0.2,0.009789899,0.10455322265625,0.0012615621248187382,3310,0.37868180871009827,-1.7823761062696577,0.0003,318606.15647125244,0.46040380001068115,,
1409024,246,986.85,86,8904.397,5707,2725.190673828125,0.2,0.009812506,0.108758544921875,5.015635397285223e-05,3320,0.3784361779689789,-1.7801334407180547,0.0003,14822.608084869385,0.6083199381828308,,
1425408,246,1002.48,87,8885.332,5772,3758.69140625,0.2,0.009487748,0.09864501953125,-0.001188762249694264,3330,0.3781304657459259,-1.777227897103876,0.0003,13505.898042488097,0.6067409515380859,,
1441792,246,974.22,88,7956.5786,5839,2914.44482421875,0.2,0.010862332,0.112908935546875,0.0018739269121397228,3340,0.3779754936695099,-1.7745984739623963,0.0003,295562.7048044205,0.677544504404068,,
1458176,246,1011.74,89,6641.131,5907,144845.921875,0.2,0.00920558,0.101629638671875,-0.0006083163865696406,3350,0.37780246138572693,-1.7729599473066628,0.0003,200998.4139705658,0.7194567024707794,,
1474560,246,1085.86,90,6588.215,5976,1027963.1875,0.2,0.009965058,0.1101806640625,0.0003391618975911115,3360,0.3779483735561371,-1.7728690225630999,0.0003,1231008.8239589692,0.7087866067886353,,
1490944,246,1050.75,91,7174.0737,6042,423779.125,0.2,0.00872141,0.084893798828125,-0.00029660374884770134,3370,0.3779066801071167,-1.7734293196350337,0.0003,476929.5614444733,0.7985513359308243,,
1507328,246,1024.67,92,6824.9536,6109,3379.954833984375,0.2,0.009156573,0.100018310546875,-0.0006491453212220221,3380,0.3776674270629883,-1.7722307954914869,0.0003,17707.17068748474,0.7714678943157196,,
1523712,246,1044.58,93,7521.0005,6175,5223.9560546875,0.2,0.009048326,0.100335693359375,-0.00022147139761727886,3390,0.3773799538612366,-1.7697800026275217,0.0003,16086.341467666625,0.6625983119010925,,
1540096,246,1090.89,94,8199.456,6239,2839.15380859375,0.2,0.008479549,0.088568115234375,0.0006668697425993742,3400,0.37692874670028687,-1.7659160191193224,0.0003,14860.694268035888,0.6357501447200775,,
1556480,246,1040.29,95,8866.097,6304,2394.267333984375,0.2,0.008139055,0.0834228515625,0.000709377787734411,3410,0.3765912652015686,-1.76188613884151,0.0003,16716.204322624206,0.6434134244918823,,
1572864,246,993.62,96,10526.81,6370,2062.379150390625,0.2,0.009791299,0.110589599609375,-0.0004937759669701336,3420,0.3764362335205078,-1.7591157716698944,0.0003,14361.60977306366,0.5196773409843445,,
1589248,246,1027.53,97,10820.472,6436,1924.267333984375,0.2,0.008644728,0.084844970703125,-0.0010018062630479108,3430,0.3764738440513611,-1.7584001420997084,0.0003,12463.645992279053,0.6777316629886627,,
1600000,,,,,,5640.20263671875,0.2,0.009439923,0.104486083984375,0.0006555991818459006,3440,0.3762591481208801,-1.7574769860133528,0.0003,13552.312027168275,0.5944781601428986,962.59,8325.1171875
1605632,238,1042.48,98,11046.957,6728,,,,,,,,,,,,,
1622016,238,1114.42,99,11961.539,6796,1873.0379638671875,0.2,0.009779286,0.100933837890625,-0.0003126010355117614,3450,0.37618234753608704,-1.755704791098833,0.0003,13775.743505477905,0.5672168135643005,,
1638400,238,1135.47,100,12202.084,6862,2027.1429443359375,0.2,0.008393419,0.085772705078125,-9.668446818977827e-05,3460,0.3762056827545166,-1.7553263393230736,0.0003,10662.60207824707,0.6626772582530975,,
1654784,238,1159.45,101,12402.303,6927,1855.629150390625,0.2,0.009484107,0.111712646484375,-0.0005610848749711295,3470,0.3759765923023224,-1.7540031240321696,0.0003,12104.996152114869,0.6583955585956573,,
1671168,238,1233.74,102,13302.06,6994,1811.100830078125,0.2,0.0095265,0.1066162109375,0.0001750734263623599,3480,0.3754183053970337,-1.7496304617263376,0.0003,12691.49203414917,0.5636756718158722,,
1687552,238,1278.31,103,13821.494,7062,2665.050048828125,0.2,0.00786002,0.08817138671875,-0.0013521648945243215,3490,0.3750745356082916,-1.7449038113467394,0.0003,13084.413026237487,0.6713322401046753,,
1703936,239,1291.55,104,13830.688,7129,2348.20751953125,0.2,0.008932503,0.0922607421875,-0.0006424124079785542,3500,0.3748020827770233,-1.7416807995177805,0.0003,12705.177139282227,0.7059590816497803,,
1720320,239,1348.45,105,14273.795,7197,1209.4014892578125,0.2,0.009418818,0.094427490234375,-0.0009880917848931858,3510,0.3744676411151886,-1.7383090840652584,0.0003,11412.072176647187,0.755176916718483,,
1736704,239,1397.06,106,14381.361,7264,3279.419677734375,0.2,0.0105629265,0.118731689453125,-0.0006185045249367249,3520,0.37440019845962524,-1.7360198648646474,0.0003,16964.646142196656,0.7875577360391617,,
1753088,239,1395.63,107,14275.519,7331,4450.50732421875,0.2,0.010246836,0.11485595703125,0.0006525660038278147,3530,0.3744354248046875,-1.7359042887575924,0.0003,29106.412903785706,0.6881861984729767,,
1769472,239,1386.66,108,14001.488,7398,2918.0068359375,0.2,0.009404833,0.092938232421875,0.0006316195253020851,3540,0.37415415048599243,-1.7346579258330166,0.0003,14215.706861114502,0.6496501863002777,,
1785856,239,1380.48,109,13923.202,7466,2801.49951171875,0.2,0.008148291,0.0904052734375,-0.00040720563738432246,3550,0.37394627928733826,-1.7320405981503426,0.0003,14676.902068710328,0.8020640015602112,,
1802240,239,1371.25,110,13559.787,7533,1395.3642578125,0.2,0.0089855315,0.102325439453125,-0.0016696533949470903,3560,0.3739575743675232,-1.7309908660128712,0.0003,11617.99049320221,0.747305154800415,,
1818624,239,1363.94,111,13393.111,7597,1950.82470703125,0.2,0.008181677,0.08131103515625,0.00023022203695290954,3570,0.3736617863178253,-1.7290593597106636,0.0003,11830.760150146485,0.6764856278896332,,
1835008,239,1374.44,112,13288.878,7664,1655.424072265625,0.2,0.0089045735,0.092828369140625,-0.0015712942986283451,3580,0.3733576238155365,-1.7261374175548554,0.0003,11629.401328659058,0.5939046442508698,,
1851392,239,1361.94,113,13588.3,7730,2538.794189453125,0.2,0.00903994,0.089691162109375,-0.001043375526114687,3590,0.3730681240558624,-1.7228765198029579,0.0003,11679.117660522461,0.7497250139713287,,
1867776,239,1328.8,114,13689.044,7796,3099.161376953125,0.2,0.009812027,0.10985107421875,-0.0001705799824776477,3600,0.3726941645145416,-1.7190477485768496,0.0003,13526.783437728882,0.6206003129482269,,
1884160,239,1323.59,115,13576.577,7862,3345.365478515625,0.2,0.009102097,0.096539306640625,0.001008972396266472,3610,0.37194642424583435,-1.7131680789403618,0.0003,10692.064081668854,0.6736528873443604,,
1900544,239,1275.06,116,12869.824,7930,5852.7958984375,0.2,0.010010287,0.1136474609375,0.00016670005425112322,3620,0.37205764651298523,-1.709417756460607,0.0003,13001.52015209198,0.7166692614555359,,
1916928,239,1289.9,117,12990.736,7999,1961.962890625,0.2,0.009746543,0.114190673828125,-0.0006727074542141054,3630,0.3718092143535614,-1.708759954944253,0.0003,12234.148580551147,0.7083740830421448,,
1933312,239,1264.6,118,12790.964,8065,4004.125,0.2,0.01165657,0.138458251953125,0.0058675683868386844,3640,0.3716281056404114,-1.7063192680478096,0.0003,12511.283675575256,0.817138209939003,,
1949696,239,1265.96,119,12870.497,8133,1531.9031982421875,0.2,0.010264164,0.10662841796875,-0.0009346543996798573,3650,0.37128496170043945,-1.7037018979899585,0.0003,11848.5230342865,0.7330224514007568,,
1966080,239,1208.88,120,12046.858,8201,2107.829345703125,0.2,0.008634144,0.09683837890625,-0.0008513729806509218,3660,0.37083709239959717,-1.6993939793668686,0.0003,11647.752032661438,0.7412961721420288,,
1982464,239,1249.84,121,12316.138,8270,2633.14404296875,0.2,0.009356317,0.1042236328125,-0.0017637584949625306,3670,0.37092161178588867,-1.6975381730124355,0.0003,9606.688244819641,0.7609692960977554,,
1998848,239,1224.3,122,11223.428,8336,1346.161865234375,0.2,0.010668797,0.11533203125,-0.0017548520960190216,3680,0.3703986406326294,-1.6957505092024803,0.0003,10427.844826602935,0.7412456274032593,,
2015232,239,1258.64,123,11702.429,8402,62337.25390625,0.2,0.011443814,0.1240478515625,0.0018263543683133322,3690,0.37074872851371765,-1.6941743861883878,0.0003,173506.1726146698,0.4081803560256958,,
