time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,58,-222.28343,561,32768,301.0,,,,,,,,,,,
2,140,-1797.4563,465,65536,141.0,50.35836410522461,10,-6.117586060985923,0.2800264041932678,68.18764,93.54197582602501,0.2,0.935162353515625,0.0009818077087402344,1.1455715894699097,0.01
3,229,-1822.1868,427,98304,139.87,20210.9296875,20,-6.025060557946563,0.24811735032653814,61.856598,48243.24608459473,0.2,0.8749969482421875,5.960464477539063e-08,1.0930107831954956,0.01
4,307,-553.01245,426,131072,301.0,18891.138671875,30,-6.2544199619442225,0.24926526611880034,364.085,38527.84025878906,0.2,0.903173828125,0.0,1.1794013977050781,0.01
5,383,-496.64276,427,163840,301.0,1328.7353515625,40,-6.247816295921803,0.1973486646449601,656.219,3686.287701511383,0.2,0.9709228515625,0.0,1.17667818069458,0.01
6,460,-1822.1868,427,196608,139.86,515.1166381835938,50,-7.539004645496607,0.20433934982138452,314.33405,1993.15349111557,0.2,0.9762542724609375,0.0,1.6288820505142212,0.01
7,536,-1801.8447,427,229376,139.84,17931.060546875,60,-7.500173811987042,0.25843913138933206,37.329838,33206.13810424805,0.2,0.92738037109375,-1.1920928955078125e-07,1.5963973999023438,0.01
8,614,-607.5889,426,262144,294.55,10062.978515625,70,-7.966052664816379,0.26277858481334987,662.6332,26225.208783721922,0.2,0.940020751953125,5.960464477539063e-08,1.8003267049789429,0.01
9,692,-496.76144,426,294912,301.0,2743.17236328125,80,-8.275095504522323,0.19800663933183388,838.8362,5014.171128082276,0.2,0.9530517578125,0.0,1.9709874391555786,0.01
10,770,-496.83212,425,327680,301.0,1045.5281982421875,90,-7.804073310643434,0.2090079679779592,658.9856,4175.323870277405,0.2,0.95443115234375,0.0,1.7163841724395752,0.01
11,848,-1832.3478,424,360448,139.87,1533.979248046875,100,-8.13819692209363,0.21291189365438185,450.3246,3090.224266576767,0.2,0.964276123046875,0.0,1.9351942539215088,0.01
12,926,-1781.8662,424,393216,139.84,14767.125,110,-8.907557462155818,0.2553406997853017,129.27667,31711.806719970704,0.2,0.92884521484375,1.1920928955078125e-07,2.449514865875244,0.01
13,1004,-1761.7295,424,425984,139.81,9308.9697265625,120,-8.843930839747191,0.26621267979785446,177.28908,23402.864598846434,0.2,0.9465179443359375,-1.1920928955078125e-07,2.325381278991699,0.01
14,1081,-1991.4119,424,458752,181.86,9980.056640625,130,-8.804537234455347,0.2644123035723169,186.2048,18438.534282684326,0.2,0.9667999267578125,0.0,2.371530294418335,0.01
15,1159,-1687.0476,424,491520,124.06,5744.0302734375,140,-9.464785789698363,0.279278983200129,947.704,11367.151179504395,0.2,0.9918975830078125,0.0,3.12069034576416,0.01
16,1236,-1707.3369,423,524288,124.06,7894.54541015625,150,-9.873189391195774,0.2827140185760072,1079.3418,12269.278385925292,0.2,0.971881103515625,0.0,3.805070638656616,0.01
17,1318,-2387.9954,422,557056,231.2,5565.466796875,160,-10.025792645663023,0.2772982309603321,95.13318,12507.966606521606,0.2,0.9775146484375,-2.384185791015625e-07,3.6086480617523193,0.01
18,1412,-1776.7054,417,589824,299.77,5613.27978515625,170,-11.336620806157589,0.24500289253155644,55.123558,9291.996153259277,0.2,0.9858367919921875,-1.1920928955078125e-07,5.2411088943481445,0.01
