Episode,Reward
1,-18805.572
2,-637.93054
3,-2686.8
4,-5602.8633
5,650.6742
6,-522.0213
7,-3568.6794
8,-275.82693
9,-6667.4624
10,-519.25836
11,-14776.104
12,-5613.074
13,-6637.925
14,-534.9177
15,-615.02484
16,-363.2476
17,-18845.09
18,-12677.857
19,-1658.4076
20,-4633.15
21,-2683.7742
22,-5631.099
23,-438.52948
24,-520.6385
25,-290.5979
26,-515.0244
27,-14774.91
28,-5609.7017
29,-5615.444
30,-525.7023
31,-537.09485
32,-354.73505
33,-18833.117
34,-429.37494
35,-13730.611
36,-291.5782
37,-1654.7197
38,-5643.3013
39,-2686.4375
40,-5630.5513
41,-518.8467
42,-516.0784
43,-15778.9795
44,-5608.5527
45,-5627.5405
46,-523.54456
47,-539.91254
48,-357.13135
49,-18833.068
50,-4631.6235
51,-441.31125
52,-510.9712
53,-13731.974
54,-298.38846
55,-2655.402
56,-2684.8687
57,-5630.7114
58,-517.05884
59,-14775.901
60,-5606.677
61,-5623.422
62,-529.63544
63,-1514.0942
64,-356.23648
65,-17835.58
66,-5640.7974
67,-5620.853
68,-436.90125
69,-522.971
70,-13730.605
71,-291.81912
72,-1653.4976
73,-2687.0874
74,-517.0303
75,-15775.842
76,-5607.5576
77,-5628.174
78,-537.32404
79,-513.0497
80,-355.8235
81,-18833.41
82,-13721.086
83,-5641.2954
84,-5630.1016
85,-440.00974
86,-522.6525
87,-293.85303
88,-1653.7543
89,-2685.0151
90,-4599.9097
91,-517.9607
92,-15777.237
93,-5625.83
94,-551.153
95,-525.7959
96,-355.17883
97,-5642.9565
98,-2681.099
99,-4618.075
100,-357.3502
