rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/approx_kl
1000.65,304,1,6649.785,26,1032192,,,,,,,,,,,
1007.6,230,2,6844.143,70,1040384,0.3780425786972046,-1.7749924179166556,0.0003,17716.331882095335,-0.00025478030438534914,0.07998046875,3730,0.26498639583587646,0.2,5861.80810546875,0.007247231
1017.15,214,3,7058.3594,114,1048576,0.37775641679763794,-1.7730679221451282,0.0003,12802.412729644775,-0.0011160424455738394,0.080029296875,3740,0.45097535848617554,0.2,2490.61474609375,0.008105576
1007.58,208,4,6905.799,156,1056768,0.3775942325592041,-1.770809630304575,0.0003,12449.49516735077,-0.00082094418721681,0.089794921875,3750,0.308577299118042,0.2,2001.6796875,0.0085360585
1002.49,200,5,6941.297,204,1064960,0.3770804703235626,-1.7673501182347535,0.0003,11225.318210983276,-0.0009170627645289642,0.05341796875,3760,0.35486817359924316,0.2,2240.875732421875,0.0071011772
1027.43,199,6,6951.7607,246,1073152,0.3769182860851288,-1.7636146964505315,0.0003,9032.194105911254,-0.0006007917549140984,0.113232421875,3770,0.7232257425785065,0.2,1332.541015625,0.009907951
995.9,197,7,6843.416,290,1081344,0.37651026248931885,-1.7605950213968753,0.0003,11883.389525604249,0.0007200834839750314,0.09024658203125,3780,0.510990172624588,0.2,2624.39794921875,0.00875437
1009.8,195,8,6956.928,335,1089536,0.37664589285850525,-1.7590279346331954,0.0003,14260.025538635255,-0.0017043353167537135,0.08699951171875,3790,0.2520182132720947,0.2,3618.775146484375,0.008228995
1014.61,194,9,6890.8823,379,1097728,0.3765300214290619,-1.759410329721868,0.0003,14330.173314285279,-0.000275568905271939,0.08250732421875,3800,0.508124828338623,0.2,3954.827880859375,0.008809214
998.52,193,10,7064.8105,422,1105920,0.3761756718158722,-1.7565180072560906,0.0003,13973.597228240968,-0.0011783440037106629,0.07930908203125,3810,0.29020005464553833,0.2,2741.9892578125,0.0076767006
1006.08,192,11,7367.228,467,1114112,0.37619662284851074,-1.7544512493535875,0.0003,12069.938160705566,0.0017079187295166776,0.10048828125,3820,0.6373308300971985,0.2,2204.883056640625,0.009602731
1016.35,192,12,7418.152,510,1122304,0.37631136178970337,-1.7554261377081275,0.0003,11647.901908874512,0.0004038575996673899,0.100048828125,3830,0.7226661443710327,0.2,2903.73291015625,0.00968073
1019.38,191,13,7419.431,555,1130496,0.37587612867355347,-1.7540296470746397,0.0003,8778.446812057495,-0.0028889263998280513,0.08447265625,3840,0.4482726454734802,0.2,1696.5985107421875,0.008200993
1045.45,191,14,7833.823,598,1138688,0.3757014870643616,-1.7503083376213908,0.0003,11075.956601905822,-0.00013948557498224545,0.0840087890625,3850,0.5430095195770264,0.2,1462.2625732421875,0.007855826
1041.17,191,15,7728.3735,640,1146880,0.37522459030151367,-1.7470744024962186,0.0003,12510.892622756957,-0.00027376786074455594,0.1087158203125,3860,0.23302757740020752,0.2,2981.277099609375,0.009294827
1046.03,191,16,7763.045,685,1155072,0.37493428587913513,-1.7426856299862266,0.0003,14906.735160064698,-2.3870588847785257e-05,0.09674072265625,3870,0.21454572677612305,0.2,4043.693359375,0.00928928
1054.45,190,17,7941.067,730,1163264,0.374845415353775,-1.7406392620876432,0.0003,9951.572608947754,-0.00080569487035973,0.0894287109375,3880,0.40343278646469116,0.2,2380.040283203125,0.008690678
1032.63,190,18,7866.9814,774,1171456,0.37447601556777954,-1.7381577219814062,0.0003,9439.99786453247,-0.0029069631276797737,0.08387451171875,3890,0.4848983883857727,0.2,2102.9755859375,0.007810279
1033.88,190,19,8009.203,818,1179648,0.374067097902298,-1.7339593471959234,0.0003,9771.29169960022,-0.0013473676699504722,0.08438720703125,3900,0.6600388288497925,0.2,3942.6748046875,0.008183442
1016.99,189,20,8019.7744,863,1187840,0.37385430932044983,-1.7303980480879546,0.0003,13840.54934501648,-0.0012810465501388534,0.1403564453125,3910,0.4483770728111267,0.2,1727.4559326171875,0.012197876
1046.5,189,21,8344.529,910,1196032,0.3737823963165283,-1.7287825202569365,0.0003,17440.75736732483,0.0010225310485111549,0.10687255859375,3920,0.4124617576599121,0.2,3250.298095703125,0.009392792
1062.73,188,22,8609.135,956,1204224,0.37386471033096313,-1.7288420474156738,0.0003,8958.133067131042,-0.0010827051811247656,0.09156494140625,3930,0.5519866943359375,0.2,1886.37841796875,0.008701867
1056.99,188,23,8567.088,1000,1212416,0.37376534938812256,-1.7292158523574472,0.0003,11901.794327163696,-0.0024392227267526325,0.1072021484375,3940,0.3795223832130432,0.2,1826.966796875,0.009212293
1037.29,188,24,8511.416,1043,1220608,0.3736523985862732,-1.7282386442646385,0.0003,12113.785741043092,0.0009958294729585759,0.0984375,3950,0.4348599910736084,0.2,1403.2613525390625,0.009409751
1034.84,187,25,8495.535,1089,1228800,0.37350547313690186,-1.727037720195949,0.0003,12317.286389923096,-0.0009271251779864542,0.09027099609375,3960,0.4250200390815735,0.2,4786.86767578125,0.008964295
