time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/loss,train/value_loss,train/clip_fraction,train/approx_kl,train/n_updates,train/explained_variance,train/entropy_loss,train/clip_range,train/std,train/policy_gradient_loss,train/learning_rate
570,301.0,57,3078.6758,1,32768,,,,,,,,,,,
495,301.0,132,3149.2075,2,65536,4395.36376953125,21751.973620986937,0.4274810791015625,0.052895866,630,0.2089884877204895,-4.376618646457791,0.2,0.723784863948822,0.02912294004672731,0.001
474,301.0,207,3645.6084,3,98304,3891.367431640625,21922.720300292967,0.3212615966796875,0.033634376,640,0.38026005029678345,-4.37536313533783,0.2,0.723072350025177,0.013887053025064234,0.001
464,301.0,282,3528.9285,4,131072,6001.78173828125,22769.596685791017,0.3173614501953125,0.03183537,650,0.2971818447113037,-4.3769731160253285,0.2,0.7244957089424133,0.014240238458478416,0.001
459,301.0,356,3708.1816,5,163840,5264.447265625,18767.36357307434,0.3123870849609375,0.02976165,660,0.3386608362197876,-4.375001028180122,0.2,0.7224777936935425,0.013876184110267786,0.001
455,301.0,431,3920.827,6,196608,2571.6484375,20698.121744537355,0.2989990234375,0.029167468,670,0.36611461639404297,-4.368206815049052,0.2,0.7221636176109314,0.011769561115579563,0.001
452,301.0,506,3997.9993,7,229376,6872.26318359375,22138.098694992066,0.295867919921875,0.027330449,680,0.3510540723800659,-4.363930576667189,0.2,0.720645546913147,0.012675064560971805,0.001
450,301.0,581,4122.5215,8,262144,4988.0634765625,22175.62405166626,0.285357666015625,0.025662769,690,0.3043813705444336,-4.343527004495263,0.2,0.7154148817062378,0.01185264524901868,0.001
449,301.0,656,4236.4717,9,294912,2985.58154296875,19842.59840488434,0.280303955078125,0.02646427,700,0.36864525079727173,-4.3264118697494265,0.2,0.7133926153182983,0.009840877752958476,0.001
448,301.0,731,4354.06,10,327680,3590.654052734375,21586.42264213562,0.2905059814453125,0.027133023,710,0.37325263023376465,-4.315419357270002,0.2,0.7118761539459229,0.010700014163921879,0.001
447,301.0,805,4487.578,11,360448,8244.6953125,22949.87275276184,0.28485107421875,0.027278816,720,0.3642350435256958,-4.307803494110703,0.2,0.7108994722366333,0.011021625864032103,0.001
446,301.0,880,4515.9346,12,393216,5740.27978515625,23245.146114730836,0.2760589599609375,0.026643287,730,0.37247222661972046,-4.296707964688539,0.2,0.7074984312057495,0.00981867786777002,0.001
445,301.0,955,4491.189,13,425984,3807.413818359375,24233.97458496094,0.2833770751953125,0.025691587,740,0.334480881690979,-4.28234677426517,0.2,0.7057284116744995,0.011937822316576785,0.001
445,301.0,1030,4656.806,14,458752,5573.5908203125,23481.194129562376,0.288641357421875,0.0270726,750,0.3202921152114868,-4.275330265238881,0.2,0.7050286531448364,0.012851808315917878,0.001
444,301.0,1105,4420.2764,15,491520,5130.4755859375,23321.78592185974,0.303814697265625,0.029241562,760,0.34170591831207275,-4.267115097120405,0.2,0.7030613422393799,0.011888064385038888,0.001
444,301.0,1180,4401.2266,16,524288,5496.6904296875,23555.699489212035,0.29219970703125,0.026810303,770,0.40241098403930664,-4.255161556974054,0.2,0.7007267475128174,0.012003405167524761,0.001
443,301.0,1254,4666.897,17,557056,4751.91650390625,24026.31890602112,0.2845611572265625,0.026498713,780,0.3626619577407837,-4.238377394899726,0.2,0.6971742510795593,0.011327939197417435,0.001
443,301.0,1329,4389.912,18,589824,6640.94189453125,24806.6191116333,0.2977081298828125,0.029068165,790,0.38057470321655273,-4.22545649074018,0.2,0.6964308023452759,0.013450707246556703,0.001
442,301.0,1406,4683.978,19,622592,4062.5751953125,24923.51847496033,0.2955169677734375,0.027910914,800,0.40804392099380493,-4.212931431829929,0.2,0.692837119102478,0.010489156584480953,0.001
