time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/explained_variance,train/clip_range,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
2665,51,835584,857.63,313,6910.861,-0.00044240035203984006,0.0065641887,0.044708251953125,-1.9288554891943932,0.39277318120002747,2970,0.6056367754936218,0.2,0.0003,10227.048828125,36380.73896484375,,
2718,52,851968,855.33,313,7554.241,0.0004307102091843262,0.00489265,0.03017578125,-1.928625872731209,0.39275193214416504,2980,0.6284635663032532,0.2,0.0003,9320.7021484375,32007.86394042969,,
2769,53,868352,870.34,313,7818.9136,0.00036367164138937367,0.0057163285,0.04410400390625,-1.9284174650907517,0.39272916316986084,2990,0.7125609219074249,0.2,0.0003,12055.564453125,37078.249291992186,,
2822,54,884736,877.69,313,7931.2964,-0.00021910588402533903,0.0056442935,0.03221435546875,-1.9282079070806504,0.3927097022533417,3000,0.5978748798370361,0.2,0.0003,9622.7900390625,30138.422802734374,,
2877,55,901120,917.15,313,8422.212,-0.001054530151304789,0.005560619,0.034661865234375,-1.927849331498146,0.39265790581703186,3010,0.6649682521820068,0.2,0.0003,7310.90283203125,26076.942797851563,,
2929,56,917504,931.1,313,8591.497,-0.00039864125683379824,0.0055592316,0.033709716796875,-1.9271924287080764,0.3925810158252716,3020,0.6591255068778992,0.2,0.0003,7266.09375,26660.663830566406,,
2981,57,933888,951.5,313,8793.519,0.0004157742252573371,0.0062954184,0.043621826171875,-1.926473793387413,0.39251819252967834,3030,0.6606112420558929,0.2,0.0003,9048.1923828125,27424.395153808593,,
3035,58,950272,968.74,313,8899.229,-0.0006717987562296912,0.005565765,0.0310546875,-1.9258536770939827,0.3924524784088135,3040,0.7453248202800751,0.2,0.0003,6260.35009765625,21412.30087890625,,
3087,59,966656,985.16,313,8990.94,-0.0005667983998137061,0.0062341616,0.040850830078125,-1.9253973335027694,0.39245206117630005,3050,0.7063540816307068,0.2,0.0003,9183.12890625,25914.337280273438,,
3139,60,983040,1014.16,313,9351.268,-0.0005547115913941524,0.0063934857,0.0488037109375,-1.9254116401076318,0.392445832490921,3060,0.6267122030258179,0.2,0.0003,9132.5615234375,29293.04719238281,,
3190,61,999424,1014.26,313,9279.334,0.000748768869380001,0.0059267636,0.043896484375,-1.9253052964806556,0.3924359679222107,3070,0.6823161244392395,0.2,0.0003,8486.5908203125,29569.791552734376,,
3242,62,1015808,1021.85,313,9381.742,0.00048084478912642227,0.0053126654,0.031781005859375,-1.9253769785165786,0.3924662172794342,3080,0.6655714213848114,0.2,0.0003,6939.7822265625,23478.043713378906,,
3296,63,1032192,1040.92,313,9463.677,-0.0010299326400854624,0.0057250373,0.036962890625,-1.9256903037428856,0.3924873471260071,3090,0.7318377792835236,0.2,0.0003,7627.17578125,26496.338757324218,,
3348,64,1048576,1032.67,313,9346.8,-0.00042932667056447824,0.005805066,0.03541259765625,-1.9256915643811225,0.39246687293052673,3100,0.6894998550415039,0.2,0.0003,8911.9912109375,28631.352954101563,,
3403,65,1064960,1062.65,312,9829.345,-0.0009863953688181936,0.0048164637,0.027874755859375,-1.9253480419516564,0.3924204111099243,3110,0.692765861749649,0.2,0.0003,8055.20166015625,30065.783068847657,,
3456,66,1081344,1056.23,312,9720.513,-0.00029664377216249705,0.0054350127,0.0440185546875,-1.9250464737415314,0.39242953062057495,3120,0.6712794601917267,0.2,0.0003,6324.9619140625,27876.82294921875,,
3509,67,1097728,1073.17,312,9937.04,-0.00037510055117309096,0.006682853,0.053289794921875,-1.925148533284664,0.39243847131729126,3130,0.6899468898773193,0.2,0.0003,9074.7080078125,31663.804833984374,,
3562,68,1114112,1093.12,312,10084.432,-0.00042340286017861217,0.004197292,0.02266845703125,-1.9252889931201935,0.39246904850006104,3140,0.6880760490894318,0.2,0.0003,6437.33447265625,24860.976232910158,,
3615,69,1130496,1063.96,312,9816.395,0.0008546774028218351,0.0050417716,0.03360595703125,-1.925588695704937,0.39248478412628174,3150,0.5416564345359802,0.2,0.0003,22379.6953125,102315.08227539062,,
3668,70,1146880,1098.01,312,10173.324,-0.0003212277813872788,0.0059601413,0.04217529296875,-1.9255456298589706,0.39244893193244934,3160,0.6725929081439972,0.2,0.0003,10173.1982421875,32254.735620117186,,
3721,71,1163264,1075.78,312,9919.277,0.001879439408367034,0.0058651795,0.046746826171875,-1.9252709850668908,0.3924409747123718,3170,0.544542670249939,0.2,0.0003,8799.2998046875,30075.809045410155,,
3774,72,1179648,1083.82,312,10126.753,-0.00018670308782020584,0.0060344534,0.043023681640625,-1.9250546544790268,0.3923945128917694,3180,0.6761097311973572,0.2,0.0003,11509.8623046875,32177.870751953124,,
3826,73,1196032,1076.02,312,9594.338,-0.0004899206687696278,0.0057785036,0.03447265625,-1.9245686933398247,0.39235785603523254,3190,0.5891048908233643,0.2,0.0003,8620.236328125,29379.139514160157,,
3879,74,1212416,1059.41,312,9583.234,0.0013680377873242834,0.006829869,0.041754150390625,-1.9244270011782647,0.39238032698631287,3200,0.6322940587997437,0.2,0.0003,59632.2890625,277615.3396484375,,
3933,75,1228800,1068.69,312,9682.721,-0.00047132455947576093,0.006461906,0.046600341796875,-1.9245526507496833,0.3923531174659729,3210,0.7317941784858704,0.2,0.0003,9556.6201171875,30727.534997558592,,
3986,76,1245184,1069.68,312,9830.376,-2.725495578488335e-05,0.0058793807,0.039141845703125,-1.9241347461938858,0.3923127055168152,3220,0.640524834394455,0.2,0.0003,8261.310546875,28820.361596679686,,
4037,77,1261568,1045.06,312,9545.367,-0.00011304506042506546,0.006130066,0.03736572265625,-1.923683089017868,0.3922610878944397,3230,0.7112331092357635,0.2,0.0003,8762.3828125,28909.015100097655,,
4093,78,1277952,1078.32,312,9849.506,-0.0002980879275128245,0.0068237754,0.0584228515625,-1.9233094498515129,0.39224427938461304,3240,0.5727025866508484,0.2,0.0003,11348.154296875,33901.93662109375,,
4147,79,1294336,1061.31,312,9526.998,0.00047841102787060663,0.006058875,0.04078369140625,-1.9229911968111992,0.39218342304229736,3250,0.7731468677520752,0.2,0.0003,7347.74169921875,28692.438122558593,,
4199,80,1310720,1041.51,312,9748.31,-0.0005456238563056104,0.0043898425,0.026300048828125,-1.9225870743393898,0.3921857476234436,3260,0.7668976485729218,0.2,0.0003,7873.39990234375,30120.329211425782,,
4251,81,1327104,1011.26,312,9290.913,0.001142424513818696,0.005652699,0.049285888671875,-1.922706311941147,0.39219793677330017,3270,0.614360123872757,0.2,0.0003,10251.8603515625,33358.92419433594,,
4303,82,1343488,970.51,312,8638.518,0.0005064935969130602,0.0043274635,0.025018310546875,-1.9226547062397004,0.3921721577644348,3280,0.6033048331737518,0.2,0.0003,10957.73046875,38062.6005859375,,
4354,83,1359872,952.41,312,8448.3955,-0.0008587387768784538,0.004771201,0.022882080078125,-1.922291675209999,0.3921218514442444,3290,0.7164635956287384,0.2,0.0003,8397.6015625,35027.175561523436,,
4407,84,1376256,912.63,312,8020.7754,-0.0005157802515896037,0.004922362,0.02506103515625,-1.921683020889759,0.39205700159072876,3300,0.6001353561878204,0.2,0.0003,9619.0986328125,36718.40830078125,,
4462,85,1392640,924.8,312,8094.3857,0.0005016811759560369,0.0064071016,0.0492919921875,-1.9212704434990884,0.3920470178127289,3310,0.6142836511135101,0.2,0.0003,10766.970703125,32201.565576171874,,
4516,86,1409024,932.66,311,7375.5645,-8.987342298496514e-05,0.0041669654,0.02081298828125,-1.9208227828145028,0.39193350076675415,3320,0.7771429866552353,0.2,0.0003,6180.9775390625,22155.68369140625,,
4570,87,1425408,969.14,311,7750.989,0.002648269076598808,0.010698699,0.068603515625,-1.9199101328849792,0.3918863832950592,3330,0.5099940598011017,0.2,0.0003,139844.484375,455296.147265625,,
4623,88,1441792,1005.29,311,8207.881,-0.00040717865340411663,0.006978347,0.044366455078125,-1.9195240706205368,0.3918612003326416,3340,0.7951278835535049,0.2,0.0003,9767.8876953125,36170.91889648438,,
4675,89,1458176,1015.34,311,8250.613,0.0013949168736871798,0.0066199806,0.0476806640625,-1.9192246571183205,0.39183029532432556,3350,0.6196156442165375,0.2,0.0003,10336.9658203125,32193.533471679686,,
4726,90,1474560,948.51,311,7434.6025,8.239287853939459e-05,0.0044009723,0.02996826171875,-1.9191419690847398,0.3918645977973938,3360,0.6091296672821045,0.2,0.0003,10060.9970703125,33422.679418945314,,
4780,91,1490944,939.88,311,7397.154,0.00027500594733282925,0.00607304,0.037005615234375,-1.9192866772413253,0.39184242486953735,3370,0.5862385332584381,0.2,0.0003,12499.9326171875,41563.76135253906,,
4833,92,1507328,905.41,311,7897.002,-0.0005563095488469117,0.0057185665,0.04249267578125,-1.919220831990242,0.3918721079826355,3380,0.6335195004940033,0.2,0.0003,9864.11328125,30062.996826171875,,
4885,93,1523712,925.3,311,8117.5713,-4.077808407600969e-05,0.0049530054,0.031475830078125,-1.9197752833366395,0.3919467329978943,3390,0.637016087770462,0.2,0.0003,9704.556640625,31939.653881835937,,
4939,94,1540096,944.77,311,8206.129,0.0001155864738393575,0.0065244893,0.058685302734375,-1.920232678949833,0.391935795545578,3400,0.6173984110355377,0.2,0.0003,8989.841796875,30129.228479003905,,
4993,95,1556480,968.86,311,8424.98,-0.0005011422181269154,0.0065540485,0.044476318359375,-1.9198592841625213,0.3918754458427429,3410,0.6901785731315613,0.2,0.0003,8939.1708984375,27169.399572753908,,
5045,96,1572864,1014.8,311,8836.296,0.0011330992259900086,0.005213013,0.03104248046875,-1.9193371042609215,0.39184197783470154,3420,0.6536774635314941,0.2,0.0003,7850.3359375,26435.319580078125,,
5100,97,1589248,1112.93,311,9925.974,5.807965208077803e-05,0.0054594087,0.035797119140625,-1.9189775884151459,0.39178526401519775,3430,0.6851809620857239,0.2,0.0003,7720.39013671875,23894.70458984375,,
,,1600000,,,,-0.0007295509727555327,0.0060287947,0.04375,-1.9184290587902069,0.39175957441329956,3440,0.6403641104698181,0.2,0.0003,7016.65771484375,27025.30695800781,452.5245361328125,413.07
5215,98,1605632,1069.14,307,9416.44,,,,,,,,,,,,,
5267,99,1622016,1076.59,307,9409.877,-0.0009744624963786919,0.005827541,0.0418212890625,-1.9181927174329758,0.3917267918586731,3450,0.550805002450943,0.2,0.0003,10062.8212890625,32515.61416015625,,
5320,100,1638400,1017.12,307,8844.885,0.0016107945295516402,0.0051470962,0.038543701171875,-1.9177187725901603,0.39166945219039917,3460,0.588403731584549,0.2,0.0003,11334.0390625,31029.26984863281,,
5373,101,1654784,988.41,307,8523.21,-0.0009922049328451976,0.005605661,0.029083251953125,-1.917370007932186,0.3916759192943573,3470,0.5931858122348785,0.2,0.0003,11028.6015625,33311.00480957031,,
5426,102,1671168,938.63,307,7987.13,0.0003985270246630535,0.00506932,0.02884521484375,-1.917509214580059,0.39168858528137207,3480,0.6944834291934967,0.2,0.0003,7011.06689453125,25372.11882324219,,
5479,103,1687552,920.0,307,7734.1934,-4.33119923400227e-05,0.0057681547,0.03887939453125,-1.9175964504480363,0.391681045293808,3490,0.6510753929615021,0.2,0.0003,8646.58203125,28080.835900878905,,
5531,104,1703936,964.64,308,8341.396,-0.000552963389782235,0.005783825,0.035205078125,-1.9174828112125397,0.39166969060897827,3500,0.5727927684783936,0.2,0.0003,8962.2041015625,33492.63762207031,,
5583,105,1720320,962.54,308,8337.852,0.00025586110714357344,0.0077356277,0.051031494140625,-1.9172964185476302,0.3916413187980652,3510,0.6567250788211823,0.2,0.0003,10564.9345703125,35422.216625976565,,
5635,106,1736704,979.31,308,8436.585,-0.0003221463557565585,0.0059624063,0.041265869140625,-1.9168748393654824,0.39158865809440613,3520,0.6357921957969666,0.2,0.0003,8311.912109375,28964.240808105467,,
5689,107,1753088,987.94,308,7837.5796,0.0004207892663544044,0.005022174,0.029217529296875,-1.916366058588028,0.39153748750686646,3530,0.6846166551113129,0.2,0.0003,6009.29296875,23497.422741699218,,
5741,108,1769472,1017.31,308,8171.723,0.002085002904641442,0.0076765213,0.0443115234375,-1.916110397875309,0.39157286286354065,3540,0.31055039167404175,0.2,0.0003,160481.671875,391253.7357421875,,
5796,109,1785856,1024.75,308,8310.6045,0.00026549851318122817,0.0049060103,0.0352294921875,-1.916386516392231,0.3915567398071289,3550,0.6539271473884583,0.2,0.0003,10886.302734375,30204.768115234376,,
5848,110,1802240,1006.44,308,8100.592,0.00031118982369662265,0.0069870874,0.054327392578125,-1.9159575015306474,0.3914946913719177,3560,0.5992264747619629,0.2,0.0003,9852.6376953125,34179.916748046875,,
5901,111,1818624,945.46,308,7518.199,-7.286114851012826e-06,0.0050070155,0.019354248046875,-1.9153322264552117,0.3914353549480438,3570,0.5067894458770752,0.2,0.0003,13362.6240234375,34991.54692382812,,
5954,112,1835008,989.45,308,8187.0405,-0.0006349007700919174,0.0044562123,0.033709716796875,-1.914827136695385,0.3914048969745636,3580,0.412642240524292,0.2,0.0003,13630.93359375,43307.876708984375,,
6007,113,1851392,953.43,308,8586.527,-0.0005370348269934766,0.0052281152,0.04166259765625,-1.9148625627160072,0.391440212726593,3590,0.4922381639480591,0.2,0.0003,8485.4501953125,31288.093969726564,,
6061,114,1867776,971.01,308,8918.192,-0.0008956091667641885,0.004125364,0.023565673828125,-1.915044167637825,0.3914220929145813,3600,0.5532849133014679,0.2,0.0003,13275.97265625,39926.195971679685,,
6113,115,1884160,935.42,308,8514.967,-0.00037551959976553915,0.005977711,0.0389404296875,-1.9146693855524064,0.39136284589767456,3610,0.575487345457077,0.2,0.0003,11247.4599609375,32908.77673339844,,
6166,116,1900544,991.85,308,9299.664,0.0008972778327006381,0.00373745,0.02860107421875,-1.9141720786690712,0.39133894443511963,3620,0.5642813146114349,0.2,0.0003,9461.8681640625,30127.956396484376,,
6220,117,1916928,1003.1,308,9379.555,8.09914003184531e-05,0.005406333,0.035723876953125,-1.9140442863106728,0.39133238792419434,3630,0.5721350014209747,0.2,0.0003,8656.4931640625,30965.646484375,,
6273,118,1933312,1040.47,308,9729.327,0.0009495985796093009,0.0037360955,0.035760498046875,-1.9139865443110466,0.3913397789001465,3640,0.5962130129337311,0.2,0.0003,10837.6240234375,32691.864868164062,,
6327,119,1949696,1026.46,308,9465.387,-1.0784616461023688e-05,0.004763508,0.02662353515625,-1.9139582961797714,0.39131754636764526,3650,0.6488251090049744,0.2,0.0003,9115.2783203125,28369.72470703125,,
6379,120,1966080,1030.27,308,9362.554,-0.0017585959954885765,0.0062005,0.049090576171875,-1.9137144058942794,0.39130347967147827,3660,0.5249794721603394,0.2,0.0003,10541.169921875,35110.76083984375,,
6432,121,1982464,1026.8,308,9139.621,-0.001593633690936258,0.0076142848,0.05501708984375,-1.9134927153587342,0.39125847816467285,3670,0.6651671528816223,0.2,0.0003,7656.73779296875,27799.066528320312,,
6485,122,1998848,1028.19,308,9186.452,-0.0001888428523670882,0.0049710805,0.028326416015625,-1.9131958663463593,0.39125993847846985,3680,0.6442846655845642,0.2,0.0003,7166.91259765625,26277.902575683594,,
6539,123,2015232,1029.49,308,9246.099,-0.0003021079268364701,0.0054261847,0.036749267578125,-1.9132405772805214,0.3912644684314728,3690,0.6645663678646088,0.2,0.0003,7791.2822265625,26424.36522216797,,
