Episode,Reward
1,-16.5774
2,-70.6086
3,-192.34248
4,-127.000336
5,-161.1818
6,-178.90157
7,-1384.2772
8,-173.5232
9,-179.86119
10,-1017.1692
11,-413.1298
12,839.87506
13,-1637.3206
14,-767.9911
15,-330.50424
16,689.4096
17,2913.2466
18,262.30295
19,-711.91595
20,-333.51355
21,-1246.9501
22,-1925.1101
23,-794.98785
24,1519.3667
25,325.4939
26,-398.70667
27,1537.4648
28,-824.9512
29,2872.5234
30,668.2145
31,-1228.7068
32,330.37955
33,-27.745853
34,1544.8224
35,539.9066
36,-1091.603
37,-1311.598
38,1299.0818
39,-1670.2848
40,-156.91273
41,-1406.9296
42,979.3868
43,-452.18024
44,-301.20276
45,-1284.4501
46,387.53046
47,1990.5521
48,368.4934
49,395.07874
50,552.4704
51,3919.5942
52,482.44366
53,-1014.5545
54,-602.45825
55,-585.19745
56,-1042.5526
57,-594.46515
58,389.01434
59,-1279.8671
60,-552.34064
61,557.50964
62,513.64435
63,1001.89874
64,-1048.768
65,-13.384115
66,1043.0526
67,6.798126
68,-904.9988
69,-393.11435
70,-1025.723
71,3990.3833
72,-598.90314
73,7.966953
74,-1406.3038
75,20.199718
76,165.34122
77,40.890106
78,472.02625
79,1654.677
80,-822.55396
81,-826.8524
82,3939.5017
83,-288.89365
84,-295.115
85,2892.6636
86,-1073.6378
87,-640.3451
88,-1549.1495
89,-313.8071
90,1349.6669
91,-1412.3201
92,-1328.9271
93,-1591.4219
94,2800.131
95,-95.909096
96,496.2887
97,-1979.6357
98,-280.6674
99,119.66632
100,-297.59515
