time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/clip_range,train/explained_variance,train/approx_kl,train/value_loss,train/loss,train/n_updates,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/std,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
25,507,819200,1613,1070.6976,300.45,0.2,0.022148609161376953,0.01948242,5056.879263734818,650.21142578125,240,-5.196868368983269,0.001,0.0017483303192420863,0.8865966796875,0.20797119140625,,
26,507,851968,1677,991.146,299.37,0.2,0.08526813983917236,0.0181614,7426.349512910843,2392.0771484375,250,-5.173492184653878,0.001,0.002220634226796392,0.8816494941711426,0.2061004638671875,,
27,508,884736,1740,759.5768,301.0,0.2,0.0038970112800598145,0.0197066,5326.104479694366,630.427490234375,260,-5.139134395867586,0.001,0.0017442645053961313,0.8751562833786011,0.2157012939453125,,
28,508,917504,1804,1184.9337,301.0,0.2,0.09474420547485352,0.021034505,4240.238302946091,2146.65625,270,-5.127509350329637,0.001,0.0029238618109957313,0.8745852708816528,0.23175048828125,,
29,507,950272,1870,1092.5034,301.0,0.2,0.08306068181991577,0.021652816,6632.579871368408,5128.1494140625,280,-5.117095087841153,0.001,0.004052238370422856,0.8702603578567505,0.2463653564453125,,
30,507,983040,1936,1269.7424,301.0,0.2,0.06454610824584961,0.022195686,6624.80088338852,2362.825439453125,290,-5.094417424872518,0.001,0.0028496620392616024,0.8655884265899658,0.2444854736328125,,
31,507,1015808,2003,1171.5573,301.0,0.2,0.07803839445114136,0.020757997,7445.435665416718,2803.53759765625,300,-5.093645195662975,0.001,0.0028017328873829682,0.867664635181427,0.2263427734375,,
32,507,1048576,2066,1323.8447,301.0,0.2,0.0821843147277832,0.021773666,6731.406597137451,1204.377685546875,310,-5.080373000726103,0.001,0.00394706082297489,0.8621354103088379,0.2483184814453125,,
33,507,1081344,2129,1324.8933,301.0,0.2,0.1745532751083374,0.020860426,7991.429824447632,1939.4273681640625,320,-5.0564567852765325,0.001,0.003339935903568403,0.8578721284866333,0.2336456298828125,,
34,507,1114112,2193,1527.5034,301.0,0.2,0.1332133412361145,0.020081986,6738.839363479614,647.0513916015625,330,-5.042232805863023,0.001,0.0031105248710446174,0.8540160655975342,0.2212677001953125,,
35,507,1146880,2258,1681.6212,298.73,0.2,0.16038227081298828,0.019548547,8477.624147987366,2469.643798828125,340,-5.020200983434916,0.001,0.0022577902756893307,0.8500188589096069,0.2105621337890625,,
36,508,1179648,2321,1718.7649,299.17,0.2,0.23445022106170654,0.020092051,9569.181068515778,2607.50537109375,350,-5.003130483627319,0.001,0.0030129646536806833,0.8453817963600159,0.2191253662109375,,
37,507,1212416,2389,1731.9636,301.0,0.2,0.23162025213241577,0.01983545,10440.816924762727,2667.42431640625,360,-4.987938322126865,0.001,0.0046499284359015295,0.843555212020874,0.217108154296875,,
38,506,1245184,2457,1955.0781,301.0,0.2,0.23619449138641357,0.018979114,10353.366079425812,1115.095703125,370,-4.97007016390562,0.001,0.003220447748390143,0.8383098244667053,0.20965576171875,,
39,505,1277952,2526,1702.0621,301.0,0.2,0.2588203549385071,0.018490508,10205.222425079346,2373.64111328125,380,-4.95185391753912,0.001,0.002382187966031779,0.835323691368103,0.20938720703125,,
40,505,1310720,2595,2068.5867,296.57,0.2,0.0862991213798523,0.019944247,122420.44043598176,167584.09375,390,-4.926262894645333,0.001,0.004494623450045765,0.8289759159088135,0.22127685546875,,
41,504,1343488,2661,2068.563,301.0,0.2,0.28041529655456543,0.020150349,12380.677007293702,2073.33544921875,400,-4.898579140007496,0.001,0.003547049800727109,0.8227685689926147,0.21815185546875,,
42,504,1376256,2728,2089.195,299.57,0.2,0.32845646142959595,0.017541643,11809.516411781311,3863.15576171875,410,-4.87228399515152,0.001,0.0033831411843493696,0.8182342052459717,0.1927825927734375,,
43,503,1409024,2796,2174.6543,300.6,0.2,0.2750365734100342,0.01983253,12157.191392421722,2427.441650390625,420,-4.84593110345304,0.001,0.002795826958390535,0.8118835687637329,0.2171539306640625,,
44,503,1441792,2862,2315.5598,301.0,0.2,0.32309627532958984,0.017729295,12531.286244773864,1494.322021484375,430,-4.821610979363323,0.001,0.003970596308681707,0.8091775178909302,0.200927734375,,
45,503,1474560,2925,2597.6045,301.0,0.2,0.3648533225059509,0.018004948,12308.972548675538,2759.81787109375,440,-4.809777491912246,0.001,0.004565902765170904,0.8058358430862427,0.2070465087890625,,
46,504,1507328,2989,2603.3896,299.03,0.2,0.3602670431137085,0.01929707,14146.792515182495,5461.822265625,450,-4.79243308827281,0.001,0.004936460109820473,0.8018711805343628,0.2205780029296875,,
47,504,1540096,3052,2993.9775,298.39,0.2,0.33958446979522705,0.017340772,16084.652805709839,4326.29736328125,460,-4.777609763666987,0.001,0.0027683895505106193,0.800559401512146,0.2010009765625,,
48,504,1572864,3117,3044.7725,301.0,0.2,0.4196721911430359,0.018048666,17520.178650474547,2763.288330078125,470,-4.766419449448586,0.001,0.005409953717571625,0.7978219389915466,0.2045013427734375,,
,,1600000,,,,0.2,0.4248681664466858,0.017411824,16911.79970855713,6062.1572265625,480,-4.7548579182475805,0.001,0.004614574706647545,0.7956609129905701,0.194586181640625,301.0,6203.6142578125
49,496,1605632,3235,3155.765,301.0,,,,,,,,,,,,,
50,496,1638400,3300,3280.3438,297.81,0.2,0.45826268196105957,0.01666892,17851.114877128603,4938.185546875,490,-4.733529659360647,0.001,0.0038365632895875023,0.7893911600112915,0.1842010498046875,,
51,496,1671168,3363,3548.8325,301.0,0.2,0.4791370630264282,0.019574743,20672.629992675782,4431.5244140625,500,-4.708276981860399,0.001,0.005143919128386187,0.7853953242301941,0.213214111328125,,
52,496,1703936,3429,4075.855,300.44,0.2,0.44287824630737305,0.018352227,21544.81662693024,3399.747314453125,510,-4.684836819767952,0.001,0.004080785517726326,0.7798559069633484,0.2093505859375,,
53,497,1736704,3491,3832.3987,301.0,0.2,0.3995070457458496,0.019275893,24791.220943069457,5357.626953125,520,-4.659994563832879,0.001,0.00690601338610577,0.7756538391113281,0.215447998046875,,
54,497,1769472,3553,4040.9644,301.0,0.2,0.3784677982330322,0.020773914,26633.527601242065,3408.376708984375,530,-4.635264153033495,0.001,0.00739235641740379,0.7703444361686707,0.22841796875,,
55,498,1802240,3618,4286.369,301.0,0.2,0.4105122685432434,0.021072786,25700.2952419281,4898.0361328125,540,-4.617470569163561,0.001,0.006147511008384754,0.7686532735824585,0.2294342041015625,,
56,497,1835008,3685,4266.162,301.0,0.2,0.3785741329193115,0.019857256,27820.033432006836,5395.38916015625,550,-4.607044342532754,0.001,0.008136718353853212,0.7668183445930481,0.216058349609375,,
57,497,1867776,3752,4184.346,301.0,0.2,0.3413761258125305,0.021939145,28990.926710891723,4761.95166015625,560,-4.595382198691368,0.001,0.008768368433447905,0.7643551826477051,0.24720458984375,,
58,497,1900544,3822,4575.0215,298.98,0.2,0.44349902868270874,0.019639872,26402.46675682068,3495.075439453125,570,-4.578469929099083,0.001,0.004436443383929145,0.7601444721221924,0.2207611083984375,,
59,496,1933312,3892,4667.4043,301.0,0.2,0.38939327001571655,0.02104559,31137.49137992859,5924.03271484375,580,-4.555269655585289,0.001,0.007249551800668996,0.7557030916213989,0.2342437744140625,,
60,496,1966080,3961,5042.839,300.18,0.2,0.4159126877784729,0.021312028,30898.99174156189,10024.3291015625,590,-4.537595811113715,0.001,0.008215447691509326,0.7531885504722595,0.235968017578125,,
61,496,1998848,4028,4857.783,301.0,0.2,0.3721492290496826,0.023135364,34706.42720794678,9416.6376953125,600,-4.526044333726167,0.001,0.01001872695160273,0.7514927983283997,0.251885986328125,,
62,496,2031616,4094,4905.7305,301.0,0.2,0.4204867482185364,0.02030714,31770.435818099977,4764.00927734375,610,-4.513791311904788,0.001,0.007645670125566539,0.7485165596008301,0.2268463134765625,,
