rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/approx_kl
1075.93,278,1,3677.0889,29,1646592,,,,,,,,,,,
1062.02,216,2,3513.333,75,1654784,0.3762311041355133,-1.758417858183384,0.0003,21218.18857460022,-0.001193016629986232,0.09423828125,4480,0.5458065569400787,0.2,4132.83740234375,0.008260733
1064.36,199,3,3519.5696,123,1662976,0.3762910068035126,-1.7583051487803458,0.0003,15105.317756271363,-0.00014877950234222227,0.08428955078125,4490,0.6488958299160004,0.2,2046.96142578125,0.008438265
1077.55,194,4,3167.518,168,1671168,0.37674519419670105,-1.7610337782651186,0.0003,13072.6986618042,-0.0014339886005473091,0.09508056640625,4500,0.8731471598148346,0.2,2218.52685546875,0.0077326037
1035.16,193,5,3226.6726,211,1679360,0.37692365050315857,-1.7646048072725535,0.0003,691554.4999126435,0.0009533541749988216,0.0948486328125,4510,0.7767705023288727,0.2,45320.14453125,0.007699768
997.4,190,6,3819.944,257,1687552,0.3770265579223633,-1.7657918920740485,0.0003,18046.01848526001,-0.001561076090365532,0.0916015625,4520,0.3673959970474243,0.2,2650.37890625,0.008011641
997.55,189,7,3804.1438,303,1695744,0.3770398497581482,-1.7664774153381586,0.0003,16301.627997589112,-0.0008845845153700793,0.09930419921875,4530,0.7658613622188568,0.2,2859.13720703125,0.010204269
961.77,188,8,3626.877,346,1703936,0.3769160807132721,-1.7658960295841097,0.0003,17601.160188293456,0.00016688248106220272,0.10345458984375,4540,0.693678617477417,0.2,5182.48193359375,0.0089729335
935.07,188,9,3501.54,391,1712128,0.3768775463104248,-1.764915424399078,0.0003,15154.755737686157,0.0001989443124330137,0.0862060546875,4550,0.5552519857883453,0.2,2832.244384765625,0.00879381
898.6,188,10,5388.886,435,1720320,0.3767976760864258,-1.7642033323645592,0.0003,14610.410102462769,0.0005346730089513585,0.107861328125,4560,0.5999053120613098,0.2,3640.46533203125,0.008526348
911.13,187,11,5631.0527,479,1728512,0.3764790892601013,-1.7625138318166136,0.0003,15136.502122879028,-3.4706824226304886e-05,0.10958251953125,4570,0.6250822842121124,0.2,2046.8990478515625,0.010659906
909.84,187,12,6193.2026,523,1736704,0.37630391120910645,-1.759490480273962,0.0003,13695.0961063385,0.0006574162462129607,0.10693359375,4580,0.5937369763851166,0.2,2364.929443359375,0.00995129
911.38,186,13,6211.2983,570,1744896,0.3761014938354492,-1.7575054336339235,0.0003,13944.170906829833,-0.0018474752363545122,0.0861572265625,4590,0.5475496351718903,0.2,5153.21728515625,0.008091392
872.01,187,14,6447.9707,613,1753088,0.3763013482093811,-1.7573435835540294,0.0003,11703.293731689453,-0.001793335776164895,0.07462158203125,4600,0.7111129462718964,0.2,1747.7115478515625,0.0074989903
872.19,186,15,6532.562,659,1761280,0.3763706088066101,-1.758699283748865,0.0003,14564.001179885865,-0.0007352478707616684,0.08922119140625,4610,0.6822982430458069,0.2,4243.5673828125,0.0089781545
899.97,186,16,6895.225,703,1769472,0.37642887234687805,-1.7591422118246556,0.0003,13886.161529159546,0.0019411769724683836,0.10531005859375,4620,0.33496612310409546,0.2,2944.906005859375,0.0091954125
922.96,185,17,7116.9214,749,1777664,0.3760714530944824,-1.7576799163594843,0.0003,12993.876312065124,-0.00110986404652067,0.08572998046875,4630,0.5816092789173126,0.2,1390.4410400390625,0.008163422
924.13,185,18,7229.4985,795,1785856,0.37608492374420166,-1.7557698640972377,0.0003,16704.681705856325,-0.0007824970551155274,0.10335693359375,4640,0.5820639431476593,0.2,2727.56396484375,0.008936756
913.4,185,19,6993.8213,837,1794048,0.37574878334999084,-1.7543510796502233,0.0003,15279.3845703125,0.0006322287041257369,0.07032470703125,4650,0.5868249833583832,0.2,3188.416015625,0.007981106
914.5,185,20,6932.6943,882,1802240,0.3756152093410492,-1.7518308831378817,0.0003,23250.67244644165,-0.00330972414885764,0.08663330078125,4660,0.3284704089164734,0.2,7829.236328125,0.0076017873
905.03,185,21,6854.4443,926,1810432,0.37554341554641724,-1.7508459152653812,0.0003,12141.919863510131,-0.0002855509890650865,0.084326171875,4670,0.47553205490112305,0.2,2228.59912109375,0.007854778
899.88,185,22,6855.7275,970,1818624,0.37515008449554443,-1.748527408950031,0.0003,14665.326013946533,-0.001096126058837399,0.10030517578125,4680,0.49131929874420166,0.2,3683.330078125,0.0090491865
926.69,185,23,7024.2275,1016,1826816,0.37505999207496643,-1.7459601543843746,0.0003,12450.862892150879,-0.0020997857747715896,0.08690185546875,4690,0.605944961309433,0.2,3248.799560546875,0.008998798
871.59,185,24,6490.7393,1059,1835008,0.3751704692840576,-1.7456258010119199,0.0003,17474.74369430542,-0.0017280491978453939,0.10694580078125,4700,0.8072372376918793,0.2,1755.46484375,0.010965677
878.38,185,25,6535.362,1104,1843200,0.37495535612106323,-1.7451196290552615,0.0003,16243.104887390136,-0.0013578101999883075,0.0759033203125,4710,0.31993699073791504,0.2,3974.7451171875,0.007545608
