time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
35,-6657.419,3237,194.25,1146880,354,1621641.163256836,0.01,0.410260009765625,-19.41551240980625,737182.5625,0.0,0.2,340,0.040515743,0.04934520081133087,33.11879348754883,,
36,-6486.9424,3330,189.22,1179648,354,1567687.705834961,0.01,0.2511566162109375,-19.56233729943633,647834.875,0.0,0.2,350,0.74709046,0.026381953987947782,30.810544967651367,,
37,-7549.2236,3423,210.53,1212416,354,1532274.5094238282,0.01,0.7224517822265625,-19.161620924621822,872750.75,0.0,0.2,360,3.2958477,0.17740730290834109,34.095279693603516,,
38,-7688.3496,3515,209.61,1245184,354,2229002.301916504,0.01,0.32978515625,-19.254731684923172,1764243.875,0.0,0.2,370,0.042418625,0.04373355314919536,32.50422668457031,,
39,-6978.3306,3608,200.11,1277952,354,2241200.016052246,0.01,0.5492218017578125,-19.321795722842218,1498846.125,0.0,0.2,380,1.0396237,0.09746657182427043,48.224063873291016,,
40,-6612.128,3701,188.45,1310720,354,1879517.3155029297,0.01,0.4007293701171875,-20.205352906137705,752852.4375,5.960464477539063e-08,0.2,390,0.57940793,0.052304845634716914,49.22117233276367,,
41,-6752.7437,3794,193.1,1343488,354,1540874.5541015626,0.01,0.6495941162109375,-20.714385337382556,590987.5625,0.0,0.2,400,0.27038223,0.10735936367955219,62.365535736083984,,
42,-6859.6465,3887,194.03,1376256,354,1569384.0572387695,0.01,0.248248291015625,-20.996324294805525,838756.625,0.0,0.2,410,0.011157453,0.020476898464676197,62.210567474365234,,
43,-6856.819,3979,194.03,1409024,354,1582276.258569336,0.01,0.4260528564453125,-21.119621486216783,1217662.25,0.0,0.2,420,0.0062931203,0.06432253187313108,60.901458740234375,,
44,-6841.4917,4072,194.55,1441792,354,1522635.2,0.01,0.415032958984375,-20.99663082137704,1036797.3125,0.0,0.2,430,0.014437394,0.05639015597375874,61.24106979370117,,
45,-6506.6143,4164,186.5,1474560,354,1587554.066784668,0.01,0.4110595703125,-20.874198216944933,493686.3125,5.960464477539063e-08,0.2,440,0.11207395,0.055675229383541594,61.42348861694336,,
46,-6489.303,4257,192.21,1507328,354,1440230.1851928711,0.01,0.54630126953125,-21.144635347276925,954794.5,0.0,0.2,450,0.707582,0.10068178254359736,75.86315155029297,,
47,-6543.0127,4350,192.33,1540096,354,1473660.012841797,0.01,0.144677734375,-21.875232810527088,1334595.875,5.960464477539063e-08,0.2,460,0.016720755,0.005668516963305592,75.5438003540039,,
48,-6477.1763,4442,191.95,1572864,354,1512560.1637939452,0.01,0.194842529296875,-21.771035140007733,1065497.5,-1.1920928955078125e-07,0.2,470,0.010952312,0.010959865340646502,73.95677185058594,,
,,,,1600000,,1510146.1373291016,0.01,0.24661865234375,-21.749086464941502,1191064.875,0.0,0.2,480,0.012089469,0.020054786136643087,73.1059799194336,-6279.728515625,176.88
49,-6539.6235,4565,191.56,1605632,351,,,,,,,,,,,,,
50,-6961.2124,4657,201.28,1638400,351,1421294.444921875,0.01,0.3556488037109375,-21.791671308130027,923166.0625,0.0,0.2,490,0.030246656,0.03297719043803227,73.49531555175781,,
51,-7131.2114,4750,201.61,1671168,351,1899415.7206054688,0.01,0.1589111328125,-21.770207869261505,828455.25,0.0,0.2,500,0.009095323,0.00715186211755281,74.11944580078125,,
52,-7023.7993,4843,198.24,1703936,351,1789074.6254760742,0.01,0.2831756591796875,-21.750852293521167,527414.0,0.0,0.2,510,0.015540323,0.031027941513457336,65.22265625,,
53,-9326.933,4935,288.03,1736704,351,1754618.882434082,0.01,0.3895904541015625,-21.558950057625772,906650.0625,-1.1920928955078125e-07,0.2,520,0.5718247,0.05681515002952438,78.42047119140625,,
54,-9060.082,5028,293.44,1769472,351,2456256.2609313964,0.01,0.19078369140625,-21.96437315940857,487891.0625,-1.1920928955078125e-07,0.2,530,0.0035379555,0.0070449840886794846,79.51765441894531,,
55,-9715.051,5121,265.35,1802240,351,2151305.0901611326,0.01,0.4188629150390625,-22.051802501827478,1121242.75,0.0,0.2,540,0.31009763,0.0444617694534827,81.38595581054688,,
56,-9381.6455,5213,263.26,1835008,351,2422242.151049805,0.01,0.3266815185546875,-22.195298812538386,857689.25,0.0,0.2,550,0.008484416,0.028171948994258855,82.68025207519531,,
57,-9406.7,5306,264.5,1867776,351,2289304.7467773436,0.01,0.26090087890625,-22.157280770689248,680590.25,0.0,0.2,560,0.009167313,0.01600365208387302,82.63294982910156,,
58,-9240.169,5398,268.81,1900544,352,2132379.408404541,0.01,0.5403533935546875,-22.31842617318034,1430137.25,1.1920928955078125e-07,0.2,570,0.0570465,0.07669051329376089,84.84239959716797,,
59,-10093.03,5491,274.61,1933312,352,2169898.6873413087,0.01,0.125848388671875,-22.303613445907832,2091188.375,-2.384185791015625e-07,0.2,580,0.025049035,0.004212597690184339,85.34199523925781,,
60,-9930.287,5584,272.11,1966080,352,2402687.382507324,0.01,0.295501708984375,-22.302494497597216,1072502.375,-1.1920928955078125e-07,0.2,590,0.0039080507,0.02414403522197972,85.06236267089844,,
61,-9663.521,5679,288.25,1998848,351,2561769.5729125976,0.01,0.4871826171875,-22.310629399865867,941238.125,0.0,0.2,600,0.036258128,0.05422297727609475,81.71514892578125,,
62,-4888.174,5773,299.79,2031616,351,2590823.337927246,0.01,0.263861083984375,-22.17333217933774,1687270.875,-1.1920928955078125e-07,0.2,610,0.7536531,0.02578768623106953,109.9213638305664,,
