time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/std,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
1,641,16384,1366.5358,501.64285714285717,25,,,,,,,,,,,,,
2,421,32768,1942.2998,549.9454545454546,77,0.2,0.005232065829477506,-0.016822338104248047,2480,2908.124267578125,0.0003,-1.9465043250471354,0.170684814453125,0.39437544345855713,0.016066443,13936.083899688721,,
3,380,49152,1883.2675,541.5581395348837,129,0.2,0.0019799535599304362,0.13024038076400757,2490,4052.197021484375,0.0003,-1.9448644200339913,0.126104736328125,0.394290030002594,0.01264284,16491.048249435426,,
4,358,65536,2030.2434,554.19,182,0.2,-2.55292738074786e-05,0.28529566526412964,2500,4191.56298828125,0.0003,-1.9429418623447419,0.102154541015625,0.39389684796333313,0.010265751,19305.183362579344,,
5,350,81920,2321.9404,587.12,234,0.2,-0.0010648742343619233,0.303056538105011,2510,4662.2734375,0.0003,-1.9401936726644635,0.103887939453125,0.39380109310150146,0.009726108,17990.948428344727,,
6,344,98304,2240.8547,587.16,285,0.2,3.0636673545814117e-05,0.2947041392326355,2520,2943.071533203125,0.0003,-1.9371929096058011,0.0883544921875,0.3932645320892334,0.008751007,15673.61367073059,,
7,339,114688,2196.985,593.3,337,0.2,0.0026759759666674654,0.305517315864563,2530,1934.7279052734375,0.0003,-1.933581181243062,0.11468505859375,0.39317530393600464,0.011063417,15062.800624465943,,
8,336,131072,2420.5176,607.57,389,0.2,0.0013559908265960985,0.2828580141067505,2540,3681.027099609375,0.0003,-1.9312723234295845,0.10047607421875,0.3928026258945465,0.009185972,14821.463647460938,,
9,332,147456,2883.3672,642.06,443,0.2,-0.00042499182163737716,0.32812976837158203,2550,6388.4677734375,0.0003,-1.9274388488382102,0.0885009765625,0.39244458079338074,0.009418459,14433.333463668823,,
10,330,163840,3374.0967,684.88,496,0.2,0.0017734088192810304,0.31979846954345703,2560,1797.587646484375,0.0003,-1.9251604164019227,0.10208740234375,0.39238241314888,0.009745607,12579.115961456298,,
11,328,180224,3343.6025,685.86,548,0.2,0.0001626830311579397,0.3995453715324402,2570,3010.993408203125,0.0003,-1.924227036908269,0.0696044921875,0.39226996898651123,0.007331812,12319.898461914063,,
12,327,196608,3319.4165,689.43,599,0.2,0.0006564903975231573,0.40327316522598267,2580,4791.78271484375,0.0003,-1.92420633751899,0.07490234375,0.39242202043533325,0.007407452,13561.770178222656,,
13,326,212992,3701.0625,724.63,652,0.2,-0.0005624828151667316,0.43200886249542236,2590,2392.820556640625,0.0003,-1.924936706200242,0.073272705078125,0.3923916220664978,0.00737681,11755.501456451417,,
14,324,229376,3490.9758,708.75,706,0.2,0.0016021882680433918,0.42095041275024414,2600,1932.2783203125,0.0003,-1.9243981065228581,0.08533935546875,0.392300009727478,0.008194249,12804.074754714966,,
15,322,245760,3778.001,729.5,761,0.2,-0.0005683140296241617,0.40631163120269775,2610,1525.70654296875,0.0003,-1.9227992890402674,0.074285888671875,0.3921314775943756,0.0075314064,11251.34609413147,,
16,321,262144,3877.6875,735.72,815,0.2,0.0022559511266081246,0.49666035175323486,2620,2405.303955078125,0.0003,-1.9224406080320477,0.0750732421875,0.3921797573566437,0.0072704945,12601.31084060669,,
17,320,278528,4100.8296,753.47,869,0.2,-0.00025295415016444165,0.4316752552986145,2630,1928.6861572265625,0.0003,-1.922228592634201,0.0623046875,0.39203616976737976,0.006461237,11457.205378723145,,
18,318,294912,4169.0264,759.51,924,0.2,0.001910229380155215,0.3948318362236023,2640,2269.77490234375,0.0003,-1.922136440873146,0.070391845703125,0.39218440651893616,0.0071532885,10766.530609893798,,
19,317,311296,4548.727,784.81,979,0.2,-0.0006823010615335078,0.4548978805541992,2650,2306.8125,0.0003,-1.92200249414891,0.057257080078125,0.3919219970703125,0.0066037765,11544.658779907226,,
20,316,327680,4994.2466,819.16,1035,0.2,0.0021218883337496665,0.48384153842926025,2660,1867.4970703125,0.0003,-1.919888616539538,0.08028564453125,0.39184579253196716,0.008091695,10867.788721084595,,
21,315,344064,5427.255,857.08,1090,0.2,-0.0006760426420441945,0.5503885746002197,2670,1347.47900390625,0.0003,-1.9179135378450156,0.081109619140625,0.39148902893066406,0.007576488,9712.368104171754,,
22,315,360448,5380.7837,847.77,1144,0.2,0.00016843788271216908,0.5179762244224548,2680,1973.0135498046875,0.0003,-1.9134986210614442,0.082843017578125,0.39100000262260437,0.007846127,11605.604405593873,,
23,314,376832,5154.7744,820.11,1198,0.2,-0.00031780036315467444,0.42607492208480835,2690,2425.89111328125,0.0003,-1.9100197583436966,0.07293701171875,0.390794575214386,0.0077544483,12626.597838211059,,
