rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/approx_kl
506.08,310,1,2133.7505,26,1032192,,,,,,,,,,,
529.2,238,2,2360.8193,68,1040384,0.38153859972953796,-1.8155493134632708,0.0003,12384.228944015504,0.0015765467447636182,0.116015625,3730,0.6183416843414307,0.2,2239.02001953125,0.00989186
569.32,225,3,2394.4165,109,1048576,0.38169345259666443,-1.8155523207038642,0.0003,11675.248579406738,-2.3845430041546935e-05,0.102001953125,3740,0.6604776382446289,0.2,3067.948486328125,0.009809311
603.68,216,4,2868.2002,151,1056768,0.38154861330986023,-1.8159242525696755,0.0003,8907.957117271424,-0.00033781843303586355,0.11375732421875,3750,0.7399207651615143,0.2,2290.48876953125,0.009648876
635.68,212,5,3265.2202,192,1064960,0.3812160789966583,-1.8134308863431214,0.0003,14118.747873687744,-0.0009955336980056017,0.1103759765625,3760,0.6497180461883545,0.2,3321.010986328125,0.009335706
678.53,209,6,3696.4126,235,1073152,0.38118529319763184,-1.8112756473943592,0.0003,11553.060668182374,0.0019164376139087836,0.09986572265625,3770,0.6049926578998566,0.2,1854.2235107421875,0.010069398
728.27,205,7,4060.6118,278,1081344,0.3810495436191559,-1.810481821000576,0.0003,12815.212735366822,0.0014487515545624774,0.091015625,3780,0.6810692250728607,0.2,2062.498291015625,0.008763721
754.05,204,8,4259.327,319,1089536,0.3809261620044708,-1.8091941528022288,0.0003,12552.504602050782,-0.0005230515780567657,0.07779541015625,3790,0.7123966217041016,0.2,2377.4912109375,0.0077186073
783.99,203,9,4587.1206,363,1097728,0.3808094561100006,-1.8079074094071985,0.0003,17918.250120544435,0.00031988251248549204,0.07939453125,3800,0.580848753452301,0.2,2447.126708984375,0.007212219
839.12,201,10,4878.108,406,1105920,0.3806927502155304,-1.8068228969350457,0.0003,12138.186979675293,0.0019909907910914625,0.10177001953125,3810,0.6866092383861542,0.2,1592.6053466796875,0.008817879
865.93,201,11,5125.58,446,1114112,0.3806781470775604,-1.8060906432569026,0.0003,12217.79782447815,-1.2591211998369544e-06,0.12890625,3820,0.6442903876304626,0.2,1732.0408935546875,0.011782082
888.46,200,12,5408.0625,490,1122304,0.38058745861053467,-1.8055501328781247,0.0003,14176.627724075317,-0.0007374309170700144,0.0933837890625,3830,0.5434611141681671,0.2,2870.255859375,0.008578466
884.68,200,13,5578.5776,531,1130496,0.38055098056793213,-1.8049490317702293,0.0003,13467.432299804688,0.001091780617207405,0.10447998046875,3840,0.5746916234493256,0.2,1757.7025146484375,0.009934144
867.94,200,14,5652.0693,572,1138688,0.380656361579895,-1.8050032522529365,0.0003,14256.874561691284,0.00042721587815321984,0.10283203125,3850,0.4836154580116272,0.2,1877.2186279296875,0.009376861
861.55,199,15,5667.547,615,1146880,0.38058164715766907,-1.8051904095336795,0.0003,13855.890158462524,-0.00035874239983968437,0.0607666015625,3860,0.5265799164772034,0.2,4015.578369140625,0.0067552505
843.44,200,16,5391.415,655,1155072,0.3805573582649231,-1.8047568004578352,0.0003,18942.226121139527,0.0017950864617887418,0.0820068359375,3870,0.49875926971435547,0.2,7297.3388671875,0.008162669
815.72,200,17,5099.9814,696,1163264,0.38056474924087524,-1.8046911055222155,0.0003,13844.905514526366,-0.0014938895843442878,0.07965087890625,3880,0.6202508807182312,0.2,3584.69775390625,0.0075481357
823.97,200,18,5399.49,736,1171456,0.38038334250450134,-1.8037778157740831,0.0003,13891.439470672607,0.0011540191149833844,0.07757568359375,3890,0.5431946516036987,0.2,4262.1748046875,0.008041299
818.66,199,19,5367.444,778,1179648,0.38030073046684265,-1.8023612197488545,0.0003,21832.408277130125,0.0009663332260970492,0.1025390625,3900,0.5232373476028442,0.2,10281.494140625,0.009258426
800.25,199,20,5501.0767,819,1187840,0.38024085760116577,-1.8015242021530866,0.0003,15786.51915664673,0.0006429763958294643,0.11341552734375,3910,0.4436940550804138,0.2,4306.66748046875,0.009753933
789.66,200,21,5422.706,860,1196032,0.38016748428344727,-1.8008440727367998,0.0003,20403.346195220947,-0.0008020578672585544,0.10445556640625,3920,0.43194806575775146,0.2,3807.0673828125,0.009706777
766.47,200,22,5013.978,899,1204224,0.3797738552093506,-1.7986728539690375,0.0003,13483.705519104004,0.00047161278052954003,0.0841064453125,3930,0.6201931834220886,0.2,2763.527587890625,0.008442558
793.48,199,23,5219.6523,942,1212416,0.3795410990715027,-1.795087869092822,0.0003,19382.232495117187,-0.0016477044322527946,0.08792724609375,3940,0.487140953540802,0.2,3564.25927734375,0.009121522
802.86,199,24,5192.7817,983,1220608,0.37938225269317627,-1.7930075256153941,0.0003,12182.909352111816,-0.0019234528899687575,0.09036865234375,3950,0.6452937722206116,0.2,1736.4219970703125,0.00930857
776.75,200,25,4794.103,1023,1228800,0.37916284799575806,-1.7910631632432341,0.0003,11822.163863754273,-0.0007091994606525986,0.09169921875,3960,0.6097845137119293,0.2,2587.916748046875,0.008926724
