time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/loss,train/clip_range,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
196608,292,823.38,12,4896.5015,671,3698.688720703125,0.2,0.00829852,0.0857177734375,4.425045190146193e-05,2580,0.39332467317581177,-1.934218655899167,0.0003,17769.837420654298,0.4542328715324402,,
212992,291,827.94,13,4969.4814,729,5689.5126953125,0.2,0.008844404,0.08101806640625,-0.0007692645631323103,2590,0.39314451813697815,-1.9338258363306522,0.0003,22149.355374145507,0.4835582971572876,,
229376,290,859.79,14,5518.254,788,5885.203125,0.2,0.008046433,0.07755126953125,0.0004728353786049411,2600,0.39312151074409485,-1.9325724843889476,0.0003,21123.72233581543,0.5075573623180389,,
245760,289,902.51,15,6041.1924,847,6672.1669921875,0.2,0.006581227,0.053765869140625,-0.000765982876328053,2610,0.39292094111442566,-1.9315380331128835,0.0003,18805.23670806885,0.4710860252380371,,
262144,289,913.87,16,6190.7163,906,5765.99609375,0.2,0.0070603807,0.063177490234375,0.0006833799630840076,2620,0.39288339018821716,-1.9303299736231565,0.0003,19753.36530609131,0.4245760440826416,,
278528,288,889.04,17,6014.18,965,8273.6455078125,0.2,0.008304568,0.07548828125,0.000874743142776424,2630,0.39277520775794983,-1.9296388119459151,0.0003,23860.61135559082,0.3029075860977173,,
294912,287,927.69,18,6539.417,1024,4867.28125,0.2,0.0068252794,0.060162353515625,-0.0004535388568911003,2640,0.3927377760410309,-1.928725715726614,0.0003,21748.127001953126,0.397915244102478,,
311296,287,949.46,19,6764.915,1082,3758.183837890625,0.2,0.007277456,0.070880126953125,-0.0009910543409205274,2650,0.392566978931427,-1.9278408143669368,0.0003,17529.473832702635,0.45234590768814087,,
327680,287,916.6,20,6420.7305,1140,5072.927734375,0.2,0.008203087,0.077032470703125,0.00039050320974638454,2660,0.39237281680107117,-1.9260450299829244,0.0003,21578.583749389647,0.3612189292907715,,
344064,286,919.15,21,6498.7246,1198,6187.45556640625,0.2,0.00841628,0.0750732421875,-0.0008007494807316107,2670,0.3921993374824524,-1.9241590600460767,0.0003,21408.700549316407,0.3945086598396301,,
360448,286,921.63,22,6616.3276,1257,4600.13134765625,0.2,0.008648981,0.084539794921875,0.0006771034852135927,2680,0.39213573932647705,-1.9228834055364132,0.0003,20417.135473632814,0.2629917860031128,,
376832,285,959.33,23,7133.438,1318,4736.6796875,0.2,0.010539698,0.104486083984375,0.001659897033823654,2690,0.39209461212158203,-1.9223189290612936,0.0003,22045.067936706542,0.40774601697921753,,
393216,285,957.41,24,7137.96,1376,3361.01513671875,0.2,0.00720117,0.0680908203125,0.0005656887366058072,2700,0.39183494448661804,-1.9208424709737302,0.0003,18984.573968505858,0.5428889989852905,,
409600,285,960.03,25,7317.569,1435,4629.6787109375,0.2,0.007458188,0.066839599609375,0.0010977258229104337,2710,0.39178353548049927,-1.9190383456647395,0.0003,21693.973443603514,0.45902019739151,,
425984,284,992.49,26,7863.1777,1495,4267.88232421875,0.2,0.0075593763,0.06527099609375,0.00032255014557449615,2720,0.3916175365447998,-1.9180171493440867,0.0003,19706.08229675293,0.45878833532333374,,
442368,284,1029.19,27,8369.412,1553,3668.494873046875,0.2,0.007700061,0.07398681640625,0.0012609412802703445,2730,0.3914117217063904,-1.9160794846713542,0.0003,19412.42531738281,0.5239180028438568,,
458752,284,1053.7,28,8668.456,1613,4103.08349609375,0.2,0.008111822,0.07520751953125,0.00035455206998449287,2740,0.39126086235046387,-1.9141873527318238,0.0003,19023.946263122558,0.5450150668621063,,
475136,284,1086.0,29,8984.063,1672,4514.181640625,0.2,0.0084266225,0.07562255859375,0.0005664544105457026,2750,0.3911287784576416,-1.9126615643501281,0.0003,17831.00203399658,0.4407889246940613,,
491520,284,1055.25,30,8493.771,1730,4664.64306640625,0.2,0.007972487,0.07119140625,0.0005667084271408385,2760,0.3909967839717865,-1.911475781351328,0.0003,20007.59890899658,0.45941805839538574,,
507904,284,1056.9,31,8358.557,1788,7247.88916015625,0.2,0.0071882834,0.072845458984375,-8.412493662035558e-05,2770,0.39085331559181213,-1.9100079767405986,0.0003,22777.97449645996,0.2419118881225586,,
524288,283,1043.83,32,8070.445,1847,5462.22509765625,0.2,0.00666347,0.058843994140625,-0.0005213280501266127,2780,0.3907688856124878,-1.9088455021381379,0.0003,22130.302493286134,0.3520394563674927,,
540672,283,1047.29,33,8177.823,1906,4732.34619140625,0.2,0.008200958,0.0816650390625,0.0006102247818489559,2790,0.39068806171417236,-1.9079645913094283,0.0003,22224.87694091797,0.4152432084083557,,
557056,283,1051.06,34,6963.7476,1965,3850.57861328125,0.2,0.008017004,0.075885009765625,0.0016634674873785115,2800,0.3905641436576843,-1.9069442108273507,0.0003,18838.868078613283,0.3923580050468445,,
573440,283,1049.11,35,7007.038,2024,246856.5,0.2,0.009896914,0.098553466796875,0.0024813984000502387,2810,0.39057210087776184,-1.9062358234077692,0.0003,809604.5568389893,0.26807868480682373,,
589824,282,1075.65,36,7577.384,2085,5321.849609375,0.2,0.007660896,0.07440185546875,-0.0001805076899472624,2820,0.3903324604034424,-1.905229878425598,0.0003,18388.27465362549,0.48816800117492676,,
606208,282,1077.17,37,7667.098,2145,4227.8876953125,0.2,0.0069188033,0.063995361328125,0.0009615812205083785,2830,0.39018240571022034,-1.9032947607338428,0.0003,22045.459298706053,0.7970881909132004,,
622592,282,1142.64,38,8688.875,2206,4937.35986328125,0.2,0.00771344,0.06566162109375,-0.0006334202334983274,2840,0.3900302052497864,-1.901744170114398,0.0003,20485.084059143068,0.3893357515335083,,
638976,282,1138.44,39,8578.376,2264,3331.608642578125,0.2,0.008197056,0.080133056640625,0.0002832149006280815,2850,0.3898871839046478,-1.9001966260373593,0.0003,19090.91840209961,0.6428043246269226,,
655360,281,1134.76,40,8537.316,2324,6075.767578125,0.2,0.008054698,0.071392822265625,0.0011936324553971644,2860,0.3896775543689728,-1.8983030039817095,0.0003,25286.802801513673,0.6853182315826416,,
671744,281,1130.51,41,9726.582,2384,4607.7861328125,0.2,0.006256453,0.0614013671875,0.0001356943655991927,2870,0.3896792232990265,-1.897243583574891,0.0003,16480.38832702637,0.5821388363838196,,
688128,281,1067.95,42,8875.426,2442,4284.54736328125,0.2,0.0075769974,0.0713134765625,-0.0003614922872657189,2880,0.3894575834274292,-1.8962520208209752,0.0003,23379.24054260254,0.38756072521209717,,
704512,281,1048.67,43,8662.402,2501,4512.171875,0.2,0.0064492095,0.052203369140625,3.431933037063572e-05,2890,0.38941672444343567,-1.8947580583393573,0.0003,22146.291635131834,0.45934706926345825,,
720896,281,1054.12,44,8108.1465,2564,6262.4560546875,0.2,0.009121669,0.084100341796875,4.419145225256216e-05,2900,0.3894056975841522,-1.8945077564567327,0.0003,24817.252714538576,0.4279128909111023,,
737280,281,1058.44,45,8253.6,2622,32927.28125,0.2,0.009057562,0.090509033203125,0.0012816473612474511,2910,0.38934335112571716,-1.8942514859139918,0.0003,74760.90809631348,0.5322297811508179,,
753664,280,1089.42,46,8616.731,2683,5283.974609375,0.2,0.0064239586,0.056915283203125,0.0003743202751138597,2920,0.3893555998802185,-1.8939188938587903,0.0003,20766.34607849121,0.5273205041885376,,
770048,280,1138.23,47,9100.331,2745,5069.78076171875,0.2,0.006844167,0.058251953125,0.0007903080579126254,2930,0.3893412947654724,-1.8938525680452585,0.0003,20673.502655029297,0.457361102104187,,
786432,280,1156.68,48,9009.267,2808,19866.013671875,0.2,0.008895415,0.090167236328125,0.0021017401173594407,2940,0.3892430365085602,-1.8932685740292072,0.0003,58581.07723388672,0.49729591608047485,,
800000,,,,,,47874.64453125,0.2,0.009425402,0.099517822265625,0.002708261461884831,2950,0.38925376534461975,-1.8926997598260642,0.0003,85901.29944763184,0.5564393401145935,663.89,2446.861572265625
802816,265,1188.48,49,9457.205,3018,,,,,,,,,,,,,
819200,266,1187.05,50,9307.943,3078,3875.580810546875,0.2,0.0077331834,0.06744384765625,0.00026325472645112314,2960,0.3892224133014679,-1.8927292812615633,0.0003,20362.31835632324,0.688640832901001,,
835584,266,1182.56,51,9786.667,3138,6279.24609375,0.2,0.0076322546,0.071783447265625,0.0007911007580332808,2970,0.38925445079803467,-1.8927456248551606,0.0003,25065.31136779785,0.4305793046951294,,
851968,266,1103.55,52,8802.154,3197,5322.5546875,0.2,0.0076420144,0.082415771484375,0.001426822927169269,2980,0.3891141414642334,-1.89226069226861,0.0003,20726.383822631837,0.6409924924373627,,
868352,266,1081.44,53,8481.531,3258,5546.015625,0.2,0.00713287,0.060601806640625,0.0007806376110238489,2990,0.38896459341049194,-1.890753361210227,0.0003,22914.969326782226,0.3977168798446655,,
884736,266,1023.91,54,8285.878,3318,3773.8583984375,0.2,0.006156156,0.056689453125,-0.00021178152273932939,3000,0.3889089822769165,-1.8896962806582451,0.0003,18192.733959960937,0.6298546493053436,,
901120,266,1013.06,55,8163.846,3379,4435.12890625,0.2,0.008052941,0.077728271484375,0.0011222066608752358,3010,0.3887959122657776,-1.8888552669435739,0.0003,19734.0178894043,0.45919013023376465,,
917504,266,1070.1,56,8724.534,3439,3653.60205078125,0.2,0.0074408604,0.0666748046875,-0.001955603638634784,3020,0.3886774778366089,-1.8877864867448806,0.0003,20679.235069274902,0.3355529308319092,,
933888,266,1106.07,57,9095.371,3501,25740.021484375,0.2,0.008349581,0.08017578125,0.0005217008361796616,3030,0.38870757818222046,-1.887217367812991,0.0003,69677.74884033203,0.40578681230545044,,
950272,266,1140.56,58,9535.046,3562,4502.95068359375,0.2,0.007599137,0.065679931640625,-0.0004965449163137237,3040,0.38853350281715393,-1.8867296792566777,0.0003,18407.448069763184,0.5480384826660156,,
966656,266,1179.47,59,10134.64,3623,4250.041015625,0.2,0.009633705,0.10047607421875,-0.0002918716194471926,3050,0.38833656907081604,-1.8847309179604053,0.0003,21203.597048950196,0.5408969819545746,,
983040,266,1221.87,60,10720.682,3686,3128.94287109375,0.2,0.00919369,0.100811767578125,-0.0003051791853067698,3060,0.38807937502861023,-1.8824834182858468,0.0003,16822.637562561034,0.6580313146114349,,
999424,266,1232.98,61,10944.95,3747,4891.091796875,0.2,0.0067217196,0.06114501953125,0.0006366378067468759,3070,0.3880898356437683,-1.881008990481496,0.0003,19266.377035522462,0.6924552321434021,,
1015808,266,1282.34,62,11441.407,3809,3737.4453125,0.2,0.00800889,0.075628662109375,0.0009894003662338946,3080,0.3880653977394104,-1.8809353969991207,0.0003,18053.157698059083,0.6477289795875549,,
1032192,266,1301.0,63,11814.352,3872,3272.519287109375,0.2,0.0067031095,0.058380126953125,-6.564989671460353e-05,3090,0.38788488507270813,-1.8799574479460717,0.0003,17168.628324890138,0.5889958739280701,,
1048576,266,1287.54,64,11996.816,3930,3320.342529296875,0.2,0.0071762316,0.06904296875,0.0018298167418834056,3100,0.38767939805984497,-1.878072003647685,0.0003,15822.239642333985,0.5926785469055176,,
1064960,266,1230.29,65,11310.911,3990,7418.15185546875,0.2,0.0072354483,0.0628173828125,0.0016963646092335693,3110,0.3875141143798828,-1.8761278938502073,0.0003,27668.109744262696,0.46793699264526367,,
1081344,267,1218.15,66,11173.563,4048,4677.69970703125,0.2,0.006732354,0.05966796875,-0.0007345936761339545,3120,0.38743162155151367,-1.8747109893709422,0.0003,21550.2636428833,0.457027792930603,,
1097728,267,1141.66,67,10378.412,4107,4114.2177734375,0.2,0.006661413,0.05379638671875,0.00027704269050445875,3130,0.38736656308174133,-1.8739829242229462,0.0003,21345.655125427245,0.4814816117286682,,
1114112,267,1099.26,68,10030.8,4167,4862.69091796875,0.2,0.0075565428,0.066668701171875,-0.0008722837221284863,3140,0.38732337951660156,-1.873392464965582,0.0003,22459.289068603517,0.44699323177337646,,
1130496,267,1107.79,69,10138.459,4228,3958.135986328125,0.2,0.008072816,0.0776123046875,-0.0003429510128626134,3150,0.38723284006118774,-1.8728130269795655,0.0003,19944.340010070802,0.5557451248168945,,
1146880,267,1116.21,70,10137.154,4290,3964.11962890625,0.2,0.008237882,0.079638671875,1.109167715185322e-06,3160,0.3870992064476013,-1.871806562691927,0.0003,19752.136465454103,0.5836431384086609,,
1163264,267,1143.61,71,10443.157,4348,4219.931640625,0.2,0.00833025,0.085760498046875,0.001695873487915378,3170,0.38696277141571045,-1.8704225409775972,0.0003,19297.26389465332,0.5740023553371429,,
1179648,267,1149.19,72,10147.162,4407,4286.205078125,0.2,0.0072762347,0.06866455078125,-0.00047119946029852147,3180,0.38699182868003845,-1.8698645301163197,0.0003,19131.58166656494,0.5382396876811981,,
1196032,267,1202.71,73,10811.1875,4469,16905.9296875,0.2,0.0087549,0.089080810546875,-0.001393318668306165,3190,0.38703998923301697,-1.8701998472213746,0.0003,88490.1919769287,0.2785043716430664,,
1212416,267,1248.13,74,11311.5,4529,6317.92041015625,0.2,0.008337157,0.074456787109375,0.0012926447597237712,3200,0.38702958822250366,-1.8704377207905054,0.0003,31353.78578491211,0.7895957976579666,,
1228800,267,1266.8,75,11314.666,4589,7081.38671875,0.2,0.007510211,0.08353271484375,9.327169682364911e-05,3210,0.3869701623916626,-1.8700796149671077,0.0003,24706.524649047853,0.8273684531450272,,
1245184,267,1252.24,76,11028.371,4650,5207.48681640625,0.2,0.0073494567,0.0686279296875,0.0008604187438322697,3220,0.38694053888320923,-1.8695592489093542,0.0003,23231.217430114746,0.8187451362609863,,
1261568,267,1249.2,77,11054.513,4709,5911.94091796875,0.2,0.0066971853,0.054779052734375,-0.001163540207198821,3230,0.3869011700153351,-1.8692443080246448,0.0003,23381.9234954834,0.5626397132873535,,
1277952,267,1251.07,78,10818.898,4771,4217.74267578125,0.2,0.007062612,0.0710693359375,-0.00012249506817170187,3240,0.38672810792922974,-1.8682147730141878,0.0003,18183.246466064455,0.7148938775062561,,
1294336,267,1239.99,79,10296.173,4831,58139.984375,0.2,0.009456975,0.09249267578125,0.003063862029375741,3250,0.3867340683937073,-1.8672126013785602,0.0003,192727.89873657227,0.3409994840621948,,
1310720,267,1206.21,80,9557.901,4892,5270.6298828125,0.2,0.0075541455,0.0761474609375,0.0006014802660502028,3260,0.3867214620113373,-1.8672056678682565,0.0003,23535.76589050293,0.7266745269298553,,
1327104,267,1180.21,81,8495.705,4953,179897.453125,0.2,0.007372964,0.063519287109375,-0.00023431545778294094,3270,0.38661256432533264,-1.8667139433324338,0.0003,386110.833782959,0.4204683303833008,,
1343488,267,1137.92,82,8017.246,5014,52017.22265625,0.2,0.0111299055,0.1013671875,0.003788640387938358,3280,0.38666796684265137,-1.8662152528762816,0.0003,213844.5703186035,0.587543785572052,,
1359872,267,1156.12,83,7991.0645,5075,5149.830078125,0.2,0.0077820974,0.0701416015625,0.0009342690133053111,3290,0.3866761326789856,-1.866675577312708,0.0003,38240.32608642578,0.7823133915662766,,
1376256,268,1089.87,84,6374.4546,5135,10585.2333984375,0.2,0.008140696,0.080596923828125,0.001006624576257309,3300,0.3865577280521393,-1.8661174077540637,0.0003,31077.856552124023,0.688819408416748,,
1392640,268,1060.14,85,6539.7524,5195,246625.84375,0.2,0.009127051,0.080224609375,0.0007756975293887081,3310,0.38659918308258057,-1.865625885501504,0.0003,475488.6234619141,0.35366159677505493,,
1409024,268,1088.29,86,6128.601,5253,4985.8583984375,0.2,0.006653075,0.0643310546875,0.00026278659934177997,3320,0.38648632168769836,-1.865410328283906,0.0003,19447.066212463378,0.5228195190429688,,
1425408,268,1071.68,87,6893.2344,5313,166020.421875,0.2,0.010017211,0.084075927734375,0.002197052852352499,3330,0.3864382803440094,-1.8644652925431728,0.0003,201869.79268188478,0.6885520219802856,,
1441792,268,1071.57,88,7310.9663,5375,4830.92578125,0.2,0.006403188,0.060107421875,-0.000178068981404067,3340,0.38633131980895996,-1.8637183248996734,0.0003,21376.47003326416,0.6834884583950043,,
1458176,268,1070.76,89,7321.063,5436,4512.81005859375,0.2,0.0062364615,0.0570556640625,0.00025589860051695724,3350,0.38625282049179077,-1.8627518512308598,0.0003,23830.222489929198,0.8074432164430618,,
1474560,268,1044.32,90,7833.096,5496,45486.90625,0.2,0.005895942,0.0458251953125,0.0002841704645106802,3360,0.3861493766307831,-1.8618764214217662,0.0003,57733.0665802002,0.7612444460391998,,
1490944,268,1039.89,91,6531.319,5557,5869.7392578125,0.2,0.0069179973,0.056634521484375,0.0009652264190663118,3370,0.3860495686531067,-1.8609196212142707,0.0003,33567.76488952637,0.7159199118614197,,
1507328,268,1097.91,92,5797.3887,5619,128025.1484375,0.2,0.006791977,0.05999755859375,0.0007254154559632297,3380,0.38605618476867676,-1.8603628817945719,0.0003,772260.2215087891,0.4356463551521301,,
1523712,268,1106.92,93,6620.919,5680,216101.71875,0.2,0.008345432,0.074822998046875,0.0005011419769289204,3390,0.3859912157058716,-1.8600478366017341,0.0003,837226.6641601563,0.6383733451366425,,
1540096,268,1098.95,94,6577.398,5738,3825.6591796875,0.2,0.0074852873,0.065106201171875,0.0005119522560562473,3400,0.38593459129333496,-1.8593878850340844,0.0003,23742.84761657715,0.8293205052614212,,
1556480,268,1080.28,95,6511.4526,5798,6262.22216796875,0.2,0.00729068,0.062054443359375,-0.0005729773201892385,3410,0.3859424591064453,-1.859058453887701,0.0003,25706.060763549805,0.7080878913402557,,
1572864,268,1084.09,96,5568.6577,5861,5460.43896484375,0.2,0.006217125,0.0514404296875,-0.000583793418991263,3420,0.38580989837646484,-1.8586016464978456,0.0003,24046.079864501953,0.5882740616798401,,
1589248,268,1112.24,97,5528.4106,5923,114673.2734375,0.2,0.009381652,0.08033447265625,0.0024511916210030902,3430,0.3858247995376587,-1.8578799813985825,0.0003,292403.71693115233,0.5437105596065521,,
1600000,,,,,,194473.0625,0.2,0.007839223,0.067401123046875,-0.0006862634532808443,3440,0.38591107726097107,-1.858315159007907,0.0003,490781.5458770752,0.6028503179550171,900.81,4526.650390625
1605632,259,1127.69,98,6866.697,6183,,,,,,,,,,,,,
1622016,259,1086.26,99,7571.985,6243,6399.4541015625,0.2,0.006023705,0.0534423828125,-0.0004772995305756922,3450,0.3859178423881531,-1.858891088142991,0.0003,24602.209375,0.6178930699825287,,
1638400,259,1063.73,100,6416.9004,6307,14108.6484375,0.2,0.005382539,0.045965576171875,0.0017334254127490567,3460,0.3859066665172577,-1.8588173165917397,0.0003,34988.4461517334,0.7056882381439209,,
1654784,259,1118.34,101,7149.632,6369,146333.03125,0.2,0.0087912055,0.0853271484375,-0.0006591312356249545,3470,0.3859174847602844,-1.8586812488734723,0.0003,522678.60323486326,0.6827453076839447,,
1671168,259,1111.16,102,7160.3433,6431,5081.6640625,0.2,0.0069832494,0.06610107421875,-0.0016326647899404633,3480,0.3857755959033966,-1.8581452455371619,0.0003,18576.672134399414,0.5875950157642365,,
1687552,259,1116.14,103,8335.875,6493,3546.032958984375,0.2,0.006764165,0.056378173828125,-0.0017142325115855784,3490,0.38573262095451355,-1.8571904189884663,0.0003,22648.144398498534,0.6509459614753723,,
1703936,260,1098.74,104,8806.035,6551,4418.556640625,0.2,0.0067342725,0.05225830078125,-0.0008818186861390132,3500,0.38562488555908203,-1.856525181233883,0.0003,21154.18327636719,0.7319107353687286,,
1720320,260,1119.28,105,9025.868,6610,6485.21142578125,0.2,0.007031507,0.05716552734375,-0.00048623651164234614,3510,0.3855704963207245,-1.8556593250483275,0.0003,20334.96058959961,0.5839950144290924,,
1736704,260,1090.83,106,8786.45,6669,5192.31982421875,0.2,0.0072998703,0.059002685546875,-0.0005370631191908614,3520,0.38554662466049194,-1.8552906591445208,0.0003,26488.84054260254,0.5599179863929749,,
1753088,260,1068.13,107,9460.941,6728,6521.07275390625,0.2,0.004687423,0.035064697265625,0.0001710037642624229,3530,0.3854813277721405,-1.8548912607133388,0.0003,23955.230462646483,0.5666177868843079,,
1769472,260,1075.8,108,9543.435,6791,3965.177490234375,0.2,0.0066781747,0.053436279296875,0.00029687488895433487,3540,0.3854174315929413,-1.8541364900767803,0.0003,19065.008445739746,0.698485255241394,,
1785856,260,1043.82,109,9207.4,6849,4099.93359375,0.2,0.007647374,0.06654052734375,0.00170073097506247,3550,0.3852248787879944,-1.852911839261651,0.0003,18727.84223022461,0.5753500461578369,,
1802240,260,1066.8,110,9356.319,6913,5884.44384765625,0.2,0.0067933234,0.06595458984375,-0.0019461963183857733,3560,0.38530513644218445,-1.8522148527204991,0.0003,24623.246176147462,0.5446291267871857,,
1818624,260,1076.78,111,9380.54,6976,4099.94140625,0.2,0.007243552,0.064691162109375,-0.0008996390593893011,3570,0.38533809781074524,-1.852850502729416,0.0003,16452.484199523926,0.785704955458641,,
1835008,260,1088.23,112,9465.1875,7037,4318.4677734375,0.2,0.007831154,0.069342041015625,-0.0018104522729117888,3580,0.3851739764213562,-1.8522997174412013,0.0003,17471.654450988768,0.6722241640090942,,
1851392,260,1129.16,113,10146.947,7096,6226.01806640625,0.2,0.00732812,0.06505126953125,0.0009774623409612103,3590,0.3850974440574646,-1.8509656466543674,0.0003,22731.314283752443,0.5660316348075867,,
1867776,260,1177.22,114,10756.862,7159,4336.92578125,0.2,0.0069816723,0.05374755859375,-0.00020787886260222876,3600,0.3850625455379486,-1.8503984902054071,0.0003,23170.22585144043,0.5208418071269989,,
1884160,260,1191.65,115,11010.62,7221,4395.49658203125,0.2,0.006532737,0.064984130859375,0.0006226058489119168,3610,0.38503265380859375,-1.850031005963683,0.0003,20348.95411376953,0.5360129773616791,,
1900544,261,1197.0,116,11125.361,7281,3948.099365234375,0.2,0.007448943,0.063348388671875,0.0009743866714416072,3620,0.38500699400901794,-1.849725702032447,0.0003,18312.042401123046,0.5667265355587006,,
1916928,261,1207.19,117,11155.199,7342,7538.00146484375,0.2,0.0060756793,0.0488037109375,0.0008589690041844733,3630,0.3849617838859558,-1.8494008898735046,0.0003,22797.12646484375,0.3949217200279236,,
1933312,261,1291.05,118,12146.012,7404,3250.4208984375,0.2,0.0068110023,0.060809326171875,-0.0007855930776713649,3640,0.384867399930954,-1.8487599078565835,0.0003,15920.314651489258,0.6443815529346466,,
1949696,261,1315.79,119,12410.756,7468,2878.942138671875,0.2,0.0070917467,0.058123779296875,-0.00030887098182574846,3650,0.3848412036895752,-1.8481024842709304,0.0003,13140.792736053467,0.7478583753108978,,
1966080,261,1338.68,120,12640.714,7530,6544.857421875,0.2,0.009518096,0.08992919921875,0.0028594007846550083,3660,0.3848362863063812,-1.847778456658125,0.0003,21628.146228027344,0.5908425450325012,,
1982464,261,1353.27,121,12694.325,7593,2704.829833984375,0.2,0.006814689,0.05816650390625,-0.00019262387213530018,3670,0.3846559524536133,-1.8469604324549436,0.0003,14344.831398773193,0.6846778094768524,,
1998848,261,1405.48,122,13418.612,7656,3439.360595703125,0.2,0.0070961136,0.065081787109375,-0.0001707626706775045,3680,0.3845723867416382,-1.8455038983374834,0.0003,18327.760501098634,0.7845906019210815,,
2015232,261,1405.2,123,13429.504,7717,3275.30419921875,0.2,0.0062374137,0.0510498046875,0.00021606326336041093,3690,0.38439473509788513,-1.8442140262573958,0.0003,17228.617443847656,0.667947381734848,,
