Episode,Reward
1,1950.6714
2,2987.0571
3,6044.733
4,1306.6836
5,1203.949
6,9053.119
7,9195.644
8,6658.3276
9,2588.8713
10,-1056.8062
11,13463.3955
12,15000.272
13,1819.5225
14,10601.734
15,7150.0103
16,10591.836
17,869.766
18,10300.287
19,2299.991
20,20133.508
21,14118.238
22,3849.6746
23,893.24243
24,12243.718
25,1302.816
26,4007.3108
27,1167.9142
28,4735.435
29,3926.851
30,4709.6753
31,10655.088
32,3696.0789
33,9098.899
34,1090.3602
35,1290.3458
36,7823.789
37,4385.6733
38,919.9059
39,6103.5166
40,5358.9043
41,1074.1802
42,7308.8984
43,7989.0176
44,783.2675
45,12084.859
46,13861.241
47,3665.9136
48,3003.808
49,22306.047
50,8518.564
51,17098.295
52,11410.924
53,8710.542
54,2814.665
55,1091.4463
56,11107.857
57,10742.994
58,16339.79
59,5840.5537
60,13322.713
61,2423.8516
62,9500.81
63,4192.025
64,8616.3545
65,11243.009
66,9070.643
67,1526.6685
68,4935.8413
69,6185.216
70,3928.5715
71,1034.8223
72,4059.1802
73,17854.85
74,-960.3922
75,3672.4922
76,6317.587
77,4364.9707
78,1671.4752
79,10648.997
80,14325.061
81,-918.4173
82,9746.271
83,6921.945
84,3150.901
85,4514.6865
86,4229.4556
87,319.4817
88,-5830.4946
89,3031.1997
90,5962.0547
91,9538.211
92,6375.9614
93,-13.931386
94,10112.241
95,7993.1963
96,935.0169
97,3730.6873
98,22174.484
99,12826.157
100,-3113.4526
