Episode,Reward
1,-618.133
2,3426.4497
3,1554.8297
4,2524.6926
5,2880.3416
6,1086.0865
7,3764.3909
8,4182.0767
9,1769.3777
10,6461.3115
11,10758.66
12,8087.282
13,6186.5737
14,12041.474
15,2833.0815
16,2364.0947
17,3779.0254
18,1850.3269
19,8701.928
20,7589.203
21,758.2776
22,10284.99
23,5596.102
24,3117.1304
25,17580.193
26,4083.599
27,10741.492
28,4869.284
29,7765.2285
30,12147.462
31,7863.949
32,3447.5808
33,3936.1885
34,2696.209
35,7440.2295
36,6875.0327
37,8830.324
38,6283.8794
39,4048.3877
40,2039.6714
41,3429.9124
42,4645.8433
43,8240.458
44,19325.547
45,12916.179
46,4787.199
47,5370.3423
48,10212.958
49,15450.958
50,12473.845
51,12976.569
52,9550.922
53,12672.058
54,7633.051
55,6179.208
56,10582.706
57,6904.591
58,7454.5083
59,4639.636
60,13248.403
61,4065.9946
62,10623.044
63,-66.00947
64,2783.8252
65,6623.0366
66,10476.955
67,2756.955
68,7708.221
69,4368.839
70,-106.38849
71,3804.653
72,11089.869
73,7001.2295
74,11155.778
75,6522.017
76,9327.296
77,1427.2142
78,2850.2515
79,1311.1035
80,2874.371
81,8891.544
82,571.6641
83,4357.7773
84,12362.051
85,12398.278
86,22370.645
87,11026.821
88,8828.597
89,9588.557
90,9506.028
91,2782.1882
92,2242.9812
93,15787.301
94,8334.835
95,10109.357
96,2481.665
97,4380.908
98,8692.855
99,10755.758
100,7163.256
