rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/policy_gradient_loss,train/std,train/clip_fraction,train/explained_variance,train/clip_range,train/learning_rate,train/loss,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
867.5806451612904,32768,1,369,88,2397.3013,,,,,,,,,,,,,
863.7794117647059,65536,2,372,176,2466.1445,0.0006530610815389081,0.39451366662979126,0.062420654296875,0.13660186529159546,0.2,0.0001,19700.794921875,0.007685681,49075.83884277344,2480,-1.9470615163445473,,
894.55,98304,3,374,262,2789.512,0.0008247638026659843,0.3944440484046936,0.0419921875,0.08112466335296631,0.2,0.0001,21974.232421875,0.006003928,49777.14204101563,2490,-1.946292244642973,,
913.66,131072,4,375,349,3054.3706,0.001590855406539049,0.39444753527641296,0.04490966796875,0.1579778790473938,0.2,0.0001,19964.88671875,0.0063613863,50606.66098632813,2500,-1.9459012188017368,,
952.93,163840,5,367,445,3821.712,0.00083379886491457,0.3944411873817444,0.050872802734375,0.23293811082839966,0.2,0.0001,19944.5390625,0.0070043984,49462.205810546875,2510,-1.945933324098587,,
940.41,196608,6,365,537,3889.3625,0.0008309552758873906,0.39442014694213867,0.050360107421875,0.16714900732040405,0.2,0.0001,21217.66015625,0.0075364453,54776.91752929687,2520,-1.945784531533718,,
934.1,229376,7,362,633,4054.529,0.00023172463406808674,0.3943684995174408,0.0223358154296875,0.2686392068862915,0.2,0.0001,20650.392578125,0.0045116893,47341.69128417969,2530,-1.9454316563904286,,
896.92,262144,8,361,725,3710.9824,-7.532085292041301e-05,0.39435094594955444,0.0364410400390625,0.27150362730026245,0.2,0.0001,21343.82421875,0.005641952,51168.627124023435,2540,-1.9450707525014876,,
943.31,294912,9,360,819,4392.7305,-0.00029665277106687425,0.39429110288619995,0.0298187255859375,0.2796303629875183,0.2,0.0001,22510.275390625,0.005789668,51517.5908203125,2550,-1.9447272457182407,,
964.84,327680,10,360,910,4888.8228,0.000209657107188832,0.39425036311149597,0.0216156005859375,0.26887238025665283,0.2,0.0001,18929.228515625,0.0045920606,51487.83935546875,2560,-1.9441774368286133,,
987.04,360448,11,360,1000,5487.6562,-0.00038746468562749213,0.3942272663116455,0.0255584716796875,0.28933924436569214,0.2,0.0001,21009.5,0.004644841,52308.743872070314,2570,-1.9438181772828103,,
960.05,393216,12,359,1092,5491.2417,0.00021458798364619723,0.394187331199646,0.0311767578125,0.34835195541381836,0.2,0.0001,22646.150390625,0.0056634014,53382.70463867187,2580,-1.9435068130493165,,
968.04,425984,13,359,1183,5572.5156,-0.0002055537137493957,0.3941571116447449,0.0214599609375,0.35466837882995605,0.2,0.0001,19363.068359375,0.0048114276,51576.69780273437,2590,-1.9431614868342877,,
996.32,458752,14,359,1275,6172.912,-0.0003608271341363434,0.394111305475235,0.024737548828125,0.3336659073829651,0.2,0.0001,20725.83203125,0.005168899,51671.759765625,2600,-1.942785344272852,,
1009.92,491520,15,359,1367,6286.4355,-0.000369846097601112,0.39409521222114563,0.0242034912109375,0.3532756567001343,0.2,0.0001,20771.529296875,0.0047337734,50960.15737304687,2610,-1.9424711003899575,,
1042.57,524288,16,359,1458,6764.5107,-0.0004598495514073875,0.39408838748931885,0.042584228515625,0.31538456678390503,0.2,0.0001,20754.23046875,0.006753791,53415.644702148435,2620,-1.942363791912794,,
1078.46,557056,17,359,1551,6996.78,-0.0003535926902259234,0.39405936002731323,0.0204986572265625,0.3131023049354553,0.2,0.0001,19460.490234375,0.004680592,51835.15336914062,2630,-1.9422007933259011,,
1069.82,589824,18,359,1642,7339.6265,0.00022199137674761005,0.3940413296222687,0.0238616943359375,0.4667177200317383,0.2,0.0001,18439.00390625,0.0045299046,51702.2244140625,2640,-1.9419258587062358,,
1027.9,622592,19,358,1735,7310.4688,-3.0142631294438617e-05,0.39401400089263916,0.0233123779296875,0.4055323600769043,0.2,0.0001,22341.52734375,0.004882133,58219.63154296875,2650,-1.9417316429316998,,
980.02,655360,20,359,1824,7360.2876,-0.00039545076433569195,0.3940087854862213,0.0125244140625,0.43324995040893555,0.2,0.0001,20937.087890625,0.003390545,55036.34428710937,2660,-1.9415238715708256,,
980.1,688128,21,358,1917,7338.0137,-0.00015098409494385123,0.39396095275878906,0.0179290771484375,0.400632381439209,0.2,0.0001,23262.27734375,0.004398834,57638.68801269531,2670,-1.9412827603518963,,
1013.78,720896,22,359,2007,7559.022,0.00010809554150910116,0.39393720030784607,0.01329345703125,0.5029668807983398,0.2,0.0001,19991.314453125,0.0035623554,53325.46882324219,2680,-1.9409033924341201,,
1039.62,753664,23,359,2098,7797.3066,-0.00011237897269893438,0.3939027190208435,0.0196380615234375,0.5040593445301056,0.2,0.0001,20988.40234375,0.0045190486,48887.60541992188,2690,-1.9406206980347633,,
1027.72,786432,24,359,2187,7465.411,0.00023543287243228407,0.39388924837112427,0.0190185546875,0.47010815143585205,0.2,0.0001,19682.716796875,0.0040077604,51291.37492675781,2700,-1.9403465270996094,,
1014.18,819200,25,359,2279,7369.7407,-0.0005078725604107604,0.393850713968277,0.024169921875,0.4933210015296936,0.2,0.0001,19287.876953125,0.0046182247,49493.478295898436,2710,-1.9401031151413917,,
1026.97,851968,26,359,2372,7688.304,0.0004513500600296538,0.3938174545764923,0.0385498046875,0.5324039161205292,0.2,0.0001,20095.8203125,0.005648116,47068.88366699219,2720,-1.939733075350523,,
1022.74,884736,27,359,2464,8058.5713,-0.00012794187787221745,0.3938169777393341,0.0127197265625,0.5452747046947479,0.2,0.0001,15483.318359375,0.0036153372,44789.02376708984,2730,-1.9395661599934102,,
1065.04,917504,28,359,2555,8533.295,0.00019898973914678209,0.39380180835723877,0.0154693603515625,0.5125560164451599,0.2,0.0001,22518.373046875,0.0036115358,56512.80668945312,2740,-1.9395175129175186,,
1060.87,950272,29,359,2644,8418.336,-0.00028293082577874885,0.39380043745040894,0.0256072998046875,0.5198910236358643,0.2,0.0001,20099.029296875,0.0050106784,50722.989990234375,2750,-1.9394051447510718,,
1045.62,983040,30,359,2736,8351.816,0.00033942397712962704,0.39379560947418213,0.011785888671875,0.43839865922927856,0.2,0.0001,24811.46875,0.0032361601,58667.48498535156,2760,-1.9393762826919556,,
994.96,1015808,31,359,2828,7923.178,-0.0002694071015866939,0.3937552571296692,0.020465087890625,0.4837234616279602,0.2,0.0001,26674.185546875,0.004101174,54204.432836914064,2770,-1.9391869574785232,,
1000.62,1048576,32,359,2919,8061.7344,-0.00022882715638843364,0.39377009868621826,0.011663818359375,0.50138920545578,0.2,0.0001,22985.203125,0.0034078974,58264.951879882814,2780,-1.938999231904745,,
1005.82,1081344,33,359,3010,8041.094,-0.0008937479760788847,0.39377427101135254,0.0189208984375,0.5026664733886719,0.2,0.0001,19917.69921875,0.0038663729,51958.69050292969,2790,-1.939133932441473,,
980.3,1114112,34,359,3099,7830.0913,-0.0005995003251882735,0.3937695622444153,0.0151153564453125,0.5017505288124084,0.2,0.0001,21014.025390625,0.003765255,54026.765942382815,2800,-1.9391552269458772,,
963.95,1146880,35,359,3190,7639.965,-0.0003010144158906769,0.3937562108039856,0.015960693359375,0.5054050981998444,0.2,0.0001,21927.796875,0.0036034249,55495.47836914063,2810,-1.9390448763966561,,
941.95,1179648,36,359,3280,7325.6562,-0.00030312105227494615,0.3937245011329651,0.015447998046875,0.501729816198349,0.2,0.0001,22664.060546875,0.0042226138,56830.35224609375,2820,-1.9388192877173425,,
982.59,1212416,37,359,3370,7638.686,0.0001482947867771145,0.3936995267868042,0.0260955810546875,0.4898635745048523,0.2,0.0001,20078.970703125,0.0047891187,54323.65334472656,2830,-1.938545472174883,,
1010.98,1245184,38,359,3460,7844.0337,-0.00020985757437301799,0.39368724822998047,0.01595458984375,0.5484699904918671,0.2,0.0001,21333.251953125,0.0038270387,51503.78115234375,2840,-1.9383624881505965,,
1047.5,1277952,39,359,3551,8263.894,0.0006756466493243352,0.39367151260375977,0.0168304443359375,0.47832363843917847,0.2,0.0001,25365.35546875,0.003978487,62551.77844238281,2850,-1.9382210746407509,,
1051.47,1310720,40,359,3644,8274.646,0.00019404476042836905,0.39365923404693604,0.02587890625,0.551052451133728,0.2,0.0001,18941.203125,0.004164285,52522.596948242186,2860,-1.9380647286772728,,
1072.59,1343488,41,359,3736,8535.049,0.00012640021304832771,0.3936477303504944,0.0157745361328125,0.5935670733451843,0.2,0.0001,21034.693359375,0.0036527805,53036.30515136719,2870,-1.937949325889349,,
1088.28,1376256,42,359,3829,8698.56,0.00044766163046006113,0.3936341404914856,0.0164337158203125,0.5621145665645599,0.2,0.0001,19056.169921875,0.0038622506,50455.18068847656,2880,-1.9378225810825824,,
1077.78,1409024,43,359,3919,8781.948,0.000339859961241018,0.3935963809490204,0.0162628173828125,0.5755993723869324,0.2,0.0001,20485.21484375,0.003819712,47822.68125,2890,-1.9375702403485775,,
1076.58,1441792,44,359,4012,8448.346,0.0003180800747941248,0.39359384775161743,0.02529296875,0.5809387266635895,0.2,0.0001,19590.767578125,0.0050560576,48653.907238769534,2900,-1.9373600117862224,,
1086.68,1474560,45,359,4106,8655.623,-0.00011384412791812793,0.39356881380081177,0.0199371337890625,0.5692763328552246,0.2,0.0001,19997.365234375,0.0040718564,51870.002124023435,2910,-1.9372236371040343,,
1110.37,1507328,46,358,4204,8401.862,-0.0006600909211556428,0.3935607075691223,0.0217803955078125,0.5863511264324188,0.2,0.0001,21522.916015625,0.005147936,50969.35046386719,2920,-1.9370372764766217,,
1104.52,1540096,47,358,4301,8390.276,0.00010062239744002,0.39356422424316406,0.0199798583984375,0.3737921118736267,0.2,0.0001,45259.0,0.004544761,179275.1791015625,2930,-1.9369892276823522,,
1115.18,1572864,48,357,4397,8434.497,0.00011179897846886888,0.39355558156967163,0.0211395263671875,0.6052530407905579,0.2,0.0001,15791.513671875,0.004574556,48158.78569335937,2940,-1.9369918905198573,,
,1600000,,,,,-0.0006199618888786063,0.39351338148117065,0.0163360595703125,0.6060754060745239,0.2,0.0001,16827.419921875,0.004178426,46126.084509277345,2950,-1.936739094555378,1350.23,7729.7939453125
1140.52,1605632,49,324,4944,8407.001,,,,,,,,,,,,,
1132.57,1638400,50,325,5038,8427.829,-9.26442735362798e-06,0.39350366592407227,0.023687744140625,0.5912496745586395,0.2,0.0001,17155.0625,0.00459837,49428.27373046875,2960,-1.9364477582275867,,
1112.36,1671168,51,325,5129,8302.732,-0.0004043558583362028,0.3934958577156067,0.0207183837890625,0.5484088957309723,0.2,0.0001,18353.66015625,0.004560079,49366.49895019531,2970,-1.9363985314965249,,
1110.9,1703936,52,326,5220,8238.593,0.00016804118058644235,0.39346417784690857,0.0273681640625,0.5492500364780426,0.2,0.0001,19609.830078125,0.00446357,48733.53120117188,2980,-1.9361913785338403,,
1091.53,1736704,53,326,5312,8179.225,0.000642500464891782,0.3934532701969147,0.020513916015625,0.5331620573997498,0.2,0.0001,17043.029296875,0.0040604463,45207.77739257812,2990,-1.93596436008811,,
1113.93,1769472,54,327,5404,8478.443,-8.574003586545587e-05,0.39344072341918945,0.0176055908203125,0.6070536375045776,0.2,0.0001,22678.888671875,0.0038614247,53925.810302734375,3000,-1.935846245288849,,
1104.85,1802240,55,327,5496,8211.303,-0.00012520875243353656,0.39340490102767944,0.0245208740234375,0.5476889312267303,0.2,0.0001,19405.7109375,0.004729979,48997.79409179687,3010,-1.9356186784803868,,
