time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
1,301.0,32768,574,57,-232.31087,,,,,,,,,,,
2,179.87,65536,462,141,-4410.2373,0.2,0.01,0.9759735107421875,10,54.409042,94.83481962680817,1.0662257671356201,0.3015516765921348,-5.879955216124654,54.75853729248047,0.0012551546096801758
3,147.98,98304,447,219,-6647.741,0.2,0.01,0.79385986328125,20,192.5842,1327646.4959960938,1.1224615573883057,0.15491438359531456,-6.0196146130561825,419943.53125,1.1920928955078125e-07
4,139.8,131072,438,299,-6040.987,0.2,0.01,0.68555908203125,30,335.515,3081278.604541016,1.153746247291565,0.14672169861660223,-6.104257365316153,1799633.0,0.0
5,145.28,163840,432,378,-6688.801,0.2,0.01,0.7905242919921875,40,172.1733,2435346.563330078,1.1460072994232178,0.17479824597503466,-6.114442819729447,1025062.375,0.0
6,139.87,196608,422,465,-5820.233,0.2,0.01,0.8744415283203125,50,104.16252,2743780.1708007813,1.2053093910217285,0.18784924348656204,-6.2709579460322855,806413.125,1.1920928955078125e-07
7,139.86,229376,404,567,-5990.994,0.2,0.01,0.9624847412109375,60,54.062393,2180495.5077636717,1.21707022190094,0.20968010418746416,-6.3467562038451435,1178059.25,0.0
8,189.6,262144,401,653,-7545.7876,0.2,0.01,0.9925537109375,70,445.82855,2015854.8943359375,1.3494296073913574,0.21132031138513413,-6.72333677560091,1351324.125,1.1920928955078125e-07
9,139.87,294912,400,735,-5830.3706,0.2,0.01,0.9939208984375,80,1371.5292,2537873.940673828,1.7074809074401855,0.2030200643275748,-7.46776466332376,743777.25,0.0
10,139.88,327680,401,816,-5718.8687,0.2,0.01,0.996044921875,90,534.7661,1946905.3952148438,1.7738182544708252,0.2185323185833113,-7.666619431599974,993063.375,-1.1920928955078125e-07
11,139.82,360448,402,896,-5880.3867,0.2,0.01,0.9920166015625,100,232.34233,2066317.2242675782,2.0240824222564697,0.21928487298064284,-8.021317207440735,1096589.0,0.0
12,139.82,393216,391,1005,-5617.712,0.2,0.01,0.995684814453125,110,79.362236,1957558.4995117188,1.7018877267837524,0.2192380722375674,-7.590200810879469,994184.5625,-2.384185791015625e-07
13,183.55,425984,391,1086,-4716.019,0.2,0.01,0.9979766845703125,120,503.63474,1940557.9892578125,1.8478002548217773,0.21921817423935863,-7.8623812481760975,1037083.0,0.0
