time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/std,train/approx_kl,train/entropy_loss,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length
23,704.7509,341,2207,301.0,753664,220,15099.125315856934,4116.01025390625,0.0012574791152474064,0.001,0.1765716552734375,0.8691869974136353,0.015431965,-5.1208196599036455,0.2,0.04515022039413452,,
24,756.5037,341,2305,301.0,786432,230,3846.9403046369553,293.8919677734375,-0.0008057478116825223,0.001,0.1808502197265625,0.8621821999549866,0.016178075,-5.095650082826614,0.2,0.0547141432762146,,
25,802.9606,340,2402,301.0,819200,240,4047.97297000885,601.9185180664062,0.000903562215717102,0.001,0.1925140380859375,0.8548115491867065,0.016104843,-5.049027806520462,0.2,0.06777477264404297,,
26,625.1706,340,2499,300.04,851968,250,4902.529752683639,1099.641845703125,0.0007621670955813897,0.001,0.1946136474609375,0.8473432660102844,0.016560435,-5.0246399190276865,0.2,0.0674278736114502,,
27,888.8965,340,2596,301.0,884736,260,3898.1678047180176,430.26385498046875,4.840081587644818e-05,0.001,0.2072601318359375,0.8440548181533813,0.01920148,-4.997759482637048,0.2,-0.0021800994873046875,,
28,936.93677,340,2693,301.0,917504,270,5573.352100563049,1022.9461669921875,0.0013058286945124564,0.001,0.225299072265625,0.8380544185638428,0.01904352,-4.970906398072839,0.2,0.03270590305328369,,
29,1000.65063,340,2790,301.0,950272,280,5113.6983664989475,939.091064453125,-0.00045353059485933047,0.001,0.2023101806640625,0.8346890807151794,0.017526481,-4.949287575855851,0.2,0.027809202671051025,,
30,1143.8492,340,2887,301.0,983040,290,6225.053400850296,742.4392700195312,0.001673391142503533,0.001,0.20950927734375,0.82758629322052,0.0179452,-4.918567111343146,0.2,0.04487109184265137,,
31,1256.0411,340,2984,301.0,1015808,300,5755.886052417755,652.5934448242188,0.0011391030929189584,0.001,0.2170257568359375,0.8188983201980591,0.02026533,-4.884562593698502,0.2,0.16699254512786865,,
32,1244.6915,340,3082,300.63,1048576,310,7512.046199369431,1491.6812744140625,0.0015567446578643284,0.001,0.21475830078125,0.8138045072555542,0.01909126,-4.855220744013787,0.2,0.07044351100921631,,
33,1451.9866,340,3178,301.0,1081344,320,6507.719600343704,2569.15087890625,-0.0010852660790078516,0.001,0.223663330078125,0.8078222274780273,0.020358404,-4.821403221040964,0.2,-0.0032694339752197266,,
34,1304.756,340,3276,300.74,1114112,330,7839.525657272339,5654.9521484375,-0.0006492581174825318,0.001,0.213818359375,0.7982134222984314,0.020884432,-4.787602404877544,0.2,0.04162567853927612,,
35,1530.1008,339,3375,301.0,1146880,340,7561.640692043305,766.3576049804688,5.4611613177257826e-05,0.001,0.214459228515625,0.7942668795585632,0.020218011,-4.752923192083836,0.2,0.1116558313369751,,
36,1444.1294,339,3475,301.0,1179648,350,7537.360100126267,1363.1951904296875,0.0005450994964121492,0.001,0.2232177734375,0.7884699106216431,0.020320568,-4.7304063376039265,0.2,0.1372593641281128,,
37,1589.2731,339,3573,300.89,1212416,360,6518.505439662933,1190.2298583984375,0.00025753751579031813,0.001,0.228302001953125,0.7813717722892761,0.02065622,-4.694893873482942,0.2,0.1579393744468689,,
38,1758.4073,339,3672,301.0,1245184,370,59048.15817461014,1459.9747314453125,0.004672681305328297,0.001,0.2432708740234375,0.7785788774490356,0.020951198,-4.672992593050003,0.2,0.0804482102394104,,
39,1762.2233,338,3771,299.9,1277952,380,8696.340025520325,2714.194580078125,0.000207354890926581,0.001,0.21524658203125,0.7727557420730591,0.019998904,-4.652679407224059,0.2,0.12015694379806519,,
40,1667.549,338,3868,301.0,1310720,390,8900.33532819748,2578.11083984375,0.0014704603463542298,0.001,0.22965087890625,0.767572820186615,0.020801278,-4.623055365309119,0.2,0.14288491010665894,,
41,1592.2109,338,3966,300.79,1343488,400,8318.807128047943,1198.46044921875,0.0008612763951532543,0.001,0.2133026123046875,0.7600882053375244,0.019184828,-4.587475220486522,0.2,0.14807218313217163,,
42,1806.083,338,4063,301.0,1376256,410,8471.428956985474,3687.59912109375,0.001472931943317235,0.001,0.224981689453125,0.7554826736450195,0.02040708,-4.557529935985803,0.2,0.22672247886657715,,
43,1926.8141,338,4161,298.67,1409024,420,9245.401067447663,5101.3544921875,0.0019912255746021403,0.001,0.219000244140625,0.7528612017631531,0.019416604,-4.536415403336287,0.2,0.2827921509742737,,
44,2046.631,338,4259,301.0,1441792,430,14555.499273777008,1148.1865234375,0.0006256094142372603,0.001,0.2129608154296875,0.7490352988243103,0.019121122,-4.519774224609137,0.2,0.2722998261451721,,
45,2026.9025,338,4357,301.0,1474560,440,9945.461119747162,3375.1953125,0.002168776841926956,0.001,0.2213104248046875,0.7437371611595154,0.0196345,-4.495304865390063,0.2,0.26245707273483276,,
46,2321.3293,338,4454,300.75,1507328,450,9896.117391014099,3519.39990234375,0.0023064893809532803,0.001,0.1968902587890625,0.7388700246810913,0.018002816,-4.468097869679331,0.2,0.31963711977005005,,
47,2217.9517,338,4552,301.0,1540096,460,10887.036935615539,1584.8907470703125,0.000147481239582703,0.001,0.2183746337890625,0.7309945225715637,0.019470194,-4.434024088457226,0.2,0.33421826362609863,,
48,2698.9773,338,4649,301.0,1572864,470,11825.13607120514,2415.329833984375,0.0018837750736565794,0.001,0.2253448486328125,0.725132167339325,0.020005424,-4.396573997661472,0.2,0.4005073308944702,,
,,,,,1600000,480,13562.11419429779,3582.474365234375,0.0031828007223793976,0.001,0.2151153564453125,0.72063148021698,0.018653383,-4.36815432459116,0.2,0.33126509189605713,6207.892578125,296.65
49,2728.9773,333,4819,301.0,1605632,,,,,,,,,,,,,
50,3105.499,333,4916,301.0,1638400,490,13174.002573776244,3147.4287109375,0.0011213292172215007,0.001,0.206866455078125,0.7172055244445801,0.018255167,-4.34578224234283,0.2,0.3778132200241089,,
51,2916.884,333,5014,300.61,1671168,500,15904.507890701294,3555.87548828125,0.001441659789179539,0.001,0.2061309814453125,0.7104567289352417,0.018711032,-4.317634067684412,0.2,0.3964970111846924,,
52,3595.5457,333,5112,300.32,1703936,510,15642.011800575256,2145.358154296875,0.0023872834138273904,0.001,0.2267333984375,0.7042855024337769,0.020782288,-4.280997138097883,0.2,0.43184131383895874,,
53,3952.5657,333,5209,301.0,1736704,520,17786.424546813963,3258.38720703125,0.0022425621486036108,0.001,0.2097747802734375,0.6997032761573792,0.018866787,-4.251391516253352,0.2,0.4618574380874634,,
54,3724.9924,333,5307,301.0,1769472,530,20944.181990242003,4883.87841796875,0.0033428626651243578,0.001,0.21912841796875,0.6967236995697021,0.019618262,-4.230017677694559,0.2,0.4457118511199951,,
55,3670.3228,333,5406,301.0,1802240,540,19754.83598575592,2541.253173828125,0.004386461595277069,0.001,0.237884521484375,0.69228196144104,0.021037828,-4.208607090637088,0.2,0.463237464427948,,
56,3651.2056,333,5506,301.0,1835008,550,19802.202558898927,4927.1962890625,0.005113591122699291,0.001,0.2298675537109375,0.6897696256637573,0.020203875,-4.188499196991325,0.2,0.4214305281639099,,
57,4120.265,332,5610,301.0,1867776,560,21061.82181034088,3507.802001953125,0.004667574982613587,0.001,0.225823974609375,0.6850177049636841,0.020210627,-4.166811935976147,0.2,0.47017592191696167,,
58,4156.73,332,5714,299.03,1900544,570,23654.541773986817,2096.39453125,0.003999890216346102,0.001,0.2303924560546875,0.6812219619750977,0.020748436,-4.142551669105887,0.2,0.42253440618515015,,
59,4710.6377,331,5828,300.03,1933312,580,27159.01104335785,5088.5947265625,0.006658599984257307,0.001,0.2532958984375,0.6782650947570801,0.022211581,-4.121540542319417,0.2,0.4071606993675232,,
60,4814.318,331,5933,301.0,1966080,590,28491.344151687623,3612.891357421875,0.006860706707993813,0.001,0.2569061279296875,0.6724511981010437,0.022764929,-4.097613731771707,0.2,0.44853073358535767,,
61,4046.8262,331,6031,301.0,1998848,600,28435.319143295288,5525.8955078125,0.006366890103163314,0.001,0.2327880859375,0.6684644818305969,0.021372953,-4.0672627605497835,0.2,0.4735260605812073,,
62,4843.753,331,6128,298.8,2031616,610,21996.274355316164,4714.05419921875,0.005790524151052523,0.001,0.2509124755859375,0.6642134189605713,0.02260747,-4.0426537692546844,0.2,0.5265415906906128,,
