time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,train/learning_rate,train/value_loss,train/n_updates,train/entropy_loss,train/loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
1307,-100.41217,501,301.0,655360,20,1e-05,655.8460081100463,190,-5.639480562508107,336.9719543457031,0.5767190456390381,0.0023076767,0.00074462890625,0.2,-0.0005606362354228622,0.9910295605659485,,
1373,-102.01545,501,301.0,688128,21,1e-05,785.9852843284607,200,-5.6395152024924755,264.98492431640625,0.4750940203666687,0.0017340165,0.0001434326171875,0.2,-0.0004136371103413694,0.990973949432373,,
1439,-49.956642,500,301.0,720896,22,1e-05,528.6785396575928,210,-5.6402489297091964,261.8902587890625,0.5828587114810944,0.0026650857,0.0013458251953125,0.2,-0.0004709258470029454,0.9913920760154724,,
1505,-68.454025,500,301.0,753664,23,1e-05,1027.2915721416473,220,-5.641035267710686,233.7417449951172,0.4165886640548706,0.0037233676,0.0074188232421875,0.2,-0.0011225393907807301,0.9913004040718079,,
1570,36.10612,500,301.0,786432,24,1e-05,786.6201469421387,230,-5.639681545644999,241.61679077148438,0.5128355026245117,0.004052135,0.0096588134765625,0.2,-0.0012819725851841214,0.9906527996063232,,
1636,6.4678297,500,301.0,819200,25,1e-05,2153.016466140747,240,-5.637641496956348,1378.9620361328125,0.268973708152771,0.0037912263,0.006622314453125,0.2,-0.0009380163143760001,0.9903116822242737,,
1703,-10.075326,500,301.0,851968,26,1e-05,1019.5272305488586,250,-5.636376186460256,240.80921936035156,0.42512696981430054,0.0043927785,0.01278076171875,0.2,-0.0012955425670952536,0.9899774789810181,,
1769,-27.738493,499,301.0,884736,27,1e-05,802.4968541145324,260,-5.634607893228531,253.97630310058594,0.508832186460495,0.0033816504,0.0076690673828125,0.2,-0.000943538472893124,0.9894809722900391,,
1834,69.886856,500,301.0,917504,28,1e-05,484.34003014564513,270,-5.632571195811034,236.4225616455078,0.6504552364349365,0.0031857423,0.0051971435546875,0.2,-0.0007383089789982477,0.9890096187591553,,
1900,99.81535,500,301.0,950272,29,1e-05,1031.1884828090667,280,-5.631383634358644,199.36318969726562,0.45914947986602783,0.0035228268,0.00406494140625,0.2,-0.0007560223391010368,0.9889282584190369,,
1965,37.864124,500,301.0,983040,30,1e-05,1307.5253877162934,290,-5.63147732168436,227.7213134765625,0.4132367968559265,0.0045217006,0.012652587890625,0.2,-0.0011228233724978054,0.9889047741889954,,
2029,120.36843,500,301.0,1015808,31,1e-05,435.7910152435303,300,-5.632097136229277,207.62551879882812,0.6708104908466339,0.0033723002,0.0089874267578125,0.2,-0.0010950568950647722,0.9892407655715942,,
2093,210.4467,500,301.0,1048576,32,1e-05,958.5668126106262,310,-5.631863804161549,263.400390625,0.4786708354949951,0.004134712,0.012896728515625,0.2,-0.0013139479407982436,0.9888465404510498,,
2158,161.66977,500,301.0,1081344,33,1e-05,1955.9647875785827,320,-5.630235557258129,1315.318359375,0.2879927158355713,0.0035882955,0.0042877197265625,0.2,-0.0009583812400705937,0.9884969592094421,,
2225,156.64215,500,301.0,1114112,34,1e-05,1903.4135350704194,330,-5.628625991940498,272.48333740234375,0.32528698444366455,0.002692325,0.0013214111328125,0.2,-0.0007170576014686958,0.9880473017692566,,
2291,139.12827,500,301.0,1146880,35,1e-05,960.361174249649,340,-5.627286999672651,257.8481750488281,0.49920934438705444,0.003258314,0.005133056640625,0.2,-0.000762496431980253,0.9877452254295349,,
2358,142.12813,500,301.0,1179648,36,1e-05,1721.1068145751954,350,-5.625797820091248,1244.4058837890625,0.4035598635673523,0.0021627774,0.000469970703125,0.2,-0.00043530522780201866,0.9873999357223511,,
2424,204.661,499,301.0,1212416,37,1e-05,1090.314410352707,360,-5.6245620049536225,326.282958984375,0.47705161571502686,0.0036386997,0.00555419921875,0.2,-0.0011250435611827926,0.987187385559082,,
2492,149.5313,499,301.0,1245184,38,1e-05,3380.1550443649294,370,-5.624109528213739,2048.337646484375,0.22829949855804443,0.0012999454,2.44140625e-05,0.2,-0.0003479935547147761,0.9872021675109863,,
2559,188.08531,499,301.0,1277952,39,1e-05,767.7157620429992,380,-5.622172494977713,296.6812744140625,0.525703638792038,0.0048659085,0.0227630615234375,0.2,-0.002310491937896586,0.9861191511154175,,
2625,201.84074,499,301.0,1310720,40,1e-05,1401.138582277298,390,-5.619034419208765,247.86868286132812,0.3876200318336487,0.003536878,0.0047149658203125,0.2,-0.0008217864991820534,0.9856964945793152,,
2692,216.86963,498,301.0,1343488,41,1e-05,1974.0740290641784,400,-5.617936385422945,916.2988891601562,0.3225013017654419,0.0028832334,0.002630615234375,0.2,-0.0006008827213008772,0.9855570793151855,,
2758,202.49916,498,301.0,1376256,42,1e-05,1601.6089120864867,410,-5.617115508764982,1029.144287109375,0.23105180263519287,0.0045276466,0.0175872802734375,0.2,-0.001993050665623741,0.9852055907249451,,
2823,163.06816,499,301.0,1409024,43,1e-05,1780.2058775424957,420,-5.61612581834197,247.2916717529297,0.30026108026504517,0.0033072967,0.00546875,0.2,-0.0015193014323813259,0.9851564168930054,,
2888,237.30548,499,301.0,1441792,44,1e-05,1750.2791757106781,430,-5.61598762050271,1139.825927734375,0.39769697189331055,0.0028970004,0.002349853515625,0.2,-0.0005576421819569078,0.9852420687675476,,
2953,297.9442,499,301.0,1474560,45,1e-05,2270.1690517425536,440,-5.616049759089947,1097.0443115234375,0.32766568660736084,0.0014974242,9.46044921875e-05,0.2,-0.00032235886969829154,0.9850534796714783,,
3019,182.14337,499,301.0,1507328,46,1e-05,4061.43462972641,450,-5.615255010128021,2739.002197265625,0.23640960454940796,0.002704611,0.00101318359375,0.2,-0.0007657875343284104,0.9850141406059265,,
3084,185.5597,499,301.0,1540096,47,1e-05,2591.822340631485,460,-5.614928457885981,772.2078247070312,0.3093975782394409,0.0019805385,0.0002716064453125,0.2,-0.0005510835458153451,0.9849079847335815,,
3148,269.0443,499,301.0,1572864,48,1e-05,1694.0672959327699,470,-5.614283036440611,1346.2325439453125,0.33647745847702026,0.0049028965,0.031182861328125,0.2,-0.0026641809413376905,0.9845281839370728,,
,,,,1600000,,1e-05,1675.9818637371063,480,-5.612594706565142,1181.20166015625,0.36352264881134033,0.0031055482,0.007501220703125,0.2,-0.0007388814752630424,0.9840512871742249,-4619.47705078125,175.88
3244,59.865166,494,296.0,1605632,49,,,,,,,,,,,,,
3310,197.586,494,301.0,1638400,50,1e-05,2153.4010167121887,490,-5.6100786499679085,335.741455078125,0.31341415643692017,0.002227891,0.00076904296875,0.2,-0.00035419426685621145,0.983439564704895,,
3375,221.54234,495,301.0,1671168,51,1e-05,1371.4607128620148,500,-5.60994404181838,297.09283447265625,0.46673572063446045,0.0025641765,0.0011993408203125,0.2,-0.0003430503027971099,0.9839077591896057,,
3440,202.82443,495,301.0,1703936,52,1e-05,1382.7772771835328,510,-5.6103221796453,249.30320739746094,0.3749457597732544,0.0020934446,0.0005462646484375,0.2,-0.00042235006130795225,0.9836636781692505,,
3505,189.51164,495,301.0,1736704,53,1e-05,808.8290812015533,520,-5.609155056625605,267.2735900878906,0.5010686814785004,0.0022242418,0.000439453125,0.2,-0.00022085691762185888,0.9833597540855408,,
3574,204.67593,494,301.0,1769472,54,1e-05,1712.6363194465637,530,-5.607942006736994,476.84564208984375,0.34609687328338623,0.003296041,0.0074066162109375,0.2,-0.0008017314255994279,0.9830001592636108,,
3645,148.92104,494,301.0,1802240,55,1e-05,506.9444417953491,540,-5.605799669027329,256.4148864746094,0.6323155164718628,0.0031462412,0.0043243408203125,0.2,-0.0007209195061477658,0.9822448492050171,,
3714,207.17772,493,301.0,1835008,56,1e-05,1350.548356294632,550,-5.603831925988198,266.4764099121094,0.4523696303367615,0.003467774,0.0044158935546875,0.2,-0.0011250267665673165,0.982149064540863,,
3779,163.36015,494,301.0,1867776,57,1e-05,1604.92456035614,560,-5.602870257943868,2002.010498046875,0.3559912443161011,0.0045894925,0.0171630859375,0.2,-0.0017969261266898684,0.981645941734314,,
3845,171.9,494,301.0,1900544,58,1e-05,1664.970281982422,570,-5.6013797774910925,1028.2642822265625,0.40177786350250244,0.0023785434,0.0009521484375,0.2,-0.0005310649392413324,0.9816481471061707,,
3910,229.18193,494,301.0,1933312,59,1e-05,749.3562155723572,580,-5.601084999740124,253.14073181152344,0.5854558348655701,0.0045717964,0.0194183349609375,0.2,-0.0024751137918428865,0.9812761545181274,,
3975,192.33142,494,301.0,1966080,60,1e-05,1383.3717540264129,590,-5.5989769481122496,263.11920166015625,0.39741891622543335,0.0031004003,0.0022979736328125,0.2,-0.0005310127522534458,0.9807486534118652,,
4041,223.85883,494,301.0,1998848,61,1e-05,779.9811033725739,600,-5.596319269388914,235.55242919921875,0.37736642360687256,0.004654942,0.0259857177734375,0.2,-0.002540936550758488,0.9799467921257019,,
4109,172.42355,494,301.0,2031616,62,1e-05,1416.423405265808,610,-5.594090323150158,1120.2396240234375,0.40128666162490845,0.0031045922,0.0025390625,0.2,-0.0006158359919027134,0.9797146916389465,,
4176,265.2153,494,301.0,2064384,63,1e-05,1470.0247415065764,620,-5.592851121723652,368.5788269042969,0.4605739116668701,0.0030685272,0.002734375,0.2,-0.0007381672791780148,0.979287326335907,,
4243,219.98206,494,301.0,2097152,64,1e-05,1755.9148201465607,630,-5.591504632681608,360.9308776855469,0.3461053967475891,0.002700822,0.0018463134765625,0.2,-0.0006805559756685398,0.9791462421417236,,
4309,287.0138,494,301.0,2129920,65,1e-05,2322.6026429653166,640,-5.591534028202295,590.809814453125,0.30119967460632324,0.0021870884,0.0005828857421875,0.2,-0.0003329524749460688,0.9792457818984985,,
4376,238.85966,494,301.0,2162688,66,1e-05,1951.611487197876,650,-5.591028306633234,864.329833984375,0.27120447158813477,0.0054934146,0.0210784912109375,0.2,-0.0017754674261595937,0.979006826877594,,
4447,222.40338,493,301.0,2195456,67,1e-05,1331.1174105644227,660,-5.591170305013657,276.6397705078125,0.42655467987060547,0.0031043908,0.0040618896484375,0.2,-0.0007832380310901499,0.9792236685752869,,
4517,294.39526,493,301.0,2228224,68,1e-05,1418.2344894886016,670,-5.591228622198105,365.8128967285156,0.5090961456298828,0.0033755703,0.007183837890625,0.2,-0.0008775324553425889,0.9789628386497498,,
4585,201.29387,493,301.0,2260992,69,1e-05,1992.1373792171478,680,-5.590083245933056,1013.7415771484375,0.2997854948043823,0.0035707927,0.0039520263671875,0.2,-0.0008972623198133078,0.9787465333938599,,
4654,202.5725,492,301.0,2293760,70,1e-05,2284.058594608307,690,-5.589890902489424,1826.4874267578125,0.3838481903076172,0.0032219337,0.0033538818359375,0.2,-0.0008403284558880841,0.978865921497345,,
4721,262.75696,492,301.0,2326528,71,1e-05,1149.7051883697509,700,-5.589232527464628,711.7420043945312,0.5389925539493561,0.0039314516,0.01068115234375,0.2,-0.0013357911003367916,0.9783449172973633,,
4787,199.56311,492,301.0,2359296,72,1e-05,1988.4230669975282,710,-5.586935798823833,1298.8782958984375,0.2727322578430176,0.0044342037,0.0230010986328125,0.2,-0.001632101729956048,0.9778636693954468,,
4854,133.92892,492,301.0,2392064,73,1e-05,1102.7153418064117,720,-5.585490737110376,386.7460021972656,0.543862521648407,0.0036305056,0.0067108154296875,0.2,-0.0010117994706888567,0.9776095151901245,,
4920,195.0738,492,301.0,2424832,74,1e-05,1685.4714631557465,730,-5.584374959766865,837.3822021484375,0.5005314946174622,0.0030550049,0.002142333984375,0.2,-0.000873575496734702,0.9773814082145691,,
4987,186.96994,492,301.0,2457600,75,1e-05,2250.9003479480743,740,-5.584158626943827,981.4802856445312,0.4472150206565857,0.0010883762,3.0517578125e-06,0.2,-0.00025756964187166885,0.977529764175415,,
5052,232.36516,492,301.0,2490368,76,1e-05,1382.358145904541,750,-5.584794456511736,395.2747802734375,0.5098230242729187,0.0031717333,0.0034576416015625,0.2,-0.0007370441526290961,0.9776392579078674,,
5117,284.72504,493,301.0,2523136,77,1e-05,1382.1343836784363,760,-5.5847133353352545,326.9104309082031,0.4861312508583069,0.004278482,0.0091094970703125,0.2,-0.0010036617363766709,0.9774391651153564,,
5182,285.42764,493,301.0,2555904,78,1e-05,2038.496366262436,770,-5.583748684078455,621.5008544921875,0.23729300498962402,0.0034695673,0.0055816650390625,0.2,-0.0004869664471698343,0.977150022983551,,
5247,252.65483,493,301.0,2588672,79,1e-05,2609.574675273895,780,-5.5829852059483525,1190.015869140625,0.33475303649902344,0.0028119646,0.0030242919921875,0.2,-0.000626005346475722,0.977163553237915,,
5313,263.2359,493,301.0,2621440,80,1e-05,1731.7930617332458,790,-5.583728242665529,498.1150207519531,0.4909905195236206,0.0028332435,0.0018890380859375,0.2,-0.0003866470618049789,0.9774947166442871,,
5378,166.67935,493,301.0,2654208,81,1e-05,2589.1427968978883,800,-5.584030283242464,1921.8011474609375,0.4163195490837097,9.039032e-05,0.0,0.2,5.85244260946638e-06,0.9773428440093994,,
5443,213.35909,493,301.0,2686976,82,1e-05,2875.407249164581,810,-5.5834796041250225,1750.223876953125,0.4154651165008545,0.001854504,0.0002197265625,0.2,-0.0005017746288103808,0.9771955609321594,,
5508,253.45805,493,301.0,2719744,83,1e-05,1738.6782719612122,820,-5.5825812764465805,1095.2144775390625,0.4773089289665222,0.0045012077,0.013531494140625,0.2,-0.0014950527986002271,0.9767824411392212,,
5573,185.19989,493,301.0,2752512,84,1e-05,2522.663637256622,830,-5.58104392811656,896.7337646484375,0.42440325021743774,0.0016590984,8.23974609375e-05,0.2,-0.0004404790137414238,0.9766618013381958,,
5638,291.9033,493,301.0,2785280,85,1e-05,1467.5711883544923,840,-5.5808876641094685,504.91680908203125,0.5647533237934113,0.004055698,0.0095977783203125,0.2,-0.001117768414223974,0.9765303730964661,,
5704,288.22366,494,301.0,2818048,86,1e-05,2642.872884941101,850,-5.580411402881145,704.268798828125,0.32450395822525024,0.0015027194,3.662109375e-05,0.2,-0.0003551715042704018,0.9765905141830444,,
5769,286.51535,494,301.0,2850816,87,1e-05,2015.773231601715,860,-5.580690258741379,916.2631225585938,0.3812522292137146,0.004413273,0.013372802734375,0.2,-0.0015472148732442292,0.9765779972076416,,
5834,221.9173,494,301.0,2883584,88,1e-05,2288.1743721961975,870,-5.57997677847743,900.9275512695312,0.3761756420135498,0.0017910342,0.00018310546875,0.2,-0.00030758754842281634,0.9763274788856506,,
5900,210.79124,494,301.0,2916352,89,1e-05,1673.841955804825,880,-5.579623366147279,1627.723876953125,0.48543524742126465,0.00086123985,3.0517578125e-06,0.2,-0.00014320247000796372,0.9764292240142822,,
5965,231.68927,494,301.0,2949120,90,1e-05,1176.9177352905274,890,-5.580250712484121,673.7135009765625,0.5781258344650269,0.0026946487,0.0013397216796875,0.2,-0.0004255976866261335,0.976494312286377,,
6031,238.84314,494,301.0,2981888,91,1e-05,2274.354337501526,900,-5.579873757064343,1757.782958984375,0.42585599422454834,0.00166805,6.103515625e-05,0.2,-0.0005363039334042696,0.976423442363739,,
6096,230.01283,494,301.0,3014656,92,1e-05,1660.1040565490723,910,-5.580287749320268,390.1040344238281,0.4631112217903137,0.0034552878,0.003363037109375,0.2,-0.0008437820128165185,0.9766178131103516,,
6161,215.74301,494,301.0,3047424,93,1e-05,2235.805940437317,920,-5.579678945243359,1443.9554443359375,0.33766746520996094,0.0026030086,0.0014251708984375,0.2,-0.0006958869324989791,0.9761583805084229,,
6226,211.67145,494,301.0,3080192,94,1e-05,1386.1288927078247,930,-5.577918239682913,303.0451354980469,0.5170294642448425,0.0040180734,0.0134063720703125,0.2,-0.001440819151684991,0.975746214389801,,
6292,174.77435,494,301.0,3112960,95,1e-05,1956.6460577964783,940,-5.577194576710463,545.2183837890625,0.4391939043998718,0.00074449903,0.0,0.2,-0.0002646351984367357,0.975849986076355,,
6357,229.70432,494,301.0,3145728,96,1e-05,854.8709446430206,950,-5.576630002260208,358.6463317871094,0.6044209897518158,0.004760562,0.022613525390625,0.2,-0.0021176063861275906,0.9753471612930298,,
6422,254.23091,494,301.0,3178496,97,1e-05,1092.7955620765686,960,-5.57602369338274,932.8493041992188,0.556704580783844,0.003876705,0.0090484619140625,0.2,-0.0010440072680466983,0.9756262302398682,,
,,,,3200000,,1e-05,1351.5082904815674,970,-5.5759840369224545,932.8715209960938,0.3673166036605835,0.0028066053,0.0015869140625,0.2,-0.0007908111932010797,0.97538161277771,-3884.1494140625,176.08
6518,-23.520798,492,293.51,3211264,98,,,,,,,,,,,,,
6583,223.14182,492,301.0,3244032,99,1e-05,9603.806020259857,980,-5.5748036429286,3470.02490234375,0.12596839666366577,0.0009609242,0.0,0.2,-0.00014645391656813443,0.9750938415527344,,
6648,227.29814,492,301.0,3276800,100,1e-05,1348.3859539031982,990,-5.57320276349783,1291.9617919921875,0.5348651111125946,0.0035075021,0.0040069580078125,0.2,-0.0009529580080197775,0.9745662808418274,,
6713,272.2208,492,301.0,3309568,101,1e-05,1620.1495639801026,1000,-5.572743611782789,624.0342407226562,0.5036393404006958,0.0030268747,0.001953125,0.2,-0.0006464849966505426,0.9748685359954834,,
6779,208.10028,493,301.0,3342336,102,1e-05,1429.5866242408752,1010,-5.573619505017996,440.76544189453125,0.467568039894104,0.002586049,0.0010772705078125,0.2,-0.0004361609512670839,0.9750827550888062,,
6844,166.01428,493,301.0,3375104,103,1e-05,1652.328214788437,1020,-5.57442080900073,789.6695556640625,0.5055975317955017,0.0028782398,0.00201416015625,0.2,-0.0006409682593584876,0.9752165675163269,,
6909,265.1288,493,301.0,3407872,104,1e-05,1059.229539680481,1030,-5.574132228642702,368.5697937011719,0.6259835958480835,0.0033349146,0.006292724609375,0.2,-0.0008426572714597569,0.974961519241333,,
6974,187.00298,493,301.0,3440640,105,1e-05,2269.1742267608643,1040,-5.574154847860337,2952.261962890625,0.39409881830215454,0.0011747726,3.662109375e-05,0.2,-0.000245127256403066,0.9752775430679321,,
7039,188.38966,493,301.0,3473408,106,1e-05,508.8035882949829,1050,-5.57408372014761,243.68386840820312,0.5825894773006439,0.004322828,0.0196685791015625,0.2,-0.0020843845972194686,0.9748252034187317,,
7104,237.51868,493,301.0,3506176,107,1e-05,773.6549506187439,1060,-5.573070615530014,878.3618774414062,0.5586355626583099,0.0011868718,1.220703125e-05,0.2,-0.00022896584760019324,0.9748519062995911,,
7169,218.99734,493,301.0,3538944,108,1e-05,1325.8652203083038,1070,-5.573068552464247,1122.09326171875,0.3655393719673157,0.004243643,0.0092498779296875,0.2,-0.0011315185044622922,0.9748325347900391,,
7234,223.51039,493,301.0,3571712,109,1e-05,2211.0755998134614,1080,-5.5735179543495175,1701.168701171875,0.39090919494628906,0.0021077339,0.000482177734375,0.2,-0.0002882380902519799,0.9750699996948242,,
7300,236.97487,493,301.0,3604480,110,1e-05,1718.8330286979676,1090,-5.5733846463263035,898.6709594726562,0.4216802716255188,0.0032653678,0.0035400390625,0.2,-0.0008189804333596839,0.974768877029419,,
7365,145.43938,493,301.0,3637248,111,1e-05,1074.8649951934815,1100,-5.572406584769487,700.5576782226562,0.5322420001029968,0.0040925066,0.0121826171875,0.2,-0.0016676091741828713,0.9746045470237732,,
7430,247.17845,493,301.0,3670016,112,1e-05,1102.4330310344696,1110,-5.571492138504982,234.16346740722656,0.6340255439281464,0.0036251214,0.0063568115234375,0.2,-0.0005885400823444798,0.9742580056190491,,
7495,241.09338,493,301.0,3702784,113,1e-05,1972.2654393672942,1120,-5.570674151927233,361.95806884765625,0.410821795463562,0.0020146738,0.0003143310546875,0.2,-0.0005257258511846885,0.9742957353591919,,
7560,187.39395,494,301.0,3735552,114,1e-05,2911.09873085022,1130,-5.5706594184041025,1457.2340087890625,0.4073795676231384,0.0023120672,0.0008026123046875,0.2,-0.00044032039559169787,0.9742470979690552,,
7626,290.45758,494,301.0,3768320,115,1e-05,1364.2607660770416,1140,-5.569950591772795,1091.546630859375,0.5778067111968994,0.0033774208,0.0046173095703125,0.2,-0.0010973899228702067,0.9739866256713867,,
7693,243.36902,494,301.0,3801088,116,1e-05,1969.8233896732331,1150,-5.569397636502981,2455.188720703125,0.38560307025909424,0.00045929686,0.0,0.2,-4.555522887130792e-05,0.9740365147590637,,
7759,277.3075,494,301.0,3833856,117,1e-05,2213.356471252441,1160,-5.569290389865637,656.2518920898438,0.4275909662246704,0.0016206127,8.544921875e-05,0.2,-0.00044683926535071805,0.9738826751708984,,
7825,314.93796,494,301.0,3866624,118,1e-05,2008.3875846862793,1170,-5.569068346172571,629.0339965820312,0.457108736038208,0.0034069028,0.00452880859375,0.2,-0.0009820531407967793,0.9738794565200806,,
7891,226.2581,494,301.0,3899392,119,1e-05,3433.959553718567,1180,-5.568533587455749,1369.775390625,0.28013312816619873,0.002659384,0.001220703125,0.2,-0.0007180307091402937,0.973646879196167,,
7957,248.62422,494,301.0,3932160,120,1e-05,1333.6260296821595,1190,-5.567280288785696,990.2288818359375,0.45248275995254517,0.003500577,0.007537841796875,0.2,-0.0011477216657112877,0.9732643365859985,,
8022,246.59927,494,301.0,3964928,121,1e-05,2188.9025540828707,1200,-5.56621569916606,428.76190185546875,0.43494880199432373,0.0025343765,0.0009429931640625,0.2,-0.0006084055964493019,0.9731835722923279,,
8088,226.77081,494,301.0,3997696,122,1e-05,2016.199088859558,1210,-5.56624858751893,1473.350341796875,0.40073102712631226,0.00300129,0.001910400390625,0.2,-0.0007179731319411076,0.9732745289802551,,
8153,285.67194,494,301.0,4030464,123,1e-05,1727.349621295929,1220,-5.56641408726573,292.1899719238281,0.5439935922622681,0.0044871084,0.0143829345703125,0.2,-0.0018663194283362826,0.973169207572937,,
