time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
337,1,8192,770.30176,24,464.5,,,,,,,,,,,
273,2,16384,935.2885,59,479.96875,2480,2539.826171875,0.2,0.39453551173210144,-1.947187826782465,18234.891787719727,-0.013084769248962402,0.17305908203125,0.015864002,0.0003,0.002959737756464165
263,3,24576,751.2272,93,462.3137254901961,2490,1378.7191162109375,0.2,0.39458030462265015,-1.9470839321613311,11383.259016418457,0.09340989589691162,0.12261962890625,0.011372544,0.0003,0.001437685519340448
250,4,32768,988.6038,130,483.6969696969697,2500,2751.85498046875,0.2,0.3946297764778137,-1.9475543931126595,12493.279258728027,0.0600852370262146,0.087158203125,0.008692337,0.0003,0.001209023037517909
244,5,40960,874.4952,167,469.1190476190476,2510,2478.968994140625,0.2,0.39448386430740356,-1.9471207320690156,17798.456439208985,0.10029095411300659,0.11124267578125,0.012145093,0.0003,0.0010018298577051609
243,6,49152,899.1807,201,468.01,2520,1760.7269287109375,0.2,0.39431923627853394,-1.9456529185175895,12990.983526611328,0.3111785650253296,0.08079833984375,0.008749289,0.0003,0.001082620903616771
240,7,57344,896.1337,238,468.68,2530,2691.9990234375,0.2,0.39434707164764404,-1.9447071991860867,11369.839822387696,0.3749731183052063,0.04464111328125,0.005716216,0.0003,-0.00043810772767756135
239,8,65536,918.25745,273,467.4,2540,3743.002685546875,0.2,0.3944416642189026,-1.9453511200845242,16151.479251098634,0.2728314995765686,0.0695068359375,0.007585287,0.0003,0.00021989675515214912
237,9,73728,1130.8115,310,479.06,2550,1961.1746826171875,0.2,0.3944755494594574,-1.9460561819374562,13170.570413208008,0.3036324381828308,0.059765625,0.0073835324,0.0003,0.001356885388668161
238,10,81920,950.8633,344,458.31,2560,3764.5107421875,0.2,0.3944518566131592,-1.946177141368389,17601.219857788084,0.26012080907821655,0.06591796875,0.0076104924,0.0003,-0.0009179857319395523
236,11,90112,1049.4424,381,470.32,2570,2757.78564453125,0.2,0.39445745944976807,-1.945935033261776,12113.802691650391,0.3821374177932739,0.04832763671875,0.00624411,0.0003,-0.0005030998727306724
236,12,98304,1137.0302,415,470.12,2580,2112.86767578125,0.2,0.3943656384944916,-1.945696123689413,11655.428952026366,0.39741700887680054,0.05020751953125,0.006358279,0.0003,-0.0011503183566674124
235,13,106496,1252.1132,451,484.62,2590,3052.452880859375,0.2,0.39440542459487915,-1.9453948244452477,11880.957421875,0.38946694135665894,0.055859375,0.0065928916,0.0003,-0.0026136190819670444
235,14,114688,1328.8015,487,484.89,2600,2529.889404296875,0.2,0.3943389356136322,-1.9453536070883275,17570.2738861084,0.3208709955215454,0.04215087890625,0.005834137,0.0003,-0.00023142717545852066
234,15,122880,1325.0258,524,485.5,2610,3769.338623046875,0.2,0.39433103799819946,-1.9448643386363984,19632.545306396485,0.34531068801879883,0.05264892578125,0.0071001397,0.0003,0.00010023176582762972
233,16,131072,1749.7019,562,523.08,2620,2900.149658203125,0.2,0.3942318558692932,-1.9444365315139294,18102.458630371093,0.27475476264953613,0.04405517578125,0.007019312,0.0003,-0.0015929139637592016
232,17,139264,1929.6417,598,534.52,2630,3885.253662109375,0.2,0.39428526163101196,-1.9440304033458233,19931.68910827637,0.3094456195831299,0.05814208984375,0.00793088,0.0003,-0.0009955197296221741
232,18,147456,1931.9312,634,531.87,2640,4050.958984375,0.2,0.39410239458084106,-1.9436490178108214,15377.16976623535,0.51053187251091,0.05096435546875,0.006621424,0.0003,-3.445461406954564e-05
231,19,155648,2247.9827,672,561.97,2650,1318.14990234375,0.2,0.3939620852470398,-1.9418662689626216,11219.057153320313,0.47340476512908936,0.0532958984375,0.00644014,0.0003,1.9450861873338e-05
230,20,163840,2370.523,710,571.43,2660,4219.36767578125,0.2,0.3938809335231781,-1.9407466642558575,17600.619207763673,0.5323040187358856,0.03890380859375,0.005165494,0.0003,-0.0020726175062009133
229,21,172032,2647.6743,748,596.55,2670,4114.27099609375,0.2,0.39384350180625916,-1.9401033647358417,19458.26273803711,0.37123245000839233,0.049072265625,0.006889305,0.0003,-0.0013788618220132776
229,22,180224,2686.277,785,601.53,2680,2222.95703125,0.2,0.3937216103076935,-1.9394357994198799,15318.970426940918,0.32419800758361816,0.04075927734375,0.0053916057,0.0003,0.0014881925599183887
228,23,188416,2901.2146,824,626.0,2690,2909.847412109375,0.2,0.3936058580875397,-1.9380558483302592,17587.69969177246,0.31400758028030396,0.053076171875,0.0061015664,0.0003,-0.0006780564013752155
227,24,196608,3144.7598,863,647.65,2700,2738.158203125,0.2,0.39360377192497253,-1.9372456833720206,15205.185000610352,0.35562199354171753,0.06597900390625,0.008015262,0.0003,0.0004442299999936949
227,25,204800,3249.883,901,663.42,2710,5351.33154296875,0.2,0.3935338854789734,-1.9369926363229752,19978.36377258301,0.2566719055175781,0.05794677734375,0.0071595605,0.0003,-0.0009545374472509138
