time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
1,-224.32751,56,301.0,32768,581,,,,,,,,,,,,,
2,-129.37704,148,301.0,65536,441,79.44502827972174,0.0001,0.114141845703125,-5.65708891581744,29.92922592163086,-9.465217590332031e-05,0.2,10,0.008245481,-0.012117128670661259,0.9947918057441711,,
3,24.367182,241,301.0,98304,406,98.62158035188914,0.0001,0.153485107421875,-5.638329269178212,45.934112548828125,0.31812000274658203,0.2,20,0.010406823,-0.017940809259334854,0.9860416054725647,,
4,181.8683,334,301.0,131072,391,405.68821572214364,0.0001,0.1667327880859375,-5.591355836484581,55.16069412231445,0.26261603832244873,0.2,30,0.011671279,-0.01764494032968287,0.9766682386398315,,
5,178.95192,427,301.0,163840,383,2637.4590086758135,0.0001,0.142816162109375,-5.541620003059506,355.2871398925781,0.09340959787368774,0.2,40,0.010668691,-0.010650646427143329,0.9607685804367065,,
6,79.34697,520,301.0,196608,377,3315.333950304985,0.0001,0.0945831298828125,-5.494132945779711,273.407958984375,0.05441540479660034,0.2,50,0.0067798793,-0.005659781320332513,0.9512086510658264,,
7,45.730297,615,301.0,229376,372,2258.7737178683283,0.0001,0.06832275390625,-5.456894879974425,160.6300811767578,-0.0016205310821533203,0.2,60,0.0062250015,-0.004892686200219032,0.9445102214813232,,
8,4.861211,709,301.0,262144,369,1775.553046542406,0.0001,0.0627471923828125,-5.421897363383323,9183.8544921875,-0.02854311466217041,0.2,70,0.0052505834,-0.002341951177777446,0.9333266615867615,,
9,19.716839,804,301.0,294912,366,912.4597115486861,0.0001,0.0802459716796875,-5.380534763541073,220.8928985595703,-0.013336777687072754,0.2,80,0.006048278,-0.00139475794333066,0.9276797771453857,,
10,7.2299366,900,301.0,327680,363,1811.8433936655522,0.0001,0.0789093017578125,-5.3591614061966535,206.40635681152344,0.0,0.2,90,0.0058037234,0.00041250465947086925,0.923153281211853,,
11,-76.98861,996,301.0,360448,361,1310.3806967318058,0.0001,0.0686370849609375,-5.349272008892148,185.470703125,0.0,0.2,100,0.005068567,0.0008375771986038671,0.9220703840255737,,
12,-141.64888,1092,301.0,393216,359,762.3323459178209,0.0001,0.0722076416015625,-5.347517054900527,180.3450164794922,-1.1920928955078125e-07,0.2,110,0.007144148,-0.0010774999042041599,0.9213155508041382,,
13,-141.9037,1189,301.0,425984,358,901.009198909998,0.0001,0.0278167724609375,-5.345010375510901,119.96356201171875,-1.1920928955078125e-07,0.2,120,0.0030565243,-0.0006039905736543005,0.9201080799102783,,
14,-91.12329,1286,301.0,458752,356,269.89435601234436,0.0001,0.0390228271484375,-5.33389670047909,114.14425659179688,0.6327818334102631,0.2,130,0.0052266866,-0.0032998537677485728,0.916020393371582,,
15,-41.557533,1385,301.0,491520,354,284.5172613963485,0.0001,0.05948486328125,-5.305761956516653,120.29292297363281,0.783474326133728,0.2,140,0.0060703605,-0.004766311885600771,0.9080426692962646,,
16,-54.900898,1484,301.0,524288,353,563.1849440097809,0.0001,0.06422119140625,-5.290029951836914,100.41558837890625,0.7343409657478333,0.2,150,0.006033254,-0.005319107740433537,0.9095669388771057,,
17,-21.574158,1583,301.0,557056,351,612.3669851660728,0.0001,0.0631378173828125,-5.286822864599526,1651.142578125,0.7518085986375809,0.2,160,0.0060912874,-0.0049526739750035634,0.9076827764511108,,
18,44.552315,1682,301.0,589824,350,1219.1838922858237,0.0001,0.0632598876953125,-5.278581861499697,121.0495376586914,0.6234289407730103,0.2,170,0.0056919856,-0.004497168865691492,0.904798150062561,,
19,34.916996,1782,301.0,622592,349,1243.8199158132077,0.0001,0.06754150390625,-5.257976314239204,794.9263305664062,0.5907617509365082,0.2,180,0.0067300517,-0.00452216525741278,0.9000061750411987,,
20,100.90636,1882,301.0,655360,348,453.37499715089797,0.0001,0.07371826171875,-5.228150198794902,154.93687438964844,0.7613745480775833,0.2,190,0.0068276813,-0.0049980494652345445,0.8939001560211182,,
21,141.49872,1982,301.0,688128,347,869.5875747352839,0.0001,0.0790313720703125,-5.20553632248193,100.48468780517578,0.6016743183135986,0.2,200,0.0066618943,-0.004361534302643122,0.8890210390090942,,
22,182.2227,2083,301.0,720896,345,867.0985100120306,0.0001,0.068206787109375,-5.188800068944692,140.66317749023438,0.5181958973407745,0.2,210,0.0076945475,-0.0031416845842613837,0.8842822313308716,,
23,166.221,2185,301.0,753664,344,861.9140532374382,0.0001,0.0757598876953125,-5.147368037700653,207.45089721679688,0.4951397180557251,0.2,220,0.00686559,-0.0034347590263678284,0.8738601207733154,,
24,217.35054,2285,301.0,786432,344,890.8064218774438,0.0001,0.0757568359375,-5.11900434717536,109.21310424804688,0.48789364099502563,0.2,230,0.0068282224,-0.002937696668823264,0.8684362173080444,,
25,245.81998,2385,301.0,819200,343,293.9049972295761,0.0001,0.0848052978515625,-5.089754533022642,170.4690399169922,0.695063978433609,0.2,240,0.007839302,-0.003280837800912195,0.8621627688407898,,
26,242.54727,2485,301.0,851968,342,857.001478767395,0.0001,0.085284423828125,-5.048658862989396,114.89913177490234,0.37308043241500854,0.2,250,0.0069367136,-0.0032440366613172957,0.8540018200874329,,
27,308.36743,2585,301.0,884736,342,302.36444199085236,0.0001,0.0839599609375,-5.0082102047279475,123.37167358398438,0.5538523495197296,0.2,260,0.00706252,-0.003621740948801744,0.8456371426582336,,
28,287.9168,2686,301.0,917504,341,599.4884917706252,0.0001,0.0890106201171875,-4.975660178158432,152.59170532226562,0.4242338538169861,0.2,270,0.008501351,-0.003845582496342104,0.8384888172149658,,
29,317.40497,2786,301.0,950272,340,680.2981812477112,0.0001,0.0778167724609375,-4.949514181260019,213.30799865722656,0.3819751739501953,0.2,280,0.007646559,0.0003944819273556277,0.8360203504562378,,
30,343.31155,2887,301.0,983040,340,1254.2343508899212,0.0001,0.114276123046875,-4.937044028565287,7729.5439453125,0.2524195909500122,0.2,290,0.011005445,0.0013054409914502684,0.8326635360717773,,
31,308.21497,2988,301.0,1015808,339,1516.8505779266357,0.0001,0.0952911376953125,-4.902194082830102,7138.48388671875,0.20916569232940674,0.2,300,0.009588548,-7.229318448480626e-05,0.8238602876663208,,
32,316.97256,3089,301.0,1048576,339,921.4511891037225,0.0001,0.0745697021484375,-4.858860717713833,146.72218322753906,0.24367183446884155,0.2,310,0.0077931425,-0.00010257287108288438,0.8156558275222778,,
33,372.81778,3190,301.0,1081344,338,654.3748607814312,0.0001,0.0746917724609375,-4.810588114243001,191.98866271972656,0.3676983714103699,0.2,320,0.0071002347,-0.001490050496886397,0.8052219152450562,,
34,421.30707,3291,301.0,1114112,338,2336.970102596283,0.0001,0.086212158203125,-4.759677576553076,154.09521484375,0.1676187515258789,0.2,330,0.007167808,0.0005833681845615502,0.7951904535293579,,
35,404.3546,3392,301.0,1146880,338,1587.8629626482725,0.0001,0.0773193359375,-4.729494884330779,229.8133544921875,0.2899298667907715,0.2,340,0.0072211446,0.00013692275410903676,0.7915275692939758,,
36,476.71362,3494,301.0,1179648,337,1024.0381744265555,0.0001,0.0870147705078125,-4.688028335105628,195.1491241455078,0.3715549111366272,0.2,350,0.007901711,-0.0005060445563685789,0.7822348475456238,,
37,381.1297,3594,301.0,1212416,337,3033.8723440110684,0.0001,0.107281494140625,-4.648147955257445,262.94598388671875,0.14707881212234497,0.2,360,0.007825383,0.0009533492744594696,0.7738178372383118,,
38,483.5912,3696,301.0,1245184,336,1202.6047124564648,0.0001,0.115899658203125,-4.609254295937717,173.01806640625,0.35521990060806274,0.2,370,0.01137843,-0.0018844613953206135,0.7683080434799194,,
39,490.6807,3797,301.0,1277952,336,1932.4710796296597,0.0001,0.0985565185546875,-4.580023122858256,3153.9423828125,0.19643330574035645,0.2,380,0.007896785,-0.0013994781600786155,0.7632157802581787,,
40,521.75354,3898,301.0,1310720,336,1387.6901560604572,0.0001,0.0912353515625,-4.541059304121882,351.8677062988281,0.25153398513793945,0.2,390,0.007797609,-0.0005149314691607288,0.7542610168457031,,
41,561.4125,3999,301.0,1343488,335,2657.989795511961,0.0001,0.114105224609375,-4.490403514634818,276.7640075683594,0.15217989683151245,0.2,400,0.010363343,0.0011139655787474113,0.745903730392456,,
42,560.06824,4100,301.0,1376256,335,2074.645402932167,0.0001,0.11202392578125,-4.453416800126433,301.60064697265625,0.18793094158172607,0.2,410,0.008222725,0.0012458719575533905,0.7391968369483948,,
43,530.85736,4201,301.0,1409024,335,2276.3671733379365,0.0001,0.1068206787109375,-4.413155600521714,499.799560546875,0.2151849865913391,0.2,420,0.010137333,0.00247890125849608,0.7305015325546265,,
44,551.07623,4302,301.0,1441792,335,2419.7495389282703,0.0001,0.102294921875,-4.368951136618852,536.9331665039062,0.2097504734992981,0.2,430,0.007742157,0.0008804504070212716,0.7225284576416016,,
45,557.15173,4404,301.0,1474560,334,2189.27194480896,0.0001,0.1172637939453125,-4.334223984833807,355.6421813964844,0.22702878713607788,0.2,440,0.009322237,0.0016258853750741765,0.717452347278595,,
46,544.96497,4505,301.0,1507328,334,2576.1759087651967,0.0001,0.0901275634765625,-4.299644562788307,580.4442138671875,0.21982747316360474,0.2,450,0.0096328715,0.000287750620418592,0.7108311653137207,,
47,569.465,4607,301.0,1540096,334,1644.0813376128674,0.0001,0.1123687744140625,-4.253743558004499,366.0765380859375,0.3256314992904663,0.2,460,0.008500323,0.0012732749916267495,0.701545000076294,,
48,574.21967,4708,301.0,1572864,334,2337.9117387473584,0.0001,0.11490478515625,-4.2104220204986635,318.77593994140625,0.26155394315719604,0.2,470,0.010657845,0.002307619903831437,0.6949777603149414,,
,,,,1600000,,1747.9656453549862,0.0001,0.105084228515625,-4.170190812926739,454.376220703125,0.37149304151535034,0.2,480,0.010201555,0.0003480018393247519,0.6879891157150269,1256.4609375,301.0
49,671.42755,4862,301.0,1605632,330,,,,,,,,,,,,,
50,685.5718,4964,301.0,1638400,330,2740.734232199192,0.0001,0.1377288818359375,-4.128248600102961,333.9112243652344,0.2667275667190552,0.2,490,0.01523375,0.0037110107000216884,0.6819894909858704,,
51,758.6923,5066,301.0,1671168,329,2597.38358694911,0.0001,0.1555694580078125,-4.101486315857619,1932.2335205078125,0.2569417953491211,0.2,500,0.014276986,0.004591782120269272,0.6775942444801331,,
52,743.09784,5167,301.0,1703936,329,2723.7754367470743,0.0001,0.1290069580078125,-4.065700084622949,638.5164184570312,0.2808428406715393,0.2,510,0.0126554575,0.003938278269174589,0.6695069670677185,,
53,753.5906,5269,301.0,1736704,329,3026.774030351639,0.0001,0.136834716796875,-4.0205845719203355,953.653564453125,0.28490930795669556,0.2,520,0.011058366,0.0037719002105177425,0.6623607277870178,,
54,823.93506,5371,301.0,1769472,329,3729.70457379818,0.0001,0.1516510009765625,-3.9872049228753896,678.2504272460938,0.2615760564804077,0.2,530,0.013234479,0.0027231225828472814,0.6577784419059753,,
55,878.3342,5472,301.0,1802240,329,3398.5825363755225,0.0001,0.1493865966796875,-3.954904381977394,3258.542724609375,0.23362106084823608,0.2,540,0.013648999,0.004746701845124335,0.6521696448326111,,
56,870.4344,5574,301.0,1835008,329,2879.642759180069,0.0001,0.204339599609375,-3.9277936027850955,704.0565185546875,0.24759066104888916,0.2,550,0.019127293,0.006592464995810588,0.6494072675704956,,
