rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/std,train/loss,train/value_loss,eval/mean_ep_length,eval/mean_reward
700.2,85,2436.6255,32768,381,1,,,,,,,,,,,,,
715.3373493975904,173,2813.5483,65536,378,2,-1.9477953774854542,0.002724528448379715,0.2,2480,0.0001,0.009439703,0.087701416015625,0.02071833610534668,0.3946568965911865,11054.8291015625,36866.319836425784,,
736.67,261,3221.21,98304,375,3,-1.9483693273738028,0.00044198712348588744,0.2,2490,0.0001,0.008223153,0.0646514892578125,0.17709869146347046,0.3947089910507202,15247.033203125,35246.13436279297,,
750.59,350,3446.9355,131072,373,4,-1.9483671508729459,0.001264574780361727,0.2,2500,0.0001,0.009195017,0.0706298828125,0.3034369945526123,0.39466923475265503,9542.0390625,34012.68973388672,,
737.59,439,3582.1484,163840,373,5,-1.94757618047297,0.0008958734328189166,0.2,2510,0.0001,0.0064843576,0.049688720703125,0.23762792348861694,0.39455336332321167,14490.064453125,36054.5466583252,,
749.3,530,3788.1123,196608,370,6,-1.9463841894641518,0.0012527992068498861,0.2,2520,0.0001,0.00868652,0.077227783203125,0.27912789583206177,0.39444759488105774,12407.7890625,37107.725564575194,,
763.87,620,4161.723,229376,369,7,-1.9458739506080747,0.00021885408168600406,0.2,2530,0.0001,0.006030674,0.0351715087890625,0.3071134090423584,0.3944537043571472,14295.923828125,36026.20213317871,,
751.33,708,4122.325,262144,369,8,-1.9458266645669937,0.0007696395809034584,0.2,2540,0.0001,0.0065261936,0.0539642333984375,0.3279852271080017,0.3944569528102875,11237.2939453125,36131.39444274902,,
795.47,797,4851.464,294912,369,9,-1.9451123528182506,0.0006454237653088057,0.2,2550,0.0001,0.00660549,0.0556060791015625,0.35418570041656494,0.39428943395614624,17035.73828125,38858.68811645508,,
825.25,886,5257.5596,327680,369,10,-1.9441211929544806,3.6171977262711154e-05,0.2,2560,0.0001,0.005582412,0.0422027587890625,0.4010818600654602,0.3942701816558838,15694.5703125,35568.35352478027,,
811.73,977,5294.1924,360448,368,11,-1.944018809311092,-5.886462386115454e-05,0.2,2570,0.0001,0.0061582215,0.052099609375,0.4336550831794739,0.39426857233047485,10335.7939453125,31003.43296661377,,
850.59,1069,6037.65,393216,367,12,-1.9438722243532538,-0.000204595225295634,0.2,2580,0.0001,0.0062117074,0.0451202392578125,0.36712461709976196,0.39423856139183044,15099.6142578125,39373.340576171875,,
884.43,1161,6716.6587,425984,366,13,-1.9429447617381812,0.0007026036131719593,0.2,2590,0.0001,0.006502007,0.0502777099609375,0.42176252603530884,0.3940923810005188,11902.12890625,35690.27280578613,,
921.21,1254,7074.618,458752,365,14,-1.9418872637674212,-0.0007139276718589827,0.2,2600,0.0001,0.0062418766,0.04298095703125,0.3976225256919861,0.394035667181015,11843.23046875,35641.45201416015,,
873.64,1353,6740.246,491520,363,15,-1.9411492958664893,-0.0005246103250101441,0.2,2610,0.0001,0.005864685,0.0372222900390625,0.3652763366699219,0.3939460813999176,14638.140625,38540.04243164063,,
865.76,1449,6615.213,524288,361,16,-1.9405925262719392,-0.0008770064247073606,0.2,2620,0.0001,0.0057910793,0.039453125,0.3978995084762573,0.39392581582069397,10035.91796875,36840.489028930664,,
896.68,1546,6947.7773,557056,360,17,-1.939851932041347,-0.00034164695171057247,0.2,2630,0.0001,0.005423992,0.0354827880859375,0.38624656200408936,0.39380285143852234,10446.98046875,34831.51358337402,,
962.76,1639,7634.853,589824,359,18,-1.9391322998329996,0.0005336537335097092,0.2,2640,0.0001,0.0048501524,0.030609130859375,0.449083149433136,0.3937974274158478,10304.4560546875,33921.704650878906,,
1058.52,1733,8838.767,622592,359,19,-1.9388582188636065,0.0012969405473995722,0.2,2650,0.0001,0.0057522007,0.0378387451171875,0.4874573349952698,0.3937456011772156,12117.6884765625,31053.03292236328,,
1077.85,1830,7994.2095,655360,358,20,-1.93820618391037,-0.0001989346375921741,0.2,2660,0.0001,0.0051808935,0.0340423583984375,0.5370751321315765,0.39367228746414185,11665.1796875,35005.251235961914,,
1088.97,1930,8274.099,688128,356,21,-1.9376522080972791,0.0005192513122892706,0.2,2670,0.0001,0.0081913825,0.064678955078125,0.14661169052124023,0.39365482330322266,259615.328125,438304.02276916505,,
1068.6,2030,7932.241,720896,354,22,-1.9372494297102094,-0.00011004134721588343,0.2,2680,0.0001,0.0054910798,0.0390167236328125,0.6197686791419983,0.39357876777648926,9885.72265625,31914.558088684083,,
1119.48,2126,8636.843,753664,354,23,-1.9365588342770934,1.6422366752522066e-05,0.2,2690,0.0001,0.00504433,0.032220458984375,0.7300268709659576,0.3935233950614929,11507.5849609375,35268.41519775391,,
1118.3,2222,9848.35,786432,353,24,-1.9360782658681273,0.00014930836878193076,0.2,2700,0.0001,0.0051050037,0.03568115234375,0.6272569298744202,0.3935020864009857,11617.595703125,27887.006448364256,,
1118.17,2321,7998.0127,819200,352,25,-1.9357267193496228,0.00016520422250323463,0.2,2710,0.0001,0.005299221,0.0344970703125,0.6345665752887726,0.3934512138366699,9160.91796875,32660.053900146486,,
1127.4,2419,7996.726,851968,352,26,-1.935516639240086,9.345232792838943e-05,0.2,2720,0.0001,0.0075824666,0.0560516357421875,0.4577757716178894,0.39347043633461,102837.9140625,461756.03947143554,,
1129.55,2518,7698.154,884736,351,27,-1.9352290147915483,-0.00011578216071939096,0.2,2730,0.0001,0.0053633153,0.039935302734375,0.7247791886329651,0.39337313175201416,9909.8486328125,30893.64723358154,,
1186.72,2614,8066.9995,917504,350,28,-1.9345311181619764,0.0010485242117283633,0.2,2740,0.0001,0.005924474,0.050152587890625,0.6323541700839996,0.39334917068481445,9828.568359375,96857.43737792969,,
1189.64,2710,9682.645,950272,350,29,-1.9340217780321836,0.0005670368158462224,0.2,2750,0.0001,0.0056687538,0.0449951171875,0.6730455458164215,0.3932720422744751,11878.849609375,101597.06531982422,,
1190.87,2806,10129.14,983040,350,30,-1.9332738088443875,-0.001209383706373046,0.2,2760,0.0001,0.0050860187,0.0337371826171875,0.681074321269989,0.39319857954978943,18433.796875,45773.24331054687,,
1157.35,2908,10352.98,1015808,349,31,-1.932604405283928,0.00024251633476524148,0.2,2770,0.0001,0.0051947637,0.0338775634765625,0.6202927827835083,0.3931370973587036,7454.68896484375,26805.67490234375,,
