rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/approx_kl
868.64,295,1,6745.4814,27,1236992,,,,,,,,,,,
880.02,227,2,7052.178,72,1245184,0.3765665292739868,-1.7614248648285866,0.0003,21796.366143798827,0.0012303522191359662,0.09547119140625,3980,0.5533394813537598,0.2,5015.81982421875,0.00824777
894.1,213,3,7342.631,115,1253376,0.3767264187335968,-1.762241617590189,0.0003,17189.93630065918,0.002058670357291703,0.09552001953125,3990,0.408160924911499,0.2,3182.09814453125,0.0094271945
875.33,205,4,7211.1445,159,1261568,0.3766404092311859,-1.7628262596204878,0.0003,17329.650875473024,0.0016306908008118625,0.1054443359375,4000,0.46499103307724,0.2,2348.6865234375,0.010166291
886.33,203,5,7340.902,201,1269760,0.37651437520980835,-1.7618254970759153,0.0003,20391.82818450928,-0.001859441657870775,0.06151123046875,4010,0.39527231454849243,0.2,4343.986328125,0.0071105133
874.47,199,6,7199.9043,246,1277952,0.37632885575294495,-1.7602451277896762,0.0003,18722.92101135254,-0.00013287296278576832,0.0859619140625,4020,0.462588369846344,0.2,4840.171875,0.007920418
863.46,198,7,7184.678,289,1286144,0.3760826587677002,-1.7580341771245003,0.0003,17608.033219909667,-0.0019308905602883897,0.0693115234375,4030,0.6153596341609955,0.2,3365.386962890625,0.007222981
840.01,196,8,7083.4927,333,1294336,0.37585416436195374,-1.7555736934766173,0.0003,18674.98634033203,0.0007094059659721097,0.08643798828125,4040,0.5368968546390533,0.2,2627.096923828125,0.008402476
856.71,195,9,7294.95,377,1302528,0.3757275342941284,-1.753365700505674,0.0003,28890.750343322754,0.00014630955429311142,0.08704833984375,4050,0.17157143354415894,0.2,5152.79833984375,0.008367863
886.04,195,10,7329.6724,419,1310720,0.3755679726600647,-1.7519280826672912,0.0003,16952.40142211914,0.0004971846869011642,0.08994140625,4060,0.49033868312835693,0.2,3279.6318359375,0.008891381
907.5,193,11,7754.1514,466,1318912,0.3755547106266022,-1.7510182483121752,0.0003,61805.220083618166,0.002254539813657175,0.13553466796875,4070,0.5755321383476257,0.2,6085.97119140625,0.0131604625
921.66,192,12,8006.25,511,1327104,0.37569358944892883,-1.7517355350777506,0.0003,15526.42943649292,-0.0005654867407429264,0.07413330078125,4080,0.46446311473846436,0.2,2735.9912109375,0.0075161504
943.28,191,13,8146.35,556,1335296,0.37556523084640503,-1.7520837094634771,0.0003,18445.940139389037,0.002937038569507422,0.102880859375,4090,0.6042168140411377,0.2,6527.16162109375,0.009619329
932.01,190,14,7986.5073,602,1343488,0.37533941864967346,-1.7502237636595965,0.0003,16143.595133209228,0.0002271724799356889,0.09798583984375,4100,0.5233108103275299,0.2,3614.435791015625,0.009727537
962.23,190,15,8018.7583,645,1351680,0.37516194581985474,-1.7481898156926037,0.0003,19776.389663314818,0.0004616427071596263,0.08291015625,4110,0.6574088633060455,0.2,7676.1083984375,0.008755662
997.79,190,16,8105.2144,689,1359872,0.37495529651641846,-1.7461327278986574,0.0003,19286.562480926514,-0.0016259864454696072,0.10433349609375,4120,0.5231220722198486,0.2,6213.21435546875,0.009667669
1000.31,190,17,7957.5786,732,1368064,0.37492236495018005,-1.7450158467516304,0.0003,16854.559740448,-0.001815362881825422,0.0739990234375,4130,0.4257051348686218,0.2,4109.4482421875,0.007204182
1062.93,189,18,8484.504,777,1376256,0.3748297691345215,-1.744336736947298,0.0003,18197.920113372802,0.00015962302350089886,0.06658935546875,4140,0.45613032579421997,0.2,6340.875,0.007382445
1060.69,189,19,8417.793,820,1384448,0.37459856271743774,-1.7427548645064235,0.0003,15997.92172050476,-0.00029776928895444146,0.105322265625,4150,0.6273806393146515,0.2,3898.4873046875,0.010501008
1062.31,189,20,8067.681,864,1392640,0.37421247363090515,-1.7392826395109295,0.0003,20896.880665588378,-0.003462855256111652,0.093017578125,4160,0.4812532663345337,0.2,5196.80224609375,0.009636873
1079.88,189,21,8214.044,908,1400832,0.37427568435668945,-1.737393339164555,0.0003,156457.19049682617,-0.0015505083261814433,0.10435791015625,4170,0.3929540514945984,0.2,5089.69775390625,0.010681636
1103.09,188,22,8423.218,954,1409024,0.3742876648902893,-1.737961112894118,0.0003,16829.337187576293,0.0010585411590000148,0.0704833984375,4180,0.38134288787841797,0.2,1771.3323974609375,0.007466494
1136.9,187,23,8627.811,1002,1417216,0.3740261495113373,-1.7367335252463818,0.0003,16856.285033798216,-0.0003171072175973677,0.089990234375,4190,0.5946430861949921,0.2,3609.587890625,0.008224929
1168.0,187,24,9270.603,1047,1425408,0.3739362955093384,-1.7347156699746846,0.0003,20271.005836486816,0.0008075965713942423,0.07447509765625,4200,0.7088181376457214,0.2,8224.9873046875,0.008247302
1127.24,187,25,8816.055,1091,1433600,0.37422996759414673,-1.735532140545547,0.0003,17252.31346435547,-0.0023728700838546502,0.10108642578125,4210,0.5901207625865936,0.2,5203.51806640625,0.01006004
