time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,train/learning_rate,train/explained_variance,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/std,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss
116,8370.759,1,8192,1442.0,70,,,,,,,,,,,
255,12597.535,2,16384,1415.375,64,0.0001,0.5093443393707275,17343.414156341554,0.0046131015,4480,-0.0024858695673174226,0.38815176486968994,0.2,-1.8815069695934654,0.03115234375,4940.04833984375
386,13405.047,3,24576,1510.642857142857,63,0.0001,0.4815947413444519,21550.079216003418,0.0051403786,4490,-0.00030724576936336234,0.3881515860557556,0.2,-1.8814979227259756,0.03978271484375,4558.810546875
528,12656.06,4,32768,1427.952380952381,61,0.0001,0.5377841591835022,20039.174306488036,0.0038895523,4500,-0.0014947744595701807,0.38812321424484253,0.2,-1.8813169289380312,0.015087890625,8030.0859375
663,13705.549,5,40960,1471.2,61,0.0001,0.5798546969890594,18366.969129180907,0.0065006623,4510,-0.0021824237854161767,0.38817310333251953,0.2,-1.8813630821183325,0.053662109375,4848.36083984375
796,14284.373,6,49152,1512.5666666666666,61,0.0001,0.5050464868545532,19461.46840515137,0.0052711125,4520,-1.1348613043082878e-06,0.38816148042678833,0.2,-1.8815685398876667,0.03740234375,3721.90478515625
945,14673.204,7,57344,1513.0588235294117,60,0.0001,0.5157743990421295,21538.28757095337,0.005590687,4530,-0.0010732925486081513,0.3881476819515228,0.2,-1.881462843157351,0.04041748046875,6433.05419921875
1074,14351.353,8,65536,1501.857142857143,61,0.0001,0.7963516265153885,17244.256747055053,0.0058288816,4540,-0.002150906421957188,0.3881491422653198,0.2,-1.8812995254993439,0.04580078125,3915.43505859375
1220,14464.412,9,73728,1490.2391304347825,60,0.0001,0.4455857276916504,19583.165232849122,0.0060719782,4550,0.0026094227891007905,0.38811546564102173,0.2,-1.881118081882596,0.060595703125,4310.40478515625
1361,14359.998,10,81920,1492.754716981132,60,0.0001,0.706870973110199,18012.57026824951,0.0057064444,4560,-0.0016571673564612865,0.3881426453590393,0.2,-1.8810715416446329,0.03751220703125,4981.92431640625
1505,14395.409,11,90112,1480.8070175438597,59,0.0001,0.7011128962039948,16611.29624862671,0.0060602766,4570,-0.0006099038200773066,0.3881375193595886,0.2,-1.881202767789364,0.0563720703125,3355.87646484375
1636,14424.301,12,98304,1463.5454545454545,60,0.0001,0.6102212965488434,17149.338317871094,0.0046243267,4580,0.0005608517312793992,0.3881032466888428,0.2,-1.8810898700729013,0.02734375,5292.0771484375
1772,14243.846,13,106496,1453.4,60,0.0001,0.5708006322383881,17248.273586273193,0.004673102,4590,-0.0015845481837459374,0.388106107711792,0.2,-1.8808602584525942,0.03681640625,3911.857177734375
1908,14164.691,14,114688,1455.3246753246754,60,0.0001,0.39690303802490234,21627.917334747315,0.00386881,4600,-0.00024061522453848737,0.3880443274974823,0.2,-1.880538745969534,0.02115478515625,7609.60888671875
2051,14218.542,15,122880,1451.8313253012047,59,0.0001,0.6011353433132172,20419.187060546876,0.004057647,4610,-0.0016998792645608774,0.3879789113998413,0.2,-1.8798643242567779,0.01859130859375,5137.03564453125
2187,14512.565,16,131072,1472.5454545454545,59,0.0001,0.5981449782848358,19759.17826690674,0.0046340786,4620,0.0005906190093810437,0.3879936933517456,0.2,-1.8795727275311946,0.0351806640625,4344.7900390625
2310,14304.354,17,139264,1446.0106382978724,60,0.0001,0.686880350112915,16009.353556823731,0.0050617354,4630,-0.0019862903111061312,0.3879539370536804,0.2,-1.8794870935380459,0.034130859375,4857.60302734375
2439,14353.459,18,147456,1451.83,60,0.0001,0.3971650004386902,19900.97584915161,0.0054267836,4640,-0.0024972581910333246,0.38797077536582947,0.2,-1.8793162085115909,0.0410400390625,4765.39453125
2572,14186.616,19,155648,1417.59,60,0.0001,0.8105668425559998,17277.82194824219,0.005739595,4650,-0.002139855875793728,0.3878345191478729,0.2,-1.8788226161152124,0.033447265625,7421.0673828125
2719,14607.396,20,163840,1448.98,60,0.0001,0.619570791721344,18479.263051605223,0.0053332895,4660,-0.0017430475127184764,0.3878050446510315,0.2,-1.8779047766700387,0.03890380859375,5971.1904296875
2860,14841.683,21,172032,1448.03,60,0.0001,0.6875850856304169,17890.671327972414,0.00495857,4670,0.0006136964939287282,0.3877623379230499,0.2,-1.8775119129568338,0.03232421875,4355.3134765625
2994,15136.53,22,180224,1465.25,60,0.0001,0.6984712779521942,23490.594606781007,0.004855724,4680,-0.00029202573641669006,0.38768935203552246,0.2,-1.8769559789448977,0.04207763671875,5409.89208984375
3137,15308.124,23,188416,1468.55,60,0.0001,0.8161700069904327,15000.88928565979,0.00639648,4690,-0.00044859705012640917,0.387709379196167,0.2,-1.876622289046645,0.0552978515625,2859.345947265625
3274,15354.296,24,196608,1463.39,60,0.0001,0.8031743764877319,16258.46374282837,0.0048502884,4700,-0.0005002748162951321,0.3876611590385437,0.2,-1.876451055891812,0.028369140625,2694.329833984375
3420,15643.063,25,204800,1475.29,59,0.0001,0.6822589039802551,17880.76203918457,0.00463003,4710,-0.0013218002502981107,0.38763517141342163,0.2,-1.8760813042521476,0.02430419921875,3872.08935546875
