time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/std,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
32,316,524288,7906.2695,924.32,1654,0.2,-0.00017118200921686366,0.564022570848465,2780,4585.62109375,0.0003,-1.9065117955207824,0.06973876953125,0.3904435932636261,0.0074689733,17706.850413513184,,
33,316,540672,7790.4814,914.16,1709,0.2,0.0004377721565106185,0.5676730871200562,2790,5447.26953125,0.0003,-1.90474310554564,0.057720947265625,0.39036062359809875,0.006562,19812.738706970216,,
34,316,557056,7881.8,914.51,1761,0.2,0.0007182305067544803,0.6942951679229736,2800,3136.57568359375,0.0003,-1.9038982186466455,0.057562255859375,0.3902577757835388,0.0068138246,15900.630699157715,,
35,315,573440,7394.928,883.83,1814,0.2,-0.0011591309201321564,0.4096633195877075,2810,4181.0302734375,0.0003,-1.9021860513836146,0.05867919921875,0.38998526334762573,0.006757697,21475.35161895752,,
36,315,589824,7490.815,903.04,1870,0.2,-0.0010332205521990546,0.4970968961715698,2820,2405.307373046875,0.0003,-1.8993643704801797,0.05146484375,0.38973164558410645,0.0058138645,16011.564167785644,,
37,314,606208,7586.991,915.44,1925,0.2,0.00018084704170178155,0.6452676951885223,2830,4490.6455078125,0.0003,-1.89749894477427,0.048431396484375,0.3896462023258209,0.005854792,15084.743553161621,,
38,314,622592,7775.655,938.26,1980,0.2,-9.190483469865285e-05,0.6829685270786285,2840,2266.7578125,0.0003,-1.8959761433303357,0.068536376953125,0.3894188404083252,0.006611837,15285.484704589844,,
39,314,638976,7488.917,915.89,2034,0.2,-0.00126741493040754,0.547707200050354,2850,3105.019775390625,0.0003,-1.893838193640113,0.069482421875,0.38925600051879883,0.00766644,16736.723559570313,,
40,313,655360,7977.9707,947.54,2088,0.2,0.00021746383899881038,0.5494896173477173,2860,3113.124755859375,0.0003,-1.8920737713575364,0.070172119140625,0.3890424966812134,0.007616136,16152.897183227538,,
41,313,671744,8240.479,962.72,2143,0.2,0.0003605206959036877,0.6345118880271912,2870,3477.761962890625,0.0003,-1.88947676345706,0.0601318359375,0.3887743651866913,0.0066568675,14902.676176452636,,
42,313,688128,7947.938,938.18,2198,0.2,0.0009068272574950242,0.615109384059906,2880,3073.807373046875,0.0003,-1.8874189630150795,0.05384521484375,0.3886706531047821,0.0054394323,12909.677204895019,,
43,312,704512,7769.3677,908.14,2253,0.2,-0.0018114098929800093,0.6581838726997375,2890,4362.84375,0.0003,-1.885470149293542,0.064532470703125,0.3883819580078125,0.007288751,18338.74169921875,,
44,312,720896,7942.28,921.72,2308,0.2,-0.0004993762751837494,0.6503823101520538,2900,3590.4521484375,0.0003,-1.883727965131402,0.05755615234375,0.38835692405700684,0.006811722,16758.17266998291,,
45,311,737280,8447.655,967.06,2364,0.2,-0.0004861536122916732,0.6505523025989532,2910,3018.33349609375,0.0003,-1.8830373145639896,0.04620361328125,0.38823220133781433,0.0058213808,15132.578091430663,,
46,311,753664,9171.329,1035.38,2419,0.2,0.0003348843041749205,0.7086142003536224,2920,2938.4169921875,0.0003,-1.8814304418861867,0.078289794921875,0.388028085231781,0.008087027,13246.743325042724,,
47,311,770048,9247.166,1050.57,2475,0.2,-0.0011798322597314837,0.657293051481247,2930,2382.59423828125,0.0003,-1.8790239542722702,0.071246337890625,0.3877687454223633,0.007140436,14672.908326721192,,
48,311,786432,8763.087,993.45,2527,0.2,4.8351652367273346e-05,0.6667831540107727,2940,3052.340087890625,0.0003,-1.878068260475993,0.06015625,0.387871116399765,0.006981344,17483.673556518555,,
,,800000,,,,0.2,-0.0012059594453603494,0.5540674924850464,2950,2945.059814453125,0.0003,-1.8780734565109014,0.05208740234375,0.38773635029792786,0.006525903,17928.921920776367,2070.8203125,523.21
49,302,802816,8657.084,998.45,2657,,,,,,,,,,,,,
50,302,819200,8477.624,988.42,2710,0.2,-0.0005338116297934903,0.6104635894298553,2960,2000.1630859375,0.0003,-1.8771881517022848,0.065350341796875,0.38773113489151,0.0068875714,13177.148992156983,,
51,302,835584,7143.7974,863.94,2764,0.2,9.754031379998196e-05,0.561488151550293,2970,3480.5673828125,0.0003,-1.877230692654848,0.054351806640625,0.3877655267715454,0.006415799,18900.188928222655,,
52,302,851968,7290.7773,869.49,2818,0.2,0.0022664923357297085,0.4485486149787903,2980,5126.36767578125,0.0003,-1.8775293737649918,0.067034912109375,0.38779914379119873,0.007132997,21216.87742919922,,
53,302,868352,7623.717,897.31,2873,0.2,-0.0010036818337539443,0.4723798632621765,2990,4086.83056640625,0.0003,-1.8775209836661815,0.0509765625,0.3877550959587097,0.0060587414,18461.804907226564,,
54,302,884736,7312.074,865.37,2927,0.2,0.0004962712049746187,0.5806595683097839,3000,3407.29345703125,0.0003,-1.8765296291559934,0.04564208984375,0.38760483264923096,0.0056581916,14855.933272552491,,
55,302,901120,8040.7383,921.14,2982,0.2,0.0008377235728403321,0.5693506598472595,3010,4268.2666015625,0.0003,-1.8744020134210586,0.081756591796875,0.3873177170753479,0.007427181,17478.433699035646,,
56,301,917504,8456.745,964.12,3040,0.2,-0.0011379238610970787,0.6028724610805511,3020,4053.589111328125,0.0003,-1.872981398180127,0.0630859375,0.3873659372329712,0.006883537,14680.813586425782,,
57,301,933888,8617.388,977.26,3095,0.2,-0.0006844157265732065,0.7510861903429031,3030,1958.0338134765625,0.0003,-1.8724020477384329,0.0706787109375,0.3871748149394989,0.007193888,11125.403337860107,,
58,301,950272,8774.412,990.88,3150,0.2,0.0011399236096622189,0.6420525312423706,3040,5325.7314453125,0.0003,-1.8712272465229034,0.049652099609375,0.38715723156929016,0.0061017396,15850.983581542969,,
59,301,966656,8795.421,1000.24,3204,0.2,-0.0008223190510761924,0.6610194146633148,3050,2093.333251953125,0.0003,-1.8702670373022556,0.05513916015625,0.3869507610797882,0.006574608,12547.020204162598,,
60,301,983040,8796.547,1010.04,3258,0.2,-0.0007944541748656775,0.6617311835289001,3060,2086.685302734375,0.0003,-1.8683503773063421,0.064044189453125,0.38680022954940796,0.0070698177,13895.070533752441,,
61,301,999424,8445.481,982.06,3311,0.2,-0.0016095477210910758,0.6140536963939667,3070,2407.443115234375,0.0003,-1.8668851859867572,0.04171142578125,0.3866853713989258,0.0055548567,13065.678085327148,,
62,301,1015808,8524.147,983.15,3366,0.2,0.00015272689852281475,0.561520516872406,3080,3860.485595703125,0.0003,-1.8661768358200788,0.05562744140625,0.3867086172103882,0.005345711,16022.736044311523,,
63,301,1032192,8373.629,959.82,3419,0.2,0.001087031226234103,0.6766302585601807,3090,2545.660888671875,0.0003,-1.866374896466732,0.060528564453125,0.3867090046405792,0.0069633625,15258.965994262695,,
64,301,1048576,8198.552,955.24,3472,0.2,0.00029565423810709037,0.5951900780200958,3100,2844.7099609375,0.0003,-1.8659584779292344,0.05718994140625,0.3866577744483948,0.0066425363,20824.06197052002,,
65,302,1064960,8034.806,942.65,3525,0.2,0.0004057958642079029,0.606322854757309,3110,2181.543212890625,0.0003,-1.8647961124777794,0.05538330078125,0.38648074865341187,0.005984627,12352.035286712646,,
66,302,1081344,8094.4414,949.83,3579,0.2,-0.0005029979338360135,0.6754710078239441,3120,1549.103759765625,0.0003,-1.8634327538311481,0.067254638671875,0.38642147183418274,0.006477492,10003.071183776856,,
67,301,1097728,8645.254,998.18,3636,0.2,-0.0010091641608596547,0.7178763151168823,3130,2874.75146484375,0.0003,-1.8623041681945325,0.0671630859375,0.38625553250312805,0.0068260115,14974.667182159425,,
68,301,1114112,8852.086,1005.91,3691,0.2,0.00017361758527840722,0.5535820424556732,3140,2363.398681640625,0.0003,-1.8609036181122065,0.060186767578125,0.38614916801452637,0.0064757327,12761.516847229004,,
69,301,1130496,9701.862,1084.41,3748,0.2,-0.0013020885446167086,0.5373836159706116,3150,2634.12109375,0.0003,-1.8589470211416483,0.0521484375,0.38584238290786743,0.006284769,11504.642233276367,,
70,301,1146880,9864.654,1091.14,3803,0.2,-0.0006662776018856676,0.741431325674057,3160,1825.58203125,0.0003,-1.8563788063824176,0.07142333984375,0.3856746554374695,0.0077629327,11672.083418273925,,
71,301,1163264,10237.385,1113.42,3858,0.2,0.0009758467313076835,0.6382318437099457,3170,2087.08154296875,0.0003,-1.85464133284986,0.072259521484375,0.3854871690273285,0.0066917213,14379.127738189698,,
72,301,1179648,10081.065,1094.39,3914,0.2,-0.00046121120685711504,0.6887224614620209,3180,2417.728515625,0.0003,-1.853326191008091,0.058441162109375,0.38544026017189026,0.0062460257,12215.872733306885,,
73,301,1196032,10199.746,1095.03,3968,0.2,0.0006323818495729938,0.6477636098861694,3190,2698.381103515625,0.0003,-1.852751449868083,0.05330810546875,0.38536152243614197,0.006700541,13132.726599121093,,
74,301,1212416,10326.597,1100.83,4023,0.2,-0.00030698646769451444,0.4925565719604492,3200,4816.40087890625,0.0003,-1.8515890173614025,0.066937255859375,0.38520240783691406,0.0075451816,20590.611210632323,,
75,301,1228800,10364.083,1107.53,4078,0.2,-0.0005149031527253101,0.6798229813575745,3210,2976.4404296875,0.0003,-1.8501865476369859,0.05345458984375,0.38507604598999023,0.006618532,15334.939928436279,,
76,301,1245184,10521.244,1125.27,4135,0.2,-0.001418622551500448,0.7267803847789764,3220,3249.59033203125,0.0003,-1.849127794057131,0.053033447265625,0.3849998116493225,0.006807733,15437.36127166748,,
77,301,1261568,10819.437,1155.06,4190,0.2,-0.0003646977926109685,0.6315779089927673,3230,1753.6014404296875,0.0003,-1.8482688795775175,0.06014404296875,0.38492828607559204,0.00682378,11634.743865203858,,
78,301,1277952,10879.915,1164.66,4244,0.2,-0.0005692302536772331,0.5565544664859772,3240,2203.144775390625,0.0003,-1.847360311821103,0.058892822265625,0.3848322033882141,0.00667678,13173.841567993164,,
79,301,1294336,10878.39,1162.22,4299,0.2,-0.00039795102438802135,0.6187169849872589,3250,2353.123779296875,0.0003,-1.8459792364388705,0.0595703125,0.3846411406993866,0.006909228,12918.57794265747,,
80,300,1310720,11140.725,1186.68,4356,0.2,-0.0014397398352230084,0.6424752771854401,3260,1841.057861328125,0.0003,-1.844675623998046,0.06575927734375,0.3846050500869751,0.007384454,11794.580633544922,,
81,300,1327104,11482.223,1217.58,4411,0.2,-0.00023521423026977572,0.6826709806919098,3270,2269.616943359375,0.0003,-1.8435812938958407,0.06275634765625,0.3843843936920166,0.0072223144,13184.305424499511,,
82,300,1343488,11676.847,1236.89,4465,0.2,-0.0013703631058888277,0.7128022611141205,3280,2007.0880126953125,0.0003,-1.842049055546522,0.068548583984375,0.3843642473220825,0.007465432,12013.079093170167,,
83,300,1359872,11539.3125,1217.35,4522,0.2,-0.0008227458583860425,0.7507113218307495,3290,2069.39404296875,0.0003,-1.8420498810708523,0.05233154296875,0.3843041956424713,0.0067357016,11016.879591369629,,
84,300,1376256,11296.173,1193.58,4577,0.2,-0.000779610807512654,0.6568665504455566,3300,1964.989013671875,0.0003,-1.8401234060525895,0.063482666015625,0.3839738965034485,0.0070587927,12133.780313110352,,
85,300,1392640,11508.055,1210.75,4632,0.2,-0.00032571395040577046,0.5824897289276123,3310,3314.727783203125,0.0003,-1.8379217445850373,0.043646240234375,0.3839094638824463,0.005619735,15396.854972839355,,
86,300,1409024,11187.481,1175.25,4687,0.2,-0.0009709471258247504,0.6921093463897705,3320,2811.2861328125,0.0003,-1.8372067779302597,0.050787353515625,0.38383808732032776,0.0061121713,13436.6881439209,,
87,300,1425408,10991.003,1143.28,4741,0.2,0.0007268752895470243,0.5445529818534851,3330,8799.0205078125,0.0003,-1.8365530777722596,0.064019775390625,0.3837796151638031,0.0069428454,18551.26058959961,,
88,300,1441792,9894.966,1050.03,4796,0.2,-0.0012380064421449789,0.533981204032898,3340,3927.663330078125,0.0003,-1.8360168140381574,0.052783203125,0.38375428318977356,0.0059277792,21038.24497680664,,
89,300,1458176,9898.445,1051.15,4851,0.2,-0.0005545047657506075,0.6351694762706757,3350,2074.5693359375,0.0003,-1.8357930891215801,0.064068603515625,0.3837122619152069,0.0071383063,13738.368779754639,,
90,300,1474560,10040.371,1070.32,4907,0.2,0.0003189557244695607,0.47902828454971313,3360,3104.991455078125,0.0003,-1.8350435964763165,0.056268310546875,0.3835982084274292,0.0060569965,17110.196195983888,,
91,300,1490944,10180.871,1089.67,4964,0.2,-0.0014607839850214078,0.6142648458480835,3370,2607.645751953125,0.0003,-1.8330287054181098,0.04515380859375,0.3832709789276123,0.006105916,13734.337301635742,,
92,300,1507328,10622.0625,1125.3,5021,0.2,-0.0001625888286071131,0.6995698511600494,3380,3560.283447265625,0.0003,-1.8302787102758884,0.057672119140625,0.38310936093330383,0.0064198123,14996.265391540528,,
93,300,1523712,10933.668,1155.18,5078,0.2,-0.0015195021871477366,0.7248693108558655,3390,2228.18212890625,0.0003,-1.8296794105321168,0.0557861328125,0.38318124413490295,0.0063329292,14050.214923858643,,
94,300,1540096,11168.415,1179.64,5133,0.2,9.467635427427013e-05,0.6844703853130341,3400,3614.870849609375,0.0003,-1.8293951153755188,0.058197021484375,0.3830254077911377,0.0068007875,18755.706259155275,,
95,299,1556480,11058.041,1163.68,5188,0.2,-0.0010889507881074677,0.7269501686096191,3410,2314.050048828125,0.0003,-1.8275445476174355,0.0654541015625,0.38280966877937317,0.006796154,12062.364281463622,,
96,299,1572864,10779.389,1141.07,5247,0.2,-0.0006300817807641579,0.5212389230728149,3420,3679.938720703125,0.0003,-1.8259311225265265,0.043328857421875,0.38275372982025146,0.005850506,19663.56766204834,,
97,299,1589248,10512.37,1095.87,5301,0.2,0.0005568825301452307,0.7025957107543945,3430,5765.533203125,0.0003,-1.8254911862313747,0.060980224609375,0.38273999094963074,0.0069543608,19713.09600830078,,
,,1600000,,,,0.2,-0.0005920260871789651,0.5188931226730347,3440,2955.58984375,0.0003,-1.8253007106482984,0.0668701171875,0.3827037811279297,0.0073582763,16856.33362121582,1450.3961181640625,467.64
98,295,1605632,9978.352,1050.95,5425,,,,,,,,,,,,,
99,296,1622016,9346.43,987.42,5479,0.2,-0.0006645572058914695,0.6339283883571625,3450,3616.1015625,0.0003,-1.8252449840307237,0.054937744140625,0.3827342987060547,0.0063534947,16090.639079284669,,
100,295,1638400,9733.914,1014.32,5537,0.2,-0.0007994980140210827,0.4799578785896301,3460,4212.181640625,0.0003,-1.825081318616867,0.05008544921875,0.3826933205127716,0.006369472,19533.298745727538,,
101,295,1654784,9562.64,1000.72,5594,0.2,0.0005609047988400562,0.6034547388553619,3470,2424.849365234375,0.0003,-1.8244710702449083,0.068365478515625,0.38260576128959656,0.0073544397,15243.754527282716,,
102,295,1671168,9203.472,969.31,5647,0.2,-0.0011680377541779309,0.5950249135494232,3480,3990.53173828125,0.0003,-1.8228230748325587,0.05845947265625,0.3823662996292114,0.007522161,18023.70227355957,,
103,295,1687552,9676.704,1024.97,5703,0.2,-0.0011504549143865005,0.6201462745666504,3490,2039.9925537109375,0.0003,-1.8209366496652364,0.055767822265625,0.38227513432502747,0.006078353,12391.45479812622,,
104,295,1703936,9452.06,1016.98,5758,0.2,0.0007814897850039415,0.7085529863834381,3500,2977.28076171875,0.0003,-1.8198988169431687,0.05230712890625,0.3821834623813629,0.006052709,14589.742226409911,,
105,295,1720320,10158.713,1076.39,5815,0.2,-0.0004169080864812713,0.6217349767684937,3510,1673.7723388671875,0.0003,-1.8189920164644717,0.05247802734375,0.3820739686489105,0.005780114,13197.44532470703,,
106,295,1736704,10376.86,1112.74,5869,0.2,-0.0006257438009924954,0.5946245193481445,3520,1850.484130859375,0.0003,-1.817111601680517,0.06317138671875,0.3818182945251465,0.0066357236,11377.017979431152,,
107,295,1753088,10077.227,1086.89,5926,0.2,-0.0006211710486240917,0.7297726273536682,3530,4036.842529296875,0.0003,-1.8144855037331582,0.051666259765625,0.3816346526145935,0.005826376,16854.05475921631,,
108,295,1769472,10504.905,1130.65,5983,0.2,-0.0004795015873241937,0.5749809443950653,3540,2354.609619140625,0.0003,-1.8129539225250482,0.065521240234375,0.38152793049812317,0.0069116815,13481.234818267822,,
109,295,1785856,10790.72,1142.81,6039,0.2,-0.0003156134480377659,0.7116137146949768,3550,4077.48291015625,0.0003,-1.8117750614881516,0.056036376953125,0.38141798973083496,0.006732313,14614.700569152832,,
110,295,1802240,10941.287,1156.61,6095,0.2,0.00026971362058247905,0.6701123714447021,3560,2098.550537109375,0.0003,-1.8104330468922853,0.059490966796875,0.38126808404922485,0.0064970395,14216.24546661377,,
111,295,1818624,11434.682,1199.06,6152,0.2,-0.000830737613432575,0.6606968641281128,3570,1432.381591796875,0.0003,-1.8088826015591621,0.07520751953125,0.3811144232749939,0.007950151,11720.57191543579,,
112,295,1835008,11153.622,1177.54,6207,0.2,0.0007673223139136098,0.6460812091827393,3580,2648.10205078125,0.0003,-1.8075625993311406,0.0733642578125,0.3810284733772278,0.0076782526,13612.886993408203,,
113,295,1851392,10976.817,1164.09,6262,0.2,-0.0009068002098501892,0.7072752416133881,3590,3904.505615234375,0.0003,-1.8056459549814463,0.06429443359375,0.38075175881385803,0.007334645,14100.821395874023,,
114,295,1867776,10462.077,1123.9,6315,0.2,-2.8523679611680562e-05,0.7719969302415848,3600,3090.043212890625,0.0003,-1.8035677406936883,0.0702880859375,0.38065609335899353,0.006945525,14781.88837966919,,
115,295,1884160,10675.415,1147.6,6371,0.2,-0.0007206901696918067,0.6326279938220978,3610,4263.2939453125,0.0003,-1.8025061950087546,0.050518798828125,0.38054147362709045,0.0061122747,18726.542597961427,,
116,295,1900544,10391.428,1122.9,6426,0.2,-0.0007188326606410555,0.7500215023756027,3620,1658.9744873046875,0.0003,-1.8007032450288534,0.057025146484375,0.38028499484062195,0.0061690137,12626.71297607422,,
117,295,1916928,10248.756,1111.13,6481,0.2,-0.0009410398397449171,0.6128188371658325,3630,3900.5693359375,0.0003,-1.7987315073609351,0.057659912109375,0.38020241260528564,0.0065120826,18120.843551635742,,
118,295,1933312,10334.497,1110.96,6538,0.2,0.0004178516090178164,0.7343236804008484,3640,3301.609619140625,0.0003,-1.7981565468013287,0.04605712890625,0.3801809847354889,0.006117548,13448.813354492188,,
119,295,1949696,10393.988,1108.89,6593,0.2,-0.00022154783837322612,0.7086557149887085,3650,1971.08349609375,0.0003,-1.7973361190408468,0.052728271484375,0.3800387978553772,0.00650129,14815.95946044922,,
120,295,1966080,10754.71,1139.66,6648,0.2,-0.0013409815455815988,0.6768558323383331,3660,1965.4111328125,0.0003,-1.7963264673948287,0.0615234375,0.379992812871933,0.007204404,11127.265747070312,,
121,295,1982464,11094.86,1173.02,6704,0.2,0.00015454713357030415,0.6754891872406006,3670,3169.826904296875,0.0003,-1.7960574999451637,0.051898193359375,0.37998658418655396,0.0062792366,13906.603861999512,,
122,295,1998848,11911.084,1246.59,6761,0.2,-0.00018487464931240538,0.6676279604434967,3680,2387.472412109375,0.0003,-1.7951711472123861,0.053521728515625,0.3797963857650757,0.006201274,16018.364712524413,,
123,295,2015232,11975.15,1249.02,6818,0.2,-0.0005452450093798688,0.7145042419433594,3690,2036.052978515625,0.0003,-1.7943109005689621,0.06085205078125,0.3798826038837433,0.0066106007,9157.807836914062,,
