time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
13,301.0,425984,255,1665,-513.7675,0.2,0.01,0.9996978759765625,120,98.88126,19257.173524045946,1.2034986019134521,0.22376644825308176,-6.40155498823151,12520.150390625,0.0
14,301.0,458752,253,1806,-513.94165,0.2,0.01,0.999432373046875,130,288.04672,11212.483961308002,1.3048253059387207,0.21422917525815138,-6.709064404945821,2814.067626953125,0.0
15,301.0,491520,252,1946,-508.84097,0.2,0.01,0.9997528076171875,140,305.11035,8917.764288556577,1.4006896018981934,0.22429758947910158,-6.987368217576295,3155.17919921875,0.0
16,301.0,524288,251,2086,-508.57718,0.2,0.01,0.9994964599609375,150,183.79668,6039.878033620119,1.5551823377609253,0.22264587101853978,-7.379279918223619,5198.77197265625,0.0
17,301.0,557056,250,2225,-507.61798,0.2,0.01,0.9997955322265625,160,307.92972,4211.98894251585,1.593578815460205,0.22297251187392247,-7.4877843296155335,676.251953125,-1.1920928955078125e-07
18,301.0,589824,249,2367,-513.6835,0.2,0.01,0.9998046875,170,589.10016,3209.633319684863,1.6494805812835693,0.22369421719886304,-7.634397468529642,1385.111572265625,0.0
19,301.0,622592,247,2511,-514.005,0.2,0.01,0.999786376953125,180,123.83818,2141.283328896761,1.7323439121246338,0.215005941146228,-7.830052526202053,220.23765563964844,-1.1920928955078125e-07
20,301.0,655360,246,2653,-513.7615,0.2,0.01,0.9997406005859375,190,442.8825,1970.6504320129752,1.6455856561660767,0.2241943602446554,-7.649129542987794,1974.62451171875,0.0
21,301.0,688128,246,2792,-507.7938,0.2,0.01,0.99979248046875,200,1617.7789,1541.747549650073,1.7549649477005005,0.22449251516809454,-7.8467408116906885,1307.925537109375,5.960464477539063e-08
22,139.85,720896,246,2930,-3169.914,0.2,0.01,0.9997955322265625,210,1838.422,1252.6665831953287,1.8762991428375244,0.22398019273887257,-8.170891512744129,368.9496765136719,0.0
23,139.89,753664,245,3067,-3079.6292,0.2,0.01,0.9994049072265625,220,56.024742,1116471.682468033,1.948487401008606,0.18211781464015075,-8.326602199859916,196626.5625,-1.1920928955078125e-07
24,139.84,786432,245,3204,-3211.1392,0.2,0.01,0.99970703125,230,162.34924,1112857.0035057068,2.1318960189819336,0.177934263721545,-8.696878511458635,473569.0625,0.0
25,139.88,819200,244,3344,-3211.0125,0.2,0.01,0.999578857421875,240,59.77548,1095928.3218414306,2.13393235206604,0.16408415600344597,-8.697343228757381,29059.689453125,0.0
26,301.0,851968,244,3478,-558.1591,0.2,0.01,0.99940185546875,250,499.6916,1140840.710186386,2.0236992835998535,0.1619710767754441,-8.49172409567982,840214.375,0.0
27,301.0,884736,244,3614,-513.9842,0.2,0.01,0.998260498046875,260,220.59128,21269.820201563834,2.2675535678863525,0.22005586594932539,-8.927558854781092,6215.94287109375,0.0
28,301.0,917504,244,3751,-513.7247,0.2,0.01,0.9989959716796875,270,180.92642,12593.37683161497,2.5037434101104736,0.21378085782489506,-9.31176605913788,5081.40283203125,0.0
29,301.0,950272,244,3886,-513.4756,0.2,0.01,0.99862060546875,280,303.87912,9855.969036126136,3.9277877807617188,0.22334557598660468,-11.111411835812032,9124.51953125,0.0
30,301.0,983040,244,4020,-513.9862,0.2,0.01,0.9988555908203125,290,726.4614,6629.628251230717,3.741757392883301,0.2237399182005902,-10.89763439130038,2570.0205078125,0.0
31,301.0,1015808,244,4154,-510.46118,0.2,0.01,0.9986328125,300,559.25037,4721.939437764883,4.819090843200684,0.22371184294224805,-11.831945477426052,2409.512451171875,-1.1920928955078125e-07
