Episode,Reward
1,133.89136
2,-805.5695
3,123.4557
4,-32.393677
5,1065.7117
6,923.79974
7,-1050.6842
8,3321.9485
9,1292.476
10,3928.722
11,984.84125
12,251.5521
13,153.3469
14,-216.42331
15,2722.7478
16,2862.1335
17,3036.8496
18,1670.3229
19,4032.9543
20,6415.469
21,4074.7966
22,295.9657
23,176.33643
24,1563.2153
25,240.24791
26,2017.0627
27,2663.0693
28,2231.9094
29,1093.3422
30,1395.1505
31,1245.8752
32,-912.60846
33,5241.1934
34,2320.9883
35,1560.1664
36,766.0366
37,1453.1838
38,1821.5992
39,1281.6635
40,2008.3401
41,68.534065
42,160.63156
43,-1058.134
44,3606.0923
45,2127.3887
46,-974.0411
47,7886.546
48,-643.99994
49,1858.5555
50,1081.4766
51,185.4392
52,1005.8071
53,6514.2437
54,-115.94875
55,-574.1389
56,1825.7697
57,4904.1357
58,854.4668
59,597.2985
60,2609.7505
61,2542.2676
62,1710.7448
63,1193.5458
64,230.28625
65,1153.287
66,3774.9087
67,1979.649
68,1305.0096
69,1986.1221
70,2599.9663
71,8081.927
72,1811.8853
73,1067.631
74,2347.3677
75,3026.288
76,2218.9612
77,4244.4604
78,2930.508
79,5252.969
80,2299.8315
81,1626.9658
82,5319.4673
83,4335.429
84,2110.4524
85,3209.6108
86,2309.3096
87,700.7995
88,2113.1353
89,900.0643
90,3462.289
91,1569.9486
92,2117.482
93,3617.7773
94,1463.9381
95,2162.1404
96,3302.5059
97,2967.461
98,2358.2085
99,1393.5431
100,2432.3271
