Episode,Reward
1,3444.1238
2,5893.665
3,6957.707
4,1261.5325
5,5395.535
6,2314.426
7,1648.5349
8,1617.9185
9,3476.5842
10,3412.6924
11,4472.9355
12,228.08282
13,5681.6016
14,4861.4746
15,4881.0576
16,2630.7285
17,2010.6561
18,5508.7314
19,3633.5513
20,6994.3267
21,4742.6626
22,3200.1064
23,6690.966
24,4534.621
25,2035.1981
26,3932.916
27,5881.068
28,61.503704
29,3485.703
30,1410.3223
31,5738.293
32,4582.027
33,6671.8125
34,2148.5127
35,4625.511
36,5977.3955
37,1459.026
38,3275.796
39,2061.7285
40,3965.3872
41,5888.7656
42,5978.3496
43,4404.457
44,3599.7097
45,1577.064
46,2296.6738
47,5813.7993
48,6986.79
49,4697.5083
50,7772.1924
51,4706.367
52,7006.4717
53,1930.94
54,5522.4985
55,1257.478
56,6800.14
57,5982.5625
58,9181.263
59,4775.122
60,4687.202
61,3324.5117
62,6075.4683
63,3513.8975
64,3469.1768
65,6965.2104
66,2456.3914
67,4870.3584
68,5101.762
69,5578.1333
70,4828.515
71,7939.8438
72,3752.5771
73,5871.949
74,7947.923
75,7296.3857
76,6110.6587
77,4551.3677
78,4814.3945
79,3553.659
80,4610.772
81,3212.7036
82,3755.9602
83,7795.034
84,6801.1006
85,5933.4766
86,3663.7825
87,1319.8109
88,4809.2207
89,4695.1943
90,3105.09
91,2435.627
92,7233.353
93,2477.5737
94,923.521
95,2568.294
96,4910.4517
97,3555.5293
98,782.4788
99,1474.6365
100,6903.406
