Episode,Reward
1,9487.873
2,4175.02
3,1423.1023
4,11764.132
5,11272.823
6,11264.053
7,9535.716
8,15444.692
9,11685.806
10,6335.8765
11,13960.331
12,14736.569
13,6260.3887
14,9508.282
15,-6109.705
16,10104.69
17,14609.368
18,8774.868
19,6269.554
20,3865.977
21,8810.879
22,17325.354
23,14634.841
24,20641.613
25,13835.738
26,13505.337
27,21176.76
28,9430.103
29,6490.6406
30,7563.3643
31,10644.784
32,13357.588
33,11717.332
34,2196.9783
35,6700.3467
36,9266.236
37,13460.194
38,11860.935
39,16678.059
40,17216.723
41,19919.38
42,7741.934
43,10961.28
44,18609.41
45,18582.797
46,25212.219
47,10791.35
48,22126.88
49,2077.4287
50,22876.23
51,11299.593
52,18022.658
53,19056.35
54,24983.303
55,1684.8055
56,8993.675
57,22112.375
58,8465.463
59,12664.6455
60,15136.14
61,5565.4907
62,5948.8813
63,7918.6055
64,1127.942
65,3522.459
66,12916.431
67,4762.6343
68,3230.01
69,2054.7231
70,17976.275
71,1924.5669
72,12457.379
73,14510.473
74,13251.353
75,2978.7515
76,17556.912
77,21916.229
78,-2911.802
79,10383.961
80,16124.784
81,9848.016
82,11001.76
83,16749.52
84,6820.7544
85,17659.086
86,14630.883
87,9051.758
88,10630.826
89,18226.53
90,16668.53
91,7484.534
92,12101.442
93,19820.436
94,-1274.9688
95,16551.945
96,19993.125
97,15729.935
98,11401.086
99,4361.5005
100,17465.812
