rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/std,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
1385.2872,404,32768,619.7727272727273,1,81,,,,,,,,,,,,,
1996.1029,398,65536,653.6666666666666,2,164,33668.76811523437,0.0016989632313197944,2480,0.39448851346969604,0.2,14931.69921875,0.08065712451934814,-1.9468985071405769,0.010947864,0.0001,0.098760986328125,,
2439.0857,395,98304,674.31,3,248,37707.06532592773,0.001170155964064179,2490,0.39440691471099854,0.2,17956.630859375,0.09840071201324463,-1.9460026040673255,0.008290102,0.0001,0.07037353515625,,
3009.4226,387,131072,704.29,4,338,44597.58696289062,-0.0007899575972260209,2500,0.39423203468322754,0.2,12877.4033203125,0.1633358597755432,-1.944709993712604,0.007457608,0.0001,0.0606658935546875,,
4411.1523,381,163840,821.71,5,429,34931.74971008301,0.0007337919912970392,2510,0.3942224979400635,0.2,12846.3818359375,0.23165494203567505,-1.9437626333907247,0.0070225038,0.0001,0.0546112060546875,,
5421.618,378,196608,875.7,6,518,35571.34280700683,0.0004377131666842615,2520,0.3941688537597656,0.2,10957.7900390625,0.285900354385376,-1.9433855855837465,0.0073421397,0.0001,0.06290283203125,,
5586.542,378,229376,884.86,7,605,35705.82433776856,0.0003703872727783164,2530,0.39414066076278687,0.2,16235.8623046875,0.3232088088989258,-1.942973940819502,0.0076188063,0.0001,0.0644134521484375,,
5246.1294,378,262144,832.5,8,692,35062.21208190918,0.0001812007751141209,2540,0.3940766453742981,0.2,11511.2685546875,0.3488944172859192,-1.942467986419797,0.0070765554,0.0001,0.058697509765625,,
5481.3438,378,294912,827.93,9,778,35460.16356506348,-0.00019492204301059247,2550,0.3940087556838989,0.2,12227.447265625,0.3925328254699707,-1.9417915714904666,0.005230751,0.0001,0.041796875,,
5667.111,377,327680,828.25,10,867,37301.41763305664,-0.0002726768423599424,2560,0.39395156502723694,0.2,12070.0947265625,0.4550599455833435,-1.9411459427326918,0.006024304,0.0001,0.0451324462890625,,
6152.0073,377,360448,852.5,11,954,34199.819131469725,0.001050469665278797,2570,0.3938504159450531,0.2,11460.5986328125,0.3877382278442383,-1.940279307961464,0.006587348,0.0001,0.0525360107421875,,
6375.2827,377,393216,895.65,12,1042,31874.94578552246,-0.0005705620376829756,2580,0.39383119344711304,0.2,10943.4814453125,0.4683511257171631,-1.9396442977711559,0.0068438044,0.0001,0.0509307861328125,,
5637.9673,375,425984,883.0,13,1133,51181.00179443359,0.00054249530294328,2590,0.3937806785106659,0.2,16627.5703125,0.39077192544937134,-1.9393364990130066,0.00635992,0.0001,0.047027587890625,,
5894.833,374,458752,895.01,14,1224,94364.00692749023,-0.00022300768105196767,2600,0.3937477171421051,0.2,19885.58984375,0.43806737661361694,-1.938870588131249,0.0057023456,0.0001,0.0362335205078125,,
5875.358,374,491520,898.6,15,1312,64575.701983642575,-8.107611247396563e-05,2610,0.3937056362628937,0.2,11592.802734375,0.5870785117149353,-1.9384847193956376,0.0058281953,0.0001,0.03563232421875,,
6655.016,374,524288,928.68,16,1401,32774.8745223999,-0.0002456066933518741,2620,0.39364492893218994,0.2,10461.2255859375,0.5867518484592438,-1.937963591143489,0.0055079837,0.0001,0.0399871826171875,,
6905.9907,373,557056,947.74,17,1490,30609.04722290039,-0.00037057282315799966,2630,0.39357447624206543,0.2,11227.55859375,0.5824019610881805,-1.937334936670959,0.0058346232,0.0001,0.0437957763671875,,
