time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/explained_variance,train/clip_range,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
26,1,16384,515.8275862068965,626,1456.4913,,,,,,,,,,,,,
72,2,32768,498.2096774193548,453,1295.2107,0.001901493537297938,0.013098805,0.127435302734375,-1.9473562881350517,0.39456915855407715,2480,-0.046016573905944824,0.2,0.0003,9089.291015625,30648.544360351563,,
120,3,49152,522.3636363636364,408,1535.9379,0.0011040883742680307,0.009789225,0.081011962890625,-1.9469930589199067,0.394531786441803,2490,0.20569568872451782,0.2,0.0003,6527.8369140625,23566.40595703125,,
167,4,65536,553.94,391,1911.3207,0.0011518275161506609,0.007917976,0.06234130859375,-1.9463540092110634,0.3944309949874878,2500,0.18835604190826416,0.2,0.0003,8911.9208984375,31787.12287597656,,
215,5,81920,567.73,380,2060.7576,0.0009886892967188032,0.008882351,0.0648193359375,-1.945385017991066,0.3943447768688202,2510,0.2942255735397339,0.2,0.0003,7831.15283203125,27986.55888671875,,
264,6,98304,606.21,372,2494.0322,-0.0001157421720563434,0.007821254,0.071185302734375,-1.944578404724598,0.39425620436668396,2520,0.18818670511245728,0.2,0.0003,10560.953125,29206.20686035156,,
312,7,114688,616.71,366,2655.2822,0.0009904853519401512,0.006428822,0.05194091796875,-1.9438743159174918,0.39419832825660706,2530,0.3773450255393982,0.2,0.0003,6681.86572265625,26008.536401367186,,
360,8,131072,635.06,363,2833.6172,0.0006558074441272765,0.006266336,0.042578125,-1.9433675199747085,0.3941577672958374,2540,0.37473559379577637,0.2,0.0003,7797.16455078125,27029.605834960938,,
408,9,147456,645.08,361,2964.1846,0.0013572228606790304,0.007707054,0.056719970703125,-1.9432360753417015,0.3941725194454193,2550,0.43436723947525024,0.2,0.0003,7288.73974609375,27468.687280273436,,
456,10,163840,653.22,358,3078.0288,3.143448993796483e-05,0.006858069,0.045074462890625,-1.9431094497442245,0.3941248059272766,2560,0.42658698558807373,0.2,0.0003,7137.37744140625,26090.4560546875,,
505,11,180224,646.65,356,3074.518,-0.0007922815173515118,0.0074750627,0.051220703125,-1.9423238277435302,0.3940167725086212,2570,0.505268394947052,0.2,0.0003,8796.619140625,26999.64744873047,,
553,12,196608,649.44,354,3272.8857,-0.0018208162218797952,0.005036195,0.03072509765625,-1.9415027499198914,0.3939599096775055,2580,0.517001748085022,0.2,0.0003,10111.033203125,27606.799084472656,,
601,13,212992,647.33,353,3381.3289,-0.00010658997998689302,0.0059756744,0.035284423828125,-1.9411986827850343,0.3939628601074219,2590,0.4922218918800354,0.2,0.0003,10890.0302734375,32309.898217773436,,
649,14,229376,619.46,353,3234.434,-1.9922212231904268e-05,0.007574252,0.05272216796875,-1.9409364238381386,0.39388588070869446,2600,0.5357795357704163,0.2,0.0003,9008.3251953125,29391.997290039064,,
698,15,245760,626.1,352,3426.92,-0.00037669009689125235,0.0063605895,0.03865966796875,-1.9399123594164849,0.3937807083129883,2610,0.4737049341201782,0.2,0.0003,12255.404296875,36293.96435546875,,
