Episode,Reward
1,-8571.775
2,-433.11957
3,-2618.4854
4,-18957.004
5,-13073.172
6,-16967.098
7,-10871.962
8,-6942.7
9,-715.0888
10,-798.6363
11,-705.10474
12,-594.9092
13,-489.56625
14,-485.46997
15,-709.0126
16,-576.0907
17,-8639.704
18,-19904.57
19,-676.1796
20,-6679.599
21,-15059.0205
22,-3847.03
23,-17824.06
24,-8090.2754
25,-749.8337
26,-729.2108
27,-797.511
28,-443.06256
29,-584.0654
30,-535.50745
31,-21762.936
32,-8849.678
33,-533.82294
34,-21992.994
35,-8774.715
36,-755.8766
37,-11985.45
38,-7935.721
39,-7949.271
40,-2860.505
41,-785.694
42,-513.6298
43,-8631.74
44,-722.89905
45,-471.65768
46,-607.28455
47,-28921.977
48,-611.4013
49,-9773.969
50,-549.5451
51,-19859.463
52,-544.64087
53,-11980.07
54,-4870.715
55,-7874.745
56,-8650.421
57,-617.7387
58,-515.4379
59,-2835.4563
60,-689.9968
61,-18953.154
62,-592.63196
63,-29923.95
64,-11012.444
65,-8596.123
66,-446.81836
67,-537.64844
68,-13884.302
69,-646.0483
70,-467.74133
71,-575.47266
72,-5832.3984
73,-656.9736
74,-6984.9653
75,-3717.6936
76,-722.59845
77,-29062.902
78,-7580.531
79,-690.92566
80,-11983.271
81,-8835.929
82,-532.9587
83,-7065.9497
84,-6794.0273
85,-780.2061
86,-457.19714
87,-482.66
88,-37901.277
89,-530.19165
90,-613.21295
91,-2735.3484
92,-569.8245
93,-748.7602
94,-477.47708
95,-493.67377
96,-588.48096
97,-4872.371
98,-672.0894
99,-3686.858
100,-670.2881
