time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
1,301.0,32768,575,56,-220.8084,,,,,,,,,,,
2,300.8,65536,565,115,-1605.9443,0.2,0.01,0.996282958984375,10,166.48833,102.89472954273224,1.1000597476959229,0.3183563135971781,-6.043196392059326,51.53438186645508,-0.0016295909881591797
3,301.0,98304,562,174,-533.95404,0.2,0.01,0.9357086181640625,20,314.15472,1999.0267658233643,1.2560733556747437,0.2691272589690925,-6.47553181797266,641.5811157226562,-1.1920928955078125e-07
4,301.0,131072,558,234,-496.49387,0.2,0.01,0.9913970947265625,30,543.00836,512.523862171173,1.5314741134643555,0.1744444400901557,-7.204862350225449,294.8266296386719,0.0
5,301.0,163840,555,294,-497.00394,0.2,0.01,0.995751953125,40,519.1778,335.09201254844663,1.5236667394638062,0.2211161720661039,-7.239013689756393,167.12530517578125,0.0
6,301.0,196608,554,354,-496.9026,0.2,0.01,0.99527587890625,50,621.4612,348.7100540161133,1.9206175804138184,0.22169738335142028,-8.074469144642354,166.6177520751953,0.0
7,301.0,229376,553,414,-496.51624,0.2,0.01,0.992413330078125,60,2485.3618,310.8529249668121,2.173300266265869,0.20751393091704812,-8.606059601902961,162.65797424316406,0.0
8,301.0,262144,552,474,-500.98224,0.2,0.01,0.9870025634765625,70,259.86768,388.48800764083865,2.7216269969940186,0.22048004329553805,-9.530117428302765,217.89865112304688,0.0
9,139.92,294912,551,534,-1812.7906,0.2,0.01,0.965960693359375,80,211.33363,392.6125185966492,3.379176378250122,0.21327844335246482,-10.354649353027344,185.0252685546875,0.0
10,139.83,327680,550,595,-1781.9854,0.2,0.01,0.7612884521484375,90,353.0509,46359.68940429688,3.611957550048828,0.2057929444075853,-10.587411960959434,22913.91796875,0.0
11,124.79,360448,549,655,-1742.0687,0.2,0.01,0.7723846435546875,100,762.00287,37407.68299560547,3.43027400970459,0.2162587084078041,-10.503877344727517,15513.8291015625,1.1920928955078125e-07
12,124.02,393216,549,715,-1706.7894,0.2,0.01,0.7644195556640625,110,223.49829,21597.520404052735,3.3403592109680176,0.21118175926021648,-10.373330292105674,10866.1376953125,0.0
13,124.05,425984,541,786,-1677.1558,0.2,0.01,0.802001953125,120,86.01547,16171.20263671875,3.3091964721679688,0.23829124508265523,-10.275390315055848,7927.728515625,5.960464477539063e-08
14,124.07,458752,539,851,-1747.3153,0.2,0.01,0.851904296875,130,98.28461,12658.95110168457,3.3010687828063965,0.2442292259001988,-10.239266109466552,6680.46142578125,0.0
15,124.01,491520,534,919,-1696.8961,0.2,0.01,0.8451263427734375,140,89.44524,12224.805142211913,3.408588171005249,0.2364938679314946,-10.297530657052993,7073.90576171875,0.0
16,124.04,524288,534,981,-1697.0791,0.2,0.01,0.8986663818359375,150,112.65428,9070.6765914917,3.394007682800293,0.2682801958042546,-10.445523810386657,4144.46728515625,0.0
17,124.04,557056,526,1058,-1707.1078,0.2,0.01,0.9175048828125,160,66.634155,9476.814669799805,4.023232936859131,0.26957164089326396,-10.882456195354461,5717.8046875,0.0
18,124.03,589824,525,1123,-1706.8247,0.2,0.01,0.871258544921875,170,98.0096,8834.39369506836,3.904263496398926,0.2349958654725924,-10.887096598744392,4230.19775390625,0.0
19,124.08,622592,526,1183,-1697.3387,0.2,0.01,0.9497802734375,180,208.29803,8635.130012512207,5.690617561340332,0.26882560585363535,-12.05678479373455,4278.931640625,0.0
20,124.05,655360,525,1246,-1687.0337,0.2,0.01,0.85364990234375,190,46.606556,8047.141824340821,5.902552604675293,0.2267808644381148,-12.447582393884659,3573.951416015625,0.0
21,124.05,688128,518,1326,-1657.1989,0.2,0.01,0.86253662109375,200,70.5904,8367.197383117677,6.596423149108887,0.23836317121458706,-12.76587371826172,3164.01025390625,0.0
22,124.09,720896,515,1397,-1737.5485,0.2,0.01,0.837908935546875,210,76.96506,8115.879084777832,7.545811653137207,0.20710215444123606,-13.161196908354759,3565.280517578125,0.0
23,124.02,753664,515,1461,-1726.7975,0.2,0.01,0.8495574951171875,220,51.962776,9277.04500579834,7.200628280639648,0.2291143941147311,-13.3681755900383,4389.62451171875,-1.1920928955078125e-07
24,124.02,786432,516,1524,-1716.6857,0.2,0.01,0.9155975341796875,230,46.66297,6289.443486022949,7.528858184814453,0.2651466339309991,-13.41910142302513,3099.850830078125,0.0
25,126.35,819200,517,1583,-1761.6501,0.2,0.01,0.949322509765625,240,18.847977,8093.959561157227,9.324094772338867,0.27641045190393926,-14.102265265583991,3087.712646484375,0.0
26,124.14,851968,518,1643,-1687.605,0.2,0.01,0.8517791748046875,250,32.549877,7785.608865356446,10.611310005187988,0.23198868932158803,-14.611401066184044,3289.883544921875,0.0
27,124.09,884736,519,1703,-1717.4719,0.2,0.01,0.9240692138671875,260,13.311089,8414.923789978027,11.365781784057617,0.24645541789359413,-15.058062332868577,3981.211181640625,1.1920928955078125e-07
28,124.08,917504,520,1763,-1727.5212,0.2,0.01,0.3291473388671875,270,0.12142535,8675.728126525879,11.050215721130371,0.03343516711574921,-15.124697402119637,5014.20703125,1.1920928955078125e-07
29,157.32,950272,520,1825,-1883.0782,0.2,0.01,0.8084381103515625,280,45.55575,7233.873185729981,12.961502075195312,0.2123733594598889,-15.487806859612466,3427.053955078125,0.0
30,155.87,983040,521,1884,-1874.0641,0.2,0.01,0.3289154052734375,290,0.86361134,9024.963990783692,15.111112594604492,0.04846594060254574,-15.766502818465232,4870.642578125,0.0
31,155.49,1015808,522,1944,-1924.934,0.2,0.01,0.39254150390625,300,0.006855675,9304.410496520995,15.165074348449707,0.0728955224974925,-16.474645406007767,4926.81396484375,0.0
