Episode,Reward
1,26.568932
2,-1240.4697
3,-59.11759
4,738.2647
5,-1525.2369
6,1993.678
7,-1371.5264
8,1714.3658
9,-477.60217
10,-387.42123
11,2803.0627
12,1747.9321
13,2830.4194
14,1557.0074
15,1618.6631
16,2767.2349
17,1505.7744
18,923.57367
19,930.07715
20,-1881.0922
21,-231.11911
22,-228.9023
23,549.44037
24,579.61176
25,-546.0403
26,602.7966
27,2800.1172
28,-698.8175
29,642.9184
30,1561.6019
31,1663.414
32,-534.81635
33,430.58795
34,897.75946
35,2783.8152
36,428.7504
37,-199.84962
38,137.85039
39,1562.858
40,-62.13007
41,-1258.0428
42,7.7436814
43,-267.019
44,1721.7985
45,562.1715
46,628.21576
47,1911.8607
48,1655.8003
49,3810.683
50,609.6412
51,3863.8064
52,-1430.6979
53,1771.3229
54,-505.5992
55,1568.7869
56,1698.7819
57,2035.0875
58,-274.2859
59,-418.50388
60,2771.7803
61,2824.877
62,1007.2591
63,1819.1356
64,1627.9858
65,682.6491
66,-555.1904
67,-43.57261
68,502.36914
69,-267.3195
70,-817.5581
71,1758.014
72,5792.8716
73,3799.6357
74,-322.55273
75,376.9608
76,655.71625
77,-723.46045
78,1587.2701
79,365.67526
80,311.92078
81,-127.71337
82,-1592.7365
83,1768.5913
84,440.29382
85,2774.3303
86,1363.0714
87,2755.5505
88,-172.98753
89,1582.0156
90,1754.5201
91,-1621.7375
92,947.95087
93,394.94315
94,2787.8167
95,649.59143
96,2796.288
97,449.58676
98,1616.3732
99,-280.15677
100,1640.9492
