time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
1,301.0,32768,578,56,-216.36023,,,,,,,,,,,
2,301.0,65536,411,159,-148.92291,0.2,0.001,0.1296539306640625,10,0.009202888,86.37069225460291,0.9961517453193665,-0.011482333643425591,-5.660805436968803,44.1894416809082,0.0005788803100585938
3,301.0,98304,369,265,4.411311,0.2,0.001,0.16748046875,20,0.011181431,96.26664824038744,0.9854650497436523,-0.016746198358714538,-5.6227607288397845,47.55230712890625,0.2161054015159607
4,301.0,131072,351,372,152.3362,0.2,0.001,0.1900848388671875,30,0.01242296,415.065967682004,0.9813017249107361,-0.018414406250849426,-5.583898782357574,49.1948127746582,0.21391963958740234
5,301.0,163840,341,479,170.71492,0.2,0.001,0.1571929931640625,40,0.010634167,1849.9087446078659,0.9758700728416443,-0.011578493748993423,-5.558842894993722,130.90757751464844,0.14949923753738403
6,301.0,196608,334,587,141.00937,0.2,0.001,0.1338897705078125,50,0.0094067305,3829.2122882306576,0.9618431329727173,-0.005408884198027408,-5.530668707285076,224.29827880859375,0.06742876768112183
7,301.0,229376,330,694,91.04416,0.2,0.001,0.1040496826171875,60,0.007975018,2440.9662941247225,0.9555838108062744,-0.0029812225131081505,-5.479575418215245,85.55829620361328,0.04902166128158569
8,301.0,262144,326,802,82.69904,0.2,0.001,0.0766571044921875,70,0.00673118,776.2948796108365,0.9434087872505188,-0.004897728377909516,-5.452285111229867,101.41344451904297,-0.024055123329162598
9,301.0,294912,324,909,67.168846,0.2,0.001,0.0782257080078125,80,0.0063935583,1332.4722748205065,0.9341191649436951,-0.0033789532893024445,-5.402168798167258,88.14361572265625,0.16331535577774048
10,301.0,327680,322,1017,74.12194,0.2,0.001,0.08707275390625,90,0.0068884,753.1119015023112,0.919366180896759,-0.004090554346976205,-5.349703679606319,137.1349639892578,0.4334699511528015
11,301.0,360448,320,1125,47.393036,0.2,0.001,0.0759185791015625,100,0.006610768,802.9248579666018,0.9181574583053589,-0.002779621542390487,-5.321983415260911,745.2517700195312,0.5584443211555481
12,301.0,393216,318,1234,96.65548,0.2,0.001,0.076873779296875,110,0.007431137,572.1769651532173,0.9122153520584106,-0.0027273256722992302,-5.310038129985332,301.97674560546875,0.6874145567417145
13,301.0,425984,316,1345,40.15086,0.2,0.001,0.1013885498046875,120,0.008006774,2335.3819652706384,0.9077633619308472,-0.0020883555130239984,-5.295921555440873,537.4381713867188,0.4247397184371948
14,301.0,458752,314,1456,117.13483,0.2,0.001,0.1081695556640625,130,0.009270145,880.2800178706646,0.9005829095840454,-0.0035179322077055985,-5.2585961379110815,188.84974670410156,0.6884195804595947
15,301.0,491520,313,1569,141.73749,0.2,0.001,0.103277587890625,140,0.007877136,560.802153749764,0.8949863910675049,-0.004673515382000915,-5.227291747927666,145.62745666503906,0.7644268721342087
16,301.0,524288,312,1679,157.04605,0.2,0.001,0.106109619140625,150,0.008657911,533.3294568657875,0.8855602741241455,-0.004699025254922162,-5.195934338867664,125.0881576538086,0.7544004023075104
17,301.0,557056,311,1789,273.89413,0.2,0.001,0.1185089111328125,160,0.008542951,555.9563592657447,0.881680965423584,-0.004916905152776962,-5.152633350994438,84.84175109863281,0.7621165066957474
18,301.0,589824,310,1899,246.53503,0.2,0.001,0.117828369140625,170,0.009560682,1677.0975473344326,0.8804603815078735,-0.0026521358275431338,-5.1332245237194005,140.9564666748047,0.4871089458465576
19,301.0,622592,309,2009,272.1577,0.2,0.001,0.1275787353515625,180,0.009599699,1371.042766417563,0.8713428378105164,-0.002545748803504466,-5.113384727761149,1188.907958984375,0.5185031294822693
20,301.0,655360,309,2119,284.1366,0.2,0.001,0.1540069580078125,190,0.0117147155,1429.0246775209903,0.8745054602622986,-0.0038375015472865925,-5.0952097565867005,361.0220642089844,0.49201440811157227
21,301.0,688128,308,2230,323.77673,0.2,0.001,0.1474578857421875,200,0.0102885,1118.7164962857962,0.8680322170257568,-0.004338558896074573,-5.100969216041267,91.58360290527344,0.5341511070728302
22,301.0,720896,308,2340,327.93427,0.2,0.001,0.1455230712890625,210,0.010776155,1771.998200440407,0.8617068529129028,-0.0032093283712356425,-5.073260220978409,357.8382873535156,0.38440436124801636
23,301.0,753664,307,2450,478.97855,0.2,0.001,0.1470367431640625,220,0.011342905,1479.692618098855,0.8579798340797424,-0.001159331609255787,-5.042253297753632,789.4070434570312,0.32109540700912476
24,301.0,786432,307,2560,416.01572,0.2,0.001,0.1481475830078125,230,0.011313109,3657.5290701270105,0.8520719408988953,0.0006971988304940169,-5.026053929515183,1718.72998046875,0.14409172534942627
25,301.0,819200,306,2670,433.005,0.2,0.001,0.14033203125,240,0.010692234,2550.135198152065,0.8447420597076416,0.0011758058450141106,-5.014147191122174,1247.0020751953125,0.21389979124069214
26,301.0,851968,306,2781,479.4999,0.2,0.001,0.143878173828125,250,0.010759711,2964.6749302506446,0.8393476009368896,0.00037090155374244207,-4.964615521859377,5462.72900390625,0.2336999773979187
27,301.0,884736,306,2891,529.2484,0.2,0.001,0.1529083251953125,260,0.013137899,3998.916844326258,0.831978440284729,0.0002062730842453675,-4.932107861060649,432.979736328125,0.2148045301437378
28,301.0,917504,305,3004,633.0723,0.2,0.001,0.151318359375,270,0.010098605,4468.481118988991,0.8222227096557617,-0.0005123689901665784,-4.901630888134241,276.5570068359375,0.2747182250022888
29,301.0,950272,304,3116,484.2631,0.2,0.001,0.164703369140625,280,0.011684917,5822.474860298634,0.8191209435462952,0.0023580970277180314,-4.860434942226857,537.371337890625,0.17629605531692505
30,301.0,983040,304,3227,528.3246,0.2,0.001,0.1800048828125,290,0.01383008,2999.7777769327163,0.812910795211792,0.0049027324170310745,-4.8267781717702745,2191.01513671875,0.2547405958175659
31,301.0,1015808,304,3338,701.7924,0.2,0.001,0.1803314208984375,300,0.014855177,3696.5204092621802,0.8047022223472595,0.001519026228106668,-4.805216340254992,207.14016723632812,0.22789764404296875
