time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_fraction,train/n_updates,eval/mean_ep_length,eval/mean_reward
120,1,4402.011,270,851.7096774193549,32768,,,,,,,,,,,,,
258,2,5688.423,253,939.8833333333333,65536,0.0001,0.1618778109550476,14647.0849609375,37271.754959106445,-1.947236744314432,0.2,0.011216407,0.001752171373755118,0.39454805850982666,0.1076568603515625,2480,,
395,3,6107.3945,248,967.3655913978495,98304,0.0001,0.2016369104385376,14656.6025390625,36378.95543365479,-1.9470327373594045,0.2,0.008056197,0.001784905763770439,0.3945305645465851,0.0707611083984375,2490,,
532,4,6511.0376,246,976.23,131072,0.0001,0.24421685934066772,12727.6875,37145.2011428833,-1.9464370398782194,0.2,0.008170077,0.0004301596443838207,0.394433856010437,0.0697113037109375,2500,,
670,5,6512.2046,244,979.14,163840,0.0001,0.3127742409706116,11585.4736328125,35117.64747467041,-1.9456185231916607,0.2,0.009156989,0.00188933415856809,0.39437568187713623,0.08404541015625,2510,,
810,6,6733.882,242,972.32,196608,0.0001,0.45586347579956055,8195.9052734375,33376.81660079956,-1.945185146573931,0.2,0.00869921,-0.00012356944143903091,0.39435285329818726,0.0806182861328125,2520,,
953,7,7498.208,240,1010.39,229376,0.0001,0.443464994430542,10016.7080078125,34860.55377960205,-1.94479777244851,0.2,0.0062152427,-0.0004378175550527885,0.3943045139312744,0.050439453125,2530,,
1100,8,7947.002,238,1012.64,262144,0.0001,0.5190955698490143,16342.5048828125,33173.72102737427,-1.9439778172411024,0.2,0.007506649,0.001078293979207956,0.39420899748802185,0.0689422607421875,2540,,
1243,9,7943.5586,237,997.72,294912,0.0001,0.4990271329879761,11935.9150390625,31557.608168792725,-1.9423480408266187,0.2,0.0066794124,-1.214189660458942e-05,0.3939935564994812,0.06168212890625,2550,,
1387,10,7948.268,236,1004.3,327680,0.0001,0.47814708948135376,13054.7802734375,35053.419934082034,-1.9408171271905303,0.2,0.0073112417,0.0002563021301284607,0.39390408992767334,0.0561370849609375,2560,,
1535,11,8221.487,234,1032.27,360448,0.0001,0.4656178951263428,8640.333984375,43924.027669525145,-1.9401200366206468,0.2,0.0075797336,-0.00038791647093603385,0.3938612937927246,0.0680419921875,2570,,
1679,12,8321.772,234,1033.96,393216,0.0001,0.5541528761386871,10147.794921875,28460.73300933838,-1.939516759943217,0.2,0.0063712858,0.0007409094634567737,0.393774151802063,0.0524169921875,2580,,
1824,13,7613.448,233,1044.19,425984,0.0001,0.4707064628601074,9996.533203125,45029.540886688235,-1.938047156855464,0.2,0.0071522207,0.00150868245291349,0.39357542991638184,0.0598114013671875,2590,,
