time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/loss,train/value_loss,train/clip_fraction,train/approx_kl,train/n_updates,train/explained_variance,train/entropy_loss,train/clip_range,train/std,train/policy_gradient_loss,train/learning_rate
568,301.0,57,3190.495,1,32768,,,,,,,,,,,
494,301.0,132,3138.115,2,65536,7351.11767578125,24640.629416275024,0.44041748046875,0.052823886,630,0.2727545499801636,-4.377174279093742,0.2,0.7242051959037781,0.032127330025286935,0.001
474,301.0,207,3615.27,3,98304,4756.57373046875,20354.917768478394,0.324774169921875,0.033976227,640,0.3543154001235962,-4.36956267952919,0.2,0.7204883694648743,0.014966600635489158,0.001
464,301.0,282,3726.749,4,131072,5346.38916015625,21052.856929779053,0.3054931640625,0.029900305,650,0.3732417821884155,-4.354489575698972,0.2,0.719465434551239,0.012003336124325869,0.001
458,301.0,357,3714.5215,5,163840,4420.107421875,22428.524570083617,0.30572509765625,0.030827787,660,0.3470274806022644,-4.348391122370958,0.2,0.7182784080505371,0.012606175123710272,0.001
455,301.0,432,3688.1843,6,196608,4244.4970703125,19812.495295715333,0.2974365234375,0.028405888,670,0.40343207120895386,-4.339407259598374,0.2,0.7162389755249023,0.01409923737464851,0.001
452,301.0,506,3484.7578,7,229376,2622.778564453125,19536.20556678772,0.291412353515625,0.027526952,680,0.40650683641433716,-4.319327831640839,0.2,0.711493968963623,0.010855744949185463,0.001
447,301.0,585,4053.252,8,262144,2373.088134765625,18564.085088920594,0.296466064453125,0.028561791,690,0.41845428943634033,-4.304574770107865,0.2,0.7100237011909485,0.008684995913063176,0.001
446,301.0,660,3955.6619,9,294912,5238.01611328125,22025.059490966796,0.2954254150390625,0.02744277,700,0.3751356601715088,-4.292099679261446,0.2,0.7073234915733337,0.009341741774005641,0.001
445,301.0,735,4121.482,10,327680,5394.81884765625,21073.887405395508,0.29970703125,0.027914856,710,0.3451996445655823,-4.276698247343302,0.2,0.7045129537582397,0.01312197582974477,0.001
444,301.0,810,4395.7754,11,360448,4967.6552734375,22056.020182037355,0.3048553466796875,0.029627847,720,0.3777640461921692,-4.258839836716652,0.2,0.7007317543029785,0.012965878975410305,0.001
443,301.0,886,4355.8755,12,393216,4847.0595703125,23330.683487129212,0.2950897216796875,0.027111176,730,0.30160170793533325,-4.236728604137897,0.2,0.6972101926803589,0.013061474048299715,0.001
442,301.0,963,4589.6367,13,425984,3000.322021484375,25093.137044143677,0.3362213134765625,0.033342067,740,0.2892531752586365,-4.21707811281085,0.2,0.6936831474304199,0.015885822874224687,0.001
441,301.0,1039,4420.9556,14,458752,5335.26025390625,24355.12840690613,0.2969207763671875,0.02853573,750,0.3618616461753845,-4.201239952445031,0.2,0.6912549734115601,0.013643116370258213,0.001
440,301.0,1116,4707.351,15,491520,6648.0849609375,22956.298958587646,0.30030517578125,0.02889216,760,0.3969374895095825,-4.193780261650682,0.2,0.6911041140556335,0.013295792432381858,0.001
439,301.0,1192,4799.7905,16,524288,5192.53515625,24142.254991912843,0.30784912109375,0.029632028,770,0.3778676986694336,-4.183830899745226,0.2,0.6877385377883911,0.012053414567390064,0.001
439,301.0,1268,4832.263,17,557056,6858.75732421875,23646.933779525756,0.3119232177734375,0.030026995,780,0.3903232216835022,-4.173228722438216,0.2,0.68719881772995,0.013549067067651776,0.001
439,301.0,1343,4582.175,18,589824,4011.18505859375,26202.84179611206,0.3177886962890625,0.030204117,790,0.31900882720947266,-4.162659588456154,0.2,0.684666633605957,0.015330091679606994,0.001
438,301.0,1418,4789.525,19,622592,4091.8603515625,24656.59527244568,0.3175048828125,0.030487752,800,0.3396650552749634,-4.147545414045453,0.2,0.6818404793739319,0.013646231815437204,0.001
438,301.0,1493,4879.67,20,655360,5628.62353515625,24735.77536621094,0.3338165283203125,0.03228125,810,0.31703734397888184,-4.131321561709046,0.2,0.678997278213501,0.014456052218520199,0.001
438,301.0,1568,5117.4424,21,688128,4420.13037109375,23635.328842926025,0.326800537109375,0.032095246,820,0.3959440588951111,-4.1228163950145245,0.2,0.6789481043815613,0.014078446967664604,0.001
438,301.0,1644,4865.8955,22,720896,6522.58984375,29458.201132583617,0.30338134765625,0.030153016,830,0.35324418544769287,-4.118220869451761,0.2,0.6771727800369263,0.01295556248151115,0.001
438,301.0,1719,4910.056,23,753664,8001.353515625,26885.570379638673,0.3096160888671875,0.029181655,840,0.3558235764503479,-4.11093041561544,0.2,0.6763213872909546,0.012728804934886285,0.001
438,301.0,1794,5301.1265,24,786432,5209.72802734375,26987.914360809325,0.3033843994140625,0.028705973,850,0.4087860584259033,-4.103709566220641,0.2,0.6744361519813538,0.012744392619424616,0.001
437,301.0,1870,5268.0454,25,819200,5295.24462890625,29604.54508666992,0.31121826171875,0.031048324,860,0.35614484548568726,-4.090720507502556,0.2,0.672248899936676,0.01333684448418353,0.001
437,301.0,1945,5191.353,26,851968,5519.76171875,27280.334803771973,0.3183013916015625,0.03183313,870,0.41612184047698975,-4.0813722517341375,0.2,0.6716480851173401,0.015115517958292912,0.001
437,301.0,2021,5256.944,27,884736,7466.87646484375,27434.533548355103,0.330755615234375,0.033465613,880,0.41527891159057617,-4.076092271134257,0.2,0.6703246831893921,0.017464163075919713,0.001
437,301.0,2096,5275.9214,28,917504,6387.05224609375,28517.133668136597,0.3129913330078125,0.030113362,890,0.39779597520828247,-4.070920720323921,0.2,0.6698811650276184,0.014079457050684141,0.001
437,301.0,2171,5144.428,29,950272,4338.939453125,30239.933031463625,0.3140899658203125,0.031081641,900,0.4229271411895752,-4.066116652265191,0.2,0.6688947677612305,0.014169848157780506,0.001
437,301.0,2247,5399.2524,30,983040,5855.271484375,29294.440481567384,0.3067596435546875,0.03049558,910,0.3902095556259155,-4.063351986929774,0.2,0.6688284277915955,0.013837368827080355,0.001
437,301.0,2322,4988.2896,31,1015808,5780.07568359375,30143.39878616333,0.316278076171875,0.0323058,920,0.4133210778236389,-4.056349783018232,0.2,0.6668580770492554,0.014463917598004628,0.001
