time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
277,1,1851392,5770.511,29,755.99,,,,,,,,,,,
223,2,1859584,6196.595,73,820.48,4730,3503.60107421875,0.2,0.379250168800354,-1.7909247275441884,18443.91265411377,0.7836430817842484,0.0715087890625,0.006914297,0.0003,0.0006746780549292452
211,3,1867776,6201.0527,116,829.28,4740,4304.39013671875,0.2,0.379112184047699,-1.790731519460678,17613.75960998535,0.8530589491128922,0.0559814453125,0.0063739773,0.0003,-0.002015879677492194
207,4,1875968,6260.442,157,843.15,4750,4273.74560546875,0.2,0.3791915476322174,-1.7902671702206134,17487.27079925537,0.4603543281555176,0.06700439453125,0.0067336797,0.0003,-0.0005074182827229379
203,5,1884160,6340.408,200,852.91,4760,4239.619140625,0.2,0.37915921211242676,-1.790596578642726,22296.88690185547,0.3459038734436035,0.0698974609375,0.007912909,0.0003,-0.0017622892679355572
201,6,1892352,6553.959,244,878.38,4770,6667.37109375,0.2,0.3791053891181946,-1.7901907425373793,21117.09242553711,0.5292920172214508,0.07779541015625,0.008592254,0.0003,-0.0007605588816659292
199,7,1900544,6793.744,286,905.87,4780,3434.251953125,0.2,0.37904685735702515,-1.7897124510258435,19832.954904174803,0.6452920436859131,0.0647216796875,0.0070950044,0.0003,0.001266686375674908
198,8,1908736,6596.543,329,898.13,4790,4281.0078125,0.2,0.3790978491306305,-1.7894872795790433,16118.818743896485,0.6326497793197632,0.09554443359375,0.00966039,0.0003,0.0014079176642553648
197,9,1916928,6373.0693,372,894.91,4800,4572.2021484375,0.2,0.3790484070777893,-1.7895203787833451,15754.956938171386,0.5319181382656097,0.05367431640625,0.005406528,0.0003,-8.668922673678025e-05
196,10,1925120,6304.628,416,910.98,4810,6013.59423828125,0.2,0.3790639638900757,-1.7891196634620428,20562.727114868165,0.5281864702701569,0.086865234375,0.008032078,0.0003,-0.001776170590892434
195,11,1933312,6437.19,461,948.36,4820,2470.2958984375,0.2,0.37906986474990845,-1.7892823215574025,14060.575938415528,0.6747579574584961,0.080615234375,0.0076895915,0.0003,-8.075433906924445e-05
194,12,1941504,6352.3643,504,975.07,4830,2600.188720703125,0.2,0.37896060943603516,-1.7886891126632691,11343.806074523925,0.8348294645547867,0.08763427734375,0.009099701,0.0003,-0.00010566990968072787
193,13,1949696,6173.668,551,952.56,4840,50403.203125,0.2,0.3789222836494446,-1.787928393110633,171796.11481323242,0.2105315923690796,0.0940673828125,0.00877789,0.0003,0.0009672086202044738
191,14,1957888,6480.108,598,975.14,4850,3301.71337890625,0.2,0.3789827823638916,-1.788119988143444,16390.653360748292,0.7279257774353027,0.11746826171875,0.009879689,0.0003,0.003411534884071443
191,15,1966080,6221.5664,641,993.57,4860,4265.13525390625,0.2,0.3788052797317505,-1.787687725946307,21571.064782714842,0.764327883720398,0.07041015625,0.0070046103,0.0003,0.000621433877677191
191,16,1974272,5913.0127,683,969.89,4870,7097.84423828125,0.2,0.37881404161453247,-1.7865846659988165,616866.2393569946,0.622137576341629,0.07427978515625,0.009141561,0.0003,0.000329549978414434
191,17,1982464,5992.256,728,984.93,4880,4487.6904296875,0.2,0.3787693977355957,-1.7865050494670869,23748.73956604004,0.5545817911624908,0.05830078125,0.0064660646,0.0003,-0.001382060282776365
190,18,1990656,5601.8813,772,1006.51,4890,4102.19580078125,0.2,0.37861379981040955,-1.7856241915374995,18143.91085510254,0.8094442337751389,0.0638671875,0.0063231196,0.0003,-0.0018206285509222652
190,19,1998848,5906.4033,816,1033.25,4900,282490.75,0.2,0.3785684108734131,-1.7843595370650291,333890.153527832,0.6737580895423889,0.08670654296875,0.008802396,0.0003,0.006616220879368484
190,20,2007040,6057.3027,860,1040.69,4910,4243.57421875,0.2,0.37844449281692505,-1.7836166579276322,16280.50531463623,0.6831520795822144,0.04561767578125,0.0054601994,0.0003,-0.0008910083819500869
190,21,2015232,6024.287,903,1027.1,4920,3353.846435546875,0.2,0.3783924877643585,-1.7826320793479682,21944.800755310058,0.4448757767677307,0.08804931640625,0.007666085,0.0003,-0.00022454337376984768
190,22,2023424,5848.3486,945,1020.52,4930,6191.0673828125,0.2,0.3783421218395233,-1.782092984393239,20862.57079772949,0.605187177658081,0.0521240234375,0.0059549157,0.0003,0.0006113281295256456
190,23,2031616,6171.3867,990,1044.09,4940,22520.109375,0.2,0.3783930540084839,-1.782038202509284,60082.88686523437,0.6906731128692627,0.05185546875,0.005214732,0.0003,2.2886836813995614e-05
190,24,2039808,5983.8774,1033,1012.69,4950,4849.7509765625,0.2,0.37827742099761963,-1.7818271823227405,19400.622506713866,0.7870366871356964,0.0604736328125,0.0065958193,0.0003,-0.002126236312687979
189,25,2048000,6227.7764,1078,1041.16,4960,2399.027587890625,0.2,0.3782999515533447,-1.7812446914613247,15800.704327392577,0.746925950050354,0.0579833984375,0.007170933,0.0003,-0.0020569846295984463
