time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/std,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
19,341,311296,4565.3706,696.59,910,0.2,-0.0006387812667526305,0.5728525519371033,2650,10343.3076171875,0.0003,-1.9396822795271873,0.042681884765625,0.3937825858592987,0.00568547,30485.84755859375,,
20,341,327680,4728.1816,702.6,960,0.2,-0.0010857031327759614,0.5873798727989197,2660,8948.4013671875,0.0003,-1.9384505331516266,0.031317138671875,0.3936534523963928,0.0048248055,27570.55859375,,
21,340,344064,4771.731,697.62,1010,0.2,0.00016290837520500646,0.5733546912670135,2670,9956.90625,0.0003,-1.937340284883976,0.048126220703125,0.39356890320777893,0.005888472,32749.69521484375,,
22,339,360448,4632.1025,684.79,1060,0.2,1.5139943570829927e-06,0.5784097015857697,2680,8623.2509765625,0.0003,-1.9363775074481964,0.02803955078125,0.3934416174888611,0.004798566,26531.179748535156,,
23,338,376832,5177.6367,724.44,1112,0.2,0.00019742481381399558,0.5726746618747711,2690,10862.037109375,0.0003,-1.9354844838380814,0.020452880859375,0.393412321805954,0.0038154207,31842.2724609375,,
24,337,393216,5550.938,753.27,1163,0.2,-0.00029894794279243796,0.6466904878616333,2700,9230.7333984375,0.0003,-1.9350747093558311,0.030999755859375,0.39333564043045044,0.005991332,29223.392736816408,,
25,337,409600,5887.297,785.55,1214,0.2,-0.0010759884055005387,0.6004391014575958,2710,7368.0419921875,0.0003,-1.9343606054782867,0.0310791015625,0.3932962417602539,0.00518657,27146.021484375,,
26,336,425984,6005.0093,788.79,1264,0.2,0.0008884023613063618,0.6704082787036896,2720,6130.52783203125,0.0003,-1.934177166223526,0.020269775390625,0.39327526092529297,0.0039514094,22414.592346191406,,
27,335,442368,6319.228,817.33,1316,0.2,0.0001368574477965012,0.6117849946022034,2730,8984.9462890625,0.0003,-1.9337822541594505,0.02314453125,0.3932051658630371,0.0045572747,28115.177099609376,,
28,335,458752,6101.975,788.89,1368,0.2,-0.00032220694847637785,0.5945007503032684,2740,5561.2119140625,0.0003,-1.93319178968668,0.040692138671875,0.3931756615638733,0.006460625,22594.20584716797,,
29,334,475136,6069.5483,782.06,1420,0.2,0.0003182601853040978,0.6430467069149017,2750,7755.4580078125,0.0003,-1.9329257220029832,0.039398193359375,0.3931489884853363,0.005269341,26384.981689453125,,
30,333,491520,5595.283,796.21,1474,0.2,-4.847740492550656e-05,0.6660944223403931,2760,7028.70166015625,0.0003,-1.9328848838806152,0.038818359375,0.3931885361671448,0.0058789114,25362.457397460938,,
31,332,507904,5636.5156,804.36,1527,0.2,0.002411690654116683,0.24536150693893433,2770,175648.8125,0.0003,-1.9332723185420035,0.049383544921875,0.39323294162750244,0.0066719227,500767.612890625,,
32,332,524288,5443.226,785.64,1578,0.2,0.0003042599550099112,0.5838879644870758,2780,8900.15625,0.0003,-1.933280783891678,0.022039794921875,0.3931589722633362,0.0045301365,29571.396740722656,,
33,331,540672,5937.851,837.12,1632,0.2,0.0015458796304301358,0.6269533932209015,2790,7401.609375,0.0003,-1.9326719596982003,0.02537841796875,0.39314302802085876,0.004451704,25985.266381835936,,
34,330,557056,6104.8906,858.56,1684,0.2,0.0007617162336828187,0.6787833869457245,2800,5005.2802734375,0.0003,-1.9323622331023216,0.03558349609375,0.3930794596672058,0.005725643,22593.27412109375,,
35,330,573440,6022.1035,859.35,1735,0.2,-0.0003702086891280487,0.6272067725658417,2810,5350.07177734375,0.0003,-1.931934840977192,0.0319091796875,0.3930760622024536,0.0046744025,23006.756872558595,,
36,330,589824,6938.1167,872.11,1786,0.2,0.00037289115280145777,0.589690089225769,2820,8147.1669921875,0.0003,-1.9319397404789924,0.023028564453125,0.39306309819221497,0.0041782157,26648.748876953126,,
37,329,606208,7120.9277,872.06,1838,0.2,-0.0004435228780494072,0.5914778411388397,2830,10239.2509765625,0.0003,-1.9316623315215111,0.04884033203125,0.39302462339401245,0.0062498273,32402.439721679686,,
38,329,622592,7111.7944,870.19,1891,0.2,-0.00015639148841728456,0.641779363155365,2840,7711.77734375,0.0003,-1.9315607219934463,0.03050537109375,0.3930494487285614,0.0050244844,27619.99562988281,,
39,328,638976,6898.6733,845.32,1943,0.2,-0.0008228355771279893,0.6833517551422119,2850,9002.810546875,0.0003,-1.9314344629645348,0.032666015625,0.39297395944595337,0.0053351303,28162.440197753906,,
40,328,655360,6884.2417,824.87,1993,0.2,-0.0006521461109514348,0.6800431609153748,2860,7774.06884765625,0.0003,-1.9310951992869376,0.026922607421875,0.3930188715457916,0.005188059,25972.775476074217,,
41,328,671744,7370.163,852.8,2046,0.2,0.0004350650182459503,0.6312330663204193,2870,9781.7900390625,0.0003,-1.9313352569937705,0.024237060546875,0.3929908275604248,0.0044262777,30083.66337890625,,
42,327,688128,7464.7314,865.08,2099,0.2,-0.0003011769658769481,0.7545450180768967,2880,7427.98095703125,0.0003,-1.930958092212677,0.0339599609375,0.39295274019241333,0.0055749817,30897.2494140625,,
43,327,704512,7355.75,851.67,2152,0.2,-0.0005317867660778574,0.738994836807251,2890,8607.99609375,0.0003,-1.9305643275380135,0.034490966796875,0.3929162621498108,0.0058535766,27463.68095703125,,
44,327,720896,7535.071,858.23,2203,0.2,-0.00019724574667634442,0.6476744711399078,2900,8359.4501953125,0.0003,-1.9301237553358077,0.022906494140625,0.39285868406295776,0.004488678,24852.667358398438,,
45,326,737280,7561.6655,862.68,2254,0.2,-0.0005129377677803859,0.7017166912555695,2910,6548.43359375,0.0003,-1.9299308374524116,0.028619384765625,0.39290302991867065,0.0046589617,23796.922729492188,,
46,326,753664,7363.378,849.81,2306,0.2,0.00011944178695557638,0.6886314153671265,2920,8889.3076171875,0.0003,-1.9303591638803481,0.02010498046875,0.3929238021373749,0.0037321856,30392.837744140626,,
47,326,770048,7238.83,831.47,2357,0.2,0.0006283978334977291,0.722691684961319,2930,9733.9833984375,0.0003,-1.9303529530763626,0.03978271484375,0.39289259910583496,0.0054803137,31089.80185546875,,
48,326,786432,6530.3184,778.57,2407,0.2,-0.0012090811898815446,0.6301530599594116,2940,10839.25390625,0.0003,-1.9301115557551385,0.03905029296875,0.39288201928138733,0.0058981795,37303.26845703125,,
,,800000,,,,0.2,-0.00042391399692860433,0.5592440068721771,2950,12059.3623046875,0.0003,-1.9300084099173547,0.019287109375,0.3928717374801636,0.0047935257,37649.24011230469,5316.3193359375,796.27
49,308,802816,6385.6045,763.92,2605,,,,,,,,,,,,,
50,308,819200,6345.5625,752.0,2655,0.2,0.00026129814359592273,0.5558907389640808,2960,13000.0791015625,0.0003,-1.9298211842775346,0.054541015625,0.3928365707397461,0.0070608286,36460.89755859375,,
51,308,835584,5964.5425,727.05,2707,0.2,0.0001920270238770172,0.5161904692649841,2970,12287.845703125,0.0003,-1.929293341934681,0.029095458984375,0.39277204871177673,0.005188001,42723.26220703125,,
52,308,851968,6447.2437,761.3,2759,0.2,0.0015375868264527527,0.6176651120185852,2980,8461.22265625,0.0003,-1.9287914305925369,0.038006591796875,0.39274898171424866,0.005980123,32740.003125,,
53,308,868352,7067.6025,795.27,2810,0.2,-0.0001373048988170922,0.7121208906173706,2990,6439.9296875,0.0003,-1.9283686697483062,0.03475341796875,0.3926800489425659,0.004683865,25624.832885742188,,
54,309,884736,7367.3633,814.15,2863,0.2,-0.0010489366031833924,0.6344815492630005,3000,11052.20703125,0.0003,-1.9276019588112832,0.0308349609375,0.3926053047180176,0.0051297667,35955.93159179688,,
55,309,901120,8094.1846,879.14,2916,0.2,-0.0007182086541433818,0.6964252293109894,3010,8419.099609375,0.0003,-1.9267156213521957,0.0315185546875,0.39251720905303955,0.004532041,26746.56608886719,,
56,309,917504,8284.025,894.77,2966,0.2,0.0008704884807229973,0.4532397389411926,3020,24553.05859375,0.0003,-1.9262338429689407,0.04189453125,0.3925343155860901,0.006674327,130689.33989257812,,
57,309,933888,8466.043,909.4,3019,0.2,0.00013493520600604825,0.6371705830097198,3030,11439.3427734375,0.0003,-1.926348014175892,0.02742919921875,0.3925195336341858,0.005193464,37486.3697265625,,
58,309,950272,8499.725,926.49,3071,0.2,0.00013598768928204663,0.7614176124334335,3040,7355.69775390625,0.0003,-1.9262728556990623,0.02667236328125,0.39253777265548706,0.004637249,27112.057568359374,,
59,309,966656,8257.878,913.5,3123,0.2,-0.00041915345063898713,0.6715655326843262,3050,8285.30859375,0.0003,-1.9262743294239044,0.0486328125,0.3925057053565979,0.0066916384,29301.920959472656,,
60,309,983040,7936.8643,875.5,3175,0.2,0.00019915390948881394,0.6750379800796509,3060,10409.8916015625,0.0003,-1.9256906107068061,0.038134765625,0.39242494106292725,0.0065470417,34234.856616210935,,
61,309,999424,7472.7314,848.18,3226,0.2,-0.0003952966508222744,0.6208154559135437,3070,12211.701171875,0.0003,-1.9249568685889245,0.032977294921875,0.3923772871494293,0.0053769145,37427.000659179685,,
62,309,1015808,7438.889,836.37,3278,0.2,0.0012424804212059827,0.5566520392894745,3080,11357.3798828125,0.0003,-1.924469928443432,0.034698486328125,0.3923172950744629,0.005171554,41497.229663085935,,
63,309,1032192,7076.286,796.83,3330,0.2,-0.000618621098692529,0.5493274927139282,3090,8801.4873046875,0.0003,-1.923861388862133,0.030615234375,0.39226430654525757,0.0052308193,33844.32583007812,,
64,310,1048576,6986.63,791.11,3382,0.2,0.0008890631084796041,0.6777882277965546,3100,15020.7392578125,0.0003,-1.923656266927719,0.04979248046875,0.39227837324142456,0.0056951325,46781.26411132813,,
65,309,1064960,7262.288,815.59,3436,0.2,1.6981443332042544e-05,0.4650874137878418,3110,10409.5703125,0.0003,-1.9238134786486625,0.017657470703125,0.3922903835773468,0.004331696,33633.458251953125,,
66,309,1081344,7974.8857,864.65,3489,0.2,0.00020058415611856617,0.6383674442768097,3120,8016.1728515625,0.0003,-1.923877590894699,0.03948974609375,0.3922848105430603,0.0062683113,27586.764086914063,,
67,309,1097728,8189.879,889.57,3541,0.2,-0.001195729585015215,0.7173325717449188,3130,8657.4765625,0.0003,-1.9235849589109422,0.0232177734375,0.3922327160835266,0.0047810543,27973.98684082031,,
68,309,1114112,8555.547,929.86,3596,0.2,-0.0002283628513396252,0.6148121058940887,3140,7645.4853515625,0.0003,-1.9235029265284538,0.028155517578125,0.39230141043663025,0.004666036,27486.65078125,,
69,309,1130496,8974.968,967.94,3649,0.2,0.00026506080466788263,0.6565519869327545,3150,9316.9521484375,0.0003,-1.923931895196438,0.028143310546875,0.39227232336997986,0.0053047435,33972.44665527344,,
70,309,1146880,9411.858,1007.41,3702,0.2,0.001697617745230673,0.58347949385643,3160,13397.7236328125,0.0003,-1.9236366331577301,0.03773193359375,0.39227190613746643,0.006276648,35416.60983886719,,
71,309,1163264,9919.076,1045.95,3759,0.2,-0.0005027567443903535,0.6218004524707794,3170,8341.40625,0.0003,-1.9237805962562562,0.04180908203125,0.39230358600616455,0.0058889706,25915.299072265625,,
72,309,1179648,9866.148,1042.88,3811,0.2,-0.00021934031901764682,0.764954000711441,3180,6688.57568359375,0.0003,-1.9239055678248405,0.030792236328125,0.3922915756702423,0.0051848684,25162.099743652343,,
73,309,1196032,9454.843,1005.24,3864,0.2,1.6934847371885554e-05,0.689269095659256,3190,9963.869140625,0.0003,-1.923588553071022,0.02415771484375,0.3922434449195862,0.004700615,33691.490942382814,,
74,309,1212416,9775.681,1022.76,3918,0.2,-0.00018146540387533605,0.6251495182514191,3200,16834.529296875,0.0003,-1.9233665823936463,0.022119140625,0.3922640085220337,0.0040981066,35835.43269042969,,
75,309,1228800,9497.263,1035.36,3971,0.2,0.000696710409829393,0.661133348941803,3210,7630.5673828125,0.0003,-1.9233078613877297,0.033782958984375,0.39222097396850586,0.0049112868,28676.50361328125,,
76,309,1245184,8903.41,984.05,4025,0.2,0.001139578691072529,0.3859080672264099,3220,60515.65234375,0.0003,-1.9229743868112563,0.04566650390625,0.39222240447998047,0.010567207,286795.23662109376,,
77,309,1261568,8183.121,928.48,4078,0.2,-0.00014092657511355355,0.5847386419773102,3230,14023.90625,0.0003,-1.922911824285984,0.02408447265625,0.39219027757644653,0.0051367404,37859.00698242187,,
78,309,1277952,8536.542,951.72,4134,0.2,-0.00033098415733547883,0.6474997103214264,3240,9071.9296875,0.0003,-1.9225375339388848,0.0189208984375,0.39215531945228577,0.0038850578,30894.460522460937,,
79,309,1294336,8470.948,957.89,4186,0.2,-0.0007032981331576594,0.6086453199386597,3250,7847.302734375,0.0003,-1.9224753618240356,0.02261962890625,0.3921816647052765,0.0043145027,28301.825305175782,,
80,309,1310720,8037.2393,930.5,4237,0.2,-0.0019748859340325,0.6533651053905487,3260,7530.1767578125,0.0003,-1.9225088119506837,0.024822998046875,0.39213791489601135,0.003935819,27249.070556640625,,
81,309,1327104,8258.682,910.58,4290,0.2,-0.00033347327553201467,0.5636382699012756,3270,9356.6953125,0.0003,-1.9221680253744124,0.03994140625,0.3921341001987457,0.0054024253,30343.701123046874,,
82,309,1343488,9370.276,1002.38,4347,0.2,0.000659637287753867,0.6243366003036499,3280,8061.07275390625,0.0003,-1.9219442546367644,0.03814697265625,0.39207738637924194,0.006005781,30277.334924316405,,
83,308,1359872,9858.888,1046.2,4401,0.2,-0.00018030679566436448,0.7049762308597565,3290,5281.4619140625,0.0003,-1.9215383902192116,0.026385498046875,0.39207834005355835,0.004807419,21060.946911621093,,
84,308,1376256,9184.216,1039.57,4454,0.2,-0.0020919041766319425,0.7600890249013901,3300,7134.65234375,0.0003,-1.9216044172644615,0.029345703125,0.3920712471008301,0.00493026,25299.443225097657,,
85,308,1392640,8726.671,1001.93,4508,0.2,-0.0008578190121625084,0.3920724391937256,3310,175650.546875,0.0003,-1.9216181755065918,0.04566650390625,0.39209067821502686,0.0069480203,328307.7413085938,,
86,308,1409024,9012.263,1026.68,4562,0.2,0.000515334568626713,0.5239997208118439,3320,12605.87109375,0.0003,-1.9217198550701142,0.0238037109375,0.39207589626312256,0.00409683,37307.42216796875,,
87,308,1425408,8806.138,1045.09,4615,0.2,-0.000436329614603892,0.5650346577167511,3330,6557.52978515625,0.0003,-1.921399825811386,0.034600830078125,0.39202600717544556,0.005514187,25494.72391357422,,
88,308,1441792,8209.905,998.56,4669,0.2,-0.0017226211493834853,0.5954829752445221,3340,102609.2734375,0.0003,-1.9210502371191978,0.02900390625,0.39202260971069336,0.0053753573,220048.18642578126,,
89,308,1458176,7785.0312,981.54,4723,0.2,0.0008801333955489099,0.6558795869350433,3350,7570.2705078125,0.0003,-1.9211304649710654,0.03427734375,0.392034113407135,0.0049265283,27138.27803955078,,
90,308,1474560,8142.2295,966.98,4776,0.2,-0.0002958226701593958,0.7874204069375992,3360,9197.7431640625,0.0003,-1.921073143184185,0.022607421875,0.39200764894485474,0.0049696034,35219.45151367188,,
91,308,1490944,8402.586,994.67,4831,0.2,-0.0003595373113057576,0.5851108133792877,3370,14348.3974609375,0.0003,-1.9207988783717156,0.012298583984375,0.391988605260849,0.0032939597,36441.32263183594,,
92,308,1507328,8688.188,1020.63,4886,0.2,-0.0011736104468582198,0.6109110116958618,3380,7361.1044921875,0.0003,-1.92030029296875,0.01806640625,0.39189809560775757,0.004722959,28112.845812988282,,
93,308,1523712,8823.301,996.1,4939,0.2,-0.0003864519516355358,0.6606386005878448,3390,8002.2744140625,0.0003,-1.9197372660040855,0.046331787109375,0.3919077515602112,0.0059581744,29539.15460205078,,
94,308,1540096,9118.428,1009.38,4993,0.2,-0.000175867801590357,0.5921457707881927,3400,9797.9052734375,0.0003,-1.9197115421295166,0.023492431640625,0.3918737769126892,0.003982245,32665.24169921875,,
95,308,1556480,9250.461,997.36,5045,0.2,0.00010557649511611089,0.615222841501236,3410,8809.470703125,0.0003,-1.919342891871929,0.016162109375,0.3918464779853821,0.0036384263,31175.680236816406,,
96,308,1572864,9335.334,1001.33,5098,0.2,-0.001134923864447046,0.6015203297138214,3420,11162.068359375,0.0003,-1.9191873341798782,0.024688720703125,0.3918517827987671,0.004840812,37312.812817382815,,
97,308,1589248,9616.917,1029.43,5153,0.2,0.0009232138407242018,0.6129777431488037,3430,12405.482421875,0.0003,-1.919308787584305,0.025341796875,0.3918670117855072,0.0047256975,33894.32998046875,,
,,1600000,,,,0.2,-0.0005963796516880393,0.7394108772277832,3440,7434.23388671875,0.0003,-1.9194242864847184,0.02183837890625,0.3918718695640564,0.004709057,26506.854443359374,1559.9449462890625,471.9
98,303,1605632,8877.059,969.9,5283,,,,,,,,,,,,,
99,304,1622016,8738.495,956.95,5334,0.2,-0.00019656039439723826,0.6069861054420471,3450,8183.87841796875,0.0003,-1.9193491891026497,0.02120361328125,0.3918548822402954,0.0037325,29850.14729003906,,
100,304,1638400,8750.313,953.42,5388,0.2,-0.000650162847887259,0.6049273908138275,3460,9608.1875,0.0003,-1.9191957890987397,0.02127685546875,0.3918333649635315,0.004400659,30406.974670410156,,
101,304,1654784,8807.827,961.43,5442,0.2,-2.4328567087650298e-05,0.6608034372329712,3470,6452.12744140625,0.0003,-1.9188705757260323,0.02708740234375,0.3917944133281708,0.0045355004,24366.65626220703,,
102,304,1671168,8651.97,949.86,5495,0.2,4.537604399956763e-05,0.5680913627147675,3480,8134.6396484375,0.0003,-1.918258674442768,0.023333740234375,0.391708642244339,0.0044420697,28837.38737792969,,
103,304,1687552,8305.628,915.02,5546,0.2,0.00018824049984687009,0.5417520701885223,3490,9605.3203125,0.0003,-1.91777246594429,0.01737060546875,0.39170700311660767,0.0038126586,32391.99221191406,,
104,304,1703936,8866.062,945.46,5599,0.2,-0.0006449214852182195,0.5581975877285004,3500,13051.91015625,0.0003,-1.9177374333143233,0.021142578125,0.3916909694671631,0.003762785,37315.33134765625,,
105,304,1720320,8562.766,923.48,5652,0.2,-0.0008339401596458629,0.5785582065582275,3510,8573.5224609375,0.0003,-1.91746466755867,0.01663818359375,0.39165621995925903,0.0039950362,33781.27495117187,,
106,304,1736704,8637.822,932.6,5705,0.2,-0.0017748198792105542,0.6095572710037231,3520,9553.025390625,0.0003,-1.9172431856393815,0.03626708984375,0.3916581869125366,0.0059454944,32859.95421142578,,
107,304,1753088,8557.921,920.29,5759,0.2,-0.0012824670324334876,0.6281452775001526,3530,12534.71875,0.0003,-1.9172045901417731,0.033990478515625,0.3916417956352234,0.0057706963,35156.79870605469,,
108,304,1769472,8602.824,915.97,5812,0.2,-0.0016758592071710154,0.5224865972995758,3540,10492.1455078125,0.0003,-1.9168062895536422,0.02540283203125,0.39156806468963623,0.0047132215,34909.30905761719,,
109,304,1785856,8648.771,925.31,5866,0.2,4.45505378593225e-05,0.5771891176700592,3550,10991.7763671875,0.0003,-1.9162013664841653,0.026837158203125,0.39154356718063354,0.004879472,35851.90471191406,,
110,304,1802240,8746.74,940.1,5919,0.2,-0.0015392393819638529,0.5967134237289429,3560,10416.7900390625,0.0003,-1.9160830080509186,0.029339599609375,0.39153361320495605,0.005114565,32564.388745117187,,
111,304,1818624,9050.449,962.68,5975,0.2,0.0005358348345907871,0.6844439804553986,3570,10186.3759765625,0.0003,-1.9159712493419647,0.026416015625,0.3915236294269562,0.004068598,29934.34404296875,,
112,304,1835008,8593.303,930.94,6026,0.2,5.963191797491163e-05,0.5948922038078308,3580,10994.5361328125,0.0003,-1.9157931819558143,0.01895751953125,0.3914923071861267,0.0037704676,30967.785571289063,,
113,304,1851392,8368.282,925.78,6081,0.2,-0.0006539110087032896,0.5791057646274567,3590,11120.87890625,0.0003,-1.9154742926359176,0.028619384765625,0.39145588874816895,0.004807988,33744.40732421875,,
114,304,1867776,8865.571,959.81,6133,0.2,-0.0007063690231007058,0.6263167858123779,3600,10490.484375,0.0003,-1.915127381682396,0.021160888671875,0.39142584800720215,0.0047146017,33186.33342285156,,
115,304,1884160,9252.038,987.14,6186,0.2,-0.00037833600072190166,0.6731099784374237,3610,10449.8466796875,0.0003,-1.914877824485302,0.024017333984375,0.39140650629997253,0.004327027,28827.282373046874,,
116,304,1900544,9311.081,992.99,6241,0.2,0.0013733924715779722,0.6506577730178833,3620,8499.33984375,0.0003,-1.9147877082228661,0.039532470703125,0.39141038060188293,0.00539596,29000.428063964842,,
117,304,1916928,9501.43,1021.1,6296,0.2,0.0005519429796549957,0.6916150748729706,3630,8595.556640625,0.0003,-1.914787270128727,0.03270263671875,0.3914097249507904,0.005117694,27466.264892578125,,
118,304,1933312,9950.107,1048.59,6350,0.2,0.0003314275818411261,0.6075149774551392,3640,7280.12451171875,0.0003,-1.9147596821188926,0.026043701171875,0.3914102613925934,0.0044270293,24637.32487792969,,
119,304,1949696,10604.224,1111.69,6405,0.2,0.00041182439526892266,0.5595286190509796,3650,10465.58203125,0.0003,-1.9146414205431939,0.037921142578125,0.3913852274417877,0.0058877524,30845.29130859375,,
120,304,1966080,10995.731,1144.03,6460,0.2,-0.00031566543912049384,0.7016200423240662,3660,6527.01513671875,0.0003,-1.9142546147108077,0.03851318359375,0.3913394808769226,0.0053351643,22718.552844238282,,
121,304,1982464,10634.238,1132.51,6512,0.2,-0.0008432139497017488,0.676255851984024,3670,7006.00244140625,0.0003,-1.913885237276554,0.022662353515625,0.3913067877292633,0.0047917753,26158.7828125,,
122,304,1998848,10417.916,1114.72,6565,0.2,0.00023559342735097745,0.6478244960308075,3680,10702.8193359375,0.0003,-1.9135421052575112,0.018133544921875,0.39126574993133545,0.0044343015,31720.190161132814,,
123,304,2015232,10458.762,1117.39,6619,0.2,-0.0009348494306323119,0.626582145690918,3690,9685.0185546875,0.0003,-1.9130316451191902,0.02552490234375,0.39121395349502563,0.0045055067,30748.874584960937,,
