Episode,Reward
1,1205.6417
2,1184.4634
3,2405.1743
4,2277.0603
5,2195.456
6,3577.653
7,4797.158
8,-96.63448
9,5756.5938
10,-104.81597
11,894.3406
12,4444.6724
13,83.40514
14,-7.2927737
15,4792.8457
16,1456.717
17,6.89175
18,6613.246
19,1325.0555
20,802.80554
21,7020.6836
22,-75.046936
23,225.8496
24,-30.835457
25,47.445187
26,-742.7457
27,2116.438
28,-440.46478
29,13508.068
30,9605.411
31,3950.229
32,516.77496
33,4490.562
34,-373.25632
35,58.724926
36,-406.74878
37,1167.7324
38,-501.88483
39,81.317085
40,6219.2065
41,11805.218
42,-203.74219
43,3162.5852
44,779.156
45,35.046726
46,3938.2703
47,11498.694
48,2477.8303
49,12732.803
50,2307.0603
51,2515.3691
52,-630.01654
53,3434.2578
54,-299.22546
55,-93.249954
56,975.06433
57,3000.1584
58,4607.2046
59,2117.3762
60,4117.953
61,1022.49066
62,3719.0234
63,5945.98
64,8097.791
65,1428.0975
66,3536.9854
67,-159.02078
68,7064.5405
69,2400.6746
70,1092.7179
71,791.32574
72,2534.8882
73,530.13635
74,2260.5625
75,2675.089
76,3482.4207
77,733.8325
78,1855.8623
79,3350.0583
80,3746.436
81,6018.5884
82,3506.8357
83,3320.5142
84,-413.85217
85,5885.714
86,1116.9027
87,-480.48526
88,2697.6375
89,4864.1333
90,4323.563
91,8278.781
92,-495.42923
93,2139.9978
94,14856.853
95,7151.644
96,3578.8557
97,3323.5532
98,10383.39
99,3200.865
100,2735.2659
