time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/std,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/loss,train/clip_range,train/n_updates,train/explained_variance,eval/mean_reward,eval/mean_ep_length
524288,301.0,157.32607,1808,16,289,0.011076117,0.907383382320404,-5.275123164243996,1144.645264956355,-0.002131987999746343,0.1223602294921875,0.001,113.67937469482422,0.2,150,0.6082890629768372,,
557056,301.0,246.57088,1927,17,288,0.01162626,0.9048410654067993,-5.25648535778746,578.7672087877988,-0.002416822233635685,0.133111572265625,0.001,176.12628173828125,0.2,160,0.68316850066185,,
589824,301.0,276.35168,2047,18,288,0.010981093,0.8997900485992432,-5.243168963398785,2116.3511461108924,5.910077206863207e-05,0.1562652587890625,0.001,138.8868865966797,0.2,170,0.31126469373703003,,
622592,301.0,286.0739,2167,19,287,0.013286994,0.9004360437393188,-5.226408689189702,1785.4142830640078,0.0006389097404053245,0.159796142578125,0.001,705.0786743164062,0.2,180,0.328777015209198,,
655360,301.0,398.07822,2286,20,286,0.014028609,0.8904010057449341,-5.2049324356019495,1717.8419505923987,-0.0016571825486494164,0.168084716796875,0.001,186.75669860839844,0.2,190,0.23140805959701538,,
688128,301.0,310.1989,2406,21,285,0.013653888,0.881277322769165,-5.175469696894288,3205.8328191280366,0.002537781949104101,0.1632293701171875,0.001,6943.77587890625,0.2,200,0.17611509561538696,,
720896,301.0,405.4002,2525,22,285,0.012219666,0.8689327239990234,-5.121032241825015,1470.0514310956,0.0016821601690480748,0.153839111328125,0.001,188.8125457763672,0.2,210,0.2904980778694153,,
753664,301.0,447.258,2645,23,284,0.014958918,0.8705695867538452,-5.089580136165023,2353.4878048539163,0.0022205440878678927,0.1734375,0.001,3774.923095703125,0.2,220,0.19454264640808105,,
786432,301.0,514.2965,2765,24,284,0.017388806,0.8684169054031372,-5.083200675528497,4035.608796030283,0.005914595635908881,0.2146575927734375,0.001,2160.643310546875,0.2,230,0.12786006927490234,,
819200,301.0,405.83932,2884,25,283,0.020259615,0.8629104495048523,-5.076187962386757,3571.3665788918734,0.003279224006928416,0.2063812255859375,0.001,964.1448364257812,0.2,240,0.20679056644439697,,
851968,301.0,277.3572,3004,26,283,0.021716762,0.859574019908905,-5.0508865707553925,2966.7462224066257,0.008300628503604912,0.2299468994140625,0.001,308.722900390625,0.2,250,0.20641684532165527,,
884736,301.0,279.2048,3124,27,283,0.014604201,0.8552096486091614,-5.041132846102118,1589.1160745352506,0.002674685209603922,0.1814666748046875,0.001,281.23883056640625,0.2,260,0.3516577482223511,,
917504,301.0,317.5267,3243,28,282,0.012462556,0.8478958606719971,-4.9956389057449995,963.4762216508389,-0.0015374261139641022,0.1557708740234375,0.001,239.6226348876953,0.2,270,0.5522027909755707,,
950272,301.0,487.96152,3363,29,282,0.012291795,0.8361880779266357,-4.960199568606913,1052.0460113555193,-0.00045161992534303863,0.1566925048828125,0.001,176.06382751464844,0.2,280,0.5167920291423798,,
983040,301.0,422.14212,3483,30,282,0.017185297,0.8298487067222595,-4.9115354278124865,4201.858410573006,0.001540707201047553,0.1961578369140625,0.001,352.0466613769531,0.2,290,0.24782508611679077,,
1015808,301.0,351.79825,3604,31,281,0.020025931,0.8228172659873962,-4.885966073349119,3041.0329085588455,0.003057305693573653,0.2158050537109375,0.001,266.9527893066406,0.2,300,0.2929312586784363,,
1048576,301.0,318.5368,3725,32,281,0.022845743,0.8236963152885437,-4.867857040464878,3135.066785144806,0.007243517971073743,0.2535888671875,0.001,7039.59033203125,0.2,310,0.23779845237731934,,
1081344,301.0,448.5611,3845,33,281,0.018359924,0.8150944709777832,-4.841339822951705,2411.3966752052306,0.0008820062927952677,0.2213104248046875,0.001,249.78988647460938,0.2,320,0.3235979676246643,,
1114112,301.0,422.1165,3966,34,280,0.0144720925,0.8083211183547974,-4.792125661950559,3904.8975986242294,0.002459747421244174,0.188116455078125,0.001,1364.19921875,0.2,330,0.2096235752105713,,
1146880,301.0,607.8223,4088,35,280,0.016636668,0.7967851161956787,-4.760572931356728,3860.190636330843,0.000749113885422048,0.2209869384765625,0.001,460.0067138671875,0.2,340,0.1840982437133789,,
1179648,301.0,330.09958,4224,36,279,0.021256862,0.7957521677017212,-4.71857328619808,6233.445623791218,0.008407143708473086,0.245391845703125,0.001,2423.58203125,0.2,350,0.12312567234039307,,
1212416,301.0,475.10028,4356,37,278,0.022498358,0.7905674576759338,-4.714564204774797,1842.989743578434,0.0058655617969634475,0.240838623046875,0.001,209.71153259277344,0.2,360,0.25499069690704346,,
1245184,301.0,448.5834,4483,38,277,0.017178224,0.7826637029647827,-4.668177174311131,5465.308199155331,0.0022180463517088357,0.218255615234375,0.001,510.6626281738281,0.2,370,0.1746593713760376,,
1277952,301.0,542.4877,4622,39,276,0.018624194,0.778748095035553,-4.635619483329355,4590.677525109053,0.0013335106425984122,0.2314178466796875,0.001,409.0674133300781,0.2,380,0.18480414152145386,,
1310720,301.0,789.9468,4741,40,276,0.016773377,0.7695416212081909,-4.60668538371101,5154.680873137712,0.002611640812483529,0.205706787109375,0.001,2579.185546875,0.2,390,0.13339275121688843,,
1343488,301.0,484.7083,4859,41,276,0.022040877,0.7665156126022339,-4.5638907240703706,10503.414971649647,0.008682740466747418,0.2577392578125,0.001,3546.549072265625,0.2,400,0.04807162284851074,,
1376256,301.0,704.16693,4981,42,276,0.019914314,0.7613204717636108,-4.5513953972607855,4820.8543052017685,0.0031664284495491303,0.2131866455078125,0.001,5978.63427734375,0.2,410,0.13970708847045898,,
1409024,301.0,704.3205,5124,43,274,0.013521309,0.7555559873580933,-4.5131651883944865,8274.23700080514,0.0033395762749705684,0.19151611328125,0.001,2228.683349609375,0.2,420,0.09181857109069824,,
1441792,301.0,704.60767,5245,44,274,0.013695187,0.7468504309654236,-4.495282373391092,7081.060127472878,0.0023762608522474695,0.1809417724609375,0.001,3661.669921875,0.2,430,0.12177491188049316,,
1474560,301.0,743.81476,5364,45,274,0.015579816,0.7448629140853882,-4.4517370442859825,7907.7864694237705,0.0037122996084576697,0.1947418212890625,0.001,3129.907470703125,0.2,440,0.14547628164291382,,
1507328,301.0,742.5801,5484,46,274,0.019388147,0.7348939180374146,-4.418244117312133,8271.1976724267,0.006029474211163688,0.194598388671875,0.001,2464.93408203125,0.2,450,0.1302485466003418,,
1540096,301.0,767.5935,5603,47,274,0.016643818,0.7329761385917664,-4.3748825076036155,10245.21034154892,0.0035991336901815885,0.1654998779296875,0.001,11202.349609375,0.2,460,0.126633882522583,,
1572864,301.0,781.34424,5722,48,274,0.012315965,0.7314419150352478,-4.371545242518186,10232.545930111408,0.0035501746767067745,0.142913818359375,0.001,7022.787109375,0.2,470,0.14591318368911743,,
1600000,,,,,,0.015276187,0.7264955639839172,-4.343316316604614,10015.010055673123,0.0051434332747930965,0.18729248046875,0.001,7823.94287109375,0.2,480,0.14565354585647583,256.15478515625,301.0
1605632,301.0,623.8251,5893,49,272,,,,,,,,,,,,,
1638400,301.0,844.2237,6012,50,272,0.013342621,0.7229548692703247,-4.328083115350455,6090.621595394611,0.002892969718141103,0.1579315185546875,0.001,436.49212646484375,0.2,490,0.24128329753875732,,
1671168,301.0,836.7679,6132,51,272,0.013203379,0.7122476100921631,-4.283589410036802,10558.050499260426,0.002315699479186151,0.1799591064453125,0.001,8611.642578125,0.2,500,0.1276281476020813,,
1703936,301.0,733.12836,6252,52,272,0.016219623,0.7060381174087524,-4.236232537403703,9583.777677559852,0.003101140730950647,0.1954681396484375,0.001,9510.3994140625,0.2,510,0.14813637733459473,,
1736704,301.0,1137.6212,6371,53,272,0.016102398,0.6981832981109619,-4.188207994587719,10476.06059498787,0.003763040968237874,0.180889892578125,0.001,1117.6549072265625,0.2,520,0.17112988233566284,,
1769472,301.0,1049.8667,6493,54,272,0.015108821,0.6930610537528992,-4.162403805647045,16848.456464123727,0.005958143529301197,0.1964447021484375,0.001,7298.8134765625,0.2,530,0.13907986879348755,,
1802240,301.0,709.1277,6614,55,272,0.016348887,0.6883553266525269,-4.1308004623278975,14729.60318350792,0.005727701674686614,0.2194091796875,0.001,1534.518310546875,0.2,540,0.15830105543136597,,
1835008,301.0,419.43753,6735,56,272,0.015562305,0.6865386962890625,-4.115271996799857,8999.607102882863,0.0026812771548975433,0.1899749755859375,0.001,11311.423828125,0.2,550,0.2413543462753296,,
1867776,301.0,425.42386,6855,57,272,0.014764211,0.6843938827514648,-4.100165871717036,4841.407214945555,-0.0005600713611329411,0.1886260986328125,0.001,810.8823852539062,0.2,560,0.3411288261413574,,
1900544,301.0,656.4094,6975,58,272,0.014881244,0.6815089583396912,-4.099443585239351,4479.702482432127,-0.0006266884620572455,0.17635498046875,0.001,828.7696533203125,0.2,570,0.26616501808166504,,
1933312,301.0,413.0018,7095,59,272,0.012832947,0.6771116256713867,-4.059039230737835,8315.534415113925,0.00020901662137475796,0.165484619140625,0.001,9189.9150390625,0.2,580,0.15930873155593872,,
1966080,301.0,613.1643,7216,60,272,0.010946758,0.6706736087799072,-4.043163803685457,5741.690005165338,0.001433110515381486,0.15830078125,0.001,14365.3994140625,0.2,590,0.11623895168304443,,
1998848,301.0,681.2491,7337,61,272,0.015433327,0.669531524181366,-4.006653524190187,7888.896528840065,0.00041125786231077655,0.1972503662109375,0.001,735.5472412109375,0.2,600,0.17961686849594116,,
2031616,301.0,745.7453,7458,62,272,0.014273639,0.6619166135787964,-3.9766877313610167,9176.015718197823,-0.0005777420888989582,0.2020477294921875,0.001,1031.70947265625,0.2,610,0.17413479089736938,,
2064384,301.0,572.96204,7579,63,272,0.012986066,0.6599112749099731,-3.9465998912230136,8661.701423227787,0.002925271662593332,0.1785186767578125,0.001,7295.9404296875,0.2,620,0.1143941879272461,,
2097152,301.0,605.5605,7700,64,272,0.014459221,0.6583565473556519,-3.9497929255012423,8029.406132686138,0.0028840027351407114,0.1903411865234375,0.001,1196.2529296875,0.2,630,0.10503941774368286,,
2129920,301.0,473.17435,7820,65,272,0.013438257,0.6502818465232849,-3.8868558147922156,7751.2170383572575,0.0019903292188701016,0.1635528564453125,0.001,1683.1170654296875,0.2,640,0.19327986240386963,,
2162688,301.0,912.8638,7942,66,272,0.01084145,0.6475039720535278,-3.8830383118242024,4917.79339082241,-0.0015881907931543538,0.150994873046875,0.001,862.2271118164062,0.2,650,0.3361915946006775,,
2195456,301.0,989.12103,8063,67,272,0.010710998,0.6377210021018982,-3.8383560677058997,14136.641584575176,0.0004387443777432054,0.1267364501953125,0.001,7336.23779296875,0.2,660,0.30540233850479126,,
2228224,301.0,681.37006,8184,68,272,0.008486427,0.6331894397735596,-3.7984060790389775,16186.33083114624,0.0002887002418674456,0.1085968017578125,0.001,2261.98974609375,0.2,670,0.18012702465057373,,
2260992,301.0,1218.5114,8305,69,272,0.011185462,0.6292403936386108,-3.7703863261733206,9027.765656495094,0.0018885291226524714,0.137646484375,0.001,2273.94384765625,0.2,680,0.1483325958251953,,
2293760,301.0,568.6551,8426,70,272,0.009993531,0.6259510517120361,-3.751686144154519,18904.569262194633,0.0046793930433068455,0.16668701171875,0.001,9681.6015625,0.2,690,0.15572798252105713,,
2326528,301.0,945.1154,8548,71,272,0.012495768,0.6240450739860535,-3.736196916224435,8386.506671226025,-0.00029407727338366386,0.16627197265625,0.001,1142.7037353515625,0.2,700,0.3486068844795227,,
2359296,301.0,1065.2147,8670,72,272,0.011735149,0.6199125051498413,-3.7153699124697597,13014.563688099384,0.003734436017430198,0.1591156005859375,0.001,5293.732421875,0.2,710,0.10463815927505493,,
2392064,301.0,1076.8989,8791,73,272,0.0121,0.6224045753479004,-3.725492312340066,17720.461507964133,0.0037304694640624804,0.1719573974609375,0.001,4219.96337890625,0.2,720,0.1153210997581482,,
2424832,301.0,1048.1765,8912,74,272,0.009524122,0.6218750476837158,-3.731525531504303,16246.350523877143,0.003279972014752275,0.13560791015625,0.001,12084.9033203125,0.2,730,0.154352068901062,,
2457600,301.0,873.7775,9033,75,272,0.008482382,0.6206162571907043,-3.7240878431126476,18352.434843873976,0.0017199246012751246,0.123480224609375,0.001,6753.0927734375,0.2,740,0.19309622049331665,,
2490368,301.0,1010.253,9155,76,272,0.009736751,0.6197715997695923,-3.708847124315798,15604.414419388771,-0.00016096387287234393,0.121319580078125,0.001,5806.72412109375,0.2,750,0.2795368432998657,,
2523136,301.0,779.15826,9276,77,271,0.0085392855,0.6164486408233643,-3.703229991393164,16864.12597334385,0.0011913430602362497,0.115673828125,0.001,6103.740234375,0.2,760,0.3082471489906311,,
2555904,301.0,1115.0862,9398,78,271,0.0112447385,0.6116978526115417,-3.6675276826601477,12755.412140023709,0.0006030078373441938,0.1572509765625,0.001,2214.1044921875,0.2,770,0.3831225037574768,,
2588672,301.0,1046.4838,9519,79,271,0.010814797,0.6049118638038635,-3.630592204630375,18708.009658193587,0.001029217098312074,0.1377593994140625,0.001,14622.4443359375,0.2,780,0.18501222133636475,,
2621440,301.0,1210.1403,9640,80,271,0.010250289,0.5973875522613525,-3.5794696364551783,17889.290114831925,0.0008378877869745338,0.146673583984375,0.001,12941.4404296875,0.2,790,0.2324368953704834,,
2654208,301.0,1206.9446,9761,81,271,0.011000864,0.5914347767829895,-3.530793781252578,20389.591810417176,0.000977739967447633,0.15784912109375,0.001,2737.277099609375,0.2,800,0.2653414011001587,,
2686976,301.0,1421.9293,9882,82,271,0.008406071,0.5864359736442566,-3.496169678028673,19997.024598026277,0.0019861536877215256,0.1037384033203125,0.001,19650.830078125,0.2,810,0.3055499792098999,,
2719744,301.0,825.42596,10003,83,271,0.008996082,0.582075297832489,-3.472189431171864,24044.871954298018,0.0028945364158971644,0.119708251953125,0.001,14985.205078125,0.2,820,0.2559189200401306,,
2752512,301.0,806.4229,10124,84,271,0.009777304,0.5794497132301331,-3.4586076332256197,13714.302324080467,0.0012151745120036138,0.132421875,0.001,4476.67626953125,0.2,830,0.4175325632095337,,
2785280,301.0,1050.8444,10245,85,271,0.015907401,0.574862539768219,-3.4201659984886645,13495.2584649086,0.0011181053864220303,0.212152099609375,0.001,3701.231689453125,0.2,840,0.4199731945991516,,
2818048,301.0,913.6089,10365,86,271,0.010381509,0.5732980966567993,-3.4078209228813647,17418.70405049324,0.0049803693410922275,0.16929931640625,0.001,9635.0810546875,0.2,850,0.20779752731323242,,
2850816,301.0,983.78845,10485,87,271,0.008775013,0.56777423620224,-3.382564242882654,12554.994504904747,0.003319750814875988,0.136761474609375,0.001,5839.07666015625,0.2,860,0.24067586660385132,,
2883584,301.0,959.2502,10606,88,271,0.009875573,0.5636478066444397,-3.346718163928017,15858.515009951592,0.0032805662443934126,0.146856689453125,0.001,14717.2587890625,0.2,870,0.2746403217315674,,
2916352,301.0,1035.7985,10727,89,271,0.013284622,0.5589874982833862,-3.3050102706067266,16923.12424349785,0.003133907077551612,0.14710693359375,0.001,8717.390625,0.2,880,0.2555062174797058,,
2949120,301.0,481.36804,10848,90,271,0.010765763,0.5548091530799866,-3.2810521686449645,17959.76416590214,0.0031737414202552827,0.14185791015625,0.001,8520.3681640625,0.2,890,0.23902857303619385,,
2981888,301.0,380.49243,10969,91,271,0.017809354,0.5514763593673706,-3.2542581560090182,9843.299070990086,0.002377745686362687,0.2001953125,0.001,1664.15234375,0.2,900,0.3294164538383484,,
3014656,301.0,1016.533,11090,92,271,0.01549348,0.552140474319458,-3.2363901641219854,6568.981368660927,0.0005162500479855226,0.22784423828125,0.001,872.8331298828125,0.2,910,0.4360238313674927,,
3047424,301.0,994.2357,11211,93,271,0.012300462,0.5474565625190735,-3.2280871572438627,16755.10512661934,0.0027680815714575145,0.15478515625,0.001,3154.36474609375,0.2,920,0.2513790726661682,,
3080192,301.0,725.851,11332,94,271,0.009762196,0.5449941754341125,-3.204672235576436,16005.383329868317,0.0022404344288020185,0.131781005859375,0.001,5702.78662109375,0.2,930,0.24734050035476685,,
3112960,301.0,768.7198,11453,95,271,0.010322792,0.5396770238876343,-3.1753209037240593,11502.129689121246,0.001083836821226214,0.12236328125,0.001,4593.05126953125,0.2,940,0.3232923150062561,,
3145728,301.0,690.4787,11575,96,271,0.008674369,0.5381973385810852,-3.1533117399085313,11910.827186727523,0.0014003229179706978,0.1241973876953125,0.001,7576.98193359375,0.2,950,0.3934326171875,,
3178496,301.0,828.75073,11696,97,271,0.010236249,0.5359026789665222,-3.1364916425198315,14405.331756544114,0.0001388371741654737,0.12813720703125,0.001,8579.345703125,0.2,960,0.3171319365501404,,
3200000,,,,,,0.009007015,0.5346247553825378,-3.118773457873613,13349.266015839577,0.0008869148668054549,0.131427001953125,0.001,4085.80712890625,0.2,970,0.34481334686279297,-379.7225646972656,275.03
3211264,300.76,981.02057,11867,98,270,,,,,,,,,,,,,
3244032,301.0,822.2429,11989,99,270,0.010372136,0.5268298387527466,-3.0720828575082124,17691.97551393509,0.0023027320096844052,0.1355224609375,0.001,14657.23828125,0.2,980,0.3543890714645386,,
3276800,301.0,1336.4343,12111,100,270,0.011106825,0.5256816148757935,-3.0458191416226326,13809.679087734223,0.0026870541709286045,0.1582977294921875,0.001,7497.6552734375,0.2,990,0.30377286672592163,,
3309568,301.0,877.6322,12232,101,270,0.012068644,0.5228817462921143,-3.0357527357060463,23176.55467967987,0.0038390350296367616,0.1446990966796875,0.001,6287.9892578125,0.2,1000,0.27974456548690796,,
3342336,301.0,1228.3597,12354,102,270,0.0085659325,0.5218241810798645,-3.019080293457955,15015.857760596275,0.0026536900262271955,0.11990966796875,0.001,9329.009765625,0.2,1010,0.34988653659820557,,
3375104,301.0,1084.4409,12475,103,270,0.0090446565,0.5203631520271301,-3.0174518898595126,22231.307540941238,0.0027709046760946874,0.1191009521484375,0.001,10667.6328125,0.2,1020,0.3405384421348572,,
3407872,301.0,845.9431,12596,104,270,0.011460662,0.519451916217804,-2.9992275713942944,19128.65248389244,0.003451840539537443,0.1373199462890625,0.001,4734.0322265625,0.2,1030,0.36203819513320923,,
3440640,301.0,1059.945,12717,105,270,0.01467101,0.5180710554122925,-2.9859921827912332,16909.58835017681,0.003179363664867196,0.1699859619140625,0.001,6205.0966796875,0.2,1040,0.36612313985824585,,
3473408,301.0,1096.4242,12838,106,270,0.009806683,0.5156295895576477,-2.9670366364065557,18890.89045276642,0.001459165241158189,0.103082275390625,0.001,3460.2548828125,0.2,1050,0.3602762818336487,,
3506176,301.0,1242.8212,12959,107,270,0.008466322,0.5136703252792358,-2.954746633814648,18686.797575235367,0.002007253787314767,0.09725341796875,0.001,9269.3642578125,0.2,1060,0.412727415561676,,
3538944,301.0,561.54474,13080,108,270,0.008541446,0.5106500387191772,-2.944862890103832,23523.88224825859,0.003684724900267611,0.1400665283203125,0.001,13474.9619140625,0.2,1070,0.4021223187446594,,
3571712,301.0,910.7835,13201,109,270,0.014941674,0.5052409768104553,-2.905933065339923,13368.846771907807,0.003266227639778663,0.22657470703125,0.001,2084.494384765625,0.2,1080,0.38820433616638184,,
3604480,301.0,968.063,13322,110,270,0.010313263,0.5018129348754883,-2.8708691808395086,17961.094551372527,0.003004422519097716,0.14259033203125,0.001,6115.037109375,0.2,1090,0.41386961936950684,,
3637248,301.0,1095.5588,13442,111,270,0.0080830045,0.4989447295665741,-2.8460525720380248,19212.588567781448,0.002685421442720326,0.1167388916015625,0.001,5011.6611328125,0.2,1100,0.5339980125427246,,
3670016,301.0,952.3761,13562,112,270,0.008820439,0.49700093269348145,-2.831500491499901,19094.578726243974,0.003087149618863805,0.144305419921875,0.001,7318.201171875,0.2,1110,0.400989830493927,,
3702784,301.0,831.0,13683,113,270,0.00994149,0.49331340193748474,-2.8055018039420245,18156.78823814392,0.0020929653861685438,0.130792236328125,0.001,6445.29296875,0.2,1120,0.38033151626586914,,
3735552,301.0,1023.91046,13803,114,270,0.010317518,0.4925965368747711,-2.7961519717238845,13941.676000714302,0.0020769716048334884,0.1294952392578125,0.001,1961.863525390625,0.2,1130,0.46956855058670044,,
3768320,301.0,1245.7266,13924,115,270,0.008905411,0.48834753036499023,-2.775104975886643,16993.59668636322,0.0010588678090925896,0.1227508544921875,0.001,8119.11083984375,0.2,1140,0.41070252656936646,,
3801088,301.0,756.7921,14044,116,270,0.008076499,0.4850192368030548,-2.74407048271969,19630.94454936981,0.0027047718053836434,0.114739990234375,0.001,6181.4072265625,0.2,1150,0.38983404636383057,,
3833856,301.0,949.0126,14165,117,270,0.016888302,0.4850672483444214,-2.73280395148322,12813.336429619789,0.007866823618883245,0.22449951171875,0.001,3672.517822265625,0.2,1160,0.1476154327392578,,
3866624,301.0,987.3499,14286,118,270,0.0147327045,0.47931092977523804,-2.696398365870118,15463.07994992733,0.002810378108961231,0.1801971435546875,0.001,6622.8916015625,0.2,1170,0.32764971256256104,,
3899392,301.0,1464.3942,14407,119,270,0.01261811,0.47425520420074463,-2.662193664815277,18664.08195362091,0.003322437571137016,0.16279296875,0.001,14190.9365234375,0.2,1180,0.417572557926178,,
3932160,301.0,1478.4329,14528,120,270,0.011385233,0.4724003076553345,-2.641484351269901,25230.991946220398,0.0027423141872986887,0.149359130859375,0.001,31947.044921875,0.2,1190,0.3184077739715576,,
3964928,301.0,1331.7775,14650,121,270,0.011426848,0.4680143892765045,-2.6084599456749857,26830.052706336974,0.0033116462704128936,0.1489501953125,0.001,6812.53515625,0.2,1200,0.2738068103790283,,
3997696,301.0,1674.4347,14771,122,270,0.010662133,0.46499156951904297,-2.5849054002668708,23383.51013598442,0.0028437881797344746,0.1636383056640625,0.001,13799.083984375,0.2,1210,0.2991858124732971,,
4030464,301.0,668.3022,14892,123,270,0.0124228,0.4611433744430542,-2.548413250921294,29924.90236492157,0.004326835559731989,0.1583038330078125,0.001,10723.7451171875,0.2,1220,0.29222816228866577,,
