Episode,Reward
1,515.6942
2,3018.0002
3,737.1031
4,5760.9805
5,7529.958
6,9249.739
7,9472.318
8,9501.484
9,11308.749
10,9681.6875
11,10224.369
12,4117.4854
13,13994.827
14,10956.363
15,11970.72
16,14771.216
17,3940.053
18,13132.098
19,2697.567
20,4894.6055
21,16799.855
22,3195.6394
23,850.92523
24,11874.338
25,6875.195
26,8996.997
27,3853.7278
28,13284.64
29,9711.944
30,6284.1206
31,8897.891
32,3415.5352
33,2358.0151
34,391.1232
35,1662.3904
36,15129.076
37,7160.0684
38,-186.09392
39,7297.5845
40,3746.1162
41,7564.129
42,5441.977
43,3075.2773
44,19695.773
45,2312.5808
46,1165.153
47,5608.8853
48,11153.923
49,2388.5513
50,15895.958
51,1111.9636
52,4028.8083
53,10336.144
54,6358.11
55,12125.737
56,9043.346
57,5251.992
58,2677.6345
59,6222.307
60,5292.337
61,5238.4033
62,12756.725
63,1906.9575
64,14387.537
65,3813.8794
66,17414.59
67,13378.421
68,16565.242
69,12681.999
70,5910.555
71,4504.628
72,3236.7764
73,11742.7705
74,5568.151
75,5519.98
76,10571.844
77,6592.1523
78,19179.346
79,5180.238
80,13873.954
81,8871.27
82,1778.4813
83,10107.673
84,15675.216
85,10306.689
86,3382.7708
87,11337.62
88,19367.379
89,6438.2124
90,26463.701
91,5330.8315
92,6800.9766
93,1484.9889
94,4989.2085
95,3001.2498
96,16528.346
97,10532.685
98,17140.25
99,20288.549
100,8987.055
