Episode,Reward
1,-219.17484
2,959.1596
3,429.24344
4,822.8537
5,299.47464
6,-46.81923
7,4.820895
8,1047.1354
9,910.16693
10,430.67386
11,768.8695
12,644.5894
13,1033.7106
14,9.35747
15,-25.493929
16,549.8055
17,302.1406
18,-74.610634
19,586.2392
20,830.8168
21,411.9189
22,386.15326
23,214.10316
24,1179.258
25,980.3283
26,561.9468
27,985.53375
28,490.8556
29,1094.5944
30,170.36058
31,50.98325
32,852.95764
33,64.66858
34,-225.73349
35,493.4525
36,737.2971
37,596.2679
38,244.12375
39,83.797485
40,1200.7856
41,1027.9459
42,1620.2776
43,1734.5344
44,444.7426
45,1041.0481
46,184.79892
47,304.66296
48,709.4198
49,349.0269
50,-344.62448
51,618.1985
52,802.2583
53,320.55392
54,466.8059
55,160.1484
56,909.9795
57,1116.7203
58,141.01404
59,450.58563
60,521.37555
61,1293.061
62,142.54346
63,42.14694
64,869.1855
65,-32.316086
66,-176.84583
67,437.40048
68,752.84546
69,118.570015
70,394.58728
71,218.04831
72,1281.787
73,1059.3274
74,169.20233
75,196.6036
76,310.71643
77,1160.5759
78,135.25256
79,-31.174282
80,826.4146
81,199.46098
82,-357.959
83,544.7505
84,586.2294
85,338.26892
86,480.2098
87,150.38568
88,1032.6357
89,983.0009
90,319.97662
91,625.8809
92,420.44348
93,1078.3553
94,199.29991
95,430.33844
96,652.0662
97,919.58887
98,155.00464
99,135.83961
100,850.0473
