time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,train/learning_rate,train/explained_variance,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/std,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss
113,8251.802,1,8192,1038.5,72,,,,,,,,,,,
242,10844.525,2,16384,1133.1538461538462,67,0.0001,0.548648476600647,38415.79731445313,0.0022328906,2980,-0.0007148975309974048,0.39408791065216064,0.2,-1.9420372411608695,0.003759765625,15643.599609375
362,9940.581,3,24576,1091.5263157894738,67,0.0001,0.5079828202724457,42114.19812011719,0.0030540864,2990,-0.0008845971155096777,0.39406436681747437,0.2,-1.9421023637056352,0.00870361328125,14287.736328125
494,9182.726,4,32768,1213.12,66,0.0001,0.574945867061615,33609.268286132814,0.002987641,3000,-0.0003704838425619528,0.39409926533699036,0.2,-1.9420390143990516,0.00693359375,11780.0537109375
615,10240.068,5,40960,1264.4666666666667,66,0.0001,0.8040237426757812,34883.23725585938,0.0043448256,3010,3.61602011253126e-05,0.39411166310310364,0.2,-1.9423670634627341,0.03214111328125,10460.96875
734,10406.565,6,49152,1257.5675675675675,66,0.0001,0.6848369836807251,32361.257421875,0.004355166,3020,6.462636083597318e-05,0.3940798044204712,0.2,-1.9423063591122627,0.02545166015625,7788.20703125
864,10045.865,7,57344,1286.046511627907,66,0.0001,0.631014883518219,45857.553466796875,0.0036825577,3030,-0.00015525926719419658,0.3940477669239044,0.2,-1.9418963938951492,0.01007080078125,15263.1767578125
988,10315.255,8,65536,1283.9183673469388,66,0.0001,0.8357076346874237,36237.9404296875,0.0036242642,3040,-0.0007796570062055252,0.3940335512161255,0.2,-1.9416577845811844,0.0234375,11269.541015625
1103,9960.57,9,73728,1248.8070175438597,66,0.0001,0.5809306800365448,32706.363427734374,0.0036142194,3050,-0.0008484961232170463,0.3940233290195465,0.2,-1.9415662303566932,0.0100341796875,10489.0029296875
1218,9788.985,10,81920,1219.0,67,0.0001,0.38438880443573,43180.559887695315,0.0051363036,3060,0.001143786811735481,0.3940258324146271,0.2,-1.9414910465478896,0.0277099609375,13773.576171875
1322,9632.056,11,90112,1191.1756756756756,68,0.0001,0.5432506799697876,43708.3728515625,0.002634212,3070,0.00019149039580952377,0.39403483271598816,0.2,-1.941549150645733,0.00672607421875,15073.955078125
1447,9824.76,12,98304,1223.4358974358975,67,0.0001,0.5773491859436035,39274.09426269531,0.003735912,3080,-0.00037057756126159804,0.3940138816833496,0.2,-1.9415329903364182,0.01278076171875,13487.7626953125
1577,10067.43,13,106496,1237.392857142857,67,0.0001,0.7083394527435303,32876.529565429686,0.004208062,3090,-0.000944050375255756,0.3939847946166992,0.2,-1.9412609845399857,0.021435546875,9832.880859375
1695,10158.236,14,114688,1239.588888888889,67,0.0001,0.5136728882789612,42571.36330566406,0.0026688394,3100,-0.000879220107162837,0.39396893978118896,0.2,-1.9410208359360694,0.00654296875,12413.5732421875
1810,10036.116,15,122880,1228.79797979798,67,0.0001,0.5636273920536041,34779.80861816406,0.0042066975,3110,-3.7107255775481465e-05,0.3939691185951233,0.2,-1.9409346103668212,0.01629638671875,9156.072265625
1935,9920.137,16,131072,1226.06,67,0.0001,0.6477704048156738,39417.62607421875,0.005517603,3120,-0.002136517507460667,0.3939642310142517,0.2,-1.9409351214766501,0.0244873046875,12476.11328125
2064,10095.164,17,139264,1245.14,67,0.0001,0.7241473495960236,35905.33115234375,0.0044177864,3130,-0.00028727012540912255,0.3939746618270874,0.2,-1.940916082262993,0.0222412109375,10955.91015625
2193,10239.532,18,147456,1259.5,67,0.0001,0.6914073824882507,33619.9916015625,0.0032554287,3140,-0.0011827645372250116,0.39397120475769043,0.2,-1.9409759655594825,0.009130859375,12799.56640625
2304,10431.162,19,155648,1244.0,67,0.0001,0.6761855781078339,32014.09470214844,0.0034747869,3150,-0.0003235473879612982,0.39399197697639465,0.2,-1.9410094559192657,0.01748046875,9374.794921875
2427,10065.919,20,163840,1212.16,67,0.0001,0.7231098413467407,40287.87685546875,0.0031652178,3160,-0.002184934850083664,0.39398905634880066,0.2,-1.941138681769371,0.01007080078125,14656.466796875
2543,10032.715,21,172032,1194.87,67,0.0001,0.601559966802597,40335.474389648436,0.004222145,3170,-0.0006659052771283314,0.39398664236068726,0.2,-1.9411031886935235,0.023193359375,14514.630859375
2668,9795.271,22,180224,1163.49,67,0.0001,0.5462694764137268,33983.17272949219,0.0040948647,3180,-0.0005390233563957736,0.3939717411994934,0.2,-1.9410452350974083,0.01314697265625,10130.4345703125
2782,10106.602,23,188416,1193.56,67,0.0001,0.5858342051506042,42932.48525390625,0.003708342,3190,-0.00016784656036179514,0.39397868514060974,0.2,-1.9409587755799294,0.0112548828125,15511.4873046875
2906,10106.153,24,196608,1189.13,67,0.0001,0.7236466109752655,36415.73056640625,0.003307553,3200,0.00017385181708959863,0.39396214485168457,0.2,-1.9409523844718932,0.01031494140625,12952.8056640625
3026,10216.516,25,204800,1192.5,67,0.0001,0.5741333663463593,42532.36552734375,0.002398774,3210,0.0014613676990848034,0.3939507007598877,0.2,-1.9407800048589707,0.0068115234375,12268.919921875
