time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/std,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
27,326,442368,5417.7056,799.19,1356,0.2,-0.000917701412254246,0.6470433175563812,2730,5204.09912109375,0.0003,-1.9328137435019017,0.03076171875,0.3931032717227936,0.0047556367,23321.680310058593,,
28,325,458752,5484.437,800.35,1409,0.2,0.003729493066202849,0.3102605938911438,2740,75040.5078125,0.0003,-1.932804311811924,0.058135986328125,0.3931587338447571,0.0075874897,295602.4031982422,,
29,325,475136,5280.4814,771.79,1461,0.2,0.0017652148562774528,0.8565514981746674,2750,9029.296875,0.0003,-1.9329857051372528,0.045904541015625,0.3931158483028412,0.0060823625,43658.08550415039,,
30,324,491520,5156.455,766.81,1512,0.2,0.0001891655869258102,0.7850754261016846,2760,5702.55859375,0.0003,-1.9327415935695171,0.048809814453125,0.3931286334991455,0.0061953748,23396.445013427736,,
31,324,507904,5198.226,778.71,1565,0.2,-0.0007782196975313127,0.692383199930191,2770,4262.23388671875,0.0003,-1.9322647646069526,0.046673583984375,0.3929891586303711,0.0062673045,21726.77152709961,,
32,324,524288,5274.446,742.92,1617,0.2,-0.000968587068200577,0.7043156921863556,2780,6375.69482421875,0.0003,-1.9315026365220547,0.048333740234375,0.3930007815361023,0.0061828773,22145.345156860352,,
33,323,540672,5447.3975,754.47,1669,0.2,-0.0008723214392375667,0.5997667610645294,2790,6161.9873046875,0.0003,-1.9320008732378482,0.044793701171875,0.3930871784687042,0.0061874064,24465.727404785157,,
34,323,557056,5842.029,795.44,1721,0.2,-0.001307331468706252,0.609247088432312,2800,5029.4287109375,0.0003,-1.9325824111700058,0.033935546875,0.3930976986885071,0.004939258,18115.68728942871,,
35,323,573440,6050.6177,804.46,1774,0.2,-0.000888737992499955,0.674670934677124,2810,4668.75830078125,0.0003,-1.9327503189444541,0.047979736328125,0.39312270283699036,0.0064900573,21208.20307006836,,
36,322,589824,6204.8857,814.84,1827,0.2,0.00029108703456586226,0.6257025599479675,2820,5867.22705078125,0.0003,-1.9325493820011617,0.054833984375,0.393039345741272,0.006642225,19478.735501098632,,
37,322,606208,6709.6313,847.69,1879,0.2,-0.0008135162017424591,0.6878499090671539,2830,3636.906494140625,0.0003,-1.9317865155637264,0.044488525390625,0.3929847478866577,0.00553336,19106.69324645996,,
38,322,622592,6444.3325,850.85,1932,0.2,0.0001512077942606993,0.7112284600734711,2840,3228.955810546875,0.0003,-1.9307561099529267,0.038348388671875,0.3928021192550659,0.005074279,18378.208654785158,,
39,322,638976,5760.542,817.77,1983,0.2,0.0011847733825561591,0.5312378406524658,2850,136176.96875,0.0003,-1.9295541040599347,0.04012451171875,0.3927774429321289,0.0053045563,173910.98407592773,,
40,322,655360,5701.9487,797.44,2034,0.2,-0.0004410949492012151,0.6152832508087158,2860,38504.23828125,0.0003,-1.9294511660933495,0.040234375,0.3927804231643677,0.005190222,123297.41496582031,,
41,321,671744,5878.7163,800.83,2086,0.2,-0.0006412711067241616,0.6474220156669617,2870,8668.3994140625,0.0003,-1.929708506911993,0.035137939453125,0.3928202986717224,0.0055940924,24972.15816040039,,
42,321,688128,5998.1562,807.85,2138,0.2,-0.0013139037080691196,0.8768115267157555,2880,4740.82421875,0.0003,-1.9291472621262074,0.032958984375,0.392633855342865,0.0048133265,21495.703466796876,,
43,321,704512,6584.538,813.23,2190,0.2,-0.0014724884495080914,0.7795642167329788,2890,5450.74755859375,0.0003,-1.9280748501420022,0.040704345703125,0.3926659822463989,0.0057870056,21540.475665283204,,
44,321,720896,7451.9995,856.24,2245,0.2,-0.0005096320477605331,0.7511495798826218,2900,4903.375,0.0003,-1.9279408253729344,0.046649169921875,0.39256975054740906,0.006528992,19958.116473388673,,
45,320,737280,7357.7695,851.82,2298,0.2,0.0010015123036282603,0.869237020611763,2910,5469.70703125,0.0003,-1.9267499938607215,0.03238525390625,0.39244723320007324,0.0046941093,22595.70908203125,,
46,320,753664,7289.209,850.99,2352,0.2,-0.0009333719968708465,0.7236765027046204,2920,4500.8564453125,0.0003,-1.926124919205904,0.035662841796875,0.3924577534198761,0.0053702155,22649.706896972657,,
47,320,770048,6893.4424,813.41,2405,0.2,0.000393981127126608,0.8200354427099228,2930,9067.6025390625,0.0003,-1.9258708126842976,0.0228759765625,0.3923934996128082,0.0040402105,25574.140155029298,,
48,319,786432,6975.045,829.85,2459,0.2,7.358036236837506e-05,0.7189342677593231,2940,4985.9228515625,0.0003,-1.9251648426055907,0.02579345703125,0.39232075214385986,0.004308333,20853.017980957033,,
,,800000,,,,0.2,-0.0009766698974999599,0.6784652173519135,2950,3954.337890625,0.0003,-1.9244890443980693,0.042041015625,0.392256498336792,0.0057089855,19277.540747070314,349.2969055175781,405.12
49,311,802816,6727.922,808.35,2576,,,,,,,,,,,,,
50,311,819200,6856.6567,807.41,2628,0.2,-0.0008856905005814042,0.6282846629619598,2960,4380.42236328125,0.0003,-1.9238191694021225,0.042132568359375,0.39218565821647644,0.0058654523,22813.831948852538,,
51,311,835584,6877.209,805.69,2682,0.2,-0.000500767688936321,0.596145361661911,2970,5661.0517578125,0.0003,-1.923394900560379,0.039697265625,0.3921832740306854,0.0049162125,23476.3743347168,,
52,311,851968,7370.9985,847.87,2736,0.2,0.00026091519030160273,0.7043831944465637,2980,6811.7919921875,0.0003,-1.9229486927390098,0.039971923828125,0.392074853181839,0.0059453403,24996.421624755858,,
53,311,868352,7767.3486,875.69,2790,0.2,-0.0009267945191822946,0.765741616487503,2990,5057.923828125,0.0003,-1.921930193901062,0.049517822265625,0.3920028507709503,0.0061860643,21697.652380371095,,
54,311,884736,7710.56,870.34,2843,0.2,-0.0018104365371982567,0.7512457370758057,3000,4051.2021484375,0.0003,-1.9205467745661735,0.029986572265625,0.3917824923992157,0.004865993,17672.42087097168,,
55,311,901120,7767.0713,866.66,2895,0.2,9.868725537671707e-05,0.619318276643753,3010,6306.63134765625,0.0003,-1.9187892116606236,0.0500244140625,0.39170873165130615,0.0065498236,24074.3419921875,,
56,311,917504,8017.594,884.91,2947,0.2,-0.0012242723096278496,0.6292445063591003,3020,6533.10498046875,0.0003,-1.9179536268115043,0.0477294921875,0.3916020691394806,0.0065521137,24771.82813720703,,
57,311,933888,7437.0894,839.48,2999,0.2,-0.0007068247963616159,0.6217600703239441,3030,5365.3857421875,0.0003,-1.917145800590515,0.034942626953125,0.39154577255249023,0.0053490642,22511.81412963867,,
58,311,950272,7672.0664,859.0,3054,0.2,7.568705914309248e-05,0.633766382932663,3040,6023.640625,0.0003,-1.9165076896548272,0.0422607421875,0.39149343967437744,0.0059769507,22938.051599121092,,
59,311,966656,7921.59,874.94,3107,0.2,-0.0003160908039717469,0.7489013969898224,3050,5053.55859375,0.0003,-1.9160701103508473,0.055450439453125,0.3914652466773987,0.0068220496,19671.583700561525,,
60,311,983040,8186.895,905.94,3159,0.2,-0.0008986947606899776,0.6908653676509857,3060,4102.34130859375,0.0003,-1.9153600260615349,0.035150146484375,0.39133402705192566,0.005388054,19024.296252441407,,
61,310,999424,8417.797,920.79,3213,0.2,-0.00019727941544260829,0.6775693595409393,3070,5081.9091796875,0.0003,-1.9145385570824147,0.04744873046875,0.3913278877735138,0.005592615,22306.98717651367,,
62,310,1015808,8318.108,920.62,3266,0.2,-0.0008063545727054588,0.5832842588424683,3080,5749.1650390625,0.0003,-1.914281753450632,0.041693115234375,0.39128050208091736,0.0052342326,23502.813018798828,,
63,310,1032192,8211.644,914.09,3320,0.2,0.0006415773699700366,0.6339128613471985,3090,8376.1884765625,0.0003,-1.9135331496596337,0.038409423828125,0.3911711573600769,0.0052093803,27259.434204101562,,
64,310,1048576,7955.416,898.69,3373,0.2,0.00031159872232819905,0.7197348177433014,3100,4677.60400390625,0.0003,-1.912620797753334,0.036175537109375,0.3911145329475403,0.0051204385,22416.40300292969,,
65,310,1064960,8380.791,929.35,3428,0.2,-0.0009105228011321743,0.6596800684928894,3110,7502.65234375,0.0003,-1.912241166830063,0.050787353515625,0.39108508825302124,0.006020152,25796.288623046876,,
66,310,1081344,8543.784,935.88,3482,0.2,-0.00038431164139183236,0.6466665267944336,3120,4350.4296875,0.0003,-1.9117096483707428,0.046795654296875,0.3909780979156494,0.0059137624,20416.38724975586,,
67,310,1097728,8415.894,941.03,3536,0.2,-0.0007570670306449756,0.6645460426807404,3130,5931.6787109375,0.0003,-1.91051652058959,0.040985107421875,0.3908601999282837,0.006012642,23101.04263305664,,
68,310,1114112,8555.921,953.18,3589,0.2,-4.33222005085554e-05,0.7252724170684814,3140,3548.71728515625,0.0003,-1.9093181520700455,0.044757080078125,0.3907351493835449,0.0060646515,17589.887356567382,,
69,310,1130496,8849.054,981.34,3644,0.2,-0.0013654181428137235,0.6752098500728607,3150,5232.74169921875,0.0003,-1.9083121038973332,0.036309814453125,0.3906710147857666,0.005101319,22776.751226806642,,
70,309,1146880,8902.081,988.72,3700,0.2,-0.0003828061468084343,0.7268496155738831,3160,5273.12646484375,0.0003,-1.9075329929590226,0.04376220703125,0.3905809819698334,0.005969233,18664.47524108887,,
71,309,1163264,9093.3955,1004.83,3755,0.2,-0.0006222723917744588,0.6489109098911285,3170,3711.101806640625,0.0003,-1.9068861871957778,0.05003662109375,0.3905496299266815,0.00644955,18616.558712768554,,
72,309,1179648,8840.76,1000.51,3810,0.2,-0.00024697060143807903,0.7253727614879608,3180,3588.5791015625,0.0003,-1.906719645857811,0.044122314453125,0.390569806098938,0.0053742956,18156.772210693358,,
73,309,1196032,9259.843,1049.84,3865,0.2,-0.0005189935829548631,0.7218135297298431,3190,5471.13134765625,0.0003,-1.906546837836504,0.055035400390625,0.39050355553627014,0.0065980107,22849.009631347657,,
74,309,1212416,9514.23,1072.63,3919,0.2,0.0005986285250401124,0.7970763593912125,3200,3936.546630859375,0.0003,-1.9063257299363614,0.061773681640625,0.39057716727256775,0.0071132495,19172.440240478514,,
75,309,1228800,9446.887,1064.84,3973,0.2,-0.002058431049226783,0.6521992981433868,3210,4753.6865234375,0.0003,-1.9060986198484897,0.03656005859375,0.39040714502334595,0.005872435,22105.069665527342,,
76,309,1245184,9894.888,1099.2,4029,0.2,-0.0007015901057457086,0.6979189515113831,3220,3896.186279296875,0.0003,-1.9049959935247898,0.0431884765625,0.3904021382331848,0.0057472773,18275.77787475586,,
77,308,1261568,9720.958,1097.43,4084,0.2,-0.0007900447126303334,0.721871018409729,3230,4057.394287109375,0.0003,-1.9053526230156421,0.055816650390625,0.39046376943588257,0.0067798505,20298.26594238281,,
78,308,1277952,9415.28,1066.25,4139,0.2,0.0017157527938252315,0.5776529908180237,3240,10591.5400390625,0.0003,-1.9055950872600078,0.0724609375,0.39044904708862305,0.008482842,40571.94682006836,,
79,308,1294336,9275.379,1050.31,4194,0.2,0.0012566970210173168,0.6634048223495483,3250,4406.72119140625,0.0003,-1.9054039031267167,0.049725341796875,0.3904359042644501,0.0060203657,22805.73140258789,,
80,308,1310720,9021.204,1022.32,4247,0.2,-0.0004009748088719789,0.6998261511325836,3260,6037.837890625,0.0003,-1.9052557572722435,0.043707275390625,0.39041000604629517,0.006605259,24716.26253051758,,
81,308,1327104,9250.95,1045.79,4303,0.2,-0.0007375236804364249,0.6584354341030121,3270,6335.89697265625,0.0003,-1.9053799651563168,0.0344482421875,0.3904810845851898,0.005033409,25121.04047241211,,
82,308,1343488,9365.575,1032.48,4357,0.2,0.0011996052155154758,0.7752517759799957,3280,5244.05615234375,0.0003,-1.9057655945420264,0.06456298828125,0.390472948551178,0.0066614477,23050.930529785157,,
83,308,1359872,8805.023,980.74,4411,0.2,-0.0011547416244866327,0.5853210985660553,3290,4817.35693359375,0.0003,-1.9053074948489666,0.040673828125,0.3904051184654236,0.0057176165,24050.970593261718,,
84,308,1376256,9616.057,1036.83,4467,0.2,0.0003218237579858396,0.5869167447090149,3300,7412.9443359375,0.0003,-1.9043888591229916,0.043170166015625,0.39029237627983093,0.0061737895,25860.82791748047,,
85,307,1392640,9463.685,1012.97,4522,0.2,-0.000991116171280737,0.7490471601486206,3310,5591.333984375,0.0003,-1.903229046612978,0.05068359375,0.3901662230491638,0.006232634,19650.34295349121,,
86,308,1409024,8844.171,962.94,4574,0.2,-0.00046858638743287886,0.6010629832744598,3320,5124.8798828125,0.0003,-1.9022287018597126,0.051251220703125,0.39010700583457947,0.0061094193,24318.17559814453,,
87,307,1425408,8537.124,928.67,4629,0.2,0.0005178832914680242,0.5264805257320404,3330,4651.2802734375,0.0003,-1.9017479725182056,0.046636962890625,0.39007502794265747,0.0058577294,23047.00140991211,,
88,307,1441792,8424.866,940.05,4683,0.2,-0.00035466556655592283,0.5326530933380127,3340,7702.158203125,0.0003,-1.9013021022081376,0.04954833984375,0.3900226950645447,0.0060113436,36206.220764160156,,
89,307,1458176,9226.041,1000.06,4738,0.2,-4.859119217144325e-05,0.6829782128334045,3350,5914.6201171875,0.0003,-1.9007732011377811,0.034552001953125,0.3899666666984558,0.0049953638,25330.312268066406,,
90,307,1474560,8331.78,922.39,4792,0.2,-4.206123267067596e-05,0.5854366421699524,3360,3883.10009765625,0.0003,-1.9005545206367969,0.05477294921875,0.38998904824256897,0.0064846687,21474.795004272462,,
91,307,1490944,8953.871,973.91,4847,0.2,-0.0010137195145944133,0.555142879486084,3370,6004.6181640625,0.0003,-1.9008119441568851,0.04437255859375,0.3900205194950104,0.005565075,24654.35104980469,,
92,307,1507328,9378.98,1018.77,4905,0.2,0.0001375064952298999,0.5273105204105377,3380,6367.1142578125,0.0003,-1.9007978580892086,0.04959716796875,0.3899569809436798,0.006255547,26518.29832763672,,
93,307,1523712,9883.166,1062.13,4959,0.2,0.00023311006116273348,0.7548987567424774,3390,4595.87255859375,0.0003,-1.8998700730502605,0.0341796875,0.38983941078186035,0.005428698,21158.317974853515,,
94,307,1540096,10180.264,1075.83,5014,0.2,-0.00036467088939389213,0.7448541820049286,3400,4233.14453125,0.0003,-1.8986402243375777,0.0521728515625,0.3897383213043213,0.007006589,19979.614407348632,,
95,307,1556480,10208.308,1079.14,5069,0.2,-0.00010160422607441433,0.653759777545929,3410,4064.942138671875,0.0003,-1.8977341033518313,0.04617919921875,0.3896620571613312,0.006267544,21061.94155883789,,
96,306,1572864,10304.579,1097.07,5124,0.2,9.028646309161559e-05,0.646878719329834,3420,4033.270751953125,0.0003,-1.896740447729826,0.050811767578125,0.3895442485809326,0.0061655287,19348.676693725585,,
97,306,1589248,10267.154,1086.03,5178,0.2,0.0003538541663147043,0.6597969233989716,3430,4985.08154296875,0.0003,-1.8959124311804771,0.0411376953125,0.3895299434661865,0.005312731,21805.370233154295,,
,,1600000,,,,0.2,0.0002539685163355898,0.5489395558834076,3440,7099.0439453125,0.0003,-1.895621056109667,0.052825927734375,0.38948819041252136,0.0058347564,25852.433526611327,3794.185302734375,641.3
98,300,1605632,10276.263,1076.77,5343,,,,,,,,,,,,,
99,300,1622016,10210.454,1067.37,5398,0.2,-0.00027409737158450297,0.6763869524002075,3450,5062.05859375,0.0003,-1.8953038930892945,0.054510498046875,0.38946643471717834,0.0062707635,21896.945318603517,,
100,300,1638400,9385.218,1003.26,5451,0.2,-0.0006130019828560762,0.5482231080532074,3460,6305.68994140625,0.0003,-1.8954192325472832,0.0495849609375,0.3895026445388794,0.005950357,23371.635064697264,,
101,300,1654784,8662.339,986.58,5502,0.2,0.0005039277966716327,0.5167014300823212,3470,7709.78564453125,0.0003,-1.89548302590847,0.039849853515625,0.38948437571525574,0.005816573,28255.50151977539,,
102,300,1671168,8504.347,977.71,5557,0.2,0.0014193498493114021,0.22163236141204834,3480,81292.3515625,0.0003,-1.8953392907977105,0.061798095703125,0.3894731402397156,0.008001521,147460.6338256836,,
103,300,1687552,8627.715,985.47,5609,0.2,0.0005784812878118828,0.7296664118766785,3490,5041.45166015625,0.0003,-1.8953168168663979,0.04981689453125,0.3894815444946289,0.006072093,22856.39518432617,,
104,300,1703936,8637.931,988.53,5662,0.2,0.001925002460484393,0.6292594075202942,3500,4802.1259765625,0.0003,-1.8953667394816875,0.068524169921875,0.3894742429256439,0.0065087047,23878.279943847658,,
105,301,1720320,8469.37,972.17,5714,0.2,-0.0002754732111498015,0.6869798302650452,3510,4369.56982421875,0.0003,-1.895122054219246,0.043536376953125,0.3894306421279907,0.005955364,20180.911016845705,,
106,301,1736704,8466.327,969.37,5767,0.2,0.0002731011190917343,0.6209685504436493,3520,5988.97412109375,0.0003,-1.8949177347123622,0.04190673828125,0.38945433497428894,0.0057168202,24976.018774414064,,
107,301,1753088,9222.467,981.29,5820,0.2,-0.0007197068469395162,0.6926385462284088,3530,5574.099609375,0.0003,-1.894775787740946,0.044793701171875,0.3893800377845764,0.005949278,19984.678771972656,,
108,301,1769472,8906.52,950.73,5874,0.2,-5.359907372621819e-05,0.5844838321208954,3540,6227.61279296875,0.0003,-1.8942435257136823,0.033099365234375,0.3893744945526123,0.004973976,24483.23014526367,,
109,301,1785856,8978.847,953.64,5926,0.2,0.00014159684724290855,0.6210324168205261,3550,4883.38916015625,0.0003,-1.8945549085736275,0.03623046875,0.38944414258003235,0.005805483,22202.52541503906,,
110,301,1802240,8353.517,894.05,5979,0.2,0.0014101017019129357,0.5400908589363098,3560,5882.9228515625,0.0003,-1.8946981236338616,0.03411865234375,0.38937750458717346,0.004884606,25002.688098144532,,
111,301,1818624,8924.152,933.66,6032,0.2,-0.0008609351352788508,0.6091975569725037,3570,4192.0234375,0.0003,-1.8938257418572904,0.048095703125,0.38926565647125244,0.005985652,20077.573345947265,,
112,301,1835008,8749.789,916.46,6083,0.2,0.0004947093424561899,0.7378092408180237,3580,5088.93603515625,0.0003,-1.8934067353606223,0.029827880859375,0.38932812213897705,0.0047060316,19601.280981445314,,
113,301,1851392,8414.275,902.76,6135,0.2,-0.00012873276355094277,0.5985290706157684,3590,4292.51220703125,0.0003,-1.8935059271752834,0.055084228515625,0.3892441987991333,0.0063604275,19682.17287597656,,
114,301,1867776,8284.128,891.57,6187,0.2,0.0018056656059343367,0.6165899336338043,3600,5301.513671875,0.0003,-1.8925704896450042,0.033050537109375,0.38915878534317017,0.005300041,20046.109942626954,,
115,301,1884160,8390.63,908.71,6241,0.2,-0.0009391882173076738,0.6725873351097107,3610,6116.04736328125,0.0003,-1.8917110845446587,0.03447265625,0.38907915353775024,0.0048675304,21028.324932861327,,
116,301,1900544,7861.297,869.45,6294,0.2,-0.0001136839811806567,0.7004017233848572,3620,4352.69384765625,0.0003,-1.8908638834953309,0.042584228515625,0.3889833688735962,0.006196264,18376.350619506837,,
117,302,1916928,8196.374,891.74,6346,0.2,-0.0006466840830398723,0.6334290206432343,3630,7927.13671875,0.0003,-1.8900987155735494,0.034478759765625,0.3889402747154236,0.0058361795,27739.14683227539,,
118,302,1933312,7942.795,870.6,6400,0.2,0.00039348749778582713,0.6524936556816101,3640,9811.9326171875,0.0003,-1.889745806157589,0.041571044921875,0.38891881704330444,0.0052955085,30205.031732177733,,
119,302,1949696,8579.515,919.27,6454,0.2,0.00032532688856008464,0.6856806874275208,3650,5239.90478515625,0.0003,-1.889676757901907,0.0451171875,0.3889373540878296,0.0057463786,22599.319268798827,,
120,302,1966080,8508.352,921.02,6507,0.2,-0.0006563155562616885,0.6501001715660095,3660,5029.8515625,0.0003,-1.889723815023899,0.05040283203125,0.3889239728450775,0.005891395,22113.230096435545,,
121,302,1982464,8163.172,889.6,6559,0.2,-0.0009736618943861685,0.583125501871109,3670,5415.912109375,0.0003,-1.88958550542593,0.04754638671875,0.3889095187187195,0.005426046,22950.378216552734,,
122,302,1998848,7978.1006,869.94,6611,0.2,-0.0002689524437300861,0.6111540794372559,3680,7126.4697265625,0.0003,-1.8889755591750146,0.0571533203125,0.3887905478477478,0.006532779,27921.540631103515,,
123,302,2015232,7839.989,860.5,6663,0.2,0.000534108866850147,0.5967411994934082,3690,8376.66796875,0.0003,-1.888093140721321,0.04061279296875,0.3887444734573364,0.005945695,29755.234020996093,,
