Episode,Reward
1,-503.69238
2,-461.0606
3,-404.808
4,-210.50208
5,1049.0426
6,821.3636
7,705.66034
8,-802.25574
9,-516.9298
10,-284.5328
11,4701.218
12,791.0455
13,-448.82858
14,1304.464
15,-405.4561
16,-320.6792
17,-125.4747
18,4070.244
19,-403.9232
20,2175.162
21,-998.3618
22,-183.43982
23,-229.50299
24,5484.2065
25,4619.878
26,764.9265
27,2512.037
28,-472.16925
29,2124.7473
30,-753.4922
31,-397.87454
32,843.47174
33,-412.1874
34,10048.977
35,1249.1666
36,-511.03656
37,6177.28
38,1021.87933
39,853.57513
40,-55.63865
41,498.13678
42,-637.7106
43,6294.94
44,-302.0221
45,2205.6804
46,8184.689
47,649.8537
48,-484.33746
49,1710.3809
50,905.4636
51,1191.9087
52,-347.02713
53,3095.1147
54,2708.2366
55,2064.8455
56,-284.81592
57,-503.77075
58,-298.03506
59,-772.4208
60,1004.0373
61,-225.20271
62,-301.35785
63,-708.72076
64,-465.16583
65,2207.926
66,4671.6157
67,-222.53783
68,-245.62094
69,877.2259
70,-606.1435
71,3061.8154
72,-703.6412
73,-444.01178
74,745.891
75,3993.0942
76,3031.2563
77,-312.95374
78,-394.12875
79,9245.999
80,751.166
81,1027.4796
82,6123.629
83,-223.36765
84,-419.36743
85,-47.20734
86,-571.83307
87,2289.4937
88,-45.72627
89,-335.8515
90,894.41125
91,3570.0212
92,1717.9535
93,-290.34402
94,-566.1333
95,-310.95047
96,3139.3154
97,4351.4585
98,-39.174343
99,-274.2298
100,10966.638
