time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/explained_variance,train/clip_range,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
26,1,16384,497.64285714285717,618,1459.2302,,,,,,,,,,,,,
73,2,32768,501.5806451612903,445,1391.1462,0.0028535262143122965,0.012482268,0.124566650390625,-1.9470224589109422,0.39449793100357056,2480,-0.10571634769439697,0.2,0.0003,10536.810546875,33624.92917480469,,
123,3,49152,533.4943820224719,399,1749.0312,0.0003932457577320747,0.0106064305,0.081591796875,-1.9460897490382194,0.39442509412765503,2490,0.1534387469291687,0.2,0.0003,7589.48681640625,26184.531701660155,,
171,4,65536,585.22,381,2267.281,0.0015825979979126714,0.006938384,0.0537353515625,-1.945334568619728,0.3943423926830292,2500,0.18716555833816528,0.2,0.0003,10848.271484375,36044.63811035156,,
219,5,81920,603.04,372,2409.6787,0.0004160344156844076,0.009733337,0.07254638671875,-1.9444348976016044,0.3942531943321228,2510,0.30610620975494385,0.2,0.0003,8493.9423828125,31419.589282226563,,
268,6,98304,621.43,365,2591.634,0.0024955478045740167,0.009613331,0.081396484375,-1.9439223781228065,0.3942476511001587,2520,0.27752119302749634,0.2,0.0003,10982.91015625,32902.00151367187,,
318,7,114688,628.53,359,2711.8267,0.0004729651933303103,0.00660593,0.0455322265625,-1.943551167845726,0.3941556513309479,2530,0.4049350619316101,0.2,0.0003,10390.671875,29738.45900878906,,
367,8,131072,630.73,356,2934.7688,-0.0007704112664214336,0.0073330486,0.052337646484375,-1.942545148730278,0.39406898617744446,2540,0.4876520037651062,0.2,0.0003,9410.0810546875,29508.038012695313,,
416,9,147456,649.98,354,3262.172,0.0010634993188432418,0.008353958,0.067950439453125,-1.9416096195578576,0.3939715027809143,2550,0.5712802708148956,0.2,0.0003,9066.8837890625,28517.09151611328,,
465,10,163840,691.19,351,3791.5298,0.0006107153909397312,0.008541752,0.07777099609375,-1.940863373875618,0.39394018054008484,2560,0.5181760489940643,0.2,0.0003,9252.115234375,31319.214111328125,,
514,11,180224,711.52,350,4019.53,-0.00036995692062191665,0.006209816,0.03922119140625,-1.940526656806469,0.3938998579978943,2570,0.5590901970863342,0.2,0.0003,8986.8427734375,27203.421472167967,,
563,12,196608,716.74,349,4090.712,0.000250706824590452,0.007942438,0.057501220703125,-1.9402229323983193,0.3938785493373871,2580,0.543952226638794,0.2,0.0003,8246.587890625,28266.805395507814,,
611,13,212992,699.93,348,3892.331,-0.0003376110646058805,0.0069065792,0.04022216796875,-1.9398733109235764,0.3938277065753937,2590,0.4500017762184143,0.2,0.0003,9926.169921875,30562.921435546876,,
662,14,229376,714.82,346,4151.052,-0.0010036959007265977,0.0060673878,0.034552001953125,-1.939654640853405,0.39385291934013367,2600,0.5989663004875183,0.2,0.0003,6349.73193359375,24147.19725341797,,
711,15,245760,732.84,345,4472.64,0.0008403694955632091,0.008219074,0.06396484375,-1.9397838354110717,0.39383548498153687,2610,0.46315455436706543,0.2,0.0003,7339.8232421875,26913.268664550782,,
761,16,262144,747.7,344,4790.6504,0.0002508395627955906,0.0058407127,0.045556640625,-1.9396863162517548,0.39384129643440247,2620,0.5633909702301025,0.2,0.0003,6428.111328125,26745.207397460938,,
810,17,278528,755.94,343,4929.6074,0.0006952227944566402,0.005901917,0.03890380859375,-1.9392682671546937,0.3937304615974426,2630,0.5964359045028687,0.2,0.0003,8314.48828125,28012.139685058595,,
861,18,294912,763.23,342,5085.9365,-0.0005087186116725206,0.005174539,0.028717041015625,-1.9383748918771744,0.3937050998210907,2640,0.586652934551239,0.2,0.0003,6609.56396484375,22273.93409423828,,
910,19,311296,749.6,341,4807.2495,-6.478328577941284e-05,0.0051385704,0.0272705078125,-1.938081893324852,0.39366477727890015,2650,0.5226411521434784,0.2,0.0003,8943.1513671875,28509.493725585937,,
960,20,327680,761.66,341,5047.0,-0.0008252774961874821,0.0052152127,0.03931884765625,-1.9374606549739837,0.39357316493988037,2660,0.5189048051834106,0.2,0.0003,7789.01953125,27282.171496582032,,
1012,21,344064,780.87,339,5362.9717,-0.00045212721306597814,0.0061967485,0.04052734375,-1.9364846378564835,0.3934824764728546,2670,0.6057559549808502,0.2,0.0003,6654.6376953125,24736.228759765625,,
1060,22,360448,770.47,339,5400.3613,-0.0002608581111417152,0.0059342515,0.0387939453125,-1.9361471861600876,0.39353400468826294,2680,0.5675098896026611,0.2,0.0003,7478.45654296875,25766.759985351564,,
1110,23,376832,770.95,339,5474.2515,-0.0008115115197142586,0.006458055,0.04210205078125,-1.9364912152290343,0.3935251533985138,2690,0.44706159830093384,0.2,0.0003,9808.2822265625,35310.45251464844,,
1162,24,393216,799.72,338,6034.6855,-0.0019973517672042364,0.006860669,0.048406982421875,-1.9360751137137413,0.39345431327819824,2700,0.5446577370166779,0.2,0.0003,9577.982421875,29998.12615966797,,
1212,25,409600,795.91,337,6088.0874,-0.0012784538295818493,0.0059760893,0.035015869140625,-1.935552778840065,0.3934396803379059,2710,0.6522310972213745,0.2,0.0003,8542.0849609375,26483.026989746093,,
1263,26,425984,784.53,337,6028.1143,-0.0012023454619338736,0.0053241146,0.025238037109375,-1.9353654965758325,0.39341142773628235,2720,0.5998026430606842,0.2,0.0003,8446.013671875,30645.62419433594,,
1311,27,442368,771.33,337,5934.823,-0.00015392894274555147,0.004986454,0.02491455078125,-1.9348535612225533,0.3933294713497162,2730,0.5535384714603424,0.2,0.0003,9826.5087890625,31616.712744140626,,
1361,28,458752,784.7,336,6199.4214,-0.0006121591053670272,0.0052041234,0.029095458984375,-1.9341004699468614,0.3932698965072632,2740,0.5156184434890747,0.2,0.0003,12269.4072265625,36176.38203125,,
1412,29,475136,754.56,336,5910.2124,-0.00036616517245420256,0.005619239,0.035528564453125,-1.9335556343197822,0.393207311630249,2750,0.5983015298843384,0.2,0.0003,9431.615234375,33579.631591796875,,
1462,30,491520,783.48,336,6323.5444,-0.0011880505655426532,0.004448642,0.023272705078125,-1.933076550066471,0.3931909203529358,2760,0.5245358347892761,0.2,0.0003,12579.033203125,38469.49367675781,,
1513,31,507904,808.01,335,6681.787,-3.604687808547169e-05,0.0053696996,0.035137939453125,-1.9329207465052605,0.3931672275066376,2770,0.6018902957439423,0.2,0.0003,8528.232421875,31274.268896484376,,
1562,32,524288,805.19,335,6639.571,0.0013219799962826072,0.0043184236,0.02508544921875,-1.9326150387525558,0.39312565326690674,2780,0.6205556988716125,0.2,0.0003,11351.23828125,33207.08684082031,,
1612,33,540672,786.82,335,6385.273,-0.0017455750741646626,0.0048598093,0.02857666015625,-1.9320751190185548,0.3930515944957733,2790,0.558472752571106,0.2,0.0003,10221.21875,31832.025805664063,,
1663,34,557056,817.69,334,6826.1094,-0.0007652156949916389,0.0049353885,0.032794189453125,-1.9312353998422622,0.39296388626098633,2800,0.5212680399417877,0.2,0.0003,10496.5947265625,36845.455395507815,,
1715,35,573440,785.79,334,6508.9277,-0.0007632235676283017,0.004556044,0.02103271484375,-1.9306652054190636,0.39294886589050293,2810,0.6035972833633423,0.2,0.0003,7982.72216796875,27743.424084472656,,
1765,36,589824,763.95,334,6214.552,-0.0008150469337124377,0.0050615096,0.02723388671875,-1.9305744275450707,0.3929237723350525,2820,0.4878399968147278,0.2,0.0003,14196.828125,36879.01408691406,,
1816,37,606208,798.84,333,6368.272,8.970311464508995e-05,0.0051985322,0.027166748046875,-1.930163359642029,0.3928724527359009,2830,0.39371705055236816,0.2,0.0003,12037.9189453125,38579.56533203125,,
1866,38,622592,845.78,333,6951.965,0.0017522370661026798,0.007397315,0.044329833984375,-1.9297911792993545,0.39284786581993103,2840,0.35872602462768555,0.2,0.0003,85429.3828125,135450.08393554686,,
1918,39,638976,831.01,332,6752.6504,0.00024296349001815543,0.004362519,0.02005615234375,-1.929533103108406,0.39281973242759705,2850,0.5319506525993347,0.2,0.0003,10003.2919921875,34161.224438476565,,
1971,40,655360,875.49,332,7232.4917,-0.0005641516007017344,0.0067439973,0.046124267578125,-1.92909846752882,0.3927622437477112,2860,0.6076610684394836,0.2,0.0003,8875.1298828125,30182.18947753906,,
