time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,train/approx_kl,train/n_updates,train/entropy_loss,train/explained_variance,train/loss,train/policy_gradient_loss,train/std,train/clip_fraction,train/value_loss,train/clip_range,train/learning_rate,eval/mean_reward,eval/mean_ep_length
210,32768,589.8163265306123,2236.0972,156,1,,,,,,,,,,,,,
191,65536,593.1530612244898,2270.7751,342,2,0.042672597,1860,-2.7448804370127617,0.7267565429210663,895.3161010742188,0.010894481303330395,0.48117491602897644,0.3562530517578125,3832.3214234113693,0.2,0.001,,
185,98304,596.29,2131.4482,529,3,0.042346828,1870,-2.7229388737119735,0.693882405757904,449.5563049316406,0.010421843827771227,0.48014843463897705,0.3573150634765625,4140.1819989204405,0.2,0.001,,
182,131072,596.29,2011.6345,716,4,0.03866782,1880,-2.7244075695052743,0.6999688148498535,407.3930358886719,0.01062407041545157,0.480823278427124,0.3421417236328125,3792.4210570812224,0.2,0.001,,
181,163840,590.4,2144.877,903,5,0.041679453,1890,-2.744606061279774,0.6910015046596527,479.1685485839844,0.01261293255010969,0.4838760495185852,0.354779052734375,3328.868103504181,0.2,0.001,,
180,196608,578.08,2532.74,1090,6,0.04143517,1900,-2.750917687546462,0.7316859364509583,560.294189453125,0.009914469406248827,0.48271408677101135,0.3577484130859375,4311.017068278789,0.2,0.001,,
179,229376,576.02,2093.8438,1278,7,0.044437755,1910,-2.7250545282848178,0.7008751332759857,608.449951171875,0.010090401370052859,0.4786224663257599,0.36224365234375,4581.553151154518,0.2,0.001,,
178,262144,585.32,1558.6195,1465,8,0.04383625,1920,-2.6976465716026725,0.7169753313064575,445.3331604003906,0.011525156605966914,0.47712722420692444,0.3608642578125,3311.561043059826,0.2,0.001,,
178,294912,582.98,1824.5618,1651,9,0.043803833,1930,-2.714747241232544,0.7249993681907654,483.7668762207031,0.010745023271101672,0.4795825779438019,0.3717193603515625,3140.1995337843896,0.2,0.001,,
178,327680,581.91,2017.6937,1838,10,0.04349994,1940,-2.7258876806125043,0.6987939476966858,1712.0528564453125,0.010204668842061438,0.4807651937007904,0.3593170166015625,3998.546811914444,0.2,0.001,,
178,360448,597.8,2250.5933,2024,11,0.041724727,1950,-2.73692641351372,0.7326757311820984,559.854248046875,0.010253393179573323,0.48091253638267517,0.35191650390625,3101.0790445923803,0.2,0.001,,
177,393216,595.07,2657.9395,2211,12,0.038382232,1960,-2.7224418179132046,0.7300718426704407,551.6797485351562,0.011245044039060303,0.4796328544616699,0.3467620849609375,4006.3724204063415,0.2,0.001,,
177,425984,589.39,2338.7263,2397,13,0.038810022,1970,-2.7161180881783364,0.7328153252601624,485.4348449707031,0.009068942122576118,0.47715893387794495,0.341754150390625,4116.688178396225,0.2,0.001,,
177,458752,587.86,2053.839,2584,14,0.037799746,1980,-2.709955553431064,0.7302642464637756,336.1897888183594,0.008411975454055209,0.47826239466667175,0.331707763671875,3598.7630562067034,0.2,0.001,,
177,491520,593.66,2002.9224,2770,15,0.038453557,1990,-2.7067602975293994,0.7370038032531738,496.29229736328125,0.009028979103595703,0.47720867395401,0.328436279296875,4389.213272595405,0.2,0.001,,
177,524288,601.0,2031.1704,2957,16,0.03871949,2000,-2.69514488466084,0.7504857331514359,399.09814453125,0.008167579886594467,0.4765324890613556,0.3376739501953125,3038.3882716059684,0.2,0.001,,
177,557056,592.64,2111.5017,3145,17,0.044251725,2010,-2.6908923149108888,0.7127466797828674,1265.683349609375,0.009829960442630181,0.4746481776237488,0.3658294677734375,3563.1534126758575,0.2,0.001,,
176,589824,590.42,2087.0852,3332,18,0.04098459,2020,-2.6829274823889135,0.7270705997943878,507.83349609375,0.01029754834207779,0.4740683436393738,0.352001953125,3956.7380457282065,0.2,0.001,,
176,622592,597.29,2241.4976,3521,19,0.038270883,2030,-2.681358725018799,0.707158237695694,398.333740234375,0.00932732921146453,0.47509199380874634,0.3357177734375,4136.075850069523,0.2,0.001,,
176,655360,592.55,2089.9924,3709,20,0.036175996,2040,-2.6841326906345784,0.7225167751312256,483.3715515136719,0.008971152532740233,0.47477465867996216,0.3286834716796875,3562.8908342003824,0.2,0.001,,
176,688128,596.26,2222.5952,3896,21,0.039558925,2050,-2.6777521623298526,0.7008682787418365,649.353515625,0.008920794178720826,0.47410959005355835,0.3382659912109375,3276.8500288128853,0.2,0.001,,
