time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,57,-224.20776,572,32768,301.0,,,,,,,,,,,
2,127,-138.33618,513,65536,301.0,51.779449462890625,10,-5.674349029362202,-0.011143560851633084,0.0083683375,122.84739831089973,0.2,0.09224853515625,0.00013518333435058594,0.999235987663269,1e-05
3,198,-3.8267107,496,98304,301.0,53.21962356567383,20,-5.671553307026625,-0.013634691079641926,0.009080213,113.6770732998848,0.2,0.1079864501953125,-7.832050323486328e-05,0.9984813928604126,1e-05
4,268,169.37927,487,131072,301.0,63.524112701416016,30,-5.665505901351571,-0.014592437326609798,0.009072089,125.7980444252491,0.2,0.1289703369140625,-1.8477439880371094e-05,0.995911717414856,1e-05
5,339,124.78718,482,163840,301.0,852.2467041015625,40,-5.659024175629019,-0.005117891413920006,0.0074606463,2041.4219715714455,0.2,0.067803955078125,0.0008878707885742188,0.9957032203674316,1e-05
6,409,92.67823,480,196608,301.0,5823.501953125,50,-5.657307770848274,-0.0031940594451953077,0.00568901,2105.0475322246552,0.2,0.0540771484375,0.0004477500915527344,0.9949485063552856,1e-05
7,478,88.52784,478,229376,301.0,184.52561950683594,60,-5.650082019343972,-0.003358376768665039,0.005474883,1593.3588953495025,0.2,0.05435791015625,0.0008785724639892578,0.9923245310783386,1e-05
8,548,-19.426968,477,262144,301.0,306.753662109375,70,-5.643463383987546,-0.0024133759111919064,0.0053861337,2239.4167627096176,0.2,0.0417999267578125,0.00014483928680419922,0.991585373878479,1e-05
9,618,-6.262192,477,294912,301.0,201.78494262695312,80,-5.640717197954655,-0.0025522964259835136,0.0039050626,384.9003420352936,0.2,0.018988037109375,0.0005012750625610352,0.9910649061203003,1e-05
10,687,-12.626032,476,327680,301.0,151.68798828125,90,-5.639792415127158,-0.0002929677593328961,0.00034104468,1234.2330580830574,0.2,0.0,0.06705707311630249,0.9910705089569092,1e-05
11,758,-43.304977,475,360448,301.0,2651.370361328125,100,-5.639717136695981,-0.0006360693974784226,0.0013750063,954.6903193473815,0.2,2.44140625e-05,0.23836195468902588,0.9910227656364441,1e-05
12,828,-100.67389,474,393216,301.0,977.6951904296875,110,-5.639549844712019,-0.0014494590608592262,0.0037741512,682.8737341880799,0.2,0.004888916015625,0.394167423248291,0.9909616708755493,1e-05
13,898,-105.051765,474,425984,301.0,219.2133026123047,120,-5.639318538829684,-0.0009999699952459196,0.0030639684,782.4732775211335,0.2,0.0024200439453125,0.447670578956604,0.9908661842346191,1e-05
14,968,-92.40057,473,458752,301.0,288.7723083496094,130,-5.638935991004109,-0.0006795778135710862,0.0030258498,867.2696979522705,0.2,0.002874755859375,0.45815038681030273,0.9907673001289368,1e-05
15,1039,-126.82247,472,491520,301.0,266.58331298828125,140,-5.638281442597508,-0.0008494557341691689,0.0034132618,1119.089848089218,0.2,0.0040740966796875,0.4053010940551758,0.9905413389205933,1e-05
16,1110,-138.61354,472,524288,301.0,1788.6986083984375,150,-5.637479001656175,-0.0006204227026501031,0.0030820125,1197.2265884399415,0.2,0.0046966552734375,0.4238904118537903,0.9903489351272583,1e-05
17,1180,-113.77026,471,557056,301.0,641.0593872070312,160,-5.637848157435656,-0.001300040590649587,0.003227036,1318.217373752594,0.2,0.006109619140625,0.42775917053222656,0.99074387550354,1e-05
18,1250,-156.42566,471,589824,301.0,1609.7564697265625,170,-5.637398476526141,-0.0003614832498897158,0.0027485308,1823.8900017261506,0.2,0.001654052734375,0.37498337030410767,0.9901371002197266,1e-05
19,1320,-59.265804,471,622592,301.0,340.23956298828125,180,-5.636002547666431,-0.0010048420597740914,0.0038555767,683.6328783988953,0.2,0.0124664306640625,0.6313467919826508,0.9899305105209351,1e-05
