Episode,Reward
1,-1572.8965
2,-1743.2036
3,-2070.1953
4,-1990.108
5,-2704.5354
6,1365.5096
7,363.95496
8,1458.7701
9,-82.19529
10,891.8515
11,-1426.4154
12,3046.5667
13,141.90532
14,2954.161
15,749.9996
16,825.5535
17,1583.4357
18,441.98953
19,978.63245
20,-691.29016
21,-1914.0363
22,-16.139587
23,-238.14186
24,-350.4082
25,-0.30708173
26,1228.0303
27,-564.50653
28,-1942.4642
29,-584.5315
30,-493.7216
31,-400.8555
32,-2757.065
33,-1368.5984
34,191.16891
35,141.29463
36,-553.628
37,-1283.0815
38,4192.601
39,-1635.9012
40,2277.6345
41,-616.73114
42,1875.6072
43,1118.2903
44,409.8381
45,852.73157
46,1668.3219
47,-1605.4886
48,-725.76215
49,-418.3161
50,-1947.0201
51,1251.8162
52,-507.81586
53,631.0601
54,-1692.1909
55,-1774.7435
56,-1701.8862
57,301.03668
58,1882.9749
59,-639.913
60,682.44995
61,-538.7844
62,-486.40466
63,1209.6901
64,1239.613
65,318.80963
66,1550.5199
67,817.6993
68,-293.87347
69,-434.7875
70,289.1905
71,-1535.2283
72,-2011.9886
73,445.41873
74,-1501.9363
75,-768.4526
76,-3052.4834
77,-491.29276
78,-1707.3154
79,-607.25604
80,-495.8761
81,1893.5151
82,-515.6564
83,-402.98563
84,-507.32294
85,-428.48053
86,-1767.9333
87,-728.94934
88,-345.05426
89,-147.37256
90,-1190.312
91,-575.56085
92,448.89304
93,1052.1658
94,686.351
95,492.10956
96,-133.93419
97,-574.94336
98,2979.2676
99,-944.065
100,-1805.403
