Episode,Reward
1,-1434.2863
2,-1859.4741
3,-1877.5527
4,-1889.9148
5,-1923.6827
6,-1211.3177
7,-1350.8268
8,-1813.9299
9,-1912.2307
10,-1623.8113
11,611.6976
12,2741.3032
13,-1830.9133
14,3002.7085
15,-1747.3153
16,1613.5773
17,-1320.9655
18,-1471.229
19,-1978.7872
20,-1765.3136
21,-1951.8165
22,1793.953
23,-2579.5354
24,2999.9573
25,201.64516
26,-1912.7432
27,-1273.2229
28,-2046.4911
29,1553.8792
30,-1695.1145
31,3058.866
32,-1840.5312
33,914.65784
34,-1748.5062
35,-1737.032
36,3013.6248
37,1367.0386
38,-1912.6665
39,531.50806
40,-1963.7299
41,-404.75165
42,-1644.4293
43,-1905.3286
44,-1941.922
45,-1858.0242
46,6824.161
47,-1750.4415
48,-1928.0317
49,3038.0662
50,2890.454
51,-1225.8176
52,-1806.4005
53,-1656.7576
54,-1425.1487
55,-1151.811
56,-1919.7703
57,-1388.236
58,3110.5693
59,-398.71732
60,5241.617
61,1642.2902
62,-1950.2623
63,-1896.576
64,-1824.6831
65,-1389.3584
66,-1590.0745
67,-1861.8042
68,-1770.6163
69,2917.266
70,3019.2773
71,-1871.251
72,500.90057
73,-1754.1842
74,472.3307
75,-1863.6039
76,-1412.998
77,-1923.042
78,-1459.7012
79,-1937.0045
80,-2040.2926
81,-1949.0004
82,3025.7385
83,-1999.596
84,3904.6448
85,2866.0808
86,-1574.9418
87,-1380.98
88,-2020.1136
89,-1656.6276
90,359.2849
91,-1466.4899
92,-1996.3735
93,-1969.6373
94,-1840.5769
95,-1830.698
96,2981.088
97,-1480.0388
98,3110.902
99,-1939.0393
100,4709.6323
