Episode,Reward
1,-1096.7639
2,273.54172
3,1182.3068
4,423.35614
5,33.725746
6,1005.7685
7,2179.2168
8,3219.103
9,955.16583
10,-330.0365
11,1104.8374
12,3280.6711
13,-1070.0442
14,1654.5215
15,-1733.6538
16,-199.54881
17,3999.596
18,2153.4602
19,-65.5362
20,-968.12756
21,263.81787
22,2217.0046
23,963.52203
24,-1096.9849
25,1360.7661
26,1542.3599
27,1343.1084
28,-255.84386
29,541.93854
30,926.46814
31,1916.3389
32,-1591.182
33,967.07916
34,1023.71875
35,-52.829563
36,2718.4092
37,-1150.6827
38,1425.353
39,2193.3267
40,2368.0925
41,2857.5562
42,-214.034
43,-1196.648
44,1221.53
45,1187.0286
46,980.509
47,6.537317
48,-1110.6207
49,636.97577
50,5062.94
51,970.2089
52,704.195
53,1641.4775
54,1112.2968
55,577.31195
56,-1503.3177
57,1203.4629
58,877.4116
59,729.1114
60,902.6737
61,916.0058
62,2088.1997
63,2835.689
64,-390.691
65,-648.88885
66,5342.6943
67,2311.8923
68,4243.2393
69,-2301.6587
70,1219.4044
71,1873.0441
72,2165.1272
73,851.25934
74,3641.8948
75,2000.4042
76,-458.8383
77,-498.01822
78,-698.8556
79,2650.0613
80,798.9081
81,403.8467
82,2172.4353
83,1693.144
84,1140.4685
85,2256.342
86,1591.0068
87,2221.3066
88,2162.2595
89,1748.3372
90,786.912
91,-2392.0564
92,2144.311
93,262.28784
94,-1910.9685
95,2797.0305
96,445.8132
97,491.17865
98,2342.6746
99,1131.8004
100,46.91929
