time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
285,1,417792,3904.265,28,676.32,,,,,,,,,,,
231,2,425984,4300.483,70,703.97,2980,2900.189453125,0.2,0.3873065710067749,-1.8720367029309273,12101.18787574768,0.7647619992494583,0.12459716796875,0.011567847,0.0003,0.0011547392852662597
213,3,434176,4404.973,115,713.71,2990,4772.955078125,0.2,0.3872389495372772,-1.871003065444529,15460.598305892945,0.7307465076446533,0.08455810546875,0.009146655,0.0003,0.0009904478993121302
206,4,442368,4752.0327,158,747.4,3000,3041.435546875,0.2,0.3872678279876709,-1.8707052884623407,18586.683377838133,0.6940929591655731,0.13531494140625,0.012879955,0.0003,-0.0024039106199779782
202,5,450560,4937.5186,202,771.39,3010,3123.044189453125,0.2,0.3868560492992401,-1.8689614521339535,9935.372292709351,0.7705487757921219,0.07325439453125,0.0077461842,0.0003,-0.0017887474881717936
199,6,458752,5143.3823,245,791.96,3020,1636.5526123046875,0.2,0.3867715001106262,-1.8664686270058155,10525.372891998291,0.7220428586006165,0.0841064453125,0.008669866,0.0003,-0.0002759496714134002
196,7,466944,5301.194,291,839.7,3030,2757.879150390625,0.2,0.38709983229637146,-1.8672491600736976,10047.54483680725,0.7343643307685852,0.08245849609375,0.008493675,0.0003,0.00030658900723210534
196,8,475136,5282.015,333,880.72,3040,4654.77392578125,0.2,0.387099951505661,-1.868785965628922,18392.43584289551,0.9161917194724083,0.1581298828125,0.013509102,0.0003,0.004280343790742336
195,9,483328,4580.863,377,917.11,3050,11215.8876953125,0.2,0.38702428340911865,-1.868480709567666,182616.267483902,0.6123964190483093,0.09449462890625,0.008353729,0.0003,-0.001870231634529773
193,10,491520,4669.355,422,920.68,3060,228969.890625,0.2,0.38705870509147644,-1.867876579798758,1138715.0370307923,0.6266570091247559,0.09256591796875,0.0075756023,0.0003,-0.000392588784234249
192,11,499712,4815.0005,468,944.75,3070,3021.962890625,0.2,0.3866528570652008,-1.866311202198267,13612.530406188966,0.5950572788715363,0.10379638671875,0.009903453,0.0003,0.00027092780255770775
192,12,507904,5113.344,511,972.09,3080,2477.379150390625,0.2,0.38660210371017456,-1.8640952369198203,17055.659351730348,0.8945933505892754,0.08612060546875,0.008166509,0.0003,-8.731455272936728e-05
192,13,516096,4977.22,554,971.18,3090,1899.3135986328125,0.2,0.3862294554710388,-1.862162842042744,12912.176135253907,0.6864421665668488,0.08734130859375,0.008696634,0.0003,0.0009526104178803508
192,14,524288,4812.2056,596,968.55,3100,2884.125732421875,0.2,0.38630691170692444,-1.86050367038697,12898.45580482483,0.6136506497859955,0.07806396484375,0.008158562,0.0003,-0.0029167302451241993
192,15,532480,5015.4595,639,972.51,3110,3336.2080078125,0.2,0.3861748278141022,-1.8604482479393483,21097.75210800171,0.8479274809360504,0.09239501953125,0.01027777,0.0003,0.0006925027984834742
192,16,540672,4992.823,682,960.41,3120,1646.6971435546875,0.2,0.38631677627563477,-1.8601650837808847,11059.573112487793,0.6458486020565033,0.0792724609375,0.0075662006,0.0003,-0.002221389787882799
191,17,548864,5163.733,725,968.41,3130,2029.1038818359375,0.2,0.3861635625362396,-1.8603379994630813,14448.352864837647,0.6018206477165222,0.08929443359375,0.00860701,0.0003,0.0017967107742151711
191,18,557056,5235.2246,770,981.95,3140,2383.762939453125,0.2,0.385839581489563,-1.857777291536331,10317.824736022949,0.7030157148838043,0.07728271484375,0.007802199,0.0003,-0.0010361444748923532
190,19,565248,5360.0225,815,947.6,3150,1463.4818115234375,0.2,0.38538986444473267,-1.85421247985214,9046.14053993225,0.7904222905635834,0.08988037109375,0.009342898,0.0003,0.0005841854517711909
190,20,573440,5665.52,860,950.29,3160,3626.97705078125,0.2,0.3852687180042267,-1.8509292978793384,18892.86388015747,0.87975063174963,0.1015625,0.010326177,0.0003,-0.0010917116043856368
189,21,581632,6805.993,906,943.45,3170,3613.82666015625,0.2,0.3853120803833008,-1.8500753296539187,12008.282921791077,0.764566570520401,0.0966064453125,0.008573882,0.0003,0.0005187159249544493
189,22,589824,7147.2593,951,965.11,3180,2064.192138671875,0.2,0.38523247838020325,-1.8501820342615247,10959.717734909058,0.6878092586994171,0.0843505859375,0.008470966,0.0003,-0.0032747143224696627
189,23,598016,7374.286,995,968.28,3190,3621.5751953125,0.2,0.3850146234035492,-1.848801045678556,10388.195635223388,0.6076135039329529,0.09027099609375,0.008983344,0.0003,-0.0004839794655708829
188,24,606208,7397.7314,1041,968.67,3200,2167.82421875,0.2,0.3847101330757141,-1.8461623566225172,10090.639521217347,0.712711900472641,0.0835693359375,0.0077618873,0.0003,-0.00028371746266202534
188,25,614400,7776.2686,1087,996.81,3210,1275.825927734375,0.2,0.38429754972457886,-1.8426424354314803,9770.482710456849,0.7135739326477051,0.07786865234375,0.008286786,0.0003,-0.0005147456624399638
