Episode,Reward
1,1184.5424
2,5134.6313
3,6533.1445
4,-11841.252
5,-5223.454
6,-3325.532
7,10788.953
8,10534.467
9,8341.526
10,8874.367
11,4586.4844
12,11548.925
13,11895.857
14,2724.602
15,8264.481
16,17989.34
17,8239.382
18,5005.952
19,-4121.9814
20,7431.8174
21,-1582.3204
22,8021.1733
23,21944.562
24,7999.34
25,-5129.349
26,216.83188
27,7174.398
28,14580.937
29,5312.835
30,-26065.502
31,4328.362
32,-7156.705
33,1902.4905
34,6534.427
35,13403.959
36,-923.6611
37,7664.91
38,-6052.872
39,69.241776
40,10303.259
41,2210.5393
42,12134.092
43,10251.96
44,6284.0347
45,-4286.4443
46,10369.776
47,17367.918
48,11717.416
49,6873.281
50,1382.079
51,-1142.2771
52,8423.443
53,6559.034
54,301.41602
55,5352.141
56,7240.255
57,12867.68
58,-19295.262
59,6789.2515
60,-843.64185
61,3962.8286
62,801.50104
63,-3873.9924
64,2023.9287
65,12074.661
66,4197.888
67,511.455
68,1243.506
69,7628.3813
70,2856.5513
71,-3387.8738
72,20110.87
73,8681.82
74,-1020.31885
75,-5231.5464
76,-13351.374
77,-30.99402
78,675.86945
79,-4145.6323
80,1747.304
81,270.43127
82,2096.4373
83,-2576.1433
84,6995.9956
85,5086.9917
86,-62.361015
87,9054.745
88,92.22379
89,8418.504
90,1906.6622
91,16610.818
92,7061.2104
93,-6639.409
94,11678.778
95,8282.399
96,8643.577
97,-7059.0933
98,8642.584
99,-10821.321
100,9127.755
