rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/approx_kl
893.3,324,1,3844.3071,25,1032192,,,,,,,,,,,
890.32,229,2,4087.0334,71,1040384,0.37964391708374023,-1.7954529210925103,0.0003,507722.4655464172,-0.0005300619377521798,0.076416015625,3730,0.7557626217603683,0.2,209235.453125,0.0087284725
874.55,212,3,4405.0117,115,1048576,0.37942105531692505,-1.7936903087422251,0.0003,14360.374570083619,-0.001682907485155738,0.094091796875,3740,0.7619403749704361,0.2,4132.58984375,0.009072892
882.18,205,4,4653.4946,159,1056768,0.37934550642967224,-1.7920585473999382,0.0003,13175.286942291259,8.628191844763932e-05,0.08629150390625,3750,0.5822300910949707,0.2,4485.25537109375,0.008899689
884.38,201,5,4950.4546,202,1064960,0.37925317883491516,-1.7912125827744603,0.0003,12213.03880958557,-0.0006957615092687775,0.1023681640625,3760,0.5063032805919647,0.2,1807.6265869140625,0.009825353
889.02,199,6,5089.528,246,1073152,0.3792240619659424,-1.7905934432521462,0.0003,14495.11544380188,-0.0006990913276240463,0.0890380859375,3770,0.6344909071922302,0.2,4005.411865234375,0.008966429
948.56,197,7,5632.208,290,1081344,0.3791927397251129,-1.7899516720324755,0.0003,11486.231020736694,-0.0011969741464781692,0.085888671875,3780,0.5122967064380646,0.2,1231.95458984375,0.008792071
982.56,194,8,5909.475,337,1089536,0.3788628876209259,-1.788192731142044,0.0003,12538.32154197693,-0.0019197065299522364,0.07689208984375,3790,0.7041433751583099,0.2,2805.50390625,0.008390512
995.73,193,9,5972.4746,380,1097728,0.37889808416366577,-1.7866854893043638,0.0003,12754.16643638611,-0.0012417146670486545,0.103076171875,3800,0.6262857615947723,0.2,3954.420654296875,0.0087335445
1045.95,192,10,6771.0767,424,1105920,0.37863221764564514,-1.7856519967317581,0.0003,14736.837739944458,-0.0020335822857305173,0.08995361328125,3810,0.48239201307296753,0.2,3433.658203125,0.008493958
1049.61,191,11,6772.8184,471,1114112,0.3784196972846985,-1.7833023337647318,0.0003,10182.813299179077,-0.0027367589089408286,0.08692626953125,3820,0.5934663116931915,0.2,1420.21630859375,0.008451652
1041.78,190,12,6571.14,514,1122304,0.37815073132514954,-1.7806535007432103,0.0003,11622.20015449524,-0.00040520791117160115,0.10211181640625,3830,0.6090600788593292,0.2,2385.86572265625,0.008339776
1071.26,189,13,6770.4014,562,1130496,0.3780626058578491,-1.778951270505786,0.0003,13668.333253097535,-0.0016713485496438808,0.08079833984375,3840,0.47059887647628784,0.2,3099.92529296875,0.008300122
1096.18,187,14,7375.685,610,1138688,0.37820062041282654,-1.779062612913549,0.0003,14489.851240158081,0.0006727908501488855,0.11282958984375,3850,0.6594299674034119,0.2,2445.2939453125,0.010244187
1087.02,187,15,7789.0767,657,1146880,0.3780752718448639,-1.779380140081048,0.0003,13884.329766464234,-0.0015199941084574676,0.09779052734375,3860,0.5577785074710846,0.2,3211.60546875,0.009694906
1092.31,185,16,7921.933,705,1155072,0.37797772884368896,-1.7782671196386217,0.0003,17357.435620880125,0.002053090531262569,0.098583984375,3870,0.19160503149032593,0.2,4061.2900390625,0.009775976
1151.33,185,17,8243.796,749,1163264,0.37803417444229126,-1.7777141779661179,0.0003,11525.736434555054,-0.0027243472508416745,0.08233642578125,3880,0.4938374161720276,0.2,1590.5240478515625,0.008532708
1175.67,185,18,8335.025,795,1171456,0.3778688609600067,-1.7772879514843225,0.0003,10555.662675476075,-0.002337543478643056,0.0831298828125,3890,0.6388465464115143,0.2,1938.761474609375,0.0085807685
1196.38,184,19,8574.394,845,1179648,0.37784481048583984,-1.776051048748195,0.0003,11708.719297027588,-0.001742350392669323,0.09453125,3900,0.44620776176452637,0.2,2884.46142578125,0.0102286935
1202.73,184,20,8392.947,889,1187840,0.37735360860824585,-1.773751556314528,0.0003,9065.338177490234,-0.0008141374615661334,0.07335205078125,3910,0.7169861197471619,0.2,1966.212890625,0.007866287
1182.53,183,21,8372.77,937,1196032,0.3772784471511841,-1.7703960129991174,0.0003,13556.187303161621,-0.0005159129234016291,0.091748046875,3920,0.48193490505218506,0.2,2806.1875,0.008197196
1189.76,183,22,8410.769,981,1204224,0.377191960811615,-1.7696528838947416,0.0003,10866.575299835205,-0.0018142452401662013,0.067529296875,3930,0.6267414391040802,0.2,1857.1024169921875,0.00732005
1207.07,182,23,8579.94,1033,1212416,0.3770163059234619,-1.7682747047394514,0.0003,13967.577270889282,-0.0018096000731020467,0.09808349609375,3940,0.23654812574386597,0.2,2381.48486328125,0.009261703
1219.08,182,24,8712.543,1078,1220608,0.3767716884613037,-1.765993139334023,0.0003,12223.571280288696,-0.0026358981933299218,0.10308837890625,3950,0.6690260469913483,0.2,1761.8642578125,0.009928803
1216.66,182,25,8757.221,1124,1228800,0.3766558766365051,-1.7641656463965774,0.0003,16015.907593917847,-0.0012028631143039092,0.1062255859375,3960,0.3068433403968811,0.2,4044.0390625,0.009494178
